SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,IndicesOfCodeSwitchedWordInTranslation,IndicesOfPunctuationInTranslation,CorpusName
492,1,10,-3.535182,-4.863825,-4.206441,-0.547029,-3.865889,-3.301296,-5.702331,-3.903271,-7.875911,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_9],[3_7_9],pittcssa
493,1,6,-4.876083,-7.241163,-0.8184459,-3.527018,-1.577422,-1.343244,-0.4369478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[5],pittcssa
494,1,6,-4.152754,#NAME?,-4.902246,-2.744194,-5.225296,-0.9013593,-0.3503462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[5],pittcssa
495,1,3,-7.405363,-3.483721,-6.961342,-2.367672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1],pittcssa
496,1,7,-4.575053,-0.5698753,#NAME?,-2.104872,-6.697114,-5.362278,-2.445125,-1.591447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3],[1_2_3_6],pittcssa
497,1,10,-6.258925,-1.544068,-5.82538,-1.38321,-2.332879,-5.03144,-0.7207134,-2.741836,-5.104862,-3.567793,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_9],[3_6_9],pittcssa
498,1,11,-1.464192,-6.521648,-4.03992,-5.058595,-0.9099842,-4.782451,-2.748544,-3.454642,-4.999985,-1.820526,-4.099452,-3.876231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_7_8],[4],pittcssa
499,1,9,-5.114965,-1.020658,-5.540925,-5.997716,-6.778284,-5.265903,-6.731577,-1.239373,-1.303162,-0.2896079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7_8],[8],pittcssa
500,1,4,-2.675791,-6.223624,-0.8881198,-1.045904,-0.5250448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3],[3],pittcssa
501,1,5,-4.728764,-1.40686,-1.629198,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_3_4],[4],pittcssa
502,1,6,-7.042348,-1.927382,-4.859866,-2.425348,-5.913086,-2.838219,-0.7698062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5],[1_3_5],pittcssa
503,1,10,-6.100998,#NAME?,-2.785588,#NAME?,-3.923638,-2.582988,-4.325308,#NAME?,-6.144898,-3.144841,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_4_8_9],[2_7_9],pittcssa
504,1,33,-5.249664,-3.342417,-0.328867,-3.962918,-5.080336,-3.044444,-2.11923,-2.209068,-3.379827,-0.7366862,-3.176034,-1.297876,-2.123164,-2.312548,-4.577118,-1.032971,-1.163758,-6.275155,-6.088486,-2.129812,-5.31912,-3.830036,-5.804518,-0.9292351,-2.886525,-1.957522,-5.729619,-6.088486,-2.129812,-6.127482,-3.830507,-6.10828,-1.370628,-0.4983106,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_4],[9_23_32],pittcssa
505,1,20,-6.258925,-3.471599,#NAME?,-3.159547,-3.459783,-5.058547,-4.973106,-0.9694159,-3.318603,-3.367861,-1.400869,-7.904415,-4.148504,-5.169075,-5.349111,-3.573635,-4.023113,-4.456637,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11_12_16],[1_2_3_7_12_15_18_19],pittcssa
506,1,8,-5.249664,-3.342417,-0.328867,-7.305518,-6.822075,-0.6255411,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_6_7],[5_7],pittcssa
507,1,4,-3.59865,-5.351693,-5.462672,-4.790857,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3],[3],pittcssa
508,1,15,-3.954597,-3.908683,-4.084995,-1.625242,-5.74817,-4.505568,-4.552125,-1.081215,-4.479961,-3.377655,-5.66134,-0.9882128,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[7_11_14],pittcssa
509,1,11,-5.249664,-3.342417,-0.328867,-5.31627,-0.7127583,-1.821037,-6.389151,-6.088486,-0.8922411,-4.045664,-5.310204,-3.18581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],[8],pittcssa
510,1,35,-5.073573,-6.066141,-5.101742,-0.8508193,-6.214941,-3.799452,-2.108937,-5.208534,-3.706213,-0.626368,-5.938938,-2.798958,-2.932111,-4.037385,-1.20412,-0.2688453,-0.9777236,-2.866686,-0.6941175,-2.0716,-4.67017,-2.862683,-1.926784,-0.5531858,-4.147344,-1.44248,-0.374317,#NAME?,-6.144898,-1.252583,-2.988104,-2.712608,-3.362747,-5.381359,-1.245483,-0.4462057,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_28],[3_9_18_23_27_34],pittcssa
511,1,11,-5.211875,-2.462811,-5.199554,-0.5898255,-4.152232,-5.614315,-2.583954,-1.10281,-2.925441,-1.720795,-1.565812,-0.4362263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5],[3_10],pittcssa
512,1,4,-2.715695,-5.679086,-2.246461,-5.10237,-2.322327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],,pittcssa
513,1,19,-5.512905,-1.981544,-1.186989,-6.566783,-2.705751,-5.154819,-3.433819,-0.328867,-3.388887,-6.492562,-0.9846252,-5.291615,-2.44717,-1.453479,-2.947127,-2.741051,-4.620744,-2.365317,-0.7383841,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7],[10_18],pittcssa
514,1,19,-5.512905,-1.981544,-1.186989,-6.566783,-2.705751,-5.154819,-3.433819,-0.328867,-3.388887,-6.492562,-0.9846252,-5.291615,-2.44717,-1.453479,-2.947127,-2.741051,-4.620744,-2.365317,-0.7383841,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6_7],[10_18],pittcssa
515,1,7,-5.688997,-4.478161,-1.962407,-4.286472,-4.087534,-3.903271,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6],[2_5_6],pittcssa
516,1,12,-3.535944,-3.900547,-3.803573,-4.945819,-5.755992,-1.327359,-5.47368,-5.769539,-0.7493532,-5.460982,-1.84075,-0.6264194,-0.2649059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[5_8_11],pittcssa
517,1,9,-7.405363,-3.483721,-6.961342,-2.712906,-2.545803,#NAME?,-3.159547,-3.459783,-1.275931,-1.105095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1_3_5_6_8],pittcssa
518,1,7,-5.073573,-6.066141,-2.538295,-3.828953,-1.022813,-5.315138,-1.312258,-0.4745741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2],[4_6],pittcssa
519,1,7,-3.274441,-4.193617,-4.676909,-3.881676,-6.142499,-5.479183,-4.544375,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[6],pittcssa
520,1,22,-4.302052,-0.4771213,-7.871154,-7.137511,-3.284797,-5.10924,-1.315247,-3.531682,-3.249532,-0.802625,-8.232931,-3.095426,-5.10924,-1.315247,-3.531682,-3.249532,-5.475066,-1.073489,-4.368334,-3.507045,-2.603807,-1.107018,-0.4364055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_5_7_8_9_10_11_12_14_15],[4_8_9_11_15_17_21],pittcssa
521,1,10,-3.547939,-0.4281976,-3.473037,-2.812732,-1.938156,-5.071644,-1.186549,-3.100607,-5.272956,-1.16996,-0.3572859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5],[9],pittcssa
522,1,7,-5.976814,-3.910976,-2.469311,-7.705893,-4.916926,-2.464825,-0.8957968,-0.3550376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[6],pittcssa
523,1,19,-3.923701,-4.509191,-6.551926,-2.203397,-4.755491,-0.8055654,-3.923981,-0.9287634,-4.830359,-5.332444,-3.080386,-0.622718,-3.386028,-2.865629,-1.587069,-3.246827,-2.395916,-5.48145,-0.816386,-0.525911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[17_18],[3_7_10_11_18],pittcssa
524,1,7,-4.442867,-7.347808,-1.912659,#NAME?,-4.408527,#NAME?,-3.135041,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_4_5_6],[2_4_6],pittcssa
525,1,7,-2.715695,-4.139023,-5.710248,-2.837115,-4.11129,-7.688692,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[6],pittcssa
526,1,22,-2.717953,-5.430436,-3.802319,-4.987144,-0.6238034,-5.193546,-5.230053,-5.400559,-5.400559,-5.499095,-4.218899,-5.147931,-5.400559,-5.400559,-5.400559,-2.134779,-5.008867,-2.084048,-1.04405,-5.258626,-5.627603,-8.121605,-1.596389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_9_10_11_12_13_14_16_17_18_19_20_21],[0_1_4_5_6_7_8_11_12_13_14_18_19_20_21],pittcssa
527,1,9,-5.114965,-1.020658,-5.540925,-5.997716,-6.778284,-5.265903,-6.731577,-1.239373,-1.303162,-0.2896079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7_8],[8],pittcssa
528,1,12,-3.014365,-2.536329,-4.401211,-4.441934,-3.321881,-0.8890545,-4.965724,-1.243865,#NAME?,-3.707384,-2.349874,-1.838003,-2.405685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2_3_8],[5],pittcssa
529,1,14,-4.138768,-1.499076,-4.356954,-6.444796,-4.167028,-1.105224,-1.315589,-5.828066,-3.272605,-9.615643,-1.587938,-1.8501,-2.751666,-1.40792,-0.5354251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5],[5_13],pittcssa
530,1,15,-6.258925,-1.544068,-5.274961,-6.01081,-0.8785416,-6.060255,-4.275276,-3.286114,-5.960459,-2.773933,-2.166473,-2.880528,-7.052531,-2.176041,-1.132511,-0.3945525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[4_14],pittcssa
531,1,13,-5.269867,#NAME?,-2.909323,#NAME?,-2.919058,-0.9032488,-2.262246,#NAME?,-3.743391,-5.058595,-4.013696,-3.91679,-0.9061416,-0.4976429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_4_5_7_8],[2_4_5_12],pittcssa
532,1,24,-5.804662,-5.818096,-2.568873,-5.632185,-5.660246,-0.7697079,-5.078796,-5.956725,-3.587615,-9.424309,-4.94232,-2.270096,-7.96483,-5.014745,-0.8627053,-2.586911,-5.886652,-1.883256,-6.501137,-5.278119,-0.8627053,-4.304731,-7.332296,-1.072551,-1.06923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[12],[5_9_14_20_23],pittcssa
533,1,27,-2.927257,-1.338494,-2.667562,-4.996892,-0.629897,-2.744421,-1.48153,-6.098215,-3.74098,-5.880583,-5.710649,-3.944548,-2.899973,-0.4118545,-3.886795,-4.78202,-0.9934592,-2.337913,-4.669712,-6.362791,-0.6980917,-3.429812,-7.217,-2.467295,-2.952072,-6.158363,-2.916965,-0.328867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[25_26],[4_13_16_20_26],pittcssa
534,1,10,-2.949325,-1.728947,-3.90522,-3.434638,-4.202637,-4.145011,-4.79545,-4.005394,-3.903271,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7_8_9],[8_9],pittcssa
535,1,23,-5.445959,-4.471926,-2.862683,-1.629897,-3.314623,-3.078321,-2.205507,-1.224629,-5.222569,-1.680709,-4.059026,-1.065817,-3.902416,-1.640911,-2.755885,-4.02336,-2.346434,-3.327142,-4.389883,-2.403482,-1.287954,-3.587107,-1.797702,-4.410071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8],[4_11_16_19],pittcssa
536,1,17,-5.291057,-2.341034,-3.8604,-4.65209,-5.391396,-2.546258,-4.975928,-3.478887,-3.344099,-3.63096,-0.9032488,-6.663851,-3.37428,-5.543363,-2.923259,-2.871865,-0.863662,-0.4368242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_11_12],[5_9_10_12_15_16],pittcssa
537,1,8,-4.152754,#NAME?,-2.909323,#NAME?,-2.919058,#NAME?,-3.923638,-2.13583,-1.945837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_4_5],[2_4_5_7],pittcssa
538,1,6,-5.804013,-4.050908,-5.022798,-4.911551,-2.563437,-5.850836,-2.253358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_2],[2],pittcssa
539,1,21,-7.042348,-1.927382,-5.109433,-4.457271,-2.803327,-2.686373,-1.870575,-2.830611,-3.870567,-0.9280026,-0.2688453,-0.7224511,-6.452588,-3.211471,-4.292892,-2.029766,-0.6607656,-5.98843,-4.600543,-6.291369,-0.9010747,-0.6297314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2],[1_6_11_16_20],pittcssa
540,1,4,-2.715695,-5.679086,-2.246461,-5.10237,-2.322327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],,pittcssa
541,1,8,-4.152754,#NAME?,-2.909323,#NAME?,-2.919058,#NAME?,-3.923638,-2.13583,-1.945837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1_2_3_4_5],[2_4_5_7],pittcssa
542,1,3,-7.405363,-3.483721,-6.961342,-2.367672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1],pittcssa
543,1,8,-2.715695,-1.17829,-5.503237,-5.57337,-0.8543981,-3.717983,-5.61005,-1.728974,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[4_7],pittcssa
544,1,10,-2.949325,-5.120474,-4.206441,-0.547029,-3.865889,-4.282516,-3.18133,-4.063331,-3.218899,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7],[3_9],pittcssa
545,1,27,-2.927257,-1.338494,-2.667562,-4.996892,-0.629897,-2.744421,-1.48153,-6.098215,-3.74098,-5.880583,-5.710649,-3.944548,-2.899973,-0.4118545,-3.886795,-4.78202,-0.9934592,-2.337913,-4.669712,-6.362791,-0.6980917,-3.429812,-7.217,-2.467295,-2.952072,-6.158363,-2.916965,-0.328867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[25_26],[4_13_16_20_26],pittcssa
546,1,10,-2.949325,-1.728947,-3.90522,-3.434638,-4.202637,-4.145011,-4.79545,-4.005394,-3.903271,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7_8_9],[8_9],pittcssa
547,1,13,-4.876083,-0.9473994,-1.854306,-3.870567,-0.9280026,-0.2688453,-0.7224511,-6.058804,-3.87831,-0.8213816,-2.082816,-3.260066,-0.8193536,-0.6297314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1_6_12],pittcssa
548,1,13,-3.535944,-6.107679,-4.57059,-4.945819,-5.755992,-1.327359,-5.47368,-5.769539,-0.7493532,-5.951676,-5.676358,-1.510301,-0.6264194,-0.2649059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[1],[5_8_12],pittcssa
549,1,12,-6.258925,-3.914242,-1.968439,-7.674901,-2.257926,-4.103838,-4.008799,-4.859015,-4.518002,-4.576904,-2.376627,-1.020658,-0.4368242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[4_6_8_10_11],pittcssa
550,1,12,-6.258925,-3.914242,-1.968439,-7.674901,-2.257926,-4.103838,-4.008799,-4.859015,-4.518002,-4.576904,-2.376627,-1.020658,-0.4368242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4],[4_6_8_10_11],pittcssa
551,1,7,-5.976814,-3.910976,-2.469311,-7.705893,-4.916926,-2.464825,-0.8957968,-0.3550376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[6],pittcssa
552,1,19,-3.923701,-4.509191,-6.551926,-2.203397,-4.755491,-0.8055654,-3.923981,-0.9287634,-4.830359,-5.332444,-3.080386,-0.622718,-3.386028,-2.865629,-1.587069,-3.246827,-2.395916,-5.48145,-0.816386,-0.525911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[17_18],[3_7_10_11_18],pittcssa
553,1,13,-4.876083,-2.042038,-0.894294,-7.261584,-2.976924,-4.007273,-0.7224511,-3.329988,-6.81167,-0.9667723,-2.624542,-8.24669,-1.378143,-0.629897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[6_9_12],pittcssa
554,1,6,-7.042348,-3.847979,-1.058464,-4.645415,-2.603113,-0.5882717,-0.4068164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],[2_5],pittcssa
555,1,9,-4.495176,-5.640717,-2.984932,#NAME?,-3.836725,-2.489693,-5.304782,-1.958433,-3.67696,-1.065817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3],[8],pittcssa
556,1,14,-5.073573,-1.546351,-5.045893,-2.519792,-3.599616,-3.368697,-4.669761,-3.951781,-1.39931,-2.506505,-5.936344,-2.223601,-1.699935,-3.30837,-4.608581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4],,pittcssa
557,1,27,-4.015745,-1.890545,-2.106067,-3.055665,-4.654047,-0.8955967,-2.451104,-1.068084,-5.351108,-2.129812,-4.270031,-1.02145,-3.262552,-0.3878136,-1.306136,-5.351108,-2.129812,-5.050814,-0.8508193,-3.271199,-0.6598127,-2.649451,-3.805707,-4.128901,-0.8573931,-4.699893,-0.8361432,-0.4745741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[10_11_17_18],[5_11_18_26],pittcssa
558,1,17,-4.600861,-2.661899,-5.99354,-3.401113,-3.559633,-0.1918855,-8.22685,-5.014745,-0.8627053,-6.346519,-4.97964,-4.337428,-3.867935,-5.814836,-3.471073,-3.625091,-1.14178,-0.2611585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6],[8_16],pittcssa
559,1,7,-4.876083,-4.117733,-2.878042,-4.314235,-1.20412,-0.2688453,-1.074634,-0.8563353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1_6],pittcssa
560,1,13,-6.527233,-3.066211,-4.90942,-2.129812,-5.050814,-4.597499,-1.810938,-0.4480071,-5.499577,-2.523844,-4.649553,-3.757492,-1.169474,-0.5717984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1],[1_7_12],pittcssa
561,1,14,-7.042348,-3.040282,-1.657035,-2.551958,-4.389704,-0.4196835,-5.043272,-2.39308,-1.546351,-2.151794,-5.003258,-6.933233,-2.580595,-1.049565,-0.532344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[10_11_12_13],[5_13],pittcssa
562,1,19,-4.374603,-4.048431,-4.767195,-0.5314109,-5.496131,-3.766952,-3.359308,-0.9449524,-2.823793,-3.582381,-1.257211,-4.872723,-4.999221,-2.449548,-3.350842,-2.145108,-4.181285,-3.226524,-1.717201,-0.4128689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[4],[3_18],pittcssa
563,1,12,-6.482378,-2.276336,-2.337307,-4.343655,-1.20412,-0.2688453,-0.7224511,-6.413078,-0.1312789,-4.263064,-3.403774,-1.692318,-0.5089473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[9_10_11],[1_6_11],pittcssa
564,1,15,-4.015745,-1.890545,-6.879431,-2.129812,-5.834237,-0.9938769,-2.664742,-6.288294,-3.734771,-5.030754,-0.9866828,-3.830684,-4.052982,-4.128901,-1.169474,-0.5717984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[7_9_10],[5_10_14],pittcssa
565,1,27,#NAME?,-2.537007,-5.749864,-1.138269,-2.91412,-1.727985,#NAME?,-1.197862,-4.075043,-6.20436,-4.73882,-1.918447,-4.221364,-4.71265,-1.751145,-0.4780251,-1.731906,-3.095715,-2.708269,-0.6938304,-4.364607,-2.950043,-4.123341,-3.714456,-2.545936,-3.825006,-1.638526,-0.5923002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0_1_6_7],[1_7_15_19_26],pittcssa
566,1,9,-2.949325,-1.728947,-3.90522,-3.434638,-4.202637,-4.145011,-4.79545,-4.005394,-3.903271,-1.159582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[6_7_8],[8],pittcssa
567,1,10,-3.535182,-4.863825,-4.206441,-0.547029,-3.865889,-3.301296,-5.702331,-3.903271,-7.875911,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_9],[3_7_9],pittcssa
568,1,17,-4.302052,-0.4771213,-2.305829,-5.128599,-1.065855,-3.379666,-4.15782,-4.817885,-0.9196317,-4.018601,-3.861233,-7.370528,-4.194413,-6.442421,-3.270463,-2.99957,-1.116195,-0.3503462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_11],[4_8_16],pittcssa
569,1,10,-3.535182,-4.863825,-4.206441,-0.547029,-3.865889,-3.301296,-5.702331,-3.903271,-7.875911,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_9],[3_7_9],pittcssa
570,1,15,-2.7692,-5.462847,-3.805266,-4.543237,-5.012249,#NAME?,-2.104872,-3.206646,-5.301254,-2.291717,-0.8824053,-4.148385,-6.785342,-2.933994,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11_12_13_14],[5_6_9_10_13_14],pittcssa
571,1,21,-4.152754,-4.871198,-6.044143,-1.356981,-5.196681,-2.464954,-0.629897,-5.00996,-5.404144,-6.164794,-0.8132284,#NAME?,-2.985784,-0.7527016,-5.779892,-4.835569,-3.309461,-1.390665,-3.163111,-4.236036,-2.265858,-1.880123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[11],[3_6_10_17_20],pittcssa
572,1,24,-5.804662,-5.818096,-2.568873,-5.632185,-5.660246,-0.7697079,-5.078796,-5.956725,-3.587615,-9.424309,-4.94232,-2.270096,-7.96483,-5.014745,-0.8627053,-2.586911,-5.886652,-1.883256,-6.501137,-5.278119,-0.8627053,-4.304731,-7.332296,-1.072551,-1.06923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[12],[5_9_14_20_23],pittcssa
573,1,17,-4.302052,-0.4771213,-2.305829,-5.128599,-1.065855,-3.379666,-4.15782,-4.817885,-0.9196317,-4.018601,-3.861233,-7.370528,-4.194413,-6.442421,-3.270463,-2.99957,-1.116195,-0.3503462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[2_3_4_11],[4_8_16],pittcssa
574,1,15,-5.211875,-2.217546,-5.406863,-1.027837,-3.068005,#NAME?,-1.197862,-4.514376,-1.338457,-3.487827,-2.587229,-6.008153,-2.659668,-0.629897,-1.241931,-0.3630459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[5_6],[6_14],pittcssa
575,1,3,-5.804013,-5.095991,-2.255985,-3.682461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[0],,pittcssa
576,1,7,-5.688997,-4.478161,-1.962407,-4.286472,-4.087534,-3.903271,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[3_4_5_6],[2_5_6],pittcssa
577,1,20,-4.461753,-1.97038,-2.209842,-5.126614,-5.960016,-3.401113,-3.559633,-0.1918855,-8.22685,-5.014745,-0.8627053,-5.153394,-4.234586,-2.198979,-0.3352932,-0.268578,-2.238002,-2.073626,-3.523961,-2.00995,-3.025289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[8_9_10],[10_15],pittcssa
