source,sentence id,word id,word form,punct switch,freq,surp,pos tag,head,dep rel
,,4,抽屉,0,1.990731111557685E-18,6.598609,NN,1,dobj
,,5,，,1,,1.041393,PU,1,punct
,,6,是,0,1.9796253661710535E-14,1.670275,VC,9,cop
,,7,两,0,2.2846574348347108E-15,3.097938,CD,9,nummod
,,8,个,0,4.571657372707505E-15,0.4208078,M,7,mark:clf
,,9,抽屉,0,1.990731111557685E-18,4.936282,NN,1,dep
,,10,。,1,,0.872935,PU,1,punct

PSU,1351,PSU_340,TRUE
,,1,更新,0,1.0701450669367096E-16,4.512905,NN,2,compound:nn
,,2,物品,0,5.955477613605272E-17,5.939024,NN,3,nsubj
,,3,售卖,0,1.0667942490945064E-18,3.712645,VV,0,root
,,4,清单,0,1.0697198200158956E-17,5.562846,NN,3,dobj

PSU,1352,PSU_1404,TRUE
,,1,有,0,1.0111497814599467E-14,2.715695,VE,0,root
,,2,同好,0,1.6197751134160858E-19,5.80327,NN,1,dobj
,,3,请,0,1.9298971415262998E-16,4.641183,VV,5,xcomp
,,4,速,0,4.6525466269935296E-17,2.980861,AD,5,advmod
,,5,联系,0,6.045679839404027E-16,5.11268,VV,1,conj
,,6,。,1,,0.6328061,PU,1,punct

PSU,1361,PSU_1702,TRUE
,,1,（,1,,2.636784,PU,6,punct
,,2,现在,0,8.370153686983242E-16,3.676016,NT,4,nmod
,,3,的,0,1.122713139757776E-13,0.2595574,DEG,2,case
,,4,住户,0,5.9425859174795435E-18,4.341371,NN,6,nsubj
,,5,可以,0,2.856512995643701E-15,2.678607,VV,6,aux:modal
,,6,留下,0,4.8279913566093354E-20,4.032033,VV,0,root
,,7,更,0,1.6230472126177591E-15,3.54016,AD,8,advmod
,,8,多,0,2.683119618805758E-15,3.776918,CD,9,dep
,,9,家具,0,1.1562112068951269E-17,6.062523,NN,6,dobj
,,10,，,1,,0.9882128,PU,6,punct
,,11,可以,0,2.856512995643701E-15,2.703338,VV,12,aux:modal
,,12,联系,0,6.045679839404027E-16,4.513331,VV,6,conj
,,13,商量,0,1.6786062663707954E-17,6.431014,VV,12,advmod:rcomp
,,14,。,1,,1.119376,PU,6,punct

PSU,1369,PSU_534,TRUE
,,1,电气,0,1.3573817765475415E-17,5.291057,NN,2,nsubj
,,2,费,0,3.2525340065016544E-16,5.694763,VV,0,root
,,3,一,0,1.3474564558635294E-14,3.147401,CD,5,nummod
,,4,个,0,4.571657372707505E-15,5.559956,M,3,mark:clf
,,5,月,0,5.242715750195172E-15,1.215996,NN,2,dobj
,,6,20-30,1,,Infinity,CD,2,nmod:range
,,7,刀,0,7.598235244816925E-18,4.681479,M,6,mark:clf
,,8,。,1,,1.197489,PU,2,punct

PSU,1375,PSU_1177,TRUE
,,1,两,0,2.2846574348347108E-15,3.065489,CD,4,nummod
,,2,室,0,1.936234279850008E-16,4.148918,M,1,mark:clf
,,3,一,0,1.3474564558635294E-14,0.9280026,CD,4,dep
,,4,厅,0,1.1640491790882342E-16,0.2688453,NN,9,nsubj
,,5,整,0,8.057847232585057E-17,3.701495,DT,9,det
,,6,套,0,1.1791067568993706E-16,5.460393,M,5,mark:clf
,,7,一,0,1.3474564558635294E-14,2.99759,CD,9,nummod
,,8,个,0,4.571657372707505E-15,5.330789,M,7,mark:clf
,,9,月,0,5.242715750195172E-15,1.215996,NN,0,root
,,10,多少,0,1.9280957572015886E-16,6.431166,CD,11,dep
,,11,钱,0,1.8424657351379008E-16,1.592732,NN,9,dobj
,,12,？,1,,1.0,PU,9,punct

PSU,1384,PSU_462,TRUE
,,1,想,0,6.309533723591577E-16,4.705596,VV,0,root
,,2,请问,0,1.8358197332611804E-18,4.86066,AD,3,advmod
,,3,下,0,2.5461068514328586E-15,3.605029,VV,1,ccomp
,,4,你,0,1.6284495750785415E-15,4.234952,PN,7,nmod:assmod
,,5,的,0,1.122713139757776E-13,0.9955695,DEG,4,case
,,6,联系,0,6.045679839404027E-16,3.807642,NN,7,compound:nn
,,7,方式,0,9.365826827376988E-16,4.694092,NN,3,dobj
,,8,？,1,,4.122381,PU,1,punct

PSU,1398,PSU_435,TRUE
,,1,通过,0,1.480600109331385E-15,3.358076,P,2,case
,,2,参加,0,6.583877458138573E-16,3.335767,VV,18,nmod:prep
,,3,这个,0,1.6934180962245351E-15,3.111025,DT,14,det
,,4,讨论,0,4.632445556754634E-16,4.22516,NN,5,compound:nn
,,5,班,0,1.6026482137466727E-16,2.586204,NN,12,nsubj
,,6,首先,0,4.508923795904736E-16,5.025252,AD,9,advmod
,,7,也,0,5.4476054718648106E-15,3.636308,AD,9,advmod
,,8,是,0,1.9796253661710535E-14,0.629897,VC,9,cop
,,9,收获,0,2.2687466774119203E-17,4.679955,NN,12,dep
,,10,了,0,1.797542369056733E-14,1.203928,SP,9,discourse
,,11,非常,0,4.303792994401794E-16,3.631358,AD,12,advmod
,,12,多,0,2.683119618805758E-15,1.02385,VA,14,amod
,,13,的,0,1.122713139757776E-13,0.4691411,DEC,12,mark
,,14,知识,0,8.617456833118903E-16,3.677477,NN,2,dobj
,,15,，,1,,0.6944364,PU,18,punct
,,16,然后,0,3.278045624405221E-16,2.899978,AD,18,advmod
,,17,收获,0,2.2687466774119203E-17,5.482098,NN,18,nsubj
,,18,了,0,1.797542369056733E-14,0.7325899,VV,0,root
,,19,一些,0,1.363391059087338E-15,2.412678,CD,20,dep
,,20,演讲,0,2.869048251718809E-17,4.359948,NN,22,nmod:assmod
,,21,的,0,1.122713139757776E-13,1.377616,DEG,20,case
,,22,经验,0,6.142540216991525E-16,3.573465,NN,18,dobj
,,23,。,1,,0.7899338,PU,18,punct

PSU,1406,PSU_498,TRUE
,,1,不,0,8.491289141164867E-15,3.59865,AD,2,neg
,,2,包,0,7.364867408302884E-17,4.631118,VV,0,root
,,3,网,0,8.45007836614843E-17,5.033987,NN,2,dobj
,,4,电,0,1.9445492959572918E-16,4.91986,NN,2,dobj
,,5,。,1,,1.95715,PU,2,punct

PSU,1408,PSU_1149,TRUE
,,1,便宜,0,2.0926368999801042E-17,6.100998,JJ,2,amod
,,2,甩卖,0,9.176380922827015E-21,8.682418,NN,6,nmod:topic
,,3,，,1,,1.352999,PU,6,punct
,,4,价格,0,6.70167852883268E-16,4.356595,NN,6,nsubj
,,5,可,0,1.426493034012033E-15,2.961744,VV,6,aux:modal
,,6,议,0,1.2632589659795981E-16,4.021317,VV,0,root
,,7,~,1,,5.448613,PU,6,punct
,,8,~,1,,3.452109,PU,6,punct

PSU,1425,PSU_883,TRUE
,,1,小区,0,2.0384099242131544E-17,5.445959,NN,2,compound:nn
,,2,环境,0,9.761413255065941E-16,4.471926,NN,4,nsubj
,,3,非常,0,4.303792994401794E-16,2.862683,AD,4,advmod
,,4,好,0,1.7275837767277398E-15,1.926784,VA,0,root
,,5,，,1,,0.5531858,PU,4,punct
,,6,周边,0,2.344491786841109E-17,4.508477,NN,7,compound:nn
,,7,环境,0,9.761413255065941E-16,4.693254,NN,8,nsubj
,,8,幽静,0,2.6386091834714264E-18,3.20947,VV,4,conj
,,9,，,1,,0.3521825,PU,4,punct
,,10,宜,0,2.2431551258766213E-17,4.794026,VV,4,conj
,,11,生活,0,1.7391325878403708E-15,4.090511,NN,13,conj
,,12,和,0,1.591811265979484E-14,1.907272,CC,13,cc
,,13,学习,0,6.178112601519401E-16,1.762357,NN,10,dobj
,,14,。,1,,0.9989129,PU,4,punct

PSU,1454,PSU_1141,TRUE
,,1,平时,0,2.5404890518478323E-17,4.662668,AD,3,advmod
,,2,很,0,2.0648311228989252E-15,2.155908,AD,3,advmod
,,3,爱护,0,9.466508032561274E-18,4.955424,VV,0,root
,,4,车,0,1.904562017081597E-16,4.443304,NN,3,dobj
,,5,，,1,,0.871152,PU,3,punct
,,6,所以,0,8.573118606800775E-16,2.8121,AD,10,advmod
,,7,开,0,4.851611425051598E-16,3.918315,VV,10,nsubj
,,8,的,0,1.122713139757776E-13,1.50656,DEC,7,mark
,,9,很,0,2.0648311228989252E-15,4.586864,AD,10,advmod
,,10,少,0,8.180088776389136E-16,3.456229,VA,3,dep
,,11,。,1,,1.201619,PU,3,punct

PSU,1458,PSU_67,TRUE
,,1,有,0,1.0111497814599467E-14,2.715695,VE,0,root
,,2,个,0,4.571657372707505E-15,2.308189,M,4,nummod
,,3,人,0,8.075616574839426E-15,1.565933,NN,4,compound:nn
,,4,衣帽间,0,8.313097700122035E-21,7.666685,NN,1,dobj
,,5,，,1,,0.5797836,PU,1,punct
,,6,结构,0,1.094450518310894E-15,4.319673,NN,8,nsubj
,,7,很,0,2.0648311228989252E-15,2.901048,AD,8,advmod
,,8,棒,0,4.2462024114115645E-18,6.107316,VA,1,dep
,,9,。,1,,1.381835,PU,1,punct

PSU,1459,PSU_1367,TRUE
,,1,不,0,8.491289141164867E-15,3.59865,AD,2,neg
,,2,临近,0,6.569521377879516E-18,6.37165,VV,0,root
,,3,马路,0,4.453070650333832E-18,5.30932,NN,2,dobj
,,4,，,1,,0.6957411,PU,2,punct
,,5,晚上,0,1.0887011799414896E-16,4.316221,NT,7,nmod:tmod
,,6,比较,0,8.650831362508677E-16,4.337534,AD,7,advmod
,,7,安静,0,1.5639174915618042E-17,3.22917,VA,2,dep
,,8,。,1,,1.231957,PU,2,punct

PSU,1461,PSU_88,TRUE
,,1,本人,0,6.273511152849787E-17,5.073573,PN,2,dep
,,2,有,0,1.0111497814599467E-14,2.436129,VE,0,root
,,3,车,0,1.904562017081597E-16,4.293173,NN,2,dobj
,,4,，,1,,0.84432,PU,2,punct
,,5,如果,0,1.1944875223703255E-15,3.236597,CS,8,advmod
,,6,新,0,2.311372597444539E-15,3.275714,JJ,7,amod
,,7,同学,0,3.672956772773303E-17,3.834663,NN,8,nsubj
,,8,来,0,4.312475001799085E-15,3.27226,VV,2,dep
,,9,可以,0,2.856512995643701E-15,4.049814,VV,10,aux:modal
,,10,帮忙,0,1.1969773590784175E-17,3.91591,VV,8,conj
,,11,带,0,5.490937877308129E-16,2.71242,VV,8,conj
,,12,买,0,9.43425960817534E-17,5.373353,VV,11,conj
,,13,菜,0,1.0430571578153889E-17,4.923697,NN,12,dobj
,,14,。,1,,1.420999,PU,2,punct

PSU,1485,PSU_1329,TRUE
,,1,小区,0,2.0384099242131544E-17,5.445959,NN,3,compound:nn
,,2,地理,0,1.1597660153655097E-16,5.025885,NN,3,compound:nn
,,3,位置,0,1.6052067294311488E-16,4.668164,NN,4,nsubj
,,4,方便,0,8.598185793711912E-17,4.086162,VV,0,root
,,5,，,1,,1.013691,PU,4,punct
,,6,靠近,0,7.551298216263928E-18,4.097566,VV,4,ccomp
,,7,各,0,2.6393840281239834E-15,4.392968,DT,9,det
,,8,大,0,4.037706755720687E-15,1.29967,JJ,9,amod
,,9,超市,0,3.831698570702402E-18,2.538322,NN,6,dobj
,,10,。,1,,1.203928,PU,4,punct

PSU,1510,PSU_952,TRUE
,,1,请,0,1.9298971415262998E-16,4.366777,VV,2,xcomp
,,2,问,0,3.8562529034323474E-16,4.6344,VV,0,root
,,3,如何,0,5.122642709899622E-16,2.903632,AD,5,advmod
,,4,联系,0,6.045679839404027E-16,3.412701,VV,5,xcomp
,,5,留,0,1.946420382408873E-16,4.586236,VV,2,ccomp
,,6,学生,0,6.664291331129961E-16,4.10186,NN,5,dobj
,,7,会,0,3.4522441887023265E-15,2.431815,VV,2,conj
,,8,主席,0,3.7711549196214677E-16,3.290218,NN,10,conj
,,9,或,0,1.7884783684254306E-15,3.199475,CC,10,cc
,,10,干事,0,2.2284537323284826E-17,6.068559,NN,7,dobj
,,11,？,1,,4.801245,PU,2,punct

PSU,1525,PSU_1204,TRUE
,,1,希望,0,4.064356596566664E-16,4.628299,VV,0,root
,,2,不,0,8.491289141164867E-15,3.409086,AD,5,neg
,,3,要,0,3.647979175476611E-15,3.119467,VV,5,xcomp
,,4,经常,0,2.042009495517307E-16,3.212164,AD,5,advmod
,,5,招待,0,2.854845644032678E-17,3.843295,VV,1,ccomp
,,6,别人,0,1.1922197093177322E-16,5.206697,NN,5,dobj
,,7,过夜,0,2.600113146429323E-18,6.253155,VV,5,conj
,,8,。,1,,0.4988405,PU,1,punct

PSU,1536,PSU_1421,TRUE
,,1,希望,0,4.064356596566664E-16,4.628299,VV,0,root
,,2,不,0,8.491289141164867E-15,3.409086,AD,4,neg
,,3,要,0,3.647979175476611E-15,3.119467,VV,4,xcomp
,,4,有,0,1.0111497814599467E-14,2.010748,VE,1,ccomp
,,5,宠物,0,1.7091089402397049E-18,5.351373,NN,4,dobj
,,6,。,1,,1.074847,PU,1,punct

PSU,1540,PSU_922,TRUE
,,1,您,0,1.132947962184916E-16,5.160723,PN,8,nsubj
,,2,是否,0,3.785637614753188E-16,2.927026,AD,8,advmod
,,3,在,0,1.880388846275893E-14,1.799975,P,7,case
,,4,学习,0,6.178112601519401E-16,3.735281,NN,5,compound:nn
,,5,劳累,0,4.178578558966341E-18,6.784147,NN,7,nmod:assmod
,,6,之,0,4.200218127801907E-15,2.815749,DEG,5,case
,,7,余,0,2.4951781930987905E-16,4.399218,NN,8,nmod:prep
,,8,想,0,6.309533723591577E-16,4.351087,VV,0,root
,,9,学习,0,6.178112601519401E-16,3.093276,VV,8,ccomp
,,10,一些,0,1.363391059087338E-15,3.366332,CD,11,dep
,,11,乐器,0,1.097252160129646E-17,3.736234,NN,9,dobj
,,12,，,1,,0.9994671,PU,9,punct
,,13,陶冶,0,3.79735908251036E-18,6.544823,VV,9,conj
,,14,情操,0,5.361276574072164E-18,6.323963,NN,13,dobj
,,15,，,1,,0.5777007,PU,9,punct
,,16,放松,0,3.2760511204262457E-17,5.380833,VV,9,conj
,,17,自己,0,2.4365235336029444E-15,2.014243,PN,16,dobj
,,18,？,1,,4.008775,PU,8,punct

PSU,1542,PSU_1750,TRUE
,,1,您,0,1.132947962184916E-16,5.160723,PN,2,nsubj
,,2,好,0,1.7275837767277398E-15,4.76033,VA,0,root
,,3,，,1,,0.9934592,PU,2,punct
,,4,你,0,1.6284495750785415E-15,2.476216,PN,6,nsubj
,,5,是,0,1.9796253661710535E-14,1.49841,VC,6,cop
,,6,男生,0,2.237821953967466E-18,5.160233,NN,2,conj
,,7,？,1,,3.345649,PU,2,punct

PSU,1544,PSU_953,TRUE
,,1,十一月,0,6.330743633169858E-20,4.366777,NT,4,compound:nn
,,2,中旬,0,3.392651907706265E-17,2.559354,NT,4,conj
,,3,或,0,1.7884783684254306E-15,2.522687,CC,4,cc
,,4,之后,0,5.887152903077022E-16,3.228064,NT,6,nmod:tmod
,,5,可,0,1.426493034012033E-15,3.498188,VV,6,aux:modal
,,6,搬入,0,1.4010766969974905E-19,5.651898,VV,0,root
,,7,。,1,,1.634589,PU,6,punct

PSU,1545,PSU_584,TRUE
,,1,小区,0,2.0384099242131544E-17,5.445959,NN,2,compound:nn
,,2,门口,0,7.711996789497826E-18,2.721768,NN,4,nsubj
,,3,就,0,3.725609279809303E-15,2.412963,AD,4,advmod
,,4,有,0,1.0111497814599467E-14,1.467246,VE,0,root
,,5,公交,0,5.526931032473442E-18,4.653872,NN,6,compound:nn
,,6,车站,0,1.1367265848241485E-17,4.197186,NN,4,dobj
,,7,。,1,,0.8276999,PU,4,punct

PSU,1555,PSU_735,TRUE
,,1,总之,0,5.875332957085556E-17,4.637844,AD,4,advmod
,,2,，,1,,0.07342891,PU,4,punct
,,3,还是,0,6.760631820376676E-16,3.741165,AD,4,advmod
,,4,提醒,0,2.4907511488389484E-17,4.929112,VV,0,root
,,5,大家,0,3.0637071079958133E-16,1.860899,PN,4,dobj
,,6,不要,0,1.963586929159625E-16,1.532987,AD,8,advmod
,,7,尝试,0,5.67996876644215E-17,2.971427,VV,8,xcomp
,,8,登录,0,4.9669479820121446E-18,3.709177,VV,4,ccomp
,,9,邮件,0,2.0515574079604243E-17,5.704961,NN,12,nmod
,,10,里,0,1.0602477486025659E-15,2.792665,LC,9,case
,,11,的,0,1.122713139757776E-13,0.629897,DEG,9,case
,,12,网址,0,1.5080598697075226E-18,4.959993,NN,8,dobj
,,13,。,1,,0.9481683,PU,4,punct

PSU,1572,PSU_1370,TRUE
,,1,可以,0,2.856512995643701E-15,3.535944,VV,0,root
,,2,邮件,0,2.0515574079604243E-17,6.456079,NN,5,conj
,,3,或,0,1.7884783684254306E-15,2.16981,CC,5,cc
,,4,短信,0,2.9060671152465068E-18,4.365292,NN,5,compound:nn
,,5,联系,0,6.045679839404027E-16,2.992143,NN,1,dobj
,,6,。,1,,0.6328061,PU,1,punct

PSU,1589,PSU_23,TRUE
,,1,现,0,5.935388053809346E-16,3.529129,AD,2,advmod
,,2,需要,0,1.3006553080897865E-15,4.743778,VV,0,root
,,3,一,0,1.3474564558635294E-14,2.017354,CD,5,nummod
,,4,间,0,1.7419233586852072E-15,2.035676,M,3,mark:clf
,,5,卧室,0,3.3312820626077486E-18,3.260066,NN,2,dobj
,,6,，,1,,0.7366862,PU,2,punct
,,7,优先,0,7.556656966935238E-17,5.108589,AD,8,advmod
,,8,考虑,0,4.184120197787053E-16,1.09691,VV,2,conj
,,9,学校,0,6.255395634023112E-16,3.971604,NN,10,compound:nn
,,10,北面,0,3.3371651779032195E-18,4.770082,NN,8,dobj
,,11,。,1,,1.696144,PU,2,punct

PSU,1596,PSU_153,TRUE
,,1,她,0,1.239492587017814E-15,3.000799,PN,11,nsubj
,,2,因为,0,1.277731621447173E-15,2.688197,P,5,case
,,3,博士,0,8.193587328646973E-17,4.675871,NN,4,compound:nn
,,4,论文,0,6.695925225755141E-17,5.169178,NN,5,nsubj
,,5,收集,0,7.724402489142624E-17,3.439402,VV,11,nmod:prep
,,6,数据,0,2.7971290856388383E-16,2.064939,NN,5,dobj
,,7,，,1,,0.5026754,PU,5,punct
,,8,需要,0,1.3006553080897865E-15,3.262293,VV,9,xcomp
,,9,回,0,3.671812762635955E-16,4.841782,VV,5,conj
,,10,村,0,1.3688199595138556E-16,4.800994,NN,9,dobj
,,11,呆,0,1.3881146592758387E-17,6.443798,VV,0,root
,,12,一,0,1.3474564558635294E-14,3.368816,CD,14,nummod
,,13,个,0,4.571657372707505E-15,5.279712,M,12,mark:clf
,,14,月,0,5.242715750195172E-15,1.215996,NN,11,dobj
,,15,。,1,,0.96043,PU,11,punct

PSU,1600,PSU_1511,TRUE
,,1,求,0,1.928652095278443E-16,4.792746,VV,0,root
,,2,近期,0,3.382132641770341E-17,5.375817,NT,3,nmod:tmod
,,3,回国,0,2.923364753153299E-17,3.861544,VV,5,acl
,,4,的,0,1.122713139757776E-13,1.478589,DEC,3,mark
,,5,朋友,0,2.2141884566750732E-16,3.409981,NN,1,dobj
,,6,帮忙,0,1.1969773590784175E-17,3.37614,VV,1,ccomp
,,7,带,0,5.490937877308129E-16,2.744933,VV,1,conj
,,8,东西,0,4.282457748888958E-16,4.047359,NN,7,dobj
,,9,（,1,,2.382176,PU,10,punct
,,10,化妆品,0,7.607539519550524E-18,6.061276,NN,8,parataxis:prnmod
,,11,）,1,,2.998855,PU,10,punct
,,12,！,1,,4.354195,PU,1,punct

PSU,1622,PSU_548,TRUE
,,1,邀请,0,5.475006145300372E-17,5.114965,VV,0,root
,,2,注册,0,1.1815201131086214E-16,3.562874,NN,1,dobj
,,3,即,0,7.945873643378736E-16,4.229338,AD,5,advmod
,,4,可,0,1.426493034012033E-15,3.968558,VV,5,aux:modal
,,5,获得,0,4.997259454633951E-16,2.059796,VV,1,ccomp
,,6,积分,0,1.211570042887401E-17,1.970633,NN,7,compound:nn
,,7,奖励,0,7.671524793079309E-17,3.433236,NN,5,dobj
,,8,，,1,,1.14178,PU,1,punct
,,9,积分,0,1.211570042887401E-17,4.967595,NN,12,nsubj
,,10,累计,0,3.519861486589748E-17,3.246761,AD,12,advmod
,,11,可,0,1.426493034012033E-15,4.028442,VV,12,aux:modal
,,12,获得,0,4.997259454633951E-16,2.059796,VV,1,dep
,,13,免费,0,2.6921007698264426E-17,2.80529,JJ,18,amod
,,14,旅游,0,2.561314640524746E-16,3.225223,NN,18,conj
,,15,、,1,,1.453437,PU,18,punct
,,16,门票,0,3.7480879919107905E-18,5.691069,NN,18,conj
,,17,、,1,,1.06923,PU,18,punct
,,18,酒店,0,1.6620823860191683E-17,1.021743,NN,12,dobj
,,19,等,0,2.527334342100254E-15,1.176091,ETC,18,etc

PSU,1626,PSU_309,TRUE
,,1,大使,0,2.9607545087322323E-17,5.550694,NN,2,nsubj
,,2,所在,0,8.040958854872733E-17,5.19486,VV,0,root
,,3,校园,0,1.8822771600237852E-17,4.456256,NN,2,dobj

PSU,1631,PSU_162,TRUE
,,1,已,0,1.0594543593474473E-15,3.881124,AD,6,advmod
,,2,邮件,0,2.0515574079604243E-17,6.304888,NN,3,dep
,,3,联系,0,6.045679839404027E-16,3.218899,NN,6,dep
,,4,，,1,,0.6587775,PU,6,punct
,,5,请,0,1.9298971415262998E-16,2.965962,VV,6,xcomp
,,6,查收,0,1.1478469516706963E-20,7.871705,VV,0,root

PSU,1633,PSU_155,TRUE
,,1,停车,0,1.0077200978993317E-17,5.804013,VV,0,root
,,2,免费,0,2.6921007698264426E-17,3.205484,AD,1,advmod
,,3,，,1,,0.5049582,PU,1,punct
,,4,但是,0,1.148367031852197E-15,1.749933,AD,9,advmod
,,5,要,0,3.647979175476611E-15,2.668001,VV,9,xcomp
,,6,跟,0,9.816118553685176E-17,2.764247,P,8,case
,,7,物业,0,1.9654944653472762E-17,5.010684,NN,8,compound:nn
,,8,登记,0,1.7699819178833754E-16,2.668036,NN,9,nmod:prep
,,9,办,0,2.9547780309548987E-16,5.540713,VV,1,dep
,,10,个,0,4.571657372707505E-15,2.897077,M,12,nummod
,,11,停车,0,1.0077200978993317E-17,4.054107,NN,12,compound:nn
,,12,证,0,2.719335117361096E-16,5.85915,NN,9,dobj
,,13,。,1,,1.037901,PU,1,punct

PSU,1639,PSU_1308,TRUE
,,1,租金,0,2.3395103229115744E-17,7.042348,NN,6,nsubj
,,2,大概,0,6.001001415549247E-17,5.419934,AD,6,advmod
,,3,什么,0,1.3634274448765025E-15,3.980077,DT,4,det
,,4,价位,0,6.952115712801287E-18,6.637369,NN,6,dobj
,,5,可以,0,2.856512995643701E-15,2.811989,VV,6,aux:modal
,,6,接受,0,3.9305425812949613E-16,2.676367,VV,8,dep
,,7,呢,0,4.448477663854514E-16,4.895249,SP,8,discourse
,,8,？,1,,0.1915589,PU,0,root

PSU,1655,PSU_310,TRUE
,,1,原价,0,7.063255434361379E-19,7.042348,NN,8,compound:nn
,,2,$200,1,,Infinity,CD,8,dep
,,3,大,0,4.037706755720687E-15,3.092819,JJ,8,amod
,,4,几,0,1.142972343020061E-15,4.364511,CD,8,dep
,,5,买,0,9.43425960817534E-17,6.330119,VV,8,compound:nn
,,6,的,0,1.122713139757776E-13,1.21779,DEC,5,mark
,,7,，,1,,1.332438,PU,5,punct
,,8,带,0,5.490937877308129E-16,3.809969,NN,10,nsubj
,,9,不,0,8.491289141164867E-15,3.192784,AD,10,neg
,,10,走,0,4.303551275099437E-16,0.5282738,VV,0,root
,,11,了,0,1.797542369056733E-14,1.395889,AS,10,aux:asp
,,12,，,1,,0.7897331,PU,10,punct
,,13,忍痛,0,3.867189103191385E-19,6.167633,VV,10,conj
,,14,割爱,0,4.060628491982686E-20,7.23976,NN,13,dobj
,,15,。,1,,0.9402751,PU,10,punct

PSU,1667,PSU_315,TRUE
,,1,希望,0,4.064356596566664E-16,4.628299,VV,0,root
,,2,大家,0,3.0637071079958133E-16,2.404539,PN,4,nsubj
,,3,能,0,1.8122264585722747E-15,0.8519375,VV,4,aux:modal
,,4,帮忙,0,1.1969773590784175E-17,3.719753,VV,1,ccomp
,,5,推荐,0,4.334289273580165E-17,3.788718,NN,4,dobj
,,6,，,1,,0.8714409,PU,1,punct
,,7,有,0,1.0111497814599467E-14,2.479568,VE,1,conj
,,8,合适,0,2.494165913586537E-17,4.341243,VA,7,dobj
,,9,的,0,1.122713139757776E-13,0.1716821,DEC,8,mark
,,10,请,0,1.9298971415262998E-16,5.504101,VV,11,xcomp
,,11,联系,0,6.045679839404027E-16,3.59882,VV,7,conj
,,12,我,0,5.506971700550334E-15,4.016349,PN,11,dobj
,,13,。,1,,2.131696,PU,1,punct

PSU,1671,PSU_1757,TRUE
,,1,现,0,5.935388053809346E-16,3.529129,AD,3,advmod
,,2,已,0,1.0594543593474473E-15,4.204179,AD,3,advmod
,,3,有,0,1.0111497814599467E-14,2.437644,VE,0,root
,,4,车,0,1.904562017081597E-16,4.327093,NN,5,nsubj
,,5,出发,0,1.978934825921212E-16,3.820962,VV,3,ccomp
,,6,，,1,,0.726807,PU,5,punct
,,7,求,0,1.928652095278443E-16,4.685167,VV,5,conj
,,8,同行,0,1.8266369576478147E-17,5.444308,NN,7,dobj

PSU,1691,PSU_1793,TRUE
,,1,另,0,6.604392904324367E-16,3.093914,AD,2,advmod
,,2,售,0,3.9799466814577327E-17,4.988169,VV,0,root
,,3,汽车,0,2.527853143343647E-16,3.85867,NN,2,dobj
,,4,：,1,,3.004118,PU,2,punct

PSU,1708,PSU_1325,TRUE
,,1,老板,0,3.0801114076343695E-17,5.415995,NN,4,nsubj
,,2,是,0,1.9796253661710535E-14,2.29917,VC,4,cop
,,3,华人,0,4.3359518931201896E-17,3.810636,NN,4,compound:nn
,,4,留学生,0,3.728104583977805E-20,3.702347,NN,0,root
,,5,。,1,,1.113595,PU,4,punct

PSU,1714,PSU_980,TRUE
,,1,可否,0,4.072906297816713E-18,7.042348,VV,2,aux:modal
,,2,租,0,1.6208430267360243E-17,5.226623,VV,0,root
,,3,八,0,9.802213938578141E-16,4.28736,CD,5,nummod
,,4,个,0,4.571657372707505E-15,1.150741,M,3,mark:clf
,,5,月,0,5.242715750195172E-15,0.8894775,NN,2,dobj
,,6,？,1,,5.183019,PU,2,punct

PSU,1722,PSU_336,TRUE
,,1,桌面,0,4.819038789855358E-18,5.249664,NN,3,nsubj
,,2,是,0,1.9796253661710535E-14,2.973875,VC,3,cop
,,3,镜子,0,1.1231410647749875E-17,5.621417,NN,0,root
,,4,，,1,,0.8059883,PU,3,punct
,,5,非常,0,4.303792994401794E-16,4.022264,AD,6,advmod
,,6,精美,0,5.974751210888478E-18,3.242151,VA,3,conj
,,7,。,1,,0.544068,PU,3,punct

PSU,1729,PSU_1536,TRUE
,,1,出售,0,5.63039073069673E-17,5.637844,VV,0,root
,,2,二手,0,2.525710922013231E-18,3.373586,JJ,3,amod
,,3,自行车,0,2.8052100560724105E-17,3.252351,NN,1,dobj
,,4,，,1,,1.361888,PU,1,punct
,,5,只,0,8.686933866882199E-16,3.198692,AD,6,advmod
,,6,骑,0,5.634233939710402E-18,4.932688,VV,1,conj
,,7,了,0,1.797542369056733E-14,2.621176,AS,6,aux:asp
,,8,一,0,1.3474564558635294E-14,0.5855799,CD,11,nummod
,,9,个,0,4.571657372707505E-15,6.275155,M,8,mark:clf
,,10,多,0,2.683119618805758E-15,2.531694,AD,8,advmod
,,11,月,0,5.242715750195172E-15,0.2558846,NN,6,dobj
,,12,，,1,,0.6514732,PU,6,punct
,,13,提供,0,8.46885509597679E-16,4.208246,VV,6,conj
,,14,票据,0,1.8297064091063213E-17,5.424796,NN,13,dobj
,,15,，,1,,0.9925619,PU,6,punct
,,16,可以,0,2.856512995643701E-15,1.752113,VV,17,aux:modal
,,17,去,0,8.224400145007002E-16,3.143072,VV,6,conj
,,18,店内,0,5.508386429911632E-19,Infinity,NN,19,compound:nn
,,19,保修,0,1.4700754079085035E-18,6.369453,NN,17,dobj
,,20,。,1,,1.194197,PU,1,punct

PSU,1758,PSU_116,TRUE
