Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3VFD6HWYOCK1AHC40252TZMBLHH354,2019-11-29 18:05:12 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3JBT3HLQF9HDUT7NW19M5D282DGZPP
3DV6WC8J8PYH5NE4PTHKOD6RGG77MR,2019-11-29 18:05:12 -0800,2019-11-30 00:15:24 -0800,AssignmentPayment,,A275STSZHFODG6,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3K9FOBBF2IYTMJE61L5LT9MFNPRNLI
3601ZO3UYFYGXLQNOVKZRJ07CNC37J,2019-11-29 18:05:12 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3K9FOBBF2IYTMJE61L5LT9MFNPRNLI
3UL9MS0VMEQHBUHJUNLI99EWKQLCFH,2019-11-29 18:05:13 -0800,2019-11-30 00:08:37 -0800,AssignmentPayment,,AQFFLBXV8P2TC,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3KXIR214I5V1ZPIS9A8KF4H6QYJ247
33R7QSF8LI3OG7W9FDUM3LYVKVX80F,2019-11-29 18:05:13 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3KXIR214I5V1ZPIS9A8KF4H6QYJ247
3NPZJEL8I07TIFKLA9PR3EO8KN0FAI,2019-11-29 18:05:13 -0800,2019-11-30 02:55:36 -0800,AssignmentPayment,,AN738HXJ1TH8N,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3KB8R4ZV1FMBZIB8N43WPMHDA9BGBG
31OOU3COVZUISWQ4F82PK5UG4FAAVD,2019-11-29 18:05:13 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3KB8R4ZV1FMBZIB8N43WPMHDA9BGBG
3DEN325EZ91I72LKHHMT1GRSO4DTI8,2019-11-29 18:05:13 -0800,2019-11-30 00:16:32 -0800,AssignmentPayment,,A302512CBCH9X2,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3KOPY89HM9HGNPXWGH9T4GBHE9IJ3Z
3SQJAVYBEJO53RUNKHEGR5RSCHHP3B,2019-11-29 18:05:13 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3KOPY89HM9HGNPXWGH9T4GBHE9IJ3Z
3SS4GQ4AEKO55QZG29WXGHVWBGM7O6,2019-11-29 18:05:13 -0800,2019-11-30 00:02:13 -0800,AssignmentPayment,,A3RWDYQD1331VH,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3KJYX6QCMAQ0ZYZF0RFZNB305VVJVK
3WV1GD9ZN3AG4PJ3FNU4XTNL4MZH5P,2019-11-29 18:05:13 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3KJYX6QCMAQ0ZYZF0RFZNB305VVJVK
35050W3M3QG6VBPHLC5HG7NEQ47EBV,2019-11-29 18:05:13 -0800,2019-11-30 01:10:09 -0800,AssignmentPayment,,A1GPGAMK4T49TW,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3KWTYT0871IPWU80XL9ZZSMTWZ55LE
3EUZN3U4DAUH22G4DCTLAC2A56V9W8,2019-11-29 18:05:13 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3KWTYT0871IPWU80XL9ZZSMTWZ55LE
3KFH0Z7CVI1WDI11IXHDDQDVIAE9XO,2019-11-29 18:05:18 -0800,2019-11-29 23:35:17 -0800,AssignmentPayment,,AE7V5Q6DX17T,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3L4PIM1GQUVY1GDXD7BSW1TLX45RYT
30VFLWJ4F9OG0KUNL5CPX5O04ZD5I5,2019-11-29 18:05:18 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3L4PIM1GQUVY1GDXD7BSW1TLX45RYT
3KI2CCNR8A5LID1GJF5YABT6QAC9ZL,2019-11-29 18:05:18 -0800,2019-11-30 02:17:51 -0800,AssignmentPayment,,A2BVY78YSPZ0C3,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3LS2AMNW5G5MV1UVU5DUPKLENZZOQR
3EE3EBG2ZNK76FKBL8X1AL3DW325KG,2019-11-29 18:05:18 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3LS2AMNW5G5MV1UVU5DUPKLENZZOQR
3UL9MS0VMEQHBUHJUNLI99EWKQLFCK,2019-11-29 18:05:18 -0800,2019-11-30 00:41:35 -0800,AssignmentPayment,,A253S5S5GWG94P,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3LO69W1SU4SNCRXKEHSQ3PDIMK0GLC
3RCOXOO1BE7AWLVZFN378QR1KQIAXG,2019-11-29 18:05:18 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3LO69W1SU4SNCRXKEHSQ3PDIMK0GLC
31A8EBQQH94ZA8N1Z8WNBXBETPJED2,2019-11-29 18:05:18 -0800,2019-11-29 23:10:27 -0800,AssignmentPayment,,A1SX9GLTEPQ25T,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3LPW2N6LKUHSFKVU6Z10QFIC9NC5UG
32U28F7KSNMLR7B4SDB9V9NQGEV9Y7,2019-11-29 18:05:18 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3LPW2N6LKUHSFKVU6Z10QFIC9NC5UG
3EME57SG8M8066TJ7TNJHLZNJXEGGV,2019-11-29 18:05:18 -0800,2019-11-30 02:27:21 -0800,AssignmentPayment,,A1A1ZXUVSV4YR8,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3LEIZ60CDKES26RGFCDPJN2SWWW9Z9
32G8E8PS65XQZZ74S8ERJCDOFEPC1T,2019-11-29 18:05:18 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3LEIZ60CDKES26RGFCDPJN2SWWW9Z9
3EX82BJPM6UDM48Z1XJJT64N486J0Z,2019-11-29 18:05:18 -0800,2019-11-30 00:52:51 -0800,AssignmentPayment,,AHFEDGGIOG8DK,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3L4PIM1GQUVY1GDXD7BSW1TLXRWYR1
36A3QS4CT7SIM4VMH925TFM5YW7ELU,2019-11-29 18:05:18 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3L4PIM1GQUVY1GDXD7BSW1TLXRWYR1
3987V3YY2X5GK836TNIU7IOSB0CLME,2019-11-29 18:05:18 -0800,2019-11-30 02:32:38 -0800,AssignmentPayment,,AUFIJSWMX9MZI,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3L0KT67Y8FVA2VDASWBXMBYHJY7YSR
37GP9KGVX6OVRTXM3G91VD1HVSUH74,2019-11-29 18:05:18 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3L0KT67Y8FVA2VDASWBXMBYHJY7YSR
3O55FHUP8SV4KBOI63X7ZMDX60RLOT,2019-11-29 18:05:18 -0800,2019-11-30 02:58:10 -0800,AssignmentPayment,,A29IGBZ9R3C59H,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3L6L49WXW1CTYM1FRTAIDBKIA6045W
3V9WGGQYBLBZ5CLFID7L99SNQIIH9G,2019-11-29 18:05:18 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3L6L49WXW1CTYM1FRTAIDBKIA6045W
398D0BOO1BO1PQ8PPD9ICUQ905YCHF,2019-11-29 18:05:19 -0800,2019-11-30 01:15:09 -0800,AssignmentPayment,,A3PEDSLDKU79RH,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NKQQ8O39ZKNJXANL5JJOR64M3WDUG
3OXG7CQT9BAVCHZNU0Y0M9RAHTH82Z,2019-11-29 18:05:19 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NKQQ8O39ZKNJXANL5JJOR64M3WDUG
3DMWO43LZV2XGW3FDDC3O76ODX2CJK,2019-11-29 18:05:19 -0800,2019-11-30 01:00:39 -0800,AssignmentPayment,,A2LBH2X1DIWOD,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NLZY2D53Q4EPGRYHDX2X3HJRNSQLT
3XE0IXEMGI65FVEAYEHOFOO817D84V,2019-11-29 18:05:19 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NLZY2D53Q4EPGRYHDX2X3HJRNSQLT
3KI9HS38Y76135BHPHUXAP5TQS6BDZ,2019-11-29 18:05:19 -0800,2019-11-29 23:46:55 -0800,AssignmentPayment,,A746183X8258H,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3M68NM076IMWIW3R7OG0DA9SYHYR6P
3VZ9UJQSTQ3Y9O96U68XBZWOQDN6YT,2019-11-29 18:05:19 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3M68NM076IMWIW3R7OG0DA9SYHYR6P
3NWO4WHRM0LY1PPDGNPNYP8E25MBFA,2019-11-29 18:05:19 -0800,2019-11-29 23:37:36 -0800,AssignmentPayment,,A2BF2FUO6F63N7,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NOKK93PR2NBM7R1R0FYQR2M08DEE1
3150QLQN3MKKGTRQ582GPL209BS70S,2019-11-29 18:05:19 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NOKK93PR2NBM7R1R0FYQR2M08DEE1
34ON1F4952JW8S1XQERDZXEZ52ZEFD,2019-11-29 18:05:19 -0800,2019-11-29 23:10:45 -0800,AssignmentPayment,,A1L1S0IAPZB4MO,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NKQQ8O39ZKNJXANL5JJOR63LZIUD8
3WYEM2IM0572ZVPOCBE0ZC4QAJYA0M,2019-11-29 18:05:19 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NKQQ8O39ZKNJXANL5JJOR63LZIUD8
31QSOVLV5KSE2XZEXHNM2XC3YA6GIN,2019-11-29 18:05:19 -0800,2019-11-30 02:19:39 -0800,AssignmentPayment,,A2HG1N3BVQO6I,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3MRNMEIQW6LK07NTCRRIX4AK88ADLI
38PPYJAGZC4M92LJFCSA75SLDY3C3L,2019-11-29 18:05:19 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3MRNMEIQW6LK07NTCRRIX4AK88ADLI
3MPJB80KYGV75N1YLGPBOR8XL19LQ1,2019-11-29 18:05:19 -0800,2019-11-30 01:38:37 -0800,AssignmentPayment,,A37O5SYY9VWSPY,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3M23Y66PO3M8JB34MDG53KEOKL1S62
32GSQJ4DYPPIT50CGXLH0FNDEILHBQ,2019-11-29 18:05:19 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3M23Y66PO3M8JB34MDG53KEOKL1S62
3VNY3QBC5Z82S0QD3AA6ECKEJDHA1C,2019-11-29 18:05:20 -0800,2019-11-30 01:12:30 -0800,AssignmentPayment,,A218NU5B90J6CJ,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NPI0JQDAPKH8HYOQ9K4JP1RHL7TPO
327IB90GVEQ2W3KE6KAHPYVHL8X5ML,2019-11-29 18:05:20 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NPI0JQDAPKH8HYOQ9K4JP1RHL7TPO
31WFN1W0Y6FY234SQEOP25ZBHXVA34,2019-11-29 18:05:20 -0800,2019-11-30 01:49:32 -0800,AssignmentPayment,,A16XI3JQN3EWLZ,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OB0CAO74I4LCMZUH2ZYIXRFAHBHYY
3H4GVNW719GQW65QJ0PUH2KMG8C5O0,2019-11-29 18:05:20 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OB0CAO74I4LCMZUH2ZYIXRFAHBHYY
3IGQ8PP752P1GIRW4XCIH2XVVTMA5U,2019-11-29 18:05:20 -0800,2019-11-29 23:14:43 -0800,AssignmentPayment,,A3N5TCHRPQF6P,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OE22WJIGJ3H86ESQRP3OQD35HOQUZ
3FOURE22RXGTHII6YDHY67FMV9U5Q8,2019-11-29 18:05:20 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OE22WJIGJ3H86ESQRP3OQD35HOQUZ
3RXBWH2CJNX9DXB8HK75EW65G82TKJ,2019-11-29 18:05:20 -0800,2019-11-30 02:38:12 -0800,AssignmentPayment,,AAJ121M08S5KD,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OHYZ19UGDKU8LNE59G8ZK69JD2AON
39AUVJRILFY8H6HRY02962PCQD8P51,2019-11-29 18:05:20 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OHYZ19UGDKU8LNE59G8ZK69JD2AON
3FQQTFMQFE343LBB2WKLT9Y95DXTMO,2019-11-29 18:05:20 -0800,2019-11-30 01:35:25 -0800,AssignmentPayment,,AEKJO42PHS7RI,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OJSZ2ATDTBQH9JYTR8PGN4S1O875X
3KVIOQYEVICN4AVAMTH64M38HJ3P7G,2019-11-29 18:05:20 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OJSZ2ATDTBQH9JYTR8PGN4S1O875X
32JSIF5K1XJIFLGJBDDN1AKRIKZBH8,2019-11-29 18:05:20 -0800,2019-11-29 23:45:50 -0800,AssignmentPayment,,AMI31VBU7ZX6Q,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NQL1CS15SNQUNUEMRG2XYIOIBHYVU
3MB97518RFRRC3U4KV6U89VF69C72C,2019-11-29 18:05:20 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NQL1CS15SNQUNUEMRG2XYIOIBHYVU
3JBRFYS2KZHGMOS3L4FD2IQCLHCEHB,2019-11-29 18:05:20 -0800,2019-11-30 00:05:28 -0800,AssignmentPayment,,A14R4R8CKF1U4R,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NQL1CS15SNQUNUEMRG2XYIOIXOYV9
3H4N3MT7OYE9V5S2RYIEI0X57HIA26,2019-11-29 18:05:20 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3NQL1CS15SNQUNUEMRG2XYIOIXOYV9
3NPA3R7ZIJVCDUNT94IYEV6RY9GEJG,2019-11-29 18:05:20 -0800,2019-11-30 02:49:18 -0800,AssignmentPayment,,A2CSDDEF3W5XJ1,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OF2M9AATH3CJ2A7J94E9WG98UMZKI
3QL7E7H0V5AJYJ7PVC12BFU3RVEA42,2019-11-29 18:05:20 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OF2M9AATH3CJ2A7J94E9WG98UMZKI
3T1E1WW3F53G3M5FSQRFFMBRMZHA79,2019-11-29 18:05:21 -0800,2019-11-30 00:13:17 -0800,AssignmentPayment,,A1R2GKP9RVX5SA,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OS46CRSLGEOB3K8G8LAE7YVJMX6VH
3TKLX9SQR015UYXJQH6317UNDXF5SX,2019-11-29 18:05:21 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OS46CRSLGEOB3K8G8LAE7YVJMX6VH
3HUL8S66TKQKH5T87NPZTI2XHP5A9L,2019-11-29 18:05:21 -0800,2019-11-30 01:23:14 -0800,AssignmentPayment,,A1BDH3O29OKARK,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OS46CRSLGEOB3K8G8LAE7YVJN0V6B
3KQGNXSTCCEL9BPNFM13G8CBYU05UD,2019-11-29 18:05:21 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OS46CRSLGEOB3K8G8LAE7YVJN0V6B
3WAP3115DRT3BMRFGYOG4MJGHM7CLM,2019-11-29 18:05:21 -0800,2019-11-29 23:13:57 -0800,AssignmentPayment,,A1CJQ1MCXPRR2L,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OVR4I9USQYIR8KDBLYLBMF96F7Q45
3HPL6QLTCS9JUIIOH2A3CM8MXYJ86G,2019-11-29 18:05:21 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OVR4I9USQYIR8KDBLYLBMF96F7Q45
3PPM1LF14XOTZMU0SB4VHEN5MH7CNO,2019-11-29 18:05:21 -0800,2019-11-30 02:36:53 -0800,AssignmentPayment,,A37XGTIC952YW4,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3PH3VY7DJMC3E24O8NNHX7A4V0CZWT
32DEDXH3F6O6YW1CAH71W04D3T9882,2019-11-29 18:05:21 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3PH3VY7DJMC3E24O8NNHX7A4V0CZWT
3UNODTIHL9TS3OWNFCZYLDNE0DCTO3,2019-11-29 18:05:21 -0800,2019-11-30 00:13:50 -0800,AssignmentPayment,,A7J4Y6FOPZ8YV,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3PMBY0YE28IFUDG6NYTH8P18OHYC9A
38OPVM8H9XZRITJ31QFQIIUEC9RP9S,2019-11-29 18:05:21 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3PMBY0YE28IFUDG6NYTH8P18OHYC9A
36D3IO5JWFMI8KBTCPUBUAJJ2YLELI,2019-11-29 18:05:21 -0800,2019-11-30 02:08:09 -0800,AssignmentPayment,,A1M52J1BIO1O2V,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OVR4I9USQYIR8KDBLYLBMF968TQ4D
3AWS20O7RFDXD6B3E0UH8DEHNMKA6N,2019-11-29 18:05:21 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OVR4I9USQYIR8KDBLYLBMF968TQ4D
30LAH3Q8YJGJI3GBDKEGJRNY3PULSQ,2019-11-29 18:05:21 -0800,2019-11-30 02:45:54 -0800,AssignmentPayment,,AK6QFFFGHAWE6,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OXV7EAXLF54ZUIPWYF4VC6CSC8638
3YQV4YRHC8DB82YWUTCNV5BDH3XHDX,2019-11-29 18:05:21 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3OXV7EAXLF54ZUIPWYF4VC6CSC8638
3O1HIVKLGO435Y85573VKOXN5P8ABV,2019-11-29 18:05:22 -0800,2019-11-30 02:43:59 -0800,AssignmentPayment,,A2EP7C9FJU1Y6X,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3R2PKQ87NXNLE0L04HT8OE5N1OTMIV
3FG4N0D5PSTY1FESAMG4YWX8JAB5WC,2019-11-29 18:05:22 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3R2PKQ87NXNLE0L04HT8OE5N1OTMIV
3MN6FH67ZNCT276D8QHNL3S0MW8CPK,2019-11-29 18:05:22 -0800,2019-11-30 02:32:36 -0800,AssignmentPayment,,A30US88GBGBG0V,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3QEMNNSB2YELLMYR8XQ8EZSKESLD70
3VKL97KHUTSKHKUR7FRFSRA8TH98A6,2019-11-29 18:05:22 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3QEMNNSB2YELLMYR8XQ8EZSKESLD70
36126N1XNNFEEKMSLILCQYSFNEWCRC,2019-11-29 18:05:22 -0800,2019-11-30 03:03:11 -0800,AssignmentPayment,,A2FJ8YQ6VHGD2L,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3RJSC4XJ119CZYJE8SNG18U5TWI50J
32GVCLZ4Y7B8AZRPRTN6YM0WTKU8C8,2019-11-29 18:05:22 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3RJSC4XJ119CZYJE8SNG18U5TWI50J
3S729KOCBXTVO093UPR2AIIEFEUTQB,2019-11-29 18:05:22 -0800,2019-11-30 02:47:49 -0800,AssignmentPayment,,A2DIYZKRJME8Z2,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3QJOXOW4XK69YVJE8Y3H3Z7V9TRMEN
3FVL5PMWW1DA6MY0ZATM9OP409UPB2,2019-11-29 18:05:22 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3QJOXOW4XK69YVJE8Y3H3Z7V9TRMEN
36XB68KHZHXE6RB9ZDG8DN06VC3BJD,2019-11-29 18:05:22 -0800,2019-11-30 02:45:28 -0800,AssignmentPayment,,A11SWVGXLZCTQF,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3QAVNHZ3ENJM20KHSH0G732FO77LAP
3VSTIQP1YMN1FH9RO9PI1OSDQN8748,2019-11-29 18:05:22 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3QAVNHZ3ENJM20KHSH0G732FO77LAP
3ZS0G8JFNLH8WKEEO2AQ72N87TLENK,2019-11-29 18:05:22 -0800,2019-11-29 23:57:44 -0800,AssignmentPayment,,A1RK4PGIIJGBQN,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3Q5C1WP23NGC6N4W4BRGFDDEXL551U
3VKL97KHUTSKHKUR7FRFSRA8THAA89,2019-11-29 18:05:22 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3Q5C1WP23NGC6N4W4BRGFDDEXL551U
3Z3HJVUAAZ1KIEBDGKNXCUX216QJ2J,2019-11-29 18:05:22 -0800,2019-11-30 00:37:59 -0800,AssignmentPayment,,A19HCBT1EH8484,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3RGU30DZTBNH9B56MZE80FKNE0VJMB
3ZP0OCI8KDN8A4Y7TMIK67QU3R7ENW,2019-11-29 18:05:22 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3RGU30DZTBNH9B56MZE80FKNE0VJMB
32S81DPXQ8RRUZZKP7Q7QDTXBZTCTP,2019-11-29 18:05:23 -0800,2019-11-30 00:46:44 -0800,AssignmentPayment,,A1PFJ5ACN1S55A,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3TPWUS5F8AGQ69TEG939M99JMHHCWW
3CJ9R83IHV4N7XB3NKT1OA0ZEW78E1,2019-11-29 18:05:23 -0800,2019-11-30 00:35:09 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3TPWUS5F8AGQ69TEG939M99JMHHCWW
34ON1F4952JW8S1XQERDZXEZ52YFED,2019-11-29 18:05:23 -0800,2019-11-30 01:07:12 -0800,AssignmentPayment,,A1NZ4BJK085UI7,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3S3AMIZX3VKRX3TNZEYJULKYF2XDCC
3RF9914GO6BZ1GVEG5RS5B7CSQGAZD,2019-11-29 18:05:23 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3S3AMIZX3VKRX3TNZEYJULKYF2XDCC
3I3A5TNXYHGUS6XOW9H1Z0ZBIIDFGU,2019-11-29 18:05:23 -0800,2019-11-29 23:28:52 -0800,AssignmentPayment,,AX4U4ZJJQKKMS,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3SB5N7Y3O4JAFV8YPO6755LUJ7Z0G3
3VRNWC6O6RS7PUFYE8IW8S76XTOB1K,2019-11-29 18:05:23 -0800,2019-11-30 00:35:08 -0800,FeePayment,,Mechanical Turk,-0.040,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3SB5N7Y3O4JAFV8YPO6755LUJ7Z0G3
363TFFE0B0E71GOGMTG75IXFX2FTS0,2019-11-29 18:05:23 -0800,2019-11-30 00:47:15 -0800,AssignmentPayment,,A1RGKDDAQN68NO,-0.100,39WSF6KUV20UCE6WVBDT7J0AFRKEOS,3SNVL38CI57ZB9ZXRVK6YYFOZAWKCW
