real_spend: $495.10
Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3VUNO87V9ZM7BAV59OA29N4K2NVB1M,2019-12-06 15:06:21 -0800,2019-12-06 20:22:52 -0800,AssignmentPayment,,A1E8PIR82KIJEP,-0.010,3PKVGQTFIHZVFWF3N46R8HXV863RYJ,3VJ40NV2QJ2ZNHMNB97PUPW18SFOTV
3UQKXG0NKZ8YF7KSB3KMH49HIV16MG,2019-12-06 15:06:21 -0800,2019-12-06 17:15:34 -0800,FeePayment,,Mechanical Turk,-0.010,3PKVGQTFIHZVFWF3N46R8HXV863RYJ,3VJ40NV2QJ2ZNHMNB97PUPW18SFOTV
31348JSJ26T3LD9KWSOLXGJH079B3E,2019-12-06 15:06:21 -0800,2019-12-06 19:39:53 -0800,AssignmentPayment,,A2L5E4L43W1YA4,-0.010,3PKVGQTFIHZVFWF3N46R8HXV863RYJ,3X4JMASXCNOEOE0N92ET4UUX4P0B0H
39NIHUWEQUYMFA54OJZZ98YMDVG6OV,2019-12-06 15:06:21 -0800,2019-12-06 17:15:34 -0800,FeePayment,,Mechanical Turk,-0.010,3PKVGQTFIHZVFWF3N46R8HXV863RYJ,3X4JMASXCNOEOE0N92ET4UUX4P0B0H
3H1MRMM622P1MYSYVA2YD25AER5RJS,2019-12-06 19:05:32 -0800,2019-12-07 01:21:25 -0800,AssignmentPayment,,AQ4PB1PVI9U7V,-1.500,3XU9MCX6VOR5EBMWUJZWZDWQTSJR2F,32VNZTT0A8JI39ZDO0NLGCPE3MHR4M
3KKRF1TCJ0PQI21E4G67XLE3RVCN4L,2019-12-06 19:05:32 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3XU9MCX6VOR5EBMWUJZWZDWQTSJR2F,32VNZTT0A8JI39ZDO0NLGCPE3MHR4M
30PF6JKQGYG7HOGYYVEBTHI2IGARLU,2019-12-06 19:05:32 -0800,2019-12-07 01:28:17 -0800,AssignmentPayment,,A1X5U8WTTXMS87,-1.500,3XU9MCX6VOR5EBMWUJZWZDWQTSJR2F,3MTMREQS4WX2DUWGWV7IGEJVNANWAY
34VC3U0JFAS4XP5SN4ZMUJYHNMIN66,2019-12-06 19:05:32 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3XU9MCX6VOR5EBMWUJZWZDWQTSJR2F,3MTMREQS4WX2DUWGWV7IGEJVNANWAY
39593AWBQ8NH2NYR9GKYVY7IX181H2,2019-12-06 19:05:33 -0800,2019-12-07 00:31:29 -0800,AssignmentPayment,,A19HCBT1EH8484,-1.500,3XU9MCX6VOR5EBMWUJZWZDWQTSJR2F,3NS0A6KXC5N7HGEOTIJZB4OG289GZR
3KPJVTUDQWPLRI0V28AS28839VQX2J,2019-12-06 19:05:33 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3XU9MCX6VOR5EBMWUJZWZDWQTSJR2F,3NS0A6KXC5N7HGEOTIJZB4OG289GZR
3WY189A6QB4GQ5ZAA3MAYOKZ9HCH5Z,2019-12-06 19:06:25 -0800,2019-12-07 00:31:29 -0800,AssignmentPayment,,A19HCBT1EH8484,-1.500,3OKP4QVBP2C3UO8MRNYZ6R1H371AGA,3DL65MZB8EUWP97NV993032JGA8EC9
3SY6JGGK2X0EG3RLDN46KDLWOJGCQA,2019-12-06 19:06:25 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3OKP4QVBP2C3UO8MRNYZ6R1H371AGA,3DL65MZB8EUWP97NV993032JGA8EC9
3O0T1VHOKHQDNXV9QVHR8U1G8IQ21L,2019-12-06 19:06:25 -0800,2019-12-07 01:21:25 -0800,AssignmentPayment,,AQ4PB1PVI9U7V,-1.500,3OKP4QVBP2C3UO8MRNYZ6R1H371AGA,38JBBYETQPPTU5U82U3LH5QVOXRE4W
3B6GS40H4Y2BYM4OCQTCHHM1F07XMA,2019-12-06 19:06:25 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3OKP4QVBP2C3UO8MRNYZ6R1H371AGA,38JBBYETQPPTU5U82U3LH5QVOXRE4W
37JP1GH20EIVD9DTYW17W8YV0N7H7E,2019-12-06 19:06:26 -0800,2019-12-07 00:36:21 -0800,AssignmentPayment,,A2Z5Z53HZL34C3,-1.500,3OKP4QVBP2C3UO8MRNYZ6R1H371AGA,3PEIJLRY6U8E974975ZW0MUTOUTWXX
36UXPB6820LQTJ6Y5RTBFD0X671CSZ,2019-12-06 19:06:26 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3OKP4QVBP2C3UO8MRNYZ6R1H371AGA,3PEIJLRY6U8E974975ZW0MUTOUTWXX
3S1XD7M08VN3Z81UWXAZCB3B3TJU48,2019-12-06 19:06:26 -0800,2019-12-07 01:28:17 -0800,AssignmentPayment,,A1X5U8WTTXMS87,-1.500,3OKP4QVBP2C3UO8MRNYZ6R1H371AGA,3LPW2N6LKUHSFKVU6Z10QFICAGCU5S
36L0ZXTVBM2CAGZAIFBN48UTI69PPA,2019-12-06 19:06:26 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3OKP4QVBP2C3UO8MRNYZ6R1H371AGA,3LPW2N6LKUHSFKVU6Z10QFICAGCU5S
3U9AL62CDOX9X09ODZVAWNGD62423D,2019-12-06 19:06:26 -0800,2019-12-07 01:02:58 -0800,AssignmentPayment,,A24JKHC4HTY6CD,-1.500,3OKP4QVBP2C3UO8MRNYZ6R1H371AGA,3J2UYBXQQMR8I2JSDBXLTE85QO4606
3Q3ECIW8ATSZYPP0P68P9LB6A0MXOP,2019-12-06 19:06:26 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3OKP4QVBP2C3UO8MRNYZ6R1H371AGA,3J2UYBXQQMR8I2JSDBXLTE85QO4606
313TCRH8WCQ2YF5SFII97UKQQCHOHB,2019-12-06 19:06:50 -0800,2019-12-07 01:21:25 -0800,AssignmentPayment,,AQ4PB1PVI9U7V,-1.500,368IUKXGA5N8KZPI4T7AKVDN8FY6PK,3OHYZ19UGDKU8LNE59G8ZK69K9TOAL
3D5014L9LR3F7I1O3PV3CE01DMBK2H,2019-12-06 19:06:50 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,368IUKXGA5N8KZPI4T7AKVDN8FY6PK,3OHYZ19UGDKU8LNE59G8ZK69K9TOAL
3VCW8CR5ET5ZRS1MDTZRA4P1VDVH9Q,2019-12-06 19:06:51 -0800,2019-12-07 01:29:25 -0800,AssignmentPayment,,A2HITRHQ441VHA,-1.500,368IUKXGA5N8KZPI4T7AKVDN8FY6PK,3UXUOQ9OKFCNNFVFONZ6OYKEUL17AY
3X0SFZ6BNCY68WY2UWOBUEILR4MCUF,2019-12-06 19:06:51 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,368IUKXGA5N8KZPI4T7AKVDN8FY6PK,3UXUOQ9OKFCNNFVFONZ6OYKEUL17AY
32RZJ8G0SA8FZUF35QT1CQJWJZBJKR,2019-12-06 19:06:51 -0800,2019-12-07 00:31:29 -0800,AssignmentPayment,,A19HCBT1EH8484,-1.500,368IUKXGA5N8KZPI4T7AKVDN8FY6PK,3TMFV4NEP9TOU631ZXN4KND0XNSW81
3H8X2UL686CWQTSXKX64U8B8P0LF5B,2019-12-06 19:06:51 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,368IUKXGA5N8KZPI4T7AKVDN8FY6PK,3TMFV4NEP9TOU631ZXN4KND0XNSW81
3ZPVII0EI3G3MJD3JJM5H0SDOZIZ0M,2019-12-06 19:06:51 -0800,2019-12-07 01:28:17 -0800,AssignmentPayment,,A1X5U8WTTXMS87,-1.500,368IUKXGA5N8KZPI4T7AKVDN8FY6PK,3VNXK88KKDXBTMM6EFOMYHPXAJ39VM
3RO5FVP4GNZZB0S879HAXX88LD0ULD,2019-12-06 19:06:51 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,368IUKXGA5N8KZPI4T7AKVDN8FY6PK,3VNXK88KKDXBTMM6EFOMYHPXAJ39VM
3FQQTFMQFE343LBB2WKLT9Y966XMT4,2019-12-06 19:07:25 -0800,2019-12-07 01:21:25 -0800,AssignmentPayment,,AQ4PB1PVI9U7V,-2.000,3D1TUISJWIF15OSFNGFTR4QRPLBIU8,3AZHRG4CU5Z9LJWAU9ZNMBWLGNI03Q
3N85SL109X1GW3NGW65S1ZUDILCIE6,2019-12-06 19:07:25 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3D1TUISJWIF15OSFNGFTR4QRPLBIU8,3AZHRG4CU5Z9LJWAU9ZNMBWLGNI03Q
3ME9Z12FUNLRYJABFBY094STB4Q27I,2019-12-06 19:07:25 -0800,2019-12-07 01:28:17 -0800,AssignmentPayment,,A1X5U8WTTXMS87,-2.000,3D1TUISJWIF15OSFNGFTR4QRPLBIU8,3BV8HQ2ZZXG4JFHA5DUEIKKIZ0ZA60
32JJE4SR0KDEWHHTWNPYTQL77PPXSM,2019-12-06 19:07:25 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3D1TUISJWIF15OSFNGFTR4QRPLBIU8,3BV8HQ2ZZXG4JFHA5DUEIKKIZ0ZA60
38YLONI88CX3HZ31WEF6XAP36FGT3V,2019-12-06 19:07:26 -0800,2019-12-07 00:31:29 -0800,AssignmentPayment,,A19HCBT1EH8484,-2.000,3D1TUISJWIF15OSFNGFTR4QRPLBIU8,3CN4LGXD5Y3R0ABZ2VFFO8IB60T4YG
3M98Z5397A2C4GB8OFLTQ8KDYWHOOB,2019-12-06 19:07:26 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3D1TUISJWIF15OSFNGFTR4QRPLBIU8,3CN4LGXD5Y3R0ABZ2VFFO8IB60T4YG
3KV4Z2BZ6WNAITGHY6QJ0OLSLX2Z26,2019-12-06 19:07:26 -0800,2019-12-07 01:29:25 -0800,AssignmentPayment,,A2HITRHQ441VHA,-2.000,3D1TUISJWIF15OSFNGFTR4QRPLBIU8,3ZAK8W07I5TTKD9T9TVO9KMLUCD0UY
3K32DF307TUPZ0VTJMXPAPCXQ80UNF,2019-12-06 19:07:26 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3D1TUISJWIF15OSFNGFTR4QRPLBIU8,3ZAK8W07I5TTKD9T9TVO9KMLUCD0UY
3LLGHFPBRRJJGDF07RK0URMU3RDMVK,2019-12-06 19:07:49 -0800,2019-12-07 01:21:25 -0800,AssignmentPayment,,AQ4PB1PVI9U7V,-1.500,3XJOUITW8U6ZM9190JUSVAVBXHLQTS,39PAAFCODNFUD1VKCLT3PHQ94IBVTX
31NSWZKO2CYEGHJ721VG12FPV1RIGN,2019-12-06 19:07:49 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3XJOUITW8U6ZM9190JUSVAVBXHLQTS,39PAAFCODNFUD1VKCLT3PHQ94IBVTX
3B9GK01O76WBK2KV76LIICJFJ2LMXN,2019-12-06 19:07:49 -0800,2019-12-07 00:31:29 -0800,AssignmentPayment,,A19HCBT1EH8484,-1.500,3XJOUITW8U6ZM9190JUSVAVBXHLQTS,3TMSXRD2X7F6J6JG0CEP5DQSJ8MW1Z
3OR6FND3ZAISC8P2SPVJMES5AEJIIF,2019-12-06 19:07:49 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3XJOUITW8U6ZM9190JUSVAVBXHLQTS,3TMSXRD2X7F6J6JG0CEP5DQSJ8MW1Z
3631RK411NSGJ16UJBC5SEXLHIQ73Y,2019-12-06 19:07:49 -0800,2019-12-07 01:02:58 -0800,AssignmentPayment,,A24JKHC4HTY6CD,-1.500,3XJOUITW8U6ZM9190JUSVAVBXHLQTS,32AT8R96GMOTLMT5IVE8JQS4P52SUL
3GVDIG1ENDZYX9M31HNWJVHAXRM2OK,2019-12-06 19:07:49 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3XJOUITW8U6ZM9190JUSVAVBXHLQTS,32AT8R96GMOTLMT5IVE8JQS4P52SUL
3PJES4FD4PLEGQ4418F0QB28T654FK,2019-12-06 19:07:50 -0800,2019-12-07 01:28:17 -0800,AssignmentPayment,,A1X5U8WTTXMS87,-1.500,3XJOUITW8U6ZM9190JUSVAVBXHLQTS,3WQQ9FUS6B9W635Q46R8X90FNDZB87
34503NDDRUI6YIR6K9H7A6SD2QM008,2019-12-06 19:07:50 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3XJOUITW8U6ZM9190JUSVAVBXHLQTS,3WQQ9FUS6B9W635Q46R8X90FNDZB87
331QWB20KK41AXDYIVDY8CV5I53JQJ,2019-12-06 19:08:20 -0800,2019-12-07 01:21:25 -0800,AssignmentPayment,,AQ4PB1PVI9U7V,-1.500,3MDKGGG61Q26CRIPLAGUP5EKXG9T6Y,3HFNH7HEMITY3ODX6M0MKBCCXWOGQF
3NTOC0GKJSRYF996L7XHXUB0ZW7FBC,2019-12-06 19:08:20 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3MDKGGG61Q26CRIPLAGUP5EKXG9T6Y,3HFNH7HEMITY3ODX6M0MKBCCXWOGQF
3BC1WDH3KY00PXKA8O93FXZQR2JMZK,2019-12-06 19:08:20 -0800,2019-12-07 00:21:42 -0800,AssignmentPayment,,A13O7MR3K9JTC4,-1.500,3MDKGGG61Q26CRIPLAGUP5EKXG9T6Y,3DI28L7YXBTC26XPFCKJJ7JSC5G1EP
32AU82A1JOEJI3FQSSGVZU7I2I8IKQ,2019-12-06 19:08:20 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3MDKGGG61Q26CRIPLAGUP5EKXG9T6Y,3DI28L7YXBTC26XPFCKJJ7JSC5G1EP
3X3S7V7IQKS6UCE9PCGHV9FZV60UCL,2019-12-06 19:08:20 -0800,2019-12-07 01:02:58 -0800,AssignmentPayment,,A24JKHC4HTY6CD,-1.500,3MDKGGG61Q26CRIPLAGUP5EKXG9T6Y,34QN5IT0T06VMG2G6QUJDS4WWIT08J
3I9SCERJUZAHJP1146L4YLGWK5IPXY,2019-12-06 19:08:20 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3MDKGGG61Q26CRIPLAGUP5EKXG9T6Y,34QN5IT0T06VMG2G6QUJDS4WWIT08J
346I6N36JMJYUMVAWY30TWEL9LI4HI,2019-12-06 19:08:20 -0800,2019-12-07 00:31:29 -0800,AssignmentPayment,,A19HCBT1EH8484,-1.500,3MDKGGG61Q26CRIPLAGUP5EKXG9T6Y,3BWI6RSP7HOQDSCR4S1SKHA5FQHE7Y
3PB9K7OYFNPDUSUKZWLLTULSZO602S,2019-12-06 19:08:20 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3MDKGGG61Q26CRIPLAGUP5EKXG9T6Y,3BWI6RSP7HOQDSCR4S1SKHA5FQHE7Y
38K1UGI3H6XULSQ0KY6L59U0MDM4JN,2019-12-06 19:08:20 -0800,2019-12-07 01:28:17 -0800,AssignmentPayment,,A1X5U8WTTXMS87,-1.500,3MDKGGG61Q26CRIPLAGUP5EKXG9T6Y,3TGOYF991Y190ZL97098YRAS9PXUUM
3YSTVSCRMULNX6973A49M9IQJ2204O,2019-12-06 19:08:20 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3MDKGGG61Q26CRIPLAGUP5EKXG9T6Y,3TGOYF991Y190ZL97098YRAS9PXUUM
317AJY6739M8S2SZGFZJK0BCYBQHFI,2019-12-06 19:08:36 -0800,2019-12-07 00:21:42 -0800,AssignmentPayment,,A13O7MR3K9JTC4,-2.000,3P458N04Q1WPB7883I5OOVIEU7W2XA,3HVVDCPGTF7BHVQPHWGNWGU3M09TY2
3SF6LZ19IO90X2S0WL52PDCWWFUD0D,2019-12-06 19:08:37 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3P458N04Q1WPB7883I5OOVIEU7W2XA,3HVVDCPGTF7BHVQPHWGNWGU3M09TY2
3766MIBW98LLRAYNL3MCLXF2GIDUEE,2019-12-06 19:08:37 -0800,2019-12-07 01:21:25 -0800,AssignmentPayment,,AQ4PB1PVI9U7V,-2.000,3P458N04Q1WPB7883I5OOVIEU7W2XA,3NXNZ5RS1BC9IWLAWHL6S39UOTY79E
3ICDOR7Y7RE6OK1G5O9PV6W7S5GPZV,2019-12-06 19:08:37 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3P458N04Q1WPB7883I5OOVIEU7W2XA,3NXNZ5RS1BC9IWLAWHL6S39UOTY79E
3LLTQWUK2NIJBOUERYC0L00ETYSUGV,2019-12-06 19:08:37 -0800,2019-12-07 00:31:29 -0800,AssignmentPayment,,A19HCBT1EH8484,-2.000,3P458N04Q1WPB7883I5OOVIEU7W2XA,3TE3O85731N80VKQKM4XNXSGJZI2RG
3SV2MFO7RUZUT0HNXQFM3H25KMPQ1Y,2019-12-06 19:08:37 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3P458N04Q1WPB7883I5OOVIEU7W2XA,3TE3O85731N80VKQKM4XNXSGJZI2RG
3DN9YG6Z9DMY0UZIL82MQ124124Z6N,2019-12-06 19:08:37 -0800,2019-12-07 01:28:17 -0800,AssignmentPayment,,A1X5U8WTTXMS87,-2.000,3P458N04Q1WPB7883I5OOVIEU7W2XA,3M68NM076IMWIW3R7OG0DA9SZ4CR6E
31FIIHPWQJLAEYNLCTE6J9H7R5PUR3,2019-12-06 19:08:37 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3P458N04Q1WPB7883I5OOVIEU7W2XA,3M68NM076IMWIW3R7OG0DA9SZ4CR6E
3M17CBE7W132Y3VA0KDFJR07HA079F,2019-12-06 19:08:37 -0800,2019-12-07 01:02:58 -0800,AssignmentPayment,,A24JKHC4HTY6CD,-2.000,3P458N04Q1WPB7883I5OOVIEU7W2XA,3X4JMASXCNOEOE0N92ET4UUX4OFB0U
3JHDAQX0YGXTAE60X3Z5I19ZFDA2UX,2019-12-06 19:08:37 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3P458N04Q1WPB7883I5OOVIEU7W2XA,3X4JMASXCNOEOE0N92ET4UUX4OFB0U
3GUEXHU0I6KS6YJ5B5NJNLNPEQ3HHG,2019-12-06 19:08:56 -0800,2019-12-07 01:29:25 -0800,AssignmentPayment,,A2HITRHQ441VHA,-1.500,3PA41K45VNJROZ3NN3C2Q9DJ3OVP7B,358UUM7WR0IFMWHWQYLSJO9OVRF7R1
3DLF2JCU6HG7TCVEB89G815BTDED2X,2019-12-06 19:08:56 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3PA41K45VNJROZ3NN3C2Q9DJ3OVP7B,358UUM7WR0IFMWHWQYLSJO9OVRF7R1
3K8XLA9XGQYOX4EVZ5Q4ZY34RI7HJL,2019-12-06 19:08:57 -0800,2019-12-07 00:31:29 -0800,AssignmentPayment,,A19HCBT1EH8484,-1.500,3PA41K45VNJROZ3NN3C2Q9DJ3OVP7B,3NPFYT4IZDJICLE9S0VEEJ85UZBGXC
3M2ZD40NDOCHWQA1FMS41G29DRAD4T,2019-12-06 19:08:57 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3PA41K45VNJROZ3NN3C2Q9DJ3OVP7B,3NPFYT4IZDJICLE9S0VEEJ85UZBGXC
3PMI4KNOTUN9CJK2CEFB0I4EJDGN1W,2019-12-06 19:08:57 -0800,2019-12-07 01:21:18 -0800,AssignmentPayment,,A9WFXKAF1RF5Q,-1.500,3PA41K45VNJROZ3NN3C2Q9DJ3OVP7B,3CTOC39K385YO8YJITCJHXNXKW97J4
3Q3950UFFFKE8RFTD4TBE7ZMRN3IMV,2019-12-06 19:08:57 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3PA41K45VNJROZ3NN3C2Q9DJ3OVP7B,3CTOC39K385YO8YJITCJHXNXKW97J4
3UW8YGE4F2FKXKUNY8AP6AORC8E396,2019-12-06 19:08:57 -0800,2019-12-07 01:21:25 -0800,AssignmentPayment,,AQ4PB1PVI9U7V,-1.500,3PA41K45VNJROZ3NN3C2Q9DJ3OVP7B,3JRJSWSMQI08C9B42GY270YPAOVE3T
3B7Z44T9L95JBZZ7QO60R5A4US4YU9,2019-12-06 19:08:57 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3PA41K45VNJROZ3NN3C2Q9DJ3OVP7B,3JRJSWSMQI08C9B42GY270YPAOVE3T
3R8U9DGNV2O0GIE0NJIYLO7SQ2R4LP,2019-12-06 19:08:57 -0800,2019-12-07 01:28:17 -0800,AssignmentPayment,,A1X5U8WTTXMS87,-1.500,3PA41K45VNJROZ3NN3C2Q9DJ3OVP7B,3WT783CTPCWYI6V3LI7DZVWYD2KBC9
3I3EJLJYI4O1CTDLMYXOJ724FT8069,2019-12-06 19:08:57 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.300,3PA41K45VNJROZ3NN3C2Q9DJ3OVP7B,3WT783CTPCWYI6V3LI7DZVWYD2KBC9
3HXH26SOKNPDNDSBAZ233CA60TOJS8,2019-12-06 19:09:30 -0800,2019-12-07 02:39:16 -0800,AssignmentPayment,,A2ASBOP6RG352M,-2.000,3SR6AEG6W58IQ210RZUXUDVPLWUHYZ,34PGFRQONPQDENZKQ1KV9DMEDPWJW0
3J3RQF3OXBFRU67QZ3ONSKZ02HJFDJ,2019-12-06 19:09:30 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3SR6AEG6W58IQ210RZUXUDVPLWUHYZ,34PGFRQONPQDENZKQ1KV9DMEDPWJW0
3VVZOV8CM1U5MMYHZITUOBJBHXUN3O,2019-12-06 19:09:30 -0800,2019-12-07 00:36:21 -0800,AssignmentPayment,,A2Z5Z53HZL34C3,-2.000,3SR6AEG6W58IQ210RZUXUDVPLWUHYZ,39LNWE0K4VB4R8Q9DJKUFOMHFTQUIS
3507PEQ6LAA28U05QK8O6BORMNIIOA,2019-12-06 19:09:30 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3SR6AEG6W58IQ210RZUXUDVPLWUHYZ,39LNWE0K4VB4R8Q9DJKUFOMHFTQUIS
38HXJYOOEGH2D9SXRQLK2PUHI0SZE8,2019-12-06 19:09:30 -0800,2019-12-07 01:28:17 -0800,AssignmentPayment,,A1X5U8WTTXMS87,-2.000,3SR6AEG6W58IQ210RZUXUDVPLWUHYZ,39LOEL67OTKR381DPDC2FQ23ZJO386
3TSZG589YOUJGP9CMA8J5CJ60M8UZW,2019-12-06 19:09:30 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3SR6AEG6W58IQ210RZUXUDVPLWUHYZ,39LOEL67OTKR381DPDC2FQ23ZJO386
3MWKNC7C7VE0XNOOXLB82SFTVG7ZGP,2019-12-06 19:09:30 -0800,2019-12-07 01:21:18 -0800,AssignmentPayment,,A9WFXKAF1RF5Q,-2.000,3SR6AEG6W58IQ210RZUXUDVPLWUHYZ,3GLB5JMZFYA4EF9S10U2KC5DEFVGD2
38HU0GZYOACMY8D4JP9W941D1E4V1X,2019-12-06 19:09:30 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3SR6AEG6W58IQ210RZUXUDVPLWUHYZ,3GLB5JMZFYA4EF9S10U2KC5DEFVGD2
33L3VP70KW23CNQU1NK48X5UH0T4V8,2019-12-06 19:09:30 -0800,2019-12-07 00:31:29 -0800,AssignmentPayment,,A19HCBT1EH8484,-2.000,3SR6AEG6W58IQ210RZUXUDVPLWUHYZ,39JEC7537VGDRKT9QZYD07Q5GW7VCA
3RCP8HKBGMG39M2RYB6AVYFT97B0GB,2019-12-06 19:09:30 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.400,3SR6AEG6W58IQ210RZUXUDVPLWUHYZ,39JEC7537VGDRKT9QZYD07Q5GW7VCA
3KYIGMZLYQ6NQQBHH99C5H0MMEHP7R,2019-12-06 19:09:53 -0800,2019-12-07 00:43:08 -0800,AssignmentPayment,,A36P1ZQ0GYF567,-3.000,3ZG552ORAMJX7I3D33460ALTEOUV2Q,3KRVW3HTZO0A8EOW9TNMSGBAABBMSH
3VZ0KFJNVFR8CHIMX4A93WD5BGAKSK,2019-12-06 19:09:53 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.600,3ZG552ORAMJX7I3D33460ALTEOUV2Q,3KRVW3HTZO0A8EOW9TNMSGBAABBMSH
317AJY6739M8S2SZGFZJK0BCYBRFHH,2019-12-06 19:09:53 -0800,2019-12-07 01:25:20 -0800,AssignmentPayment,,A3VMNOYU4TNDNS,-3.000,3ZG552ORAMJX7I3D33460ALTEOUV2Q,3Z7VU45IPZWAD1OLBZYW4HKAZGYZ1B
3HBCO4PQSYSEEFXUXCIADBHBQS3B2P,2019-12-06 19:09:53 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.600,3ZG552ORAMJX7I3D33460ALTEOUV2Q,3Z7VU45IPZWAD1OLBZYW4HKAZGYZ1B
38P8RRTMJJBKJFBDTG4B6ETGS2W83M,2019-12-06 19:10:07 -0800,2019-12-07 00:43:08 -0800,AssignmentPayment,,A36P1ZQ0GYF567,-4.000,338GLSUI43Q1GKYLX3E896VBOO5SF2,3OVR4I9USQYIR8KDBLYLBMF96W5Q41
30K5AZ30UD6NIRIM5H1125M235M3OW,2019-12-06 19:10:07 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.800,338GLSUI43Q1GKYLX3E896VBOO5SF2,3OVR4I9USQYIR8KDBLYLBMF96W5Q41
35LT7RL41T04J8NP4F24WDRRB3VFJM,2019-12-06 19:10:28 -0800,2019-12-07 00:07:08 -0800,AssignmentPayment,,A3DKFBFK3FA3MA,-3.000,307FVKVSYRU5Z6H4PJKENB2OCKJ746,30OG32W0SVQFGD4EKZIHGEWVEBUNE1
3QSWZPDJZ5OOHTCH1Q1Y6QE9A6ZB4L,2019-12-06 19:10:28 -0800,2019-12-07 02:23:47 -0800,FeePayment,,Mechanical Turk,-0.600,307FVKVSYRU5Z6H4PJKENB2OCKJ746,30OG32W0SVQFGD4EKZIHGEWVEBUNE1
3999J0O8MRZ33025ZFNMJXTXTTJXJJ,2019-12-07 21:14:00 -0800,2019-12-07 21:14:00 -0800,Prepayment,Visa (last 4 digits: 0831),A2MA9GPEZZP71W,1.000,,
3WF9RLMF538K65H057J5DEVMZB3SWA,2019-12-09 20:27:49 -0800,2019-12-10 02:19:13 -0800,ApproveRejected,,A2AHXGFXPG6ZSR,-1.500,3GS542CVJV2R989XIL186ZZ87JQ953,31QTRG6Q2USDP3XI0F73R6T6YVNYPY
3MQ2LTCL27HA28SHZWK79IVQ7M1PTC,2019-12-09 20:27:49 -0800,2019-12-10 02:26:55 -0800,FeePayment,,Mechanical Turk,-0.300,3GS542CVJV2R989XIL186ZZ87JQ953,31QTRG6Q2USDP3XI0F73R6T6YVNYPY
