Word Index,Word Form,Surprisal
4,）,0.7558749
5,和,1.789222
6,桌子,5.474751
7,椅子,3.272271
8,。,1.199841

PIT,601
0,三,2.927257
1,层,2.66483
2,house,7.00931
3,，,1.173858
4,带,4.017498
5,地下室,2.123555
6,。,0.8893017

PIT,604
0,并且,4.239904
1,bus,7.180576
2,stop,6.829437
3,的,1.751506
4,位置,2.80436
5,距离,3.149589
6,公寓,5.294265
7,只,4.168335
8,需,3.555391
9,四,3.432408
10,分钟,3.255916
11,的,0.9927008
12,时间,1.143893
13,。,0.9876013

PIT,605
0,房租,6.258925
1,交付,5.803157
2,方式,3.418305
3,为,2.030936
4,check,6.863291
5,。,1.915696

PIT,606
0,maintenance,7.078003
1,request,7.048987
2,发出,4.444421
3,一,1.591119
4,两,5.249193
5,天,2.159852
6,内,3.063136
7,就,3.164492
8,会,1.065817
9,有,1.488484
10,人,3.265371
11,来,2.969955
12,修,4.770442
13,。,1.356967

PIT,608
0,房子,5.512905
1,是,1.981544
2,独立,3.315253
3,town,7.247073
4,house,2.054228

PIT,610
0,本人,5.073573
1,求,5.360966
2,one,5.687596
3,bed,7.379335
4,room,6.80338
5,，,1.492913
6,college,7.039193
7,garden,7.416292
8,.,1.955411

PIT,612
0,house,6.020651
1,里,2.738063
2,还,2.853969
3,有,2.384596
4,客厅,5.514799
5,，,0.9921183
6,厨房,5.470249
7,，,1.7682
8,地下室,5.48488
9,。,0.9553019

PIT,613
0,三,2.927257
1,层,2.66483
2,楼,3.089462
3,house,7.226918

PIT,614
0,周边,4.583487
1,：,3.43317
2,生活,4.243724
3,便利,3.787847
4,，,0.5041605
5,附近,2.285129
6,有,0.696632
7,bar,6.563658
8,和,1.974334
9,餐厅,4.076921
10,，,0.6962472
11,还,2.364695
12,有,2.409096
13,小,3.064057
14,超市,4.407683
15,。,1.163666

PIT,615
0,house,6.020651
1,里面,4.944368
2,的,0.7127583
3,人,1.572395
4,都,1.495166
5,是,0.9091455
6,不,2.482905
7,开,5.583602
8,party,4.310938
9,的,2.068685
10,匹,5.840005
11,大学生,4.288311
12,。,1.432435

PIT,622
0,房东,6.258925
1,美国,3.30093
2,老头,5.804518
3,，,0.9120448
4,非常,3.966388
5,nice,8.07941
6,.,3.437158

PIT,623
0,available,7.042348
1,from,2.032056
2,<unk>,Infinity
3,，,1.197862
4,<unk>,Infinity
5,入住,5.243498
6,，,1.059009
7,一月,5.028798
8,房租,6.739905
9,免除,5.766613
10,！,4.250943

PIT,624
0,walnut,7.948301
1,street,6.645999
2,上面,4.99589
3,的,0.6453882
4,小店,5.485436
5,和,1.681049
6,bar,5.983772
7,也,3.043674
8,不错,3.839395
9,；,2.121186

PIT,625
0,house,6.020651
1,里面,4.944368
2,的,0.7127583
3,一,1.821037
4,层,2.751666
5,（,2.144885
6,一,2.724064
7,室,4.435887
8,一,1.20412
9,厅,0.2688453
10,）,2.005561
11,，,0.7065672
12,带,4.133144
13,家具,5.310204

PIT,627
0,house,6.020651
1,在,2.413724
2,白人,4.54953
3,养老,6.512113
4,社区,2.586424
5,，,1.072218
6,环境,4.630347
7,十分,2.257867
8,幽静,4.437175
9,，,0.5776354
10,治安,5.085676
11,很,4.017106
12,好,3.559633
13,。,1.655329

PIT,629
0,二,3.222314
1,楼,1.591621
2,有,1.664433
3,一,1.306425
4,个,5.503237
5,卫生间,4.93294
6,一,3.20365
7,楼,5.38272
8,还,3.15267
9,有,2.490356
10,一,1.687232
11,个,5.503237
12,的,2.794992
13,卫生间,5.58377
14,，,0.8566467
15,为,2.017313
16,half,6.880628
17,bathroom,9.104982

PIT,631
0,楼道,6.665
1,也,2.800074
2,每,6.213935
3,天,4.902562
4,有,2.636094
5,management,6.671968
6,打扫,6.396863
7,，,0.9515533
8,维护,4.425943
9,~,4.905496

PIT,633
0,apartment,7.26706
1,里,3.497441
2,有,1.82743
3,很多,1.588832
4,国人,5.034127
5,留学生,5.469753
6,～,4.548243

PIT,635
0,房租,6.258925
1,加上,4.910415
2,utility,7.121973
3,费用,4.901788
4,一共,5.303812
5,每,4.480582
6,月,3.653591
7,<unk>,Infinity
8,。,1.427697

PIT,637
0,卧室,6.527233
1,在,3.259821
2,house,6.857124
3,二,3.693874
4,楼,1.809067
5,。,1.296456

PIT,643
0,餐厅,5.144928
1,：,2.90807
2,周围,5.394763
3,有,1.200656
4,很多,1.946943
5,pizza,7.928358
6,店,4.668117

PIT,646
0,(,3.238747
1,prefer,8.369858
2,短信,5.489309
3,),3.48868

PIT,649
0,干净,6.100998
1,一,3.291862
2,居室,5.030754
3,的,0.9820795
4,apartment,7.40421
5,出租,5.282259
6,，,1.081215

PIT,653
0,house,6.020651
1,里面,4.944368
2,的,0.7127583
3,一,1.821037
4,个,6.389151
5,卧室,4.559043
6,，,0.7998947
7,现在,3.186216
8,就,2.527921
9,可,2.158167
10,入住,4.378307

PIT,657
0,manager,6.509112
1,人,2.823464
2,非常,3.731995
3,nice,8.131162
4,。,1.729814

PIT,658
0,house,6.020651
1,里面,4.944368
2,的,0.7127583
3,一,1.821037
4,个,6.389151
5,卧室,4.559043

PIT,659
0,这个,2.896868
1,一,4.031903
2,室,3.932569
3,一,1.20412
4,厅,0.2688453
5,处于,5.087875
6,一,2.38943
7,个,6.040384
8,三,3.395187
9,楼,2.795828
10,house,6.919561
11,的,1.672529
12,一,1.8501
13,楼,6.492159
14,，,0.9246232
15,有,2.256076
16,独立,3.26468
17,的,0.2972204
18,卫生间,4.02017
19,和,1.117399
20,厨房,4.470767
21,。,0.7346855

PIT,660
0,house,6.020651
1,里面,4.944368
2,的,0.7127583
3,一,1.821037
4,个,6.389151
5,客厅,6.088486

PIT,662
0,此,2.646519
1,房间,4.900567
2,位于,2.915566
3,三,3.273433
4,层,1.463423
5,楼,3.089462
6,的,1.605426
7,house,7.550647
8,的,1.672529
9,二,3.429553
10,楼,1.507363
11,一,2.276253
12,间,1.650132
13,，,1.717976
14,一,2.356195
15,楼,5.759132
16,是,1.85848
17,客厅,6.021773
18,、,0.8699647
19,厨房,1.623803
20,和,0.9360902
21,厕所,0.8880262
22,。,0.69897

PIT,663
0,floor,6.717388
1,plan,6.877922
2,见,4.62309
3,：,2.311842

PIT,665
0,update,6.87709
1,联系,4.539517
2,方式,4.424437
3,：,1.962407
4,<unk>,Infinity

PIT,674
0,single,7.042348
1,house,6.33026
2,:,3.799529
3,房子,5.512702
4,宽敞,6.301432
5,明亮,5.820364
6,!,4.991093

PIT,675
0,新,2.903667
1,安装,5.710309
2,的,1.3282
3,地板,4.804182
4,，,1.073107
5,带,4.034306
6,家具,5.310204
7,，,0.9882128
8,full,6.529206
9,size,2.580595
10,的,1.723743
11,大,2.954514
12,床,5.10123
13,。,1.204992

PIT,676
0,新,2.903667
1,安装,5.710309
2,的,1.3282
3,地板,4.804182
4,，,1.073107
5,带,4.034306
6,家具,5.310204
7,，,0.9882128
8,full,6.529206
9,size,2.580595
10,的,1.723743
11,大,2.954514
12,床,5.10123
13,，,0.9182386
14,房间,5.176323
15,里,0.768167
16,有,1.195687
17,空调,4.342591
18,。,1.275931

PIT,677
0,需要,3.98786
1,share,7.756359
2,bathroom,9.033495
3,。,1.617422

PIT,683
0,厨房,5.637844
1,卫生间,6.386054
2,：,3.277536
3,可能,4.246516
4,与,2.010507
5,另,2.393203
6,一,0.1615968
7,个,5.552161
8,房间,3.134434
9,的,0.8048207
10,人,2.333497
11,share,7.756795
12,，,1.510387
13,另,3.075587
14,一,0.3878136
15,个,5.552161
16,房间,3.134434
17,是,2.531628
18,女生,4.638495
19,，,0.6368221
20,匹,5.423159
21,大学生,4.685647
22,，,1.137887
23,人,3.798194
24,很,3.128953
25,nice,8.225516
26,，,1.36651
27,很,3.643719
28,爱,2.396199
29,干净,3.528852
30,。,1.14178

PIT,687
0,房间,5.415995
1,位,3.895075
2,于,3.735911
3,house,6.707223
4,三,3.325138
5,层,1.949523
6,楼,3.089462
7,的,1.605426
8,<unk>,Infinity
9,层,3.734745
10,。,1.171998

PIT,689
0,有意,5.512905
1,租房,6.909838
2,者,3.766154
3,请,3.960542
4,email,6.997688
5,或,2.221113
6,微,3.407046
7,信,5.013442
8,联系,4.95793
9,，,0.6587775
10,谢谢,5.450413
11,！,1.941651

PIT,690
0,有意,5.512905
1,租房,6.909838
2,者,3.766154
3,请,3.960542
4,email,6.997688
5,或,2.221113
6,微,3.407046
7,信,5.013442
8,联系,4.95793
9,。,0.6328061

PIT,697
0,大,2.780981
1,院子,4.834402
2,和,2.242269
3,front,6.361849
4,porch,1.864565
5,。,1.786661

PIT,702
0,up,6.527233
1,up,3.262506
2,房子,5.516682
3,依然,4.920974
4,available,6.954102

PIT,703
0,<unk>,Infinity
1,street,6.360498
2,parking,7.808864
3,。,1.646249

PIT,709
0,有意,5.512905
1,租房,6.909838
2,者,3.766154
3,请,3.960542
4,email,6.997688
5,联系,4.526069
6,，,0.6587775
7,谢谢,5.450413
8,！,1.941651

PIT,711
0,近,3.897481
1,学校,4.649146
2,shuttle,8.024996
3,站,3.758172
4,。,1.078764

PIT,713
0,有,2.715695
1,车库,5.391269
2,，,0.6238034
3,drive,6.763277
4,way,6.360659
5,也,3.231333
6,可以,1.555099
7,停车,6.25849

PIT,717
0,卧室,6.527233
1,内,1.467137
2,一,2.705628
3,个,5.414525
4,closet,8.587557
5,，,1.384074
6,客厅,5.831643
7,另,4.122072
8,有,3.864539
9,一,1.455138
10,个,5.503237
11,closet,8.587557
12,。,1.613909

PIT,718
0,房租,6.258925
1,每,4.417907
2,月,3.653591
3,<unk>,Infinity
4,左右,3.969365
5,，,0.5611079
6,包,5.069092
7,heat,7.288253
8,和,2.610859
9,gas,6.286946
10,，,1.513233
11,冬天,4.643317
12,取暖,3.360764
13,heat,7.422976
14,是,2.399663
15,大头,5.538628
16,，,1.870851
17,这,2.248327
18,省,4.813274
19,了,3.881075
20,很,3.496443
21,大,3.67608
22,一,3.166849
23,笔,2.836086
24,开支,4.408516
25,。,0.7865977

PIT,719
0,因为,2.896955
1,是,1.939256
2,学校,3.665742
3,的,0.5137354
4,房产,4.957655
5,，,0.6448947
6,住户,5.064132
7,基本,4.17812
8,均,3.487775
9,为,0.4466268
10,匹,5.621608
11,大,0.8059883
12,的,1.111739
13,faculty,7.833013
14,和,2.449975
15,学生,3.255766
16,，,1.22627
17,很,3.383566
18,安全,3.608047
19,而且,4.31403
20,维修,4.333735
21,管理,2.784617
22,服务,2.316317
23,便利,6.209198
24,。,0.6573145

PIT,720
0,我们,3.478143
1,实验室,5.363765
2,有,2.803884
3,个,2.405222
4,博,5.515251
5,后,3.848109
6,，,0.3914956
7,由于,2.202978
8,他,1.765355
9,的,0.5922687
10,老婆,3.705636
11,和,1.264227
12,女儿,1.328867
13,过来,4.737647
14,了,1.797762
15,，,0.4301247
16,故,2.912772
17,需,2.659775
18,换,3.511514
19,一,1.650421
20,个,5.595259
21,大,2.705751
22,点,4.624118
23,的,1.257224
24,apartment,7.624875
25,，,1.491654
26,所以,2.467083
27,想,3.130477
28,让,1.543715
29,人,1.796826
30,take,7.507126
31,over,1.876353
32,他,3.151907
33,目前,3.295615
34,的,1.035369
35,apartment,7.620987
36,。,1.591735

PIT,723
0,single,7.042348
1,house,6.33026
2,:,3.799529
3,全新,5.471318
4,装修,3.292529
5,！,4.541451

PIT,724
0,utility,6.910512
1,:,3.724462
2,全,4.579732
3,包,4.892569
4,如上,6.32249

PIT,726
0,lease,8.205318
1,可以,3.359039
2,从,1.892201
3,八月,4.241366
4,<unk>,Infinity
5,起,3.406034
6,一,2.784322
7,年,2.189205

PIT,727
0,有意,5.512905
1,租房,6.909838
2,者,3.766154
3,请,3.960542
4,email,6.997688
5,联系,4.526069

PIT,735
0,匹,5.086936
1,大,1.532987
2,房产,4.207884
3,college,7.074739
4,gardens,8.284133
5,两,3.084707
6,室,3.98376
7,两,3.3729
8,卫,5.132017
9,的,1.523546
10,apartment,7.489532
11,。,1.591735

PIT,737
0,town,5.921062
1,house,2.054228
2,，,1.173858
3,四,3.455393
4,卧室,5.892019
5,。,0.9010747

PIT,740
0,房租,6.258925
1,每,4.417907
2,月,3.653591
3,<unk>,Infinity
4,，,1.197862
5,房租,6.007734
6,不,3.541018
7,包括,1.968439
8,utilities,8.217838
9,（,2.406999
10,水,4.103838
11,/,4.008799
12,电,4.859015
13,/,4.518002
14,气,4.576904
15,）,2.376627
16,。,1.020658

PIT,742
0,房租,6.258925
1,<unk>,Infinity
2,/,3.159547
3,月,3.459783
4,，,0.7323937
5,all,7.759164
6,utility,7.338132
7,included,6.853425
8,（,2.541943
9,<unk>,Infinity

PIT,746
0,manager,6.509112
1,联系,4.629593
2,方式,4.424437
3,：,1.962407

PIT,750
0,<unk>,Infinity
1,很,3.645963
2,nice,8.150622
3,。,1.729814

PIT,751
0,步行,5.291057
1,到,1.576246
2,匹,5.365506
3,大,2.129812
4,课室,6.245367
5,、,0.7543284
6,图书馆,1.416228
7,和,1.085074
8,<unk>,Infinity
9,都,2.985784
10,只,2.831915
11,需,3.737379
12,几,3.806304
13,分钟,0.8059883
14,。,1.278754

PIT,757
0,具体,4.317929
1,email,7.45831
2,沟通,4.861573
3,<unk>,Infinity

PIT,758
0,apartment,7.26706
1,周边,4.466428
2,环境,4.53547
3,安静,3.759459
4,，,0.8059883
5,治安,5.154499
6,也,2.951572
7,比较,2.917956
8,好,1.845718
9,。,0.6697536

PIT,759
0,这个,2.896868
1,studio,7.108235
2,在,2.491654
3,三,2.931482
4,楼,1.998259
5,，,0.9360235
6,也,2.432167
7,不,1.861036
8,面向,5.323735
9,大,2.965518
10,马路,3.339827
11,，,1.946915
12,不,2.98747
13,吵,6.049088
14,，,1.064017
15,很,3.69389
16,安静,3.751953
17,。,0.8566467

PIT,760
0,独立,3.954597
1,卫生间,3.56626
2,，,1.063136
3,独立,4.077849
4,大,3.568967
5,衣帽间,7.921789
6,，,0.5797836
7,基本,4.046279
8,可以,1.81923
9,算是,3.212769
10,一,0.90309
11,个,5.844622
12,没有,3.467963
13,厨房,5.647944
14,的,1.202862
15,studio,6.92675
16,。,2.491654

PIT,763
0,免费,4.772542
1,室外,6.090445
2,停车,5.490191
3,，,0.982902
4,收费,4.765167
5,室内,5.651597
6,garage,8.410616

PIT,764
0,house,6.020651
1,远离,5.280632
2,主要,2.834669
3,干道,2.777953
4,，,0.5672979
5,夜间,5.111284
6,安静,5.99648
7,保证,5.142036
8,睡眠,5.452429
9,质量,2.180543
10,高,2.683445
11,。,1.09073

PIT,765
0,公寓,4.876083
1,位于,2.474347
2,五,3.714001
3,楼,1.453107
4,，,0.9825943
5,采光,5.994847
6,良好,1.37026
7,，,0.4977793
8,公寓,5.256272
9,空间,3.636065
10,很,3.669505
11,大,3.519958
12,，,1.350056
13,有,2.001626
14,独立,3.26468
15,的,0.2972204
16,卫生间,4.02017
17,更衣,6.747776
18,间,3.98919
19,，,0.9528152
20,和,2.984584
21,完全,3.600678
22,分离,2.690661
23,的,0.8406437
24,厨房,4.863431
25,(,2.163427
26,很多,5.11558
27,studio,6.678978
28,都,3.341665
29,是,0.7527016
30,开放,3.658997
31,厨房,6.307126
32,),3.686547
33,.,4.090244

PIT,769
0,公寓,4.876083
1,里,1.469267
2,自,4.344378
3,配,4.905966
4,独立,3.464106
5,卫生间,3.532957
6,，,1.063136
7,closet,8.280774
8,，,1.384074
9,厨房,5.413499
10,，,1.7682
11,非常,3.978136
12,方便,2.068186
13,~,5.886016

PIT,770
0,本人,5.073573
1,因为,2.885221
2,毕业,4.155056
3,要,4.495595
4,搬到,4.050945
5,其它,4.139181
6,地方,1.845567
7,，,1.005752
8,所以,2.092969
9,只,2.559675
10,能,3.634436
11,忍痛,7.015036
12,割爱,7.222087
13,了,2.776276
14,，,1.691816
15,现,4.095883
16,出租,6.250584
17,超级,4.643155
18,大,2.367184
19,而且,4.052665
20,独立,3.872523
21,的,0.872935
22,living,7.004683
23,room,6.84141
24,！,4.365728

PIT,771
0,conditions,6.636354
1,:,1.338936
2,三,3.515907
3,层,2.12512
4,house,7.00931
5,里面,4.944368
6,最,2.232765
7,大,3.123957
8,的,1.5512
9,一,2.468839
10,间,2.084732
11,卧室,3.260066
12,。,0.8193536

PIT,772
0,二,3.222314
1,层,2.369772
2,是,1.7939
3,三,2.754564
4,个,0.7152783
5,卧室,4.714
6,和,1.365063
7,一,2.57814
8,间,1.695744
9,bathroom,9.415304
10,。,1.617422

PIT,773
0,两,3.065489
1,位,1.402746
2,非常,3.400931
3,nice,8.226171
4,的,1.699893
5,男生,4.736465
6,，,0.8025106
7,分别,3.009362
8,为,3.150013
9,<unk>,Infinity
10,和,2.236219
11,<unk>,Infinity
12,研究生,4.536213
13,。,1.018244

PIT,774
0,别,3.640749
1,说,4.591408
2,自己,1.983635
3,没,3.559279
4,天赋,5.733772
5,，,0.5641779
6,have,5.788988
7,fun,6.925194
8,不,3.349064
9,需要,1.702106
10,天赋,5.811198
11,!,4.850582

PIT,780
0,提供,4.022713
1,免费,2.597211
2,的,0.6363446
3,street,7.642461
4,parking,7.808864
5,和,2.454771
6,便宜,4.793286
7,的,0.3679768
8,室内,4.346923
9,车库,6.094264
10,。,1.034515

PIT,784
0,现有,4.015745
1,独立,4.463226
2,的,0.7203761
3,一,2.33912
4,间,2.084732
5,bedroom,8.52916
6,出租,5.304332
7,，,1.081215
8,在,2.180125
9,<unk>,Infinity
10,公寓,4.719571
11,，,0.8747575
12,属于,2.490023
13,匹,5.586696
14,大,2.129812
15,的,1.111739
16,房子,3.392587
17,，,0.6606302
18,在,1.508155
19,north,6.947663
20,<unk>,Infinity
21,。,1.427697

PIT,785
0,每,3.568012
1,月,4.211543
2,租金,6.681004
3,<unk>,Infinity
4,，,1.197862
5,包括,2.386194
6,所有,2.688487
7,utility,7.453394
8,（,2.498667
9,水,4.103838
10,，,1.374551
11,电,4.871727
12,，,2.485719
13,气,4.928097
14,，,2.324502
15,暖气,6.709091
16,）,2.740296
17,和,1.686802
18,网络,3.968976
19,。,1.554287

PIT,787
0,female,6.530301
1,only,5.881502
2,，,2.368406
3,有意,4.635348
4,请,2.669252
5,联系,3.677845
6,我,4.016349
7,。,2.131696

PIT,788
0,phone,6.457194
1,:,3.622462
2,<unk>,Infinity
3,请,4.115591
4,短信,5.668606
5,(,2.981251
6,prefer,7.803096
7,),3.102747

PIT,789
0,首先,3.714715
1,是,1.224159
2,容易,4.216402
3,找到,2.3629
4,month,7.380025
5,to,4.571835
6,month,7.39538
7,的,1.657063
8,一,1.8501
9,月,4.779193
10,付,4.708028
11,房租,2.731647
12,。,1.107018

PIT,790
0,访,5.387967
1,学,2.239168
2,的,1.835326
3,同学,4.176443
4,没,4.759607
5,听说,2.911761
6,谁,4.895833
7,不,2.188397
8,签,4.000701
9,一,2.277452
10,年,0.4045706
11,lease,9.760489
12,就,3.466513
13,找,3.518727
14,不,2.463389
15,到,3.536628
16,房子,5.039375
17,住,2.636307
18,马路,5.649957
19,的,1.185097
20,。,2.172097

PIT,791
0,家具,5.804013
1,齐全,6.28716
2,，,0.370216
3,queen,7.296867
4,size,6.556989
5,席梦思,7.548949
6,大,3.303382
7,床,4.925744
8,，,0.9182386
9,提包,7.222059
10,入住,5.930411
11,。,0.9292497

PIT,792
0,另,3.093914
1,所,5.503284
2,有,3.27555
3,utility,7.350407
4,全,4.303212
5,包,4.892569
6,。,1.164418

PIT,794
0,要求,4.813935
1,：,2.389885
2,附近,5.475038
3,好,5.512261
4,停车,4.823026
5,，,0.982902
6,house,7.692549
7,和,2.738063
8,apartment,7.249875
9,都,3.149822
10,可以,1.575163
11,，,2.359414
12,月,4.593725
13,总,4.91589
14,费用,5.455008
15,在,2.412367
16,<unk>,Infinity
17,以下,3.434981
18,。,1.955797

PIT,795
0,公寓,4.876083
1,内,1.948921
2,有,2.402497
3,gym,8.412333
4,，,1.387506
5,recreational,8.521435
6,room,6.715821
7,，,1.492913
8,夏天,4.89507
9,有,2.449441
10,游泳池,4.751518

PIT,796
0,相当于,5.048018
1,免,5.152419
2,了,2.248268
3,半,3.274513
4,个,0.7846821
5,月,0.595463
6,的,0.8548493
7,房租,4.116363
8,~,5.073283
9,包,5.788607
10,水,4.397499
11,和,1.695719
12,trash,8.16275
13,，,1.383939
14,免费,4.543202
15,停车,2.53409

PIT,798
0,非常,4.495176
1,方便,2.787409
2,，,0.6532125
3,center,6.780828
4,上,4.778704
5,就,2.825763
6,有,0.90309
7,个,3.245939
8,giant,7.680775
9,eagle,7.354735
10,.,3.598749

PIT,800
0,非常,4.495176
1,适合,5.640717
2,读,4.753507
3,summer,7.093377
4,但,3.090595
5,没有,1.992793
6,宿舍,4.918936
7,住,3.24387
8,的,1.10471
9,匹,6.029829
10,大学生,4.288311
11,和,1.756589
12,初,4.881511
13,到,1.490235
14,匹兹堡,4.561521
15,的,1.168184
16,任何,3.607027
17,学者,4.220382
18,！,4.847697

PIT,802
0,之后,3.103395
1,可以,2.874492
2,和,2.316493
3,公司,3.763011
4,再,3.567293
5,签,3.892347
6,下,4.095631
7,一,1.573802
8,年,1.505814
9,的,0.9528666
10,lease,9.013669
11,。,1.801575

PIT,803
0,详情,5.114965
1,：,2.188093
2,独立,4.432049
3,厨房,3.759646
4,，,1.06923
5,室内,4.718234
6,居住,4.6903
7,面积,4.677418
8,非常,3.945296
9,大,0.3142036
10,，,0.534119
11,大,2.955868
12,closet,9.001904
13,两,3.035662
14,个,0.6215063
15,。,2.590733

PIT,804
0,家具,5.804013
1,柜子,7.123217
2,，,0.9378521
3,书桌,7.089008
4,，,0.8406437
5,饭桌,6.662773
6,，,1.11856
7,椅子,5.676741
8,，,1.504958
9,台灯,7.698906
10,，,1.199107
11,queen,7.209595
12,size,6.556989
13,bed,7.357062
14,，,1.897419
15,配置,4.639314
16,齐全,3.472743
17,，,0.3227735
18,<unk>,Infinity
19,入住,5.243498
20,。,0.9292497

PIT,809
0,有意,5.512905
1,的,1.656923
2,同学,4.03216
3,请,4.611326
4,email,6.943859
5,联系,4.526069
6,我,4.016349
7,。,2.131696

PIT,812
0,现在,3.0935
1,出租,5.825084
2,该,3.683765
3,house,6.996593
4,三,3.325138
5,层,1.949523
6,的,1.234172
7,三,2.780171
8,件,2.705528
9,卧室,6.195591
10,中,1.50853
11,的,2.951594
12,一,0.9431061
13,间,2.084732
14,。,2.126318

PIT,813
0,房间,5.415995
1,有,2.305809
2,一,1.546351
3,个,5.503237
4,queen,7.532735
5,size,6.556989
6,的,1.723743
7,床,4.804729
8,还,3.948802
9,有,2.339693
10,一,1.687232
11,个,5.503237
12,写字桌,9.316954
13,。,1.617844

PIT,814
0,apartment,7.26706
1,是,2.189061
2,一,1.173155
3,个,6.566783
4,house,6.659907
5,的,1.672529
6,第二,2.810809
7,层,2.387265
8,，,1.162412
9,一共,3.906875
10,有,0.6183102
11,三,1.307129
12,层,1.977674

PIT,818
0,卧室,6.527233
1,面积,4.086636
2,足够,4.880442
3,放下,3.873966
4,<unk>,Infinity
5,床,4.998963
6,和,1.954821
7,书桌,6.067103
8,，,0.8406437
9,卧室,6.250772
10,内,1.423927
11,有,2.36589
12,一,1.462744
13,个,5.503237
14,closet,8.587557
15,，,1.384074
16,走道,6.199619
17,有,2.469172
18,一,1.68751
19,个,5.503237
20,<unk>,Infinity
21,。,1.427697

PIT,820
0,已,3.881124
1,添加,4.641695
2,房间,5.140621
3,照片,4.911899
4,，,0.7388616
5,still,6.700998
6,available,6.545864
7,.,1.19382

PIT,824
0,更新,4.512905
1,：,1.48867
2,房租,7.359841
3,调整,4.645267
4,为,1.199113
5,大,3.045979
6,卧室,5.07653
7,<unk>,Infinity
8,/,3.159547
9,月,3.459783
10,，,0.7323937
11,小,3.626389
12,卧室,4.983101
13,<unk>,Infinity
14,/,3.159547
15,月,3.459783
16,，,0.7323937
17,utility,7.381669
18,全,4.303212
19,包,4.892569
20,。,1.164418

PIT,825
0,停车,5.804013
1,有,3.348176
2,很,2.937441
3,大,3.943454
4,的,1.502383
5,garage,8.357506
6,。,1.608601

PIT,826
0,小区,5.445959
1,全部,4.466715
2,是,1.864649
3,<unk>,Infinity
4,management,6.150327
5,管理,4.166826
6,，,1.058464
7,安全,4.82328
8,省心,8.10695
9,，,1.111237
10,维修,4.960737
11,即时,6.275957
12,。,1.842158

PIT,827
0,垃圾,4.876083
1,有,2.808627
2,人,3.160381
3,每天,4.079984
4,清理,4.45825
5,，,1.159128
6,相,4.701838
7,比较,5.116533
8,住,5.229883
9,house,6.573997
10,简直,6.081014
11,省,4.027618
12,时,3.796754
13,省力,8.283291
14,。,0.6592029

PIT,828
0,无需,5.976814
1,security,6.929955
2,deposit,7.708237
3,。,1.803824

PIT,829
0,这,2.328403
1,是,0.8585079
2,一,1.036843
3,个,6.566783
4,两,3.985012
5,室,3.979952
6,一,0.9280026
7,卫生间,7.684779
8,一,3.107257
9,客厅,6.966456
10,一,2.953871
11,个,5.279712
12,厨房,4.850151
13,的,1.215727
14,apartment,7.441865
15,。,1.591735

PIT,830
0,important,6.23657
1,],4.637027
2,咨询,5.166139

PIT,831
0,我,3.527254
1,这,3.046913
2,件,2.045048
3,卧室,6.985725
4,大小,4.899513
5,是,1.912312
6,大概,6.476681
7,可以,1.839619
8,放下,4.335468
9,两,3.106825
10,张,2.23722
11,king,7.390051
12,size,6.622452
13,的,1.723743
14,床,4.804729
15,。,0.9731278

PIT,832
0,好,4.269867
1,房子,4.124582
2,，,0.745909
3,交通,4.294168
4,便利,0.7549214
5,，,0.2455528
6,代,4.945692
7,房东,6.543791
8,发布,4.161059
9,此,2.950059
10,消息,0.7756042
11,，,0.9141253
12,房东,5.895157
13,非常,4.036426
14,nice,8.052686

PIT,835
0,house,6.020651
1,共,4.051867
2,有,3.044444
3,四,2.405938
4,个,0.4839057
5,房间,3.14846
6,，,0.4507122
7,二,3.395976
8,楼,1.291035
9,和,1.840524
10,三,1.143164
11,楼,1.872911
12,各,3.039407
13,两,2.60551
14,个,0.8120559
15,房间,3.375618
16,，,0.4507122
17,每,3.246453
18,层,3.877728
19,有,2.669486
20,一,1.460522
21,个,5.503237
22,卫生间,4.93294
23,。,0.966715

PIT,836
0,购物,5.160723
1,：,3.579219
2,步行,6.405262
3,一,2.370297
4,个,5.550076
5,block,6.833765
6,有,2.852909
7,<unk>,Infinity
8,，,1.197862
9,买,5.010847
10,日常,5.15163
11,用品,5.827158
12,非常,4.449471
13,方便,2.645809
14,。,0.2552725

PIT,840
0,匹兹堡,4.884516
1,apartment,8.039991
2,卧室,5.706203
3,招租,7.253781
4,-,3.333905
5,限,5.075048
6,女生,5.511045

PIT,844
0,<unk>,Infinity
1,hard,6.378596
2,floor,7.060201
3,。,1.694257

PIT,845
0,宜家,5.313333
1,full,7.215428
2,size,2.580595
3,床,5.451459

PIT,847
0,<unk>,Infinity
1,nice,6.920361

PIT,848
0,也,3.370151
1,有,0.5101284
2,校园,4.321469
3,shuttle,7.806132
4,停,5.182682
5,靠,3.030739
6,站,1.906255
7,。,1.125925

PIT,849
0,house,6.020651
1,中,2.222948
2,的,3.13746
3,一,0.9431061
4,个,6.389151
5,最大,3.482888
6,房间,5.396754
7,，,0.6998174
8,租金,5.382445
9,为,1.589945
10,：,2.51915
11,<unk>,Infinity
12,/,3.159547
13,月,3.459783
14,。,0.96393

PIT,851
0,平时,4.662668
1,非常,3.1015
2,安静,3.362691
3,，,0.8222904
4,也,2.128207
5,很,2.778841
6,少,3.418889
7,有,3.025527
8,人,3.164377
9,干扰,5.367047
10,，,0.629897
