Word Index,Word Form,Surprisal
3,<unk>,Infinity
4,的,1.397776
5,安静,5.291191
6,公寓,5.272876
7,中,1.61512
8,一,2.744831
9,间,2.347135
10,卧室,3.260066
11,出租,5.891377
12,，,1.081215
13,出门,5.459758
14,过,3.932415
15,马路,3.025736
16,即,3.466142
17,可,3.968558
18,到,3.83968
19,<unk>,Infinity
20,，,1.197862
21,买,5.010847
22,东西,1.690012
23,很,1.930927
24,方便,2.438677
25,。,0.7383841

PIT,897
0,中央,3.71993
1,塔,2.59287
2,一,3.153422
3,室,4.524648
4,一,1.20412
5,厅,0.2688453
6,招租,7.75606
7,。,0.8239087

PIT,910
0,位置,4.678273
1,：,0.5713912
2,<unk>,Infinity
3,附近,3.681841
4,。,1.190021

PIT,927
0,过往,4.452208
1,的,1.025936
2,两,2.440873
3,次,1.657802
4,自从,5.445427
5,匹,5.041289
6,大,2.129812
7,加入,5.050814
8,acc,9.202374
9,对阵,4.815781
10,情况,4.147926
11,来看,2.675931
12,，,0.0342141
13,掌控,5.213234
14,比赛,2.733599
15,节奏,3.523308
16,在,2.893814
17,对阵,3.547724
18,<unk>,Infinity
19,总,3.718226
20,显得,5.08376
21,那么,3.088238
22,的,2.544009
23,艰难,4.873566
24,。,1.371415

PIT,928
0,晚上,4.217338
1,去,3.403558
2,伍德,6.033853
3,百,4.55475
4,瑞,5.675957
5,奥特莱斯,7.550023
6,。,1.296874

PIT,931
0,塔吉特,6.527233
1,就,3.556783
2,可以,1.408872

PIT,932
0,还有,3.674056
1,匹兹堡,5.92669
2,定制,5.835949
3,暗室,7.037111
4,：,2.779801

PIT,936
0,南,3.356558
1,奥克兰,4.380077
2,的,1.209104
3,<unk>,Infinity
4,以西,4.46642
5,--,5.801884
6,<unk>,Infinity

PIT,937
0,西,3.442559
1,奥克兰,3.881646
2,的,0.674956
3,罗宾逊,5.766724
4,街,4.150056
5,西南,3.654091
6,面,5.034156
7,--,4.921245
8,露台,5.914589
9,村,4.108402

PIT,939
0,另外,2.677585
1,<unk>,Infinity
2,哪里,5.200355
3,。,1.160144

PIT,944
0,航空,4.377243
1,公司,2.886568
2,XX,6.356972
3,航空,4.687548

PIT,953
0,国内,4.43675
1,出港,4.353966
2,国内,4.64425
3,出发,3.238109
4,国际,4.523396
5,旅客,3.026044
6,国际,4.491343
7,旅客,3.026044

PIT,962
0,谷歌,4.766012
1,点,4.227848
2,图,4.049002
3,，,1.231693
4,电脑,4.575103
5,里,2.393734
6,都,2.448578
7,没有,1.228742
8,了,2.143817
9,。,1.102895

PIT,963
0,山,3.876083
1,上,4.063319
2,有,3.8203
3,很多,2.415563
4,家,3.493622
5,高大,5.743876
6,上,3.587615
7,的,0.8089939
8,餐厅,4.845323
9,，,0.694814
10,我,3.201751
11,最,2.830624
12,喜欢,4.868173
13,的,1.055559
14,一,2.164353
15,家,6.040327
16,是,2.37246
17,<unk>,Infinity
18,利尔,5.962558
19,海湾,5.159584
20,<unk>,Infinity
21,，,1.197862
22,风景,5.267371
23,给,4.079267
24,满分,3.746359
25,。,1.578151

PSU,0
0,请,4.366777
1,问,4.6344
2,现在,3.793021
3,能,2.943119
4,确认,3.556999
5,我,4.092902
6,了,3.188084
7,吗,1.227171
8,？,0.1249387

PSU,3
0,最,3.413973
1,大,3.442561
2,的,1.5512
3,房间,3.569764
4,<unk>,Infinity
5,/,3.159547
6,yue,8.318227
7,，,1.447452
8,里面,4.048011
9,有,0.7594977
10,一,1.053606
11,张,2.151794
12,二,3.67025
13,米,3.876118
14,一,3.909432
15,宽,4.282691
16,的,0.6532125
17,床,4.948245
18,，,0.8067964
19,最,3.443431
20,小,4.949836
21,的,1.301735
22,<unk>,Infinity
23,/,3.159547
24,月,3.459783
25,，,0.7323937
26,里面,4.203052
27,床,5.915017
28,是,2.27358
29,一,1.201702
30,米,4.766917
31,五,2.225863
32,宽,5.417335
33,的,1.271718
34,床,4.948245
35,。,0.9731278

PSU,8
0,房东,6.258925
1,是,2.096591
2,杨,4.636506
3,太太,4.425331
4,，,1.04499
5,人,3.825397
6,很,3.128953
7,友善,3.318257
8,，,0.258278
9,有,2.19928
10,什么,2.820983
11,问题,1.689087
12,请,4.860506
13,随时,3.902972
14,联系,3.780858
15,她,3.081203
16,：,3.229424
17,<unk>,Infinity
18,可,3.207353
19,留言,5.594633

PSU,10
0,<unk>,Infinity
1,/,3.159547
2,年,2.787343
3,的,1.174385
4,活动费,7.022115
5,。,1.014327

PSU,12
0,小区,5.445959
1,环境,4.471926
2,优美,6.066541
3,，,0.5811261
4,活动室,6.743435
5,有,3.575725
6,健身房,5.557072
7,、,0.6000642
8,泳池,5.092704
9,、,0.3399481
10,并且,4.106143
11,提供,2.76503
12,免费,1.844058
13,的,0.6363446
14,咖啡,3.094163
15,等,1.773585
16,饮品,1.791265
17,。,0.5694761

PSU,13
0,有,2.715695
1,人,3.533183
2,<unk>,Infinity
3,去,3.64181
4,肯尼迪,5.553385
5,机场,4.433753
6,吗,5.631822
7,？,0.1054398

PSU,15
0,有,2.715695
1,<unk>,Infinity
2,前往,3.648424
3,肯尼迪,4.638446
4,机场,4.683456
5,的,1.120794
6,吗,5.037756
7,？,0.08122981

PSU,16
0,同,3.740217
1,求,5.280564
2,<unk>,Infinity
3,肯尼迪,5.064819
4,机场,4.433753
5,的,1.120794
6,顺风车,6.226812

PSU,18
0,路线,4.313333
1,有,2.623149
2,v,6.470791
3,号,3.960864
4,公家,6.342975
5,路线,4.184024
6,ve,6.90789
7,号,3.690835
8,公交,4.795682
9,路线,4.819387
10,有,2.362786
11,车子,5.955676
12,的,1.048248
13,朋友,3.364056
14,可以,3.064915
15,和,2.270574
16,物业,4.739304
17,办公室,5.06757
18,申请,4.006697
19,车位,6.179185
20,。,0.6721706

PSU,20
0,大家,4.683601
1,好,2.369944
2,！,0.9576563
3,各位,6.184306

PSU,21
0,去年,5.073573
1,刚,3.756039
2,建成,3.085189
3,，,1.086305
4,在,1.887457
5,市中心,3.913224
6,，,1.112657
7,有,2.186743
8,免费,3.917893
9,健身房,6.882114
10,露天,5.77699
11,游泳池,1.928201
12,桌,6.150942
13,游,5.241616
14,室,4.07773
15,等等,4.680199
16,。,0.2502018

PSU,22
0,本人,5.073573
1,男,4.787452
2,，,0.9776595
3,在,2.126294
4,帕克,5.509263
5,校区,2.699108
6,。,0.889837

PSU,23
0,你,3.991114
1,需要,2.14451
2,的,1.11764
3,所有,2.32804
4,超市,5.591045
5,都,2.277609
6,在,1.470472
7,公交车,5.028502
8,<unk>,Infinity
9,。,1.427697

PSU,24
0,秋季,4.910845
1,学期,1.819218
2,已,3.96417
3,出租,4.015345

PSU,26
0,床垫,6.258925
1,很,4.036985
2,新,3.802671
3,，,0.3125786
4,就,2.743031
5,用,2.369576
6,了,1.044888
7,半,2.169584
8,年,0.6473594
9,。,0.9193354

PSU,27
0,小区,5.445959
1,提供,2.439656
2,访客,4.968927
3,停车位,3.413104
4,。,0.539831

PSU,29
0,本人,5.073573
1,安静,6.119634
2,易,5.266549
3,相处,4.237864
4,，,0.7833342
5,性格,4.474973
6,友善,3.794274
7,。,0.9159999

PSU,34
0,所以,3.657084
1,请问,6.782089
2,租房,6.857709
3,合同,2.432533
4,是,2.367437
5,八月,5.019664
6,<unk>,Infinity
7,开始,3.028441
8,还是,4.36904
9,六月,4.877995
10,<unk>,Infinity
11,？,3.961602

PSU,38
0,研究生,5.001022
1,要,4.400099
2,毕业,4.338762
3,的,1.79749
4,同学,2.513418
5,看,3.508462
6,过来,3.071391
7,~,5.337768

PSU,40
0,而且,4.159117
1,还,1.773695
2,有,2.415294
3,一些,1.997949
4,签证,5.507558
5,等,2.161867
6,文书,4.782952
7,材料,3.418036
8,需要,3.254669
9,提前,3.219434
10,处理,4.747678
11,。,0.9782887

PSU,41
0,房型,7.042348
1,：,1.927382
2,两,3.234934
3,层,2.176815
4,的,1.133798
5,独栋,5.896154
6,房子,5.25786
7,，,0.745909
8,四,3.526158
9,卧室,5.892019
10,，,0.6956164
11,一,2.14178
12,个,5.656124
13,办公室,3.930655
14,，,0.4522977
15,两,2.499394
16,个,0.8886713
17,全,3.500557
18,浴室,6.545397
19,（,1.880294
20,都,3.883688
21,有,2.473441
22,浴缸,6.521395
23,）,2.043415
24,，,0.650747
25,两,2.725724
26,个,0.8886713
27,客厅,6.174617
28,。,1.281693

PSU,43
0,能,4.097932
1,不,3.051793
2,能,2.756767
3,续签,6.860132
4,租房,7.012242
5,合同,2.432533
6,？,4.780769

PSU,44
0,原价,7.042348
1,<unk>,Infinity
2,/,3.159547
3,月,3.459783
4,，,0.7323937
5,现,4.170457
6,只,2.284848
7,需,3.944299
8,<unk>,Infinity
9,/,3.159547
10,月,3.459783
11,。,0.96393

PSU,45
0,小区,5.445959
1,免费,4.9006
2,活动室,6.613907
3,健身房,6.994667
4,，,0.9149892
5,环境,4.474871
6,好,3.656272
7,。,1.337984

PSU,47
0,去,4.43675
1,专业,5.359173
2,机构,2.49738
3,报价,6.46239
4,以后,4.414654
5,重新,3.088845
6,定价,4.30614

PSU,48
0,小区,5.445959
1,的,1.421461
2,设施,3.839086
3,还,3.20892
4,包括,1.107018
5,健身房,6.176573
6,，,0.9149892
7,游泳池,5.726803
8,，,0.5081555
9,还有,3.070219
10,一,1.269436
11,个,5.870041
12,读书,5.305063
13,室,2.799943
14,。,1.089744

PSU,49
0,爱,3.612083
1,干净,3.583895
2,，,0.3454795
3,不,1.887929
4,开,5.319402
5,派对,2.913393
6,，,0.31627
7,好,4.02003
8,相处,3.909211
9,。,1.169474

PSU,50
0,房东,6.258925
1,的,1.014779
2,租金,4.642157

PSU,51
0,而且,4.159117
1,位于,3.414949
2,市中心,2.846311
3,，,0.9135835
4,周边,2.67592
5,不,3.716029
6,远,5.673309
7,处,3.032765
8,商店,4.434278
9,林立,2.145304
10,。,0.5762527

PSU,53
0,提前,5.550694
1,续租,7.128982
2,房租,6.360046
3,比,2.846461
4,现在,2.473811
5,找,4.509931
6,物业,5.456226
7,办公室,4.985111
8,租,5.771676
9,便宜,5.667158
10,。,0.8685571

PSU,54
0,房间,5.415995
1,全部,3.333235
2,为,1.777108
3,全家,5.313958
4,具,4.638631
5,都,3.171589
6,有,1.258286
7,。,1.929806

PSU,59
0,没有,3.923701
1,基础,4.218083
2,，,0.7998947
3,希望,3.428207
4,利用,2.532607
5,暑假,3.243527
6,时间,0.9052646
7,能够,3.794228
8,集中,3.380505
9,学习,4.56158
10,一下,4.257045
11,。,1.059058

PSU,60
0,随时,5.976814
1,可以,1.420269
2,签,5.801162
3,租房,7.253771
4,合同,2.432533
5,，,0.6128892
6,今年,4.812288
7,七月,2.672685
8,底,2.187569
9,或者,4.044396
10,<unk>,Infinity
11,。,1.427697

PSU,61
0,我,3.527254
1,希望,2.50674
2,找,3.27993
3,妹子,7.308639
4,火速,6.205063
5,去,2.889594
6,办公室,4.376752
7,商量,6.277613
8,这,3.31
9,件,1.978172
10,事,0.2034476
11,。,0.9609203

PSU,64
0,电气,5.291057
1,和,1.911512
2,暖气,5.096498
3,等,1.231957
4,公共,3.807274
5,设施,5.233372
6,的,1.280355
7,费用,2.713267
8,，,0.6465585
9,均,2.655807
10,摊,5.408789
11,到,3.341197
12,每人,5.932368
13,大约,4.407484
14,<unk>,Infinity
15,刀,4.681479
16,/,3.744486
17,月,3.459783
18,。,0.96393

PSU,65
0,会,4.002137
1,优先,3.688799
2,考虑,0.8772827
3,研究生,5.146537
4,和,1.815511
5,女生,4.90574
6,。,1.2272

PSU,66
0,房型,7.042348
1,是,2.356607
2,两,2.770761
3,人,1.1494
4,间,3.307725
5,，,1.908651
6,需要,3.479886
7,和,2.636719
8,一,2.471696
9,位,1.077696
10,男生,4.745374
11,博士生,5.675975
12,共同,3.614912
13,使用,1.997777
14,卫生间,5.641869
15,。,1.119968

PSU,67
0,二,3.222314
1,层,2.369772
2,街角,7.234301
3,房,5.097632
4,，,0.7960479
5,采光,5.906243
6,好,4.78202
7,。,1.28392

PSU,70
0,租房,6.326181
1,办公室,4.558235
2,有,2.792797
3,健身房,5.609555
4,和,1.401696
5,游泳池,4.712181
6,。,0.5282738

PSU,72
0,本人,5.073573
1,第二,4.024487
2,年,2.039211
3,的,1.20412
4,博士,3.940942
5,，,1.057642
6,有,3.268386
7,一,1.354857
8,只,1.757488
9,超级,3.904459
10,可爱,4.756965
11,的,0.4136933
12,小,1.733541
13,母,4.880099
14,猫,5.229438
15,，,1.281033
16,我,3.181928
17,自己,2.353503
18,话,5.102371
19,不,2.664124
20,多,0.7359536
21,，,0.243911
22,但是,1.90309
23,遇到,3.724906
24,投缘,7.204447
25,的,0.9529289
26,人,2.33103
27,或者,3.300699
28,事情,4.650189
29,，,0.6959124
30,话,5.772305
31,可以,2.732813
32,很多,4.732251
33,。,1.748606

PSU,75
0,有,2.715695
1,免费,4.294359
2,停车位,3.08228
3,。,0.1346986

PSU,78
0,房间,5.415995
1,很,3.759469
2,大,3.383542
3,，,1.350056
4,自,3.090494
5,带,4.49099
6,可,3.459267
7,走入,6.453427
8,的,1.89934
9,衣橱,5.777857
10,和,1.961694
11,卫生间,4.668347
12,。,0.6786942

PSU,79
0,别的,6.100998
1,没有,3.756901
2,任何,1.418236
3,<unk>,Infinity
4,。,1.427697

PSU,80
0,甩,6.100998
1,干,4.911211
2,机,3.78018
3,洗衣机,6.781645
4,是,1.903363
5,单独,4.086153
6,的,0.6070808
7,。,3.198392

PSU,82
0,同,3.740217
1,暑期,6.165354
2,学生,2.738603
3,。,1.2552

PSU,85
0,我,3.527254
1,已,2.608369
2,有,2.534976
3,电视,4.176448
4,挂,4.574769
5,墙,2.866036
6,上,3.691341
7,的,0.8089939
8,架子,5.426573
9,。,0.5118834

PSU,88
0,本人,5.073573
1,有,2.436129
2,车,4.293173
3,，,0.84432
4,去,4.071599
5,学校,2.847254
6,、,1.681669
7,购物,4.483475
8,、,0.4526788
9,玩耍,5.821181
10,可,4.030155
11,提供,2.212406
12,顺风车,7.390783
13,。,1.092297

PSU,89
0,可以,3.535944
1,提前,3.962695
2,来看,5.417198
3,房间,5.596276
4,，,0.6998174
5,如,2.241836
6,需要,3.427133
7,，,1.316597
8,可,2.371596
9,让,4.590767
10,你,2.177315
11,搭车,6.930299
12,过来,5.405923
13,。,0.7185808

PSU,92
0,还有,3.674056
1,其他,1.284562
2,几,1.580662
3,张,4.895114
4,信用卡,3.630524
5,后面,5.42362
6,再加,3.591723
7,，,3.486718
8,各,3.320906
9,个,3.415946
10,信用卡,5.707577
11,都,3.815341
12,有,1.13947
13,不同,1.648979
14,的,0.2346148
15,福利,4.613895
16,，,0.8123055
17,比如,2.408048
18,租车,5.88063
19,保险,3.054487
20,，,1.120305
21,购买,4.586547
22,现金,5.461867
23,等等,3.874326
24,，,0.7354802
25,感兴趣,6.456681
26,的,0.1346262
27,请,5.616476
28,自行,3.003074
29,谷歌,5.973792
30,。,2.280854

PSU,95
0,最,3.413973
1,好,4.287659
2,的,0.5556167
3,评为,5.051782
4,a,4.908245
5,级,3.74638
6,。,1.360797

PSU,96
0,将,3.294107
1,这个,2.121888
2,电子,3.809558
3,保单,7.089252
4,和,2.575637
5,邮件,4.383111
6,里,2.875754
7,的,0.629897
8,保险,4.721347
9,确认,5.069142
10,信,4.484704
11,确认,4.957282
12,信,4.484704
13,发给,6.029257
14,学校,3.460137
15,，,1.020954
16,证明,4.416142
17,你,3.042777
18,已经,2.566291
19,购买,3.363918
20,符合,4.058896
21,学校,3.319489
22,标准,4.212463
23,的,0.5658115
24,保险,4.67376
25,。,0.8995734

PSU,99
0,公寓,4.876083
1,在,2.426042
2,<unk>,Infinity
3,，,1.197862
4,大学,3.934802
5,场,4.724895
6,比较,4.512457
7,靠,3.43329
8,里,3.27061
9,的,0.4977793
10,楼,5.43104
11,，,1.09073
12,很,3.827127
13,安静,3.751953
14,。,0.8566467

PSU,100
0,联系,5.688997
1,方式,4.478161
2,贺,5.895749
3,女士,5.405351
4,电话,4.981422
5,号码,5.690339
6,：,1.740713
7,<unk>,Infinity
8,（,2.104872
9,仅限,4.255627
10,短信,5.636268
11,）,1.932161
12,；,2.27153

PSU,101
0,<unk>,Infinity
1,小区,5.356089
2,有,2.380362
3,活动室,6.340495
4,，,0.8359547
5,可以,1.401955
6,健身,4.946935
7,，,0.629897
8,夏季,4.252487
9,可以,2.94796
10,游泳,4.11129
11,。,0.7988093

PSU,106
0,提供,4.022713
1,费城,5.472108
2,单程,6.036766
3,或,2.696628
4,往返,5.542418
5,搭车,6.583177
6,。,1.361728

PSU,107
0,有,2.715695
1,一,1.17829
2,个,5.503237
3,自己,4.316005
4,的,0.7317079
5,房间,2.923896
6,然后,4.248933
7,和,2.629696
8,别人,4.05392
9,<unk>,Infinity
10,洗手间,5.307577
11,可以,3.82067
12,签,5.758753
13,半,4.44563
14,年,1.386777
15,或者,5.114316
16,一,2.878354
17,年,1.746019
18,租房,7.881351
19,合同,2.432533
20,。,0.6741689

PSU,108
0,可以,3.535944
1,给,3.204482
2,<unk>,Infinity
3,个,2.7135
4,人,1.958433
5,提供,3.33085
6,搭车,6.775237
7,。,1.361728

PSU,110
0,欢迎,5.269867
1,男生,6.410636
2,（,2.678879
3,硕士,4.769732
4,或,2.486705
5,博士生,5.892109
6,）,2.549377
7,咨询,5.204897

PSU,111
0,至少,4.430718
1,需要,2.203966
2,两,1.148508
3,间,2.613805
4,卧室,2.529841
5,（,2.41142
6,一,2.572267
7,男,3.702423
8,一,1.932901
9,女,0.09925123
10,都,3.301301
11,是,1.042933
12,博士生,5.779892
13,）,2.229443
14,，,0.650747
15,或者,3.013479
16,整,4.661412
17,套,4.948865
18,房子,2.642203
19,。,0.5772364

PSU,113
0,房间,5.415995
1,有,2.305809
2,书桌,6.373428
3,，,0.8406437
4,衣柜,6.662773
5,，,1.244165
6,一,2.585954
7,米,3.567908
8,八,2.225863
9,宽,5.303115
10,的,1.271718
11,床,4.948245
12,。,0.9731278

PSU,114
0,现在,3.0935
1,已经,1.967107
2,有,1.235528
3,两,1.901091
4,个,0.4321387
5,博士生,4.724356
6,，,1.547522
7,一,2.771839
8,男,3.882112
9,一,1.932901
10,女,0.09925123
11,（,1.574494
12,不,3.034116
13,是,2.845172
14,情侣,4.598699
15,）,2.994213
16,。,0.863662

PSU,116
0,转租,6.706392
1,房,4.852477
2,合同,5.216792
3,的,1.33823
4,<unk>,Infinity
5,我,3.442602
6,出,3.461965
7,！,4.893143

PSU,119
0,肯尼迪,4.583487
1,机场,4.45644
2,不,3.606516
3,去,2.511137
4,了,1.860937
5,，,1.230258
6,离,4.403007
7,自己,2.989759
8,的,0.8718866
9,目的地,4.695441
10,太,4.966697
11,远,4.736043
12,。,1.324422

PSU,121
0,无,3.563109
1,事故,5.1181
2,记录,4.416825
3,（,2.058913
4,无,3.738319
5,拖车,4.778935
6,记录,4.60144
7,，,0.8662001
8,可,2.967578
9,提供,2.043855
10,车辆,3.423864
11,识别码,7.016585
12,报告,2.195217
13,）,2.44558
14,！,4.719617

PSU,122
0,你,3.991114
1,好,3.577481
2,，,1.413318
3,房东,5.85743
4,微,4.790985
5,信,4.723318
6,一直,4.004677
7,加,4.910156
8,不,3.560325
9,上,2.776578
10,，,1.090346
11,有,1.990584
12,什么,2.820983
13,别的,3.097135
14,联系,4.619215
15,方式,4.424437
16,吗,5.187915
17,？,0.1054398

PSU,123
0,直接,4.320245
1,与,1.976459
2,物业,5.027526
3,办公室,5.031153
4,签约,5.204168
5,。,0.9486561

PSU,125
0,小区,5.445959
1,楼,4.579879
2,间距,6.014569
3,大,2.331182
4,，,0.5658115
5,采光,3.886795
6,好,4.78202
7,，,0.9934592
8,有,2.337913
9,很多,2.066634
10,停车位,6.175722
11,，,0.6388544
12,并且,2.443484
13,没有,2.342601
14,派对,4.488682
15,，,0.8810064
16,邻居,5.349275
17,都,1.584036
18,很,2.012661
19,安静,2.634558
20,。,0.8566467

PSU,126
0,价格,5.177113
1,便宜,5.818339
2,，,0.6155729
3,暂定,5.447015
4,<unk>,Infinity
5,全,3.909417
6,包,4.892569
7,（,1.601979
8,可,3.490276
9,协商,4.939158
10,）,2.823375
11,，,0.8059883
12,不,3.386028
13,需要,1.432731
14,支付,2.715725
15,任何,2.464195
16,额外,3.164854
17,费用,1.300497
18,，,0.8051347
19,包括,2.070877
20,所有,2.688487
21,水电费,6.794429
22,，,1.992051
23,定价,5.141025
24,透明,5.743818
25,清楚,5.216941
26,。,0.8671994

PSU,128
0,请,4.366777
1,短信,6.131726
2,联系,2.981251
3,<unk>,Infinity
4,-,2.785588
5,<unk>,Infinity

PSU,134
0,最好,5.001022
1,可以,3.550363
2,签,5.758753
3,租房,7.253771
4,合同,2.432533
5,。,0.6741689

PSU,145
0,地下室,5.637844
1,改造,3.099176
2,成,0.328867
3,了,1.024982
4,独立,2.861684
5,的,0.4540823
6,<unk>,Infinity
7,，,1.197862
8,有,2.332879
9,独立,3.26468
10,的,0.2972204
11,出口,3.713046
12,，,0.8965451
13,厨房,5.595665
14,和,1.054566
15,卫浴,6.23208
16,。,1.378143

PSU,146
0,嗨,5.886802
1,各位,6.308009
2,，,1.350515
3,组团,5.907382
4,去,2.809915
5,波士顿,4.00463
6,，,1.252945
7,租车,6.999887
8,或,2.410578
9,开,3.876271
10,我,4.052921
11,的,0.8991196
12,车,2.96861
13,。,0.9923027

PSU,147
0,<unk>,Infinity
1,，,1.197862
2,劳动节,6.112469
3,假期,1.306679
4,。,1.081154

PSU,149
0,超,3.967804
1,好,3.16354
2,的,0.7998947
3,房子,2.891236

PSU,150
0,【,3.699992
1,更新,2.919932
2,】,5.702826
3,房间,5.298923
4,<unk>,Infinity

PSU,153
0,我,3.527254
1,有,2.296368
2,个,1.612784
3,住房,4.100225
4,在,4.126503
5,市中心,3.879233
6,，,1.112657
7,感兴趣,6.422129
8,联系,6.129219
9,我,4.016349
10,哦,6.719033
11,<unk>,Infinity

PSU,154
0,三月,4.404566
1,中旬,2.443484
2,起,1.504958
3,，,0.2662679
4,一,2.838236
5,年,1.376737
6,。,1.093286

PSU,155
0,申请,4.772542
1,费,4.14423
2,<unk>,Infinity
3,/,3.159547
4,人,3.392837
5,，,0.5952206
6,需要,3.927991
7,和,2.636719
8,物业,4.662291
9,办公室,5.06757
10,签约,5.204168
11,。,0.9486561

PSU,158
0,<unk>,Infinity
1,直接,3.748234
2,咨询,5.365422
3,帕克,6.186459
4,森林,4.729979
5,小区,6.127382
6,的,1.362167
7,办公室,3.918704
8,。,0.851521

PSU,159
0,房间,5.415995
1,还,3.759469
2,<unk>,Infinity
3,吗,4.716341
4,想,5.80657
5,租,5.593042
6,谢谢,6.39955

PSU,160
0,这里,3.450323
1,有,1.363612
2,一,1.152768
3,份,2.098636
4,有偿,6.514619
5,的,1.39794
6,推荐,4.097824
7,任务,4.829665
8,~,5.48101
9,国内,5.2004
10,的,0.9633739
11,英语,3.974781
12,培训,2.670642
13,机构,1.135687
14,要,3.637994
15,招,4.66231
16,说,3.848057
17,英语,3.270929
18,的,2.110183
19,人,1.915466
20,（,2.029632
21,母语,5.904368
22,）,0.2730013
23,的,1.501024
24,外教,6.096356
25,，,1.648318
26,工作,4.204472
27,地点,1.870209
28,西安,4.629084
29,，,1.127309
30,提供,3.376528
31,工作,3.266965
32,签证,3.119737
33,。,0.8325089

PSU,162
0,已,3.881124
1,邮件,6.304888
2,联系,3.218899
3,，,0.6587775
4,盼,5.257017
5,回复,5.059097

PSU,164
0,抱歉,7.042348
1,桌子,6.385371
2,先,4.534134
3,不,2.629761
4,出,4.934294
5,了,1.166759

PSU,166
0,之前,4.396187
1,无法,3.136807
2,登陆,3.230629
3,美国,2.184703
4,二手,5.479763
5,网站,4.446332
6,自行车,5.356141
7,已,3.401638
8,出,3.308549

PSU,168
0,请,4.366777
1,问,4.6344
2,<unk>,Infinity
3,只是,3.927562
4,一,1.375721
5,间,1.633469
6,房,2.77951
7,还,4.385143
8,是,2.140434
9,单独,4.068096
10,一,1.126606
11,套,2.014609
12,的,2.104658
13,那,3.958095
14,种,4.974262
15,？,4.654117

PSU,170
0,牧场,5.211875
1,，,1.126924
2,闲暇,5.588892
3,时,0.4679779
4,可以,2.392776
5,在,1.519746
6,草坪,5.031529
7,上,0.449969
8,玩耍,4.773765
9,。,0.4982658

PSU,171
0,全,3.75513
1,家,4.424253
2,具,4.743769
3,的,1.990418
4,房子,3.933968
5,<unk>,Infinity
6,入住,5.243498

PSU,172
0,直接,4.320245
1,和,2.392372
2,官方,4.086764
3,办公室,4.415867
4,签,5.468407
5,租房,7.253771
6,合同,2.432533

PSU,173
0,你,3.991114
1,好,3.577481
2,，,1.413318
3,想,3.100019
4,问,3.651411
5,一下,3.738154
6,是,2.681831
7,需要,3.575423
8,<unk>,Infinity
9,卫生间,5.847934
10,的,1.248518
11,吗,4.746731
12,？,0.08122981

PSU,175
0,押金,7.042348
1,是,2.105408
2,一,1.173155
3,个,6.566783
4,月,1.215996
5,房租,6.712462
6,。,1.07398

PSU,176
0,街道,4.579249
1,上,1.730339
2,，,0.8864012
3,有,1.990584
4,rc,7.62733
5,，,1.625125
6,rp,7.302349

PSU,177
0,房间,5.415995
1,内,4.050811
2,家具,5.033835
3,齐全,6.166569
4,，,0.370216
5,有,1.336746
6,床,5.243366
7,和,1.992915
8,床垫,6.067103
9,和,1.424114
10,书桌,6.097835
11,，,0.8406437
12,洗碗机,7.033504

PSU,178
0,和,3.176779
1,微波炉,5.256328
2,，,1.283116
3,<unk>,Infinity
4,入住,5.243498
5,。,0.9292497

PSU,179
0,打算,5.688997
1,近期,5.501425
2,<unk>,Infinity
3,卡斯特,5.810145
4,一,2.83245
5,趟,3.387301
6,，,0.8816918
7,当天,4.221021
8,往返,3.45195
9,，,1.501609
10,提供,3.338476
11,搭车,6.730993
12,。,1.361728

PSU,182
0,部分,3.588195
1,家具,4.446175
2,可,3.75928
3,赠送,4.653283
4,（,3.714239
5,床,5.541569
6,为,2.726624
7,一,1.99802
8,米,3.475422
9,五,2.225863
10,宽,5.417335
11,，,1.314923
12,<unk>,Infinity
13,。,1.427697

PSU,183
0,淡定,6.527233
1,，,1.036631
2,面试,5.6625
3,老师,5.045728
4,很,2.985826
5,好,3.600628
6,的,0.1918855
7,，,1.367517
8,后面,4.916987
9,会,2.230173
10,出,3.623699
11,一,1.374902
12,个,5.781305
13,测评,6.830437
14,报告,4.354383
15,，,0.7609925
16,通过,2.830436
17,，,3.124341
18,通过,3.347625
19,但,3.998026
20,建议,3.915281
21,参加,4.165077
22,课程,3.737661
23,，,0.7988093
24,不,2.871229
25,通过,3.074865
26,。,1.659909

PSU,185
0,肯尼迪,4.583487
1,机场,4.45644
2,航班,3.430424
3,是,2.040248
4,下午,5.136765
5,<unk>,Infinity
6,回国,4.464895
7,的,1.478589
8,，,2.128953
9,所以,1.788091
10,希望,2.987809
11,能,1.03848
12,在,1.071289
13,<unk>,Infinity
14,之前,3.722458
15,到,3.398818
16,机场,3.271368
17,，,1.484465
18,充分,4.929163
19,考虑,5.189509
20,的,1.369282
21,堵车,6.26884
22,的,1.834578
23,情况,2.883763
24,下,2.186822
25,。,2.145839

PSU,186
0,一,2.791026
1,米,3.79261
2,五,2.225863
3,宽,5.417335
4,超,4.810116
5,舒服,6.319273
6,的,0.695075
7,床,4.946688
8,！,4.649423

PSU,188
0,你,3.991114
1,好,3.577481
2,，,1.413318
3,请,3.100019
4,问,4.282516
5,床,5.403076
6,一,2.737488
7,米,3.479846
8,九,1.819354
