SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,TranslatedSentence
341, 房子 离 frick park 仅 两 个 block ， 去 公园 里 运动 非常 方便 。,2,frick park,弗里克公园,block,街区,,,,,,, 房子 离 弗里克公园仅 两 个 街区 ， 去 公园 里 运动 非常 方便 。
342, 简单 介绍 一下 oak hill apt ！,1,oak hill apt,橡树山公寓,,,,,,,,, 简单 介绍 一下橡树山公寓！
343, 地处 greenfield ， 周围 环境 安静 ， 邻里 和睦 ， 非常 安全,1,greenfield,格林菲尔德,,,,,,,,, 地处 格林菲尔德， 周围 环境 安静 ， 邻里 和睦 ， 非常 安全
344, 距离 cvs 5-10 分钟 ；,1,cvs,超市名,,,,,,,,, 距离 cvs(超市名) 5-10 分钟 ；
345, 门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,公交,downtown,市区,,,,,,, 门口 有 公交 到 中国 超市 ， 餐馆 和 市区 .
346, 楼层 高度 适中 ， 背 对 north craig st 。,1,north craig st,北克列戈街,,,,,,,,, 楼层 高度 适中 ， 背 对 北克列戈街 。
347, 晚上 ， 有 学校 escort 直达 门口 。,1,escort,护送车,,,,,,,,, 晚上 ， 有 学校 护送车 直达 门口 。
348, 户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,2,living room,客厅,dining room,餐厅,,,,,,, 户型 ： 一 楼 是 超大 客厅 ，餐厅及 厨房 ；
349, up 一下 up up up up,2,up,顶,up up up up,顶顶顶顶,,,,,,, 顶 一下顶顶顶顶
350, up 一下 up up up,2,up,顶,up up up,顶顶顶顶,,,,,,, 顶 一下 顶顶顶顶
351, 房子 位于 greenfield ave ， 紧邻 giant eagle and murry ave.,2,greenfield ave,格林菲尔德街,giant eagle and murry,大老鹰和默理,,,,,,, 房子 位于 格林菲尔德街， 紧邻 大老鹰 和默理街.
352, 地处 north oakland ， 周围 安全,1,north oakland,北,,,,,,,,, 地处 北奥克兰 ， 周围 安全
353, 门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,公交,downtown,市区,,,,,,, 门口 有 公交 到 中国 超市 ， 餐馆 和市区 .
354, 门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,公交,downtown,市区,,,,,,, 门口 有 公交 到 中国 超市 ， 餐馆 和市区 .
355, + 公寓 附近 环境 安全 安静 ， office 就 在 公寓 旁边 ， 有 事 可 及时 解决 。,1,office,办公室,,,,,,,,, 公寓 附近 环境 安全 安静 ， 办公室 就 在 公寓 旁边 ， 有 事 可 及时 解决 。
356, + 公寓 家具 齐全 ， 客厅 很 大 活动 区域 广 ， 有 空调 暖气 ， 出租 的 卧室 宽敞 有 阳光 ， 有 walk-in closet ， 家具 低价 打包 接手 ， 可 拎包 入住 ！,1,closet,衣橱,,,,,,,,, 公寓 家具 齐全 ， 客厅 很 大 活动 区域 广 ， 有 空调 暖气 ， 出租 的 卧室 宽敞 有 阳光 ， 有 walk-in 壁橱 ， 家具 低价 打包 接手 ， 可 拎包 入住 ！
357, 所有 想 寄 想 return 的 东西 ， 直接 放在 公寓 一 楼 就 可以 。,1,return,送回,,,,,,,,, 所有 想 寄 想 送回 的 东西 ， 直接 放在 公寓 一 楼 就 可以 。
358, 免费 送 顶楼 view 和 顶楼 的 阳光 普照 !,1,view,风景,,,,,,,,, 免费 送 顶楼 风景和 顶楼 的 阳光 普照 !
359, 附近 有 sichuan gourmet ， 台湾 味 ， every day noodle ， 各 种 小吃 ， 以及 中 超 panda ， giant eagle 。,4,sichuan gourmet,府河人家,every day noodle,天天 见面 ,panda,熊猫,giant eagle,大老鹰,,, 附近 有 府河人家 ， 台湾 味 ，天天 见面 ， 各 种 小吃 ， 以及 中 超 熊猫， 大老鹰 。
360, 步行 五 分钟 有 whole food 。,1,whole food,全食,,,,,,,,, 步行 五 分钟 有 全食。
361, 门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,公交,downtown,市区,,,,,,, 门口 有 公交 到 中国 超市 ， 餐馆 和 市区 .
362, 门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,公交,downtown,市区,,,,,,, 门口 有 公交 到 中国 超市 ， 餐馆 和 市区 .
363, 环境 ： 住宅 街区 ， free parking 。,1,free parking,免费停车,,,,,,,,, 环境 ： 住宅 街区 ， 免费停车 。
364, 房型 ： house 非常 新 ， 装 修好,1,house,住宅,,,,,,,,, 房型 ： 独栋住宅 非常 新 ， 装 修好
365, 如 有 需要 可 免费 提供 bedding set ， 餐具 厨具,1,bedding set,床上用品,,,,,,,,, 如 有 需要 可 免费 提供 床上用品 ， 餐具 厨具
366, 上学 或是 去 giant eagle/cvs / whole foods 等 地 grocery shopping 都 很 便利 。,3,giant,大,whole foods,全食,grocery shopping,副食店,,,,, 上学 或是 去 大老鹰/cvs（超市名） /全食 等 地副食店 都 很 便利 。
367, 全新 的 宜家 买 的 full size 的 床 和 书桌 柜子 ， 房间 内 有 closet 。,2,full size,全尺寸大小,closet,衣橱,,,,,,, 全新 的 宜家 买 的全尺寸大小的 床 和 书桌 柜子 ， 房间 内 有 衣橱 。
368, 晚上 还有 escort 直达 公寓 门口 。,1,escort,护送车,,,,,,,,, 晚上 还有护送车直达 公寓 门口 。
369, word 天 今天 有 人 联系 我 了 ！,1,word,我的,,,,,,,,, 我的天 今天 有 人 联系 我 了 ！
370, lobby 有 单独 的 放 快递 的 房间 ， 不 怕 包裹 丢失 ， 非常 贴心 。,1,lobby,大厅,,,,,,,,, 大厅 有 单独 的 放 快递 的 房间 ， 不 怕 包裹 丢失 ， 非常 贴心 。
371, 门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,公交,downtown,市区,,,,,,, 门口 有 公交 到 中国 超市 ， 餐馆 和 市区 .
372, 门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,公交,downtown,市区,,,,,,, 门口 有 公交 到 中国 超市 ， 餐馆 和 市区.
373, usp = sharing 国内 的 朋友 可以 联系 我 打包 图片 发给 你 ~,2,usp,need to translate,sharing,分享,,,,,,, usp = sharing 国内 的 朋友 可以 联系 我 打包 图片 发给 你 ~
374, 楼层 高度 适中 ， 背 对 north craig st 。,1,north craig st,北克列戈街,,,,,,,,, 楼层 高度 适中 ， 背 对 北克列戈街 。
375, 楼层 高度 适中 ， 背 对 north craig st 。,1,north craig st,北克列戈街,,,,,,,,, 楼层 高度 适中 ， 背 对北克列戈街 。
376, 940$ / 月 ， 水电 煤 暖气 全 包 ， 楼 下 有 parking lot 免费 停车 。,1,parking lot,停车场,,,,,,,,, 940$ / 月 ， 水电 煤 暖气 全 包 ， 楼 下 有停车场免费 停车 。
377, 小区 环境 安静 ： 有 多 处 playground ， 很 适合 家庭 居住 。,1,playground,操场,,,,,,,,, 小区 环境 安静 ： 有 多 处操场， 很 适合 家庭 居住 。
378, 门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,公交,downtown,市区,,,,,,, 门口 有 公交 到 中国 超市 ， 餐馆 和市区 .
379, 地点 ： central oakland 匹 大校 区内,1,central oakland,中奥克兰,,,,,,,,, 地点 ： 中奥克兰匹 大校 区内
380, 环境 ： 住宅 街区 ， street parking 。,1,street parking,路边停车,,,,,,,,, 环境 ： 住宅 街区 ，路边停车。
381, 房型 ： house,1,house,住宅,,,,,,,,, 房型 ： 独栋住宅
382, 有 pet 可以 商量,1,pet,宠物,,,,,,,,, 有 宠物 可以 商量
383, 请 备注 “ 租房 ” screen shot 2017-10-17 at 13.,2,screen shot,截屏,at,在,,,,,,, 请 备注 “ 租房 ”截屏 2017-10-17 在 13.
384, 联系 电话 or text ： 412-6518342 jane,2,or text,或者短信,jane,jane,,,,,,, 联系 电话 或者短信 ： 412-6518342 jane
385, 长方形 带 走廊 房间 （ 走廊 带 closet ）,1,closet,衣橱,,,,,,,,, 长方形 带 走廊 房间 （ 走廊 带 衣橱 ）
386, 在 shady ave.,1,shady,沙迪,,,,,,,,, 在 沙迪街.
387, 和 walnut st .,1,walnut st,核桃街,,,,,,,,, 和核桃街
388, 此 消息 作废 我 没 看见 怎么 删除 sorry,1,sorry,对不起,,,,,,,,, 此 消息 作废 我 没 看见 怎么 删除对不起
389, clair 医院 和 mt lebanon 公园 。,2,clair,克莱尔,mt lebanon,黎巴嫩山,,,,,,, 克莱尔医院 和 黎巴嫩山 公园 。
390, 地址 在 ： squirrel hill murray avenue 上,1,squirrel hill murray avenue,松鼠默里街,,,,,,,,, 地址 在 ： 松鼠默里街上
391, 房型 ： house 分 三 层 ， 每 层 独立 ， 互 不 影响 。,1,house,住宅,,,,,,,,, 房型 ： 独栋住宅分 三 层 ， 每 层 独立 ， 互 不 影响 。
392, 房型 ： house 分 三 层 ， 每 层 独立 ， 互 不 影响 。,1,house,住宅,,,,,,,,, 房型 ： 独栋住宅分 三 层 ， 每 层 独立 ， 互 不 影响 。
393, 欢迎 text ， 不 能 时时 接 电话 。,1,text,短信,,,,,,,,, 欢迎短信， 不 能 时时 接 电话 。
394, house 概况 ： 地上 两 层 、 地下 一 层 ；,1,house,住宅,,,,,,,,, 独栋住宅 概况 ： 地上 两 层 、 地下 一 层 ；
395, webster hall 是 老牌 公寓 了 ， 口碑 好 而且 没有 刚 装修 的 异味,1,webster hall,韦伯斯特大厅,,,,,,,,, 韦伯斯特大厅是 老牌 公寓 了 ， 口碑 好 而且 没有 刚 装修 的 异味
396, craig street 上 还有 很多 吃 的 和 韩国 小 超市,1,craig street,克列戈街,,,,,,,,, 克列戈街上 还有 很多 吃 的 和 韩国 小 超市
397, 地点 ： central oakland,1,central oakland,中奥克兰,,,,,,,,, 地点 ： 中奥克兰
398, 环境 ： 住宅 街区 ， street parking 。,1,street parking,路边停车,,,,,,,,, 环境 ： 住宅 街区 ，路边停车 。
399, 房型 ： house,1,house,住宅,,,,,,,,, 房型 ：  独栋住宅
400, 欢迎 email 咨询,1,email,电子邮件,,,,,,,,, 欢迎 电子邮件 咨询
401, 房间 内 各 种 用具 桌子 都 有 ， closet 很 大 ， 客厅 和 卧室 的 独立 性 相当 ， 空间 也 很 大 ， 只 需要 一 个 床 即 可 。,1,closet,衣橱,,,,,,,,, 房间 内 各 种 用具 桌子 都 有 ， 衣橱 很 大 ， 客厅 和 卧室 的 独立 性 相当 ， 空间 也 很 大 ， 只 需要 一 个 床 即 可 。
402, 每 个 房间 也 可以 单独 出租 ， 租金 在 $650-$700 ， 这个 租金 包含 了 所有 utilities 。,1,utilities,水电气,,,,,,,,, 每 个 房间 也 可以 单独 出租 ， 租金 在 $650-$700 ， 这个 租金 包含 了 所有 水电气。
403, 五六 分钟 可以 走到 murray 大街 的 giant eagle ( giant eagle 是 最 大 的 食品 超级 市场 ) 家具 齐全 ，,3,murray,默里,giant eagle,大老鹰,giant eagle,大老鹰,,,,, 五六 分钟 可以 走到默里大街 的 大老鹰 ( 大老鹰 是 最 大 的 食品 超级 市场 ) 家具 齐全 ，
404, 地处 greenfield ， 周围 环境 安静 ， 邻里 和睦 ， 非常 安全,1,greenfield,格林菲尔德,,,,,,,,, 地处 格林菲尔德 ， 周围 环境 安静 ， 邻里 和睦 ， 非常 安全
405, 房间 内 各 种 用具 桌子 都 有 ， closet 很 大 ， 客厅 和 卧室 的 独立 性 相当 ， 空间 也 很 大 ， 只 需要 一 个 床 即 可 。,1,closet,衣橱,,,,,,,,, 房间 内 各 种 用具 桌子 都 有 ， 衣橱 很 大 ， 客厅 和 卧室 的 独立 性 相当 ， 空间 也 很 大 ， 只 需要 一 个 床 即 可 。
406, 门口 有 bus 到 中国 店 等 。,1,bus,公交,,,,,,,,, 门口 有 公交 到 中国 店 等 。
407, 要求 ： security deposit ， 爱 整洁 ， 有 责任感,1,security deposit,保证金,,,,,,,,, 要求 ： 保证金 ， 爱 整洁 ， 有 责任感
408, 联系 电话 or text ： 412-6518342 jane,2,or text,或者短信,jane,简,,,,,,, 联系 电话或者短信 ： 412-6518342 jane
409, 门口 有 bus 到 中国 店 等 。,1,bus,公交,,,,,,,,, 门口 有 公交 到 中国 店 等 。
410, 要求 ： security deposit ， 爱 整洁 ， 有 责任感,1,security deposit,保证金,,,,,,,,, 要求 ：保证金 ， 爱 整洁 ， 有 责任感
411, 地点 ： oakland ;,1,oakland,奥克兰,,,,,,,,, 地点 ： 奥克兰 ;
412, prefer ： 研究生 或 博士生,1,prefer,较为喜欢,,,,,,,,, 倾向于 ： 研究生 或 博士生
413, 公寓 是 服务 很 好 搭 forbes management 的 财产 。,1,forbes management,福布斯物业,,,,,,,,, 公寓 是 服务 很 好 搭 福布斯物业的 财产 。
414, 全新 的 宜家 买 的 twin size 的 床 和 书桌 柜子 ， 房间 内 有 closet 。,2,twin size,小号床,closet,衣橱,,,,,,, 全新 的 宜家 买 的 小号 的 床 和 书桌 柜子 ， 房间 内 有 衣橱 。
415, 公寓 的 管理 非常 好 ， 有 一 个 doorman ， 每 天 出入 公寓 会 给 住户 开门 ！,1,doorman,门卫,,,,,,,,, 公寓 的 管理 非常 好 ， 有 一 个 门卫， 每 天 出入 公寓 会 给 住户 开门 ！
416, whole foods 是 我 去 的 最 频繁 的 超市 ， 因为 里边 只 卖 有机 食品 ， 质量 有 保证 。,1,whole foods,全食,,,,,,,,, 全食 是 我 去 的 最 频繁 的 超市 ， 因为 里边 只 卖 有机 食品 ， 质量 有 保证 。
417, 欢迎 感兴趣 的 妹子 联系 我 拿 floor plan 和 各 种 房子 图片 ~,1,floor plan,平面图,,,,,,,,, 欢迎 感兴趣 的 妹子 联系 我 拿 平面图 和 各 种 房子 图片 ~
418, 距离 大 超市 giant eagle 很 近 ， 周围 有 超 多 饭馆 （ 包括 中餐 ） ， 还有 银行 等 。,1,giant eagle,大老鹰,,,,,,,,, 距离 大 超市 大老鹰 很 近 ， 周围 有 超 多 饭馆 （ 包括 中餐 ） ， 还有 银行 等 。
419, 暖气 是 用 gas 的 ， 不用 担心,1,gas,气,,,,,,,,, 暖气 是 用气 的 ， 不用 担心
420, 欢迎 text ， 不 能 时时 接 电话 。,1,text,短信,,,,,,,,, 欢迎短信， 不 能 时时 接 电话 。
421, 步行 距离 去 美国 超市 （ giant eagle ） 和 中国 超市 （ panda supermarket ）,2,giant eagle,大老鹰,panda supermarket,熊猫超市,,,,,,, 步行 距离 去 美国 超市 （ 大老鹰 ） 和 中国 超市 （ 熊猫超市）
422, 如 感 兴趣 ， 请 发 邮件 : yan em@18,1,yan,严,,,,,,,,, 如 感 兴趣 ， 请 发 邮件 : yan em@18
423, 地点 ： north oakland/shadyside,1,north,北,,,,,,,,, 地点 ： 北奥克兰/沙迪
424, 房型 ： house 有 院子,1,house,住宅,,,,,,,,, 房型 ： 独栋住宅 有 院子
425, 欢迎 email 咨询,1,email,电子邮件,,,,,,,,, 欢迎 电子邮件 咨询
426, 位 于 north craig st 上 的 两 室 一 厅 公寓 招租 ， 长 租 优先 ， 长短 租 均 可 。,1,north craig st,北克列戈街,,,,,,,,, 位 于 北克列戈街 上 的 两 室 一 厅 公寓 招租 ， 长 租 优先 ， 长短 租 均 可 。
427, 来回 都 没有 traffic .,1,traffic,交通,,,,,,,,, 来回 都 没有交通 .
428, 公寓 有 off street parking 且 允许 养 宠物 。,1,off street parking,露天停车,,,,,,,,, 公寓 有 露天停车 且 允许 养 宠物 。
429, 小区 居民 是 匹 大学生 和 年轻 学者 以及 美国 白人 等 ， 学校 的 shuttle 从 门前 经过 。,1,shuttle,摆渡车,,,,,,,,, 小区 居民 是 匹 大学生 和 年轻 学者 以及 美国 白人 等 ， 学校 的 摆渡车 从 门前 经过 。
430, 户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,2,living room,客厅,dining room,餐厅,,,,,,, 户型 ： 一 楼 是 超大客厅 ， 餐厅 及 厨房 ；
431, 二 楼 是 三 间 卧室 和 一 个 full 的 卫生间 。,1,full,完整,,,,,,,,, 二 楼 是 三 间 卧室 和 一 个 完整的 卫生间 。
432, 三 楼 是 一 卧 一 卫 的 studio 。,1,studio,工作室,,,,,,,,, 三 楼 是 一 卧 一 卫 的工作室。
433, 须 直接 和 物业 联系 ， 具体 公寓 信息 和 联系 方式 可 搜索 ： mozart cavendish apartment 房间 名称 ： latimer,2,mozart cavendish apartment,莫扎特卡文迪许公寓,latimer,拉蒂默,,,,,,, 须 直接 和 物业 联系 ， 具体 公寓 信息 和 联系 方式 可 搜索 ：莫扎特卡文迪许公寓 房间 名称 ：拉蒂默
434, 步行 距离 至 mellon park ， bakery square （ shopping ， dinner ， etc ）,5,mellon park,美伦公园,bakery square,面板广场,shopping,购物,dinner,晚餐,etc,等, 步行 距离 至 美伦公园 ， 面板广场 （ 购物，晚餐，等）
435, 如果 你 想 看 更多 图片 或 了解 更 多 信息 ， 也 可以 在 联系 物业 前 和 我 联系 ， 我 会 提供 更 多 个 人 的 居住 体验 ， tips ， 或是 公寓 更 多 细节 。,1,tips,忠告,,,,,,,,, 如果 你 想 看 更多 图片 或 了解 更 多 信息 ， 也 可以 在 联系 物业 前 和 我 联系 ， 我 会 提供 更 多 个 人 的 居住 体验 ，忠告， 或是 公寓 更 多 细节 。
436, 电话 ： pn-10 （ text first ）,1,text first,短信优先,,,,,,,,, 电话 ： pn-10 （短信优先 ）
437, 如 感 兴趣 ， 请 发 邮件 : yan em@18,1,yan,严,,,,,,,,, 如 感 兴趣 ， 请 发 邮件 : yan em@18
438, 可以 share 大部分 家用 电器 ， 厨房 用品 ， 家具 等 。,1,share,共享,,,,,,,,, 可以 共享大部分 家用 电器 ， 厨房 用品 ， 家具 等 。
439, 地点 在 murray ave.,1,murray,默里,,,,,,,,, 地点 在 默里街.
440, 另有 全套 基本 家具 （ full size 床 / 书桌 / 柜子 / 空调 ） 如 需要 可 低价 转让 。,1,full size,全尺寸大小,,,,,,,,, 另有 全套 基本 家具 （ 全尺寸大小 床 / 书桌 / 柜子 / 空调 ） 如 需要 可 低价 转让 。
441, 请 联系 rent em@1,1,rent,租,,,,,,,,, 请 联系 rent em@1
442, 因为 之前 要 租 的 同学 变卦 所以 房间 又 available 了 ， 有 兴趣 请 邮件 联系 ， 我 会 提供 照片 ~,1,available,有效,,,,,,,,, 因为 之前 要 租 的 同学 变卦 所以 房间 又 有效了 ， 有 兴趣 请 邮件 联系 ， 我 会 提供 照片 ~
443, mini van 包车 往返 pit 机场 及 匹兹堡 市区,2,mini van,小面包车,pit,匹兹堡,,,,,,, 小面包车 包车 往返 pit 机场 及 匹兹堡 市区
444, 车辆 ： honda odyssey,1,honda odyssey,本田奥德赛,,,,,,,,, 车辆 ：本田奥德赛
445, 豪华 suv 包车 往返 pit 机场 及 匹兹堡 市区,2,suv,城市功能越野车,pit,匹兹堡,,,,,,, 豪华城市功能越野车包车 往返 pit 机场 及 匹兹堡 市区
446, 豪华 suv 包车 往返 pit 机场 及 匹兹堡 市区,2,suv,城市功能越野车,pit,匹兹堡,,,,,,, 豪华城市功能越野车包车 往返 pit 机场 及 匹兹堡 市区
447, 地处 greenfield ， 周围 环境 安静 ， 邻里 和睦 ， 非常 安全,1,greenfield,格林菲尔德,,,,,,,,, 地处格林菲尔德 ， 周围 环境 安静 ， 邻里 和睦 ， 非常 安全
448, 户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,2,living room,客厅,dining room,餐厅,,,,,,, 户型 ： 一 楼 是 超大客厅， 餐厅 及 厨房 ；
449, 八月 初 入住 ， 一 年 lease .,1,lease,合同,,,,,,,,, 八月 初 入住 ， 一 年合同 .
450, oakland 的 好 房 您 不 能 错过 ！,1,oakland,奥克兰,,,,,,,,, 奥克兰的 好 房 您 不 能 错过 ！
451, 如果 感 兴趣 ， 欢迎 联系 wet em@19,1,wet,维特,,,,,,,,, 如果 感 兴趣 ， 欢迎 联系 wet em@19
452, oakland 有 一 栋 三 层 楼 六 个 卧室 ， 两 个 带 浴室 的 厕所 的 连 栋 房 。,1,oakland,奥克兰,,,,,,,,, 奥克兰有 一 栋 三 层 楼 六 个 卧室 ， 两 个 带 浴室 的 厕所 的 连 栋 房 。
453, 小区 居民 是 学生 和 年轻 学者 ， 学校 的 shuttle 从 门前 经过 ， 而且 很多 。,1,shuttle,摆渡车,,,,,,,,, 小区 居民 是 学生 和 年轻 学者 ， 学校 的 摆渡车 从 门前 经过 ， 而且 很多 。
454, 八月 初 入住 ， 一 年 lease .,1,lease,合同,,,,,,,,, 八月 初 入住 ， 一 年合同 .
455, 有意 请 email 至 em@10,1,email,电子邮件,,,,,,,,, 有意 请 电子邮件 至 em@10
456, 月 租金 $450 ， 包 所有 utilities 。,1,utilities,水电气,,,,,,,,, 月 租金 $450 ， 包 所有 水电气 。
457, lebanon ， 该 区 高中 在 滨州 公立 排名 第九 。,1,lebanon,黎巴嫩,,,,,,,,, 黎巴嫩 ， 该 区 高中 在 滨州 公立 排名 第九 。
458, 每个 房间 都 有 closet ， 图 中 黄色 部分 是 closet .,2,closet,衣橱,closet,衣橱,,,,,,, 每个 房间 都 有 衣橱 ， 图 中 黄色 部分 是 衣橱 .
459, oakland 的 好 房 您 不 能 错过 ！,1,oakland,奥克兰,,,,,,,,, 奥克兰 的 好 房 您 不 能 错过 ！
460, oakland 的 干净 精致 好 房 您 不 能 错过 ！,1,oakland,奥克兰,,,,,,,,, 奥克兰 的 干净 精致 好 房 您 不 能 错过 ！
461, 地点 ： north oakland/shadyside,1,north,北,,,,,,,,, 地点 ：北奥克兰/沙迪
462, 房型 ： house,1,house,住宅,,,,,,,,, 房型 ： 独栋住宅
463, 欢迎 email 咨询,1,email,电子邮件,,,,,,,,, 欢迎 电子邮件 咨询
464, hello 大家 好,1,hello,嘿,,,,,,,,, 嘿大家 好
465, 联系 电话 ： 412-6518342 jane li,1,jane li,李健,,,,,,,,, 联系 电话 ： 412-6518342 jane li
466, 如 感 兴趣 ， 请 发 邮件 : yan em@18,1,yan,严,,,,,,,,, 如 感 兴趣 ， 请 发 邮件 : yan em@18
467, 位于 安全 的 西 oakland ！,1,oakland,奥克兰,,,,,,,,, 位于 安全 的 西奥克兰！
468, apartment 网站 如下 ：,1,apartment,公寓,,,,,,,,, 公寓网站 如下 ：
469, 在 walnut 附近 ， 附近 有 很多 吃饭 逛街 的 地方,1,walnut,核桃街,,,,,,,,, 在核桃街附近 ， 附近 有 很多 吃饭 逛街 的 地方
470, 公共 家居 都 是 全 的 ， 房间 里 有 桌子 椅子 ， full size 的 床 ， 因为 我 之后 还 要 回来 住 ， 所以 柜子 ， 箱子 里面 的 东西 希望 你 不 要 动,1,full size,全尺寸大小,,,,,,,,, 公共 家居 都 是 全 的 ， 房间 里 有 桌子 椅子 ，全尺寸大小 的 床 ， 因为 我 之后 还 要 回来 住 ， 所以 柜子 ， 箱子 里面 的 东西 希望 你 不 要 动
471, 已 降价 ， still available,1,still available,依旧有效,,,,,,,,, 已 降价 ，依旧有效
472, 出租 的 这个 卧室 很 大 ， 阳光 充沛 ， 是 独 栋 三 层 大 house 四 个 卧室 中 的 一 个 。,1,house,住宅,,,,,,,,, 出租 的 这个 卧室 很 大 ， 阳光 充沛 ， 是 独 栋 三 层 大 独栋住宅 四 个 卧室 中 的 一 个 。
473, 出租 的 这个 卧室 位于 第二 层 ， 一 层 是 share 的 客厅 餐厅 和 厨房 。,1,share,共享,,,,,,,,, 出租 的 这个 卧室 位于 第二 层 ， 一 层 是共享的 客厅 餐厅 和 厨房 。
474, 家具 齐全 ， 书架 ， 衣柜 ， full size 床 ， 书桌 ， 椅子 等 ；,1,full size,全尺寸大小,,,,,,,,, 家具 齐全 ， 书架 ， 衣柜 ，全尺寸大小 床 ， 书桌 ， 椅子 等 ；
475, 取暖 用 gas ， 暖气 很 足 ， 房东 付 。,1,gas,气,,,,,,,,, 取暖 用 气， 暖气 很 足 ， 房东 付 。
476, 房子 的 大致 floor plan,1,floor plan,平面图,,,,,,,,, 房子 的 大致 平面图
477, 二 楼 的 full bathroom,1,full bathroom,完整浴室,,,,,,,,, 二 楼 的完整浴室
478, 家具 齐全 ， 书架 ， 衣柜 ， queen size 床 ， 书桌 ， 椅子 等 ；,1,queen size,大号尺寸的,,,,,,,,, 家具 齐全 ， 书架 ， 衣柜 ， 大号尺寸的 床 ， 书桌 ， 椅子 等 ；
479, 走 五 分钟 过 一 个 街区 就 是 forbes 和 murray ave ， 各 种 餐馆 ， 超市 都 能 找到 。,2,forbes,福布斯物业,murray ave,默里街,,,,,,, 走 五 分钟 过 一 个 街区 就 是 福布斯和 默里街， 各 种 餐馆 ， 超市 都 能 找到 。
480, 公寓 有 免费 gym ， 门口 有 免费 停车场 。,1,gym,体育馆,,,,,,,,, 公寓 有 免费 体育馆 ， 门口 有 免费 停车场 。
481, 你 好 ， 可以 看看 我们 的 house ， 详见 我 的 帖子,1,house,住宅,,,,,,,,, 你 好 ， 可以 看看 我们 的独栋住宅 ， 详见 我 的 帖子
482, east liberty 超大 公寓 出租 啦 ！,1,east liberty,东方责任,,,,,,,,," """"""东方责任"""" 超大 公寓 出租 啦 ！"""
483, mozart 是 匹兹堡 的 大 物业 ， arlington 是 mozart 的 物业 总部 ， 物业 维修 都 很 方便 。,3,mozart,莫扎特,arlington,艾灵顿,mozart,莫扎特,,,,, 莫扎特 是 匹兹堡 的 大 物业 ，艾灵顿 是莫扎特的 物业 总部 ， 物业 维修 都 很 方便 。
484, 门口 有 cvs 很 方便 。,1,cvs,超市名,,,,,,,,, 门口 有 cvs(超市名) 很 方便 。
485, 如 感 兴趣 ， 请 发 邮件 : yan em@18,1,yan,严,,,,,,,,, 如 感 兴趣 ， 请 发 邮件 : yan em@18
486, 位于 安全 的 西 oakland ！,1,oakland,奥克兰,,,,,,,,, 位于 安全 的 西 奥克兰 ！
487, 房租 不 包括 utilities （ 水 / 电 / 气 ） 。,1,utilities,水电气,,,,,,,,, 房租 不 包括水电气 （ 水 / 电 / 气 ） 。
488, 采光 充足 ， 物业 nice 。,1,nice,好,,,,,,,,, 采光 充足 ， 物业 好。
489, 整 租 可以 直接 跟 物业 签 lease 一 年 。,1,lease,合同,,,,,,,,, 整 租 可以 直接 跟 物业 签 合同一 年 。
490, 独立 house 二 层 整 层 出租 ， 无需 准备 家具 ， 拎包 入住 。,1,house,住宅,,,,,,,,, 独立 独栋住宅 二 层 整 层 出租 ， 无需 准备 家具 ， 拎包 入住 。
491, 公寓 位 于 cvs 超市 旁 生活 十分 便利 ， 离 公交 车站 也 非常 近 十 分钟 可 到 giant eagle 等 大 超市 。,2,cvs,超市名,giant eagle,大老鹰,,,,,,, 公寓 位 于 cvs(超市名) 超市 旁 生活 十分 便利 ， 离 公交 车站 也 非常 近 十 分钟 可 到 大老鹰 等 大 超市 。
492, hello 大家 好,1,hello,嘿,,,,,,,,, 嘿 大家 好
493, 拎包 入住 ～ 关于 公寓 信息 就 不 用 多 说 了 吧 ， 那 是 相当 popular ， 相当 好 的 ~~~,1,popular,受追捧,,,,,,,,, 拎包 入住 ～ 关于 公寓 信息 就 不 用 多 说 了 吧 ， 那 是 相当受追捧 ， 相当 好 的 ~~~
494, preferred 地点 ：,1,preferred,比较喜欢,,,,,,,,, 比较喜欢的 地点 ：
495, 最 多 两 人 share 一 个 卫生间,1,share,共享,,,,,,,,, 最 多 两 人 共享 一 个 卫生间
496, 研究生 social work 入学 ， 过去 五 年 在 美国 中部 一 城市 学习 + 工作,1,social work,社会工作,,,,,,,,, 研究生 社会工作 入学 ， 过去 五 年 在 美国 中部 一 城市 学习 + 工作
497, 如 感 兴趣 ， 请 发 邮件 : yan em@18,1,yan,严,,,,,,,,, 如 感 兴趣 ， 请 发 邮件 : yan em@18
