SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,CodeSwitch6,Translation6,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation
348,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,1,living room ， dining room,,,,,,,,,,,,7,4,3,[0_2_3_4_5_11_12],[6_7_9_10],[1_8_13]
349,up 一下 up up up up,2,up,,up up up up,,,,,,,,,,1,5,0,[1],[0_2_3_4_5],
350,up 一下 up up up,2,up,,up up up,,,,,,,,,,1,4,0,[1],[0_2_3_4],
351,房子 位于 greenfield ave ， 紧邻 giant eagle and murry ave.,2,greenfield ave,,giant eagle and murry,,,,,,,,,,3,6,2,[0_1_5],[2_3_6_7_8_9],[4_10]
352,地处 north oakland ， 周围 安全,1,north oakland,,,,,,,,,,,,3,2,1,[0_4_5],[1_2],[3]
353,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
354,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
355,+ 公寓 附近 环境 安全 安静 ， office 就 在 公寓 旁边 ， 有 事 可 及时 解决 。,1,office,,,,,,,,,,,,14,1,4,[1_2_3_4_5_8_9_10_11_13_14_15_16_17],[7],[0_6_12_18]
356,+ 公寓 家具 齐全 ， 客厅 很 大 活动 区域 广 ， 有 空调 暖气 ， 出租 的 卧室 宽敞 有 阳光 ， 有 walk-in closet ， 家具 低价 打包 接手 ， 可 拎包 入住 ！,1,closet,,,,,,,,,,,,26,1,9,[1_2_3_5_6_7_8_9_10_12_13_14_16_17_18_19_20_21_23_27_28_29_30_32_33_34],[25],[0_4_11_15_22_24_26_31_35]
357,所有 想 寄 想 return 的 东西 ， 直接 放在 公寓 一 楼 就 可以 。,1,return,,,,,,,,,,,,13,1,2,[0_1_2_3_5_6_8_9_10_11_12_13_14],[4],[7_15]
358,免费 送 顶楼 view 和 顶楼 的 阳光 普照 !,1,view,,,,,,,,,,,,8,1,1,[0_1_2_4_5_6_7_8],[3],[9]
359,附近 有 sichuan gourmet ， 台湾 味 ， every day noodle ， 各 种 小吃 ， 以及 中 超 panda ， giant eagle 。,3,sichuan gourmet,,every day noodle,,panda ， giant eagle,,,,,,,,10,8,6,[0_1_5_6_12_13_14_16_17_18],[2_3_8_9_10_19_21_22],[4_7_11_15_20_23]
360,步行 五 分钟 有 whole food 。,1,whole food,,,,,,,,,,,,4,2,1,[0_1_2_3],[4_5],[6]
361,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
362,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
363,环境 ： 住宅 街区 ， free parking 。,1,free parking,,,,,,,,,,,,3,2,3,[0_2_3],[5_6],[1_4_7]
364,房型 ： house 非常 新 ， 装 修好,1,house,,,,,,,,,,,,5,1,2,[0_3_4_6_7],[2],[1_5]
365,如 有 需要 可 免费 提供 bedding set ， 餐具 厨具,1,bedding set,,,,,,,,,,,,8,2,1,[0_1_2_3_4_5_9_10],[6_7],[8]
366,上学 或是 去 giant eagle/cvs / whole foods 等 地 grocery shopping 都 很 便利 。,3,giant,,whole foods,,grocery shopping,,,,,,,,8,5,3,[0_1_2_8_9_12_13_14],[3_6_7_10_11],[4_5_15]
367,全新 的 宜家 买 的 full size 的 床 和 书桌 柜子 ， 房间 内 有 closet 。,2,full size,,closet,,,,,,,,,,13,3,2,[0_1_2_3_4_7_8_9_10_11_13_14_15],[5_6_16],[12_17]
368,晚上 还有 escort 直达 公寓 门口 。,1,escort,,,,,,,,,,,,5,1,1,[0_1_3_4_5],[2],[6]
369,word 天 今天 有 人 联系 我 了 ！,1,word,,,,,,,,,,,,7,1,1,[1_2_3_4_5_6_7],[0],[8]
370,lobby 有 单独 的 放 快递 的 房间 ， 不 怕 包裹 丢失 ， 非常 贴心 。,1,lobby,,,,,,,,,,,,13,1,3,[1_2_3_4_5_6_7_9_10_11_12_14_15],[0],[8_13_16]
371,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
372,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
373,usp = sharing 国内 的 朋友 可以 联系 我 打包 图片 发给 你 ~,1,usp = sharing,,,,,,,,,,,,10,2,2,[3_4_5_6_7_8_9_10_11_12],[0_2],[1_13]
374,楼层 高度 适中 ， 背 对 north craig st 。,1,north craig st,,,,,,,,,,,,5,3,2,[0_1_2_4_5],[6_7_8],[3_9]
375,楼层 高度 适中 ， 背 对 north craig st 。,1,north craig st,,,,,,,,,,,,5,3,2,[0_1_2_4_5],[6_7_8],[3_9]
376,940$ / 月 ， 水电 煤 暖气 全 包 ， 楼 下 有 parking lot 免费 停车 。,1,parking lot,,,,,,,,,,,,11,2,5,[2_4_5_6_7_8_10_11_12_15_16],[13_14],[0_1_3_9_17]
377,小区 环境 安静 ： 有 多 处 playground ， 很 适合 家庭 居住 。,1,playground,,,,,,,,,,,,10,1,3,[0_1_2_4_5_6_9_10_11_12],[7],[3_8_13]
378,门口 有 bus 到 中国 超市 ， 餐馆 和 downtown .,2,bus,,downtown,,,,,,,,,,7,2,2,[0_1_3_4_5_7_8],[2_9],[6_10]
379,地点 ： central oakland 匹 大校 区内,1,central oakland,,,,,,,,,,,,4,2,1,[0_4_5_6],[2_3],[1]
380,环境 ： 住宅 街区 ， street parking 。,1,street parking,,,,,,,,,,,,3,2,3,[0_2_3],[5_6],[1_4_7]
381,房型 ： house,1,house,,,,,,,,,,,,1,1,1,[0],[2],[1]
382,有 pet 可以 商量,1,pet,,,,,,,,,,,,3,1,0,[0_2_3],[1],
383,请 备注 “ 租房 ” screen shot 2017-10-17 at 13.,1,screen shot 2017-10-17 at,,,,,,,,,,,,3,3,4,[0_1_3],[5_6_8],[2_4_7_9]
384,联系 电话 or text ： 412-6518342 jane,2,or text,,jane,,,,,,,,,,2,3,2,[0_1],[2_3_6],[4_5]
385,长方形 带 走廊 房间 （ 走廊 带 closet ）,1,closet,,,,,,,,,,,,6,1,2,[0_1_2_3_5_6],[7],[4_8]
386,在 shady ave.,1,shady,,,,,,,,,,,,1,1,1,[0],[1],[2]
387,和 walnut st .,1,walnut st,,,,,,,,,,,,1,2,1,[0],[1_2],[3]
388,此 消息 作废 我 没 看见 怎么 删除 sorry,1,sorry,,,,,,,,,,,,8,1,0,[0_1_2_3_4_5_6_7],[8],
389,clair 医院 和 mt lebanon 公园 。,2,clair,,mt lebanon,,,,,,,,,,3,3,1,[1_2_5],[0_3_4],[6]
390,地址 在 ： squirrel hill murray avenue 上,1,squirrel hill murray avenue,,,,,,,,,,,,3,4,1,[0_1_7],[3_4_5_6],[2]
391,房型 ： house 分 三 层 ， 每 层 独立 ， 互 不 影响 。,1,house,,,,,,,,,,,,10,1,4,[0_3_4_5_7_8_9_11_12_13],[2],[1_6_10_14]
392,房型 ： house 分 三 层 ， 每 层 独立 ， 互 不 影响 。,1,house,,,,,,,,,,,,10,1,4,[0_3_4_5_7_8_9_11_12_13],[2],[1_6_10_14]
393,欢迎 text ， 不 能 时时 接 电话 。,1,text,,,,,,,,,,,,6,1,2,[0_3_4_5_6_7],[1],[2_8]
394,house 概况 ： 地上 两 层 、 地下 一 层 ；,1,house,,,,,,,,,,,,7,1,3,[1_3_4_5_7_8_9],[0],[2_6_10]
395,webster hall 是 老牌 公寓 了 ， 口碑 好 而且 没有 刚 装修 的 异味,1,webster hall,,,,,,,,,,,,12,2,1,[2_3_4_5_7_8_9_10_11_12_13_14],[0_1],[6]
396,craig street 上 还有 很多 吃 的 和 韩国 小 超市,1,craig street,,,,,,,,,,,,9,2,0,[2_3_4_5_6_7_8_9_10],[0_1],
397,地点 ： central oakland,1,central oakland,,,,,,,,,,,,1,2,1,[0],[2_3],[1]
398,环境 ： 住宅 街区 ， street parking 。,1,street parking,,,,,,,,,,,,3,2,3,[0_2_3],[5_6],[1_4_7]
399,房型 ： house,1,house,,,,,,,,,,,,1,1,1,[0],[2],[1]
400,欢迎 email 咨询,1,email,,,,,,,,,,,,2,1,0,[0_2],[1],
401,房间 内 各 种 用具 桌子 都 有 ， closet 很 大 ， 客厅 和 卧室 的 独立 性 相当 ， 空间 也 很 大 ， 只 需要 一 个 床 即 可 。,1,closet,,,,,,,,,,,,28,1,5,[0_1_2_3_4_5_6_7_10_11_13_14_15_16_17_18_19_21_22_23_24_26_27_28_29_30_31_32],[9],[8_12_20_25_33]
402,每 个 房间 也 可以 单独 出租 ， 租金 在 $650-$700 ， 这个 租金 包含 了 所有 utilities 。,1,utilities,,,,,,,,,,,,14,1,4,[0_1_2_3_4_5_6_8_9_12_13_14_15_16],[17],[7_10_11_18]
403,五六 分钟 可以 走到 murray 大街 的 giant eagle ( giant eagle 是 最 大 的 食品 超级 市场 ) 家具 齐全 ，,2,murray,,giant eagle ( giant eagle,,,,,,,,,,15,5,3,[0_1_2_3_5_6_12_13_14_15_16_17_18_20_21],[4_7_8_10_11],[9_19_22]
404,地处 greenfield ， 周围 环境 安静 ， 邻里 和睦 ， 非常 安全,1,greenfield,,,,,,,,,,,,8,1,3,[0_3_4_5_7_8_10_11],[1],[2_6_9]
405,房间 内 各 种 用具 桌子 都 有 ， closet 很 大 ， 客厅 和 卧室 的 独立 性 相当 ， 空间 也 很 大 ， 只 需要 一 个 床 即 可 。,1,closet,,,,,,,,,,,,28,1,5,[0_1_2_3_4_5_6_7_10_11_13_14_15_16_17_18_19_21_22_23_24_26_27_28_29_30_31_32],[9],[8_12_20_25_33]
406,门口 有 bus 到 中国 店 等 。,1,bus,,,,,,,,,,,,6,1,1,[0_1_3_4_5_6],[2],[7]
407,要求 ： security deposit ， 爱 整洁 ， 有 责任感,1,security deposit,,,,,,,,,,,,5,2,3,[0_5_6_8_9],[2_3],[1_4_7]
408,联系 电话 or text ： 412-6518342 jane,2,or text,,jane,,,,,,,,,,2,3,2,[0_1],[2_3_6],[4_5]
409,门口 有 bus 到 中国 店 等 。,1,bus,,,,,,,,,,,,6,1,1,[0_1_3_4_5_6],[2],[7]
410,要求 ： security deposit ， 爱 整洁 ， 有 责任感,1,security deposit,,,,,,,,,,,,5,2,3,[0_5_6_8_9],[2_3],[1_4_7]
411,地点 ： oakland ;,1,oakland,,,,,,,,,,,,1,1,2,[0],[2],[1_3]
412,prefer ： 研究生 或 博士生,1,prefer,,,,,,,,,,,,3,1,1,[2_3_4],[0],[1]
413,公寓 是 服务 很 好 搭 forbes management 的 财产 。,1,forbes management,,,,,,,,,,,,8,2,1,[0_1_2_3_4_5_8_9],[6_7],[10]
414,全新 的 宜家 买 的 twin size 的 床 和 书桌 柜子 ， 房间 内 有 closet 。,2,twin size,,closet,,,,,,,,,,13,3,2,[0_1_2_3_4_7_8_9_10_11_13_14_15],[5_6_16],[12_17]
415,公寓 的 管理 非常 好 ， 有 一 个 doorman ， 每 天 出入 公寓 会 给 住户 开门 ！,1,doorman,,,,,,,,,,,,16,1,3,[0_1_2_3_4_6_7_8_11_12_13_14_15_16_17_18],[9],[5_10_19]
416,whole foods 是 我 去 的 最 频繁 的 超市 ， 因为 里边 只 卖 有机 食品 ， 质量 有 保证 。,1,whole foods,,,,,,,,,,,,17,2,3,[2_3_4_5_6_7_8_9_11_12_13_14_15_16_18_19_20],[0_1],[10_17_21]
417,欢迎 感兴趣 的 妹子 联系 我 拿 floor plan 和 各 种 房子 图片 ~,1,floor plan,,,,,,,,,,,,12,2,1,[0_1_2_3_4_5_6_9_10_11_12_13],[7_8],[14]
418,距离 大 超市 giant eagle 很 近 ， 周围 有 超 多 饭馆 （ 包括 中餐 ） ， 还有 银行 等 。,1,giant eagle,,,,,,,,,,,,15,2,5,[0_1_2_5_6_8_9_10_11_12_14_15_18_19_20],[3_4],[7_13_16_17_21]
419,暖气 是 用 gas 的 ， 不用 担心,1,gas,,,,,,,,,,,,6,1,1,[0_1_2_4_6_7],[3],[5]
420,欢迎 text ， 不 能 时时 接 电话 。,1,text,,,,,,,,,,,,6,1,2,[0_3_4_5_6_7],[1],[2_8]
421,步行 距离 去 美国 超市 （ giant eagle ） 和 中国 超市 （ panda supermarket ）,2,giant eagle,,panda supermarket,,,,,,,,,,8,4,4,[0_1_2_3_4_9_10_11],[6_7_13_14],[5_8_12_15]
422,如 感 兴趣 ， 请 发 邮件 : yan em258,1,yan em258,,,,,,,,,,,,6,1,2,[0_1_2_4_5_6],[8_9],[3_7]
423,地点 ： north oakland/shadyside,1,north,,,,,,,,,,,,1,1,2,[0],[2],[1_3]
424,房型 ： house 有 院子,1,house,,,,,,,,,,,,3,1,1,[0_3_4],[2],[1]
425,欢迎 email 咨询,1,email,,,,,,,,,,,,2,1,0,[0_2],[1],
426,位 于 north craig st 上 的 两 室 一 厅 公寓 招租 ， 长 租 优先 ， 长短 租 均 可 。,1,north craig st,,,,,,,,,,,,17,3,3,[0_1_5_6_7_8_9_10_11_12_14_15_16_18_19_20_21],[2_3_4],[13_17_22]
427,来回 都 没有 traffic .,1,traffic,,,,,,,,,,,,3,1,1,[0_1_2],[3],[4]
428,公寓 有 off street parking 且 允许 养 宠物 。,1,off street parking,,,,,,,,,,,,6,3,1,[0_1_5_6_7_8],[2_3_4],[9]
429,小区 居民 是 匹 大学生 和 年轻 学者 以及 美国 白人 等 ， 学校 的 shuttle 从 门前 经过 。,1,shuttle,,,,,,,,,,,,17,1,2,[0_1_2_3_4_5_6_7_8_9_10_11_13_14_16_17_18],[15],[12_19]
430,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,1,living room ， dining room,,,,,,,,,,,,7,4,3,[0_2_3_4_5_11_12],[6_7_9_10],[1_8_13]
431,二 楼 是 三 间 卧室 和 一 个 full 的 卫生间 。,1,full,,,,,,,,,,,,11,1,1,[0_1_2_3_4_5_6_7_8_10_11],[9],[12]
432,三 楼 是 一 卧 一 卫 的 studio 。,1,studio,,,,,,,,,,,,8,1,1,[0_1_2_3_4_5_6_7],[8],[9]
433,须 直接 和 物业 联系 ， 具体 公寓 信息 和 联系 方式 可 搜索 ： mozart cavendish apartment 房间 名称 ： latimer,2,mozart cavendish apartment,,latimer,,,,,,,,,,15,4,3,[0_1_2_3_4_6_7_8_9_10_11_12_13_18_19],[15_16_17_21],[5_14_20]
434,步行 距离 至 mellon park ， bakery square （ shopping ， dinner ， etc ）,1,mellon park ， bakery square （ shopping ， dinner ， etc,,,,,,,,,,,,3,7,5,[0_1_2],[3_4_6_7_9_11_13],[5_8_10_12_14]
435,如果 你 想 看 更多 图片 或 了解 更 多 信息 ， 也 可以 在 联系 物业 前 和 我 联系 ， 我 会 提供 更 多 个 人 的 居住 体验 ， tips ， 或是 公寓 更 多 细节 。,1,tips,,,,,,,,,,,,35,1,5,[0_1_2_3_4_5_6_7_8_9_10_12_13_14_15_16_17_18_19_20_22_23_24_25_26_27_28_29_30_31_35_36_37_38_39],[33],[11_21_32_34_40]
436,电话 ： pn127 （ text first ）,1,pn127 （ text first,,,,,,,,,,,,1,2,3,[0],[2_4_5],[1_3_6]
437,如 感 兴趣 ， 请 发 邮件 : yan em258,1,yan em258,,,,,,,,,,,,6,1,2,[0_1_2_4_5_6],[8_9],[3_7]
438,可以 share 大部分 家用 电器 ， 厨房 用品 ， 家具 等 。,1,share,,,,,,,,,,,,8,1,3,[0_2_3_4_6_7_9_10],[1],[5_8_11]
439,地点 在 murray ave.,1,murray,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
440,另有 全套 基本 家具 （ full size 床 / 书桌 / 柜子 / 空调 ） 如 需要 可 低价 转让 。,1,full size,,,,,,,,,,,,13,2,6,[0_1_2_3_7_9_11_13_15_16_17_18_19],[5_6],[4_8_10_12_14_20]
441,请 联系 rent em32,1,rent em32,,,,,,,,,,,,2,1,0,[0_1],[2_3],
442,因为 之前 要 租 的 同学 变卦 所以 房间 又 available 了 ， 有 兴趣 请 邮件 联系 ， 我 会 提供 照片 ~,1,available,,,,,,,,,,,,20,1,3,[0_1_2_3_4_5_6_7_8_9_11_13_14_15_16_17_19_20_21_22],[10],[12_18_23]
443,mini van 包车 往返 pit 机场 及 匹兹堡 市区,2,mini van,,pit,,,,,,,,,,6,3,0,[2_3_5_6_7_8],[0_1_4],
444,车辆 ： honda odyssey,1,honda odyssey,,,,,,,,,,,,1,2,1,[0],[2_3],[1]
445,豪华 suv 包车 往返 pit 机场 及 匹兹堡 市区,2,suv,,pit,,,,,,,,,,7,2,0,[0_2_3_5_6_7_8],[1_4],
446,豪华 suv 包车 往返 pit 机场 及 匹兹堡 市区,2,suv,,pit,,,,,,,,,,7,2,0,[0_2_3_5_6_7_8],[1_4],
447,地处 greenfield ， 周围 环境 安静 ， 邻里 和睦 ， 非常 安全,1,greenfield,,,,,,,,,,,,8,1,3,[0_3_4_5_7_8_10_11],[1],[2_6_9]
448,户型 ： 一 楼 是 超大 living room ， dining room 及 厨房 ；,1,living room ， dining room,,,,,,,,,,,,7,4,3,[0_2_3_4_5_11_12],[6_7_9_10],[1_8_13]
449,八月 初 入住 ， 一 年 lease .,1,lease,,,,,,,,,,,,5,1,2,[0_1_2_4_5],[6],[3_7]
450,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,,,7,1,1,[1_2_3_4_5_6_7],[0],[8]
451,如果 感 兴趣 ， 欢迎 联系 wet em298,1,wet em298,,,,,,,,,,,,5,1,1,[0_1_2_4_5],[6_7],[3]
452,oakland 有 一 栋 三 层 楼 六 个 卧室 ， 两 个 带 浴室 的 厕所 的 连 栋 房 。,1,oakland,,,,,,,,,,,,19,1,2,[1_2_3_4_5_6_7_8_9_11_12_13_14_15_16_17_18_19_20],[0],[10_21]
453,小区 居民 是 学生 和 年轻 学者 ， 学校 的 shuttle 从 门前 经过 ， 而且 很多 。,1,shuttle,,,,,,,,,,,,14,1,3,[0_1_2_3_4_5_6_8_9_11_12_13_15_16],[10],[7_14_17]
454,八月 初 入住 ， 一 年 lease .,1,lease,,,,,,,,,,,,5,1,2,[0_1_2_4_5],[6],[3_7]
455,有意 请 email 至 em197,2,email,,em197,,,,,,,,,,3,1,0,[0_1_3],[2_4],
456,月 租金 $450 ， 包 所有 utilities 。,1,utilities,,,,,,,,,,,,4,1,3,[0_1_4_5],[6],[2_3_7]
457,lebanon ， 该 区 高中 在 滨州 公立 排名 第九 。,1,lebanon,,,,,,,,,,,,8,1,2,[2_3_4_5_6_7_8_9],[0],[1_10]
458,每个 房间 都 有 closet ， 图 中 黄色 部分 是 closet .,2,closet,,closet,,,,,,,,,,9,2,2,[0_1_2_3_6_7_8_9_10],[4_11],[5_12]
459,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,,,7,1,1,[1_2_3_4_5_6_7],[0],[8]
460,oakland 的 干净 精致 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,,,9,1,1,[1_2_3_4_5_6_7_8_9],[0],[10]
461,地点 ： north oakland/shadyside,1,north,,,,,,,,,,,,1,1,2,[0],[2],[1_3]
462,房型 ： house,1,house,,,,,,,,,,,,1,1,1,[0],[2],[1]
463,欢迎 email 咨询,1,email,,,,,,,,,,,,2,1,0,[0_2],[1],
464,hello 大家 好,1,hello,,,,,,,,,,,,2,1,0,[1_2],[0],
465,联系 电话 ： 412-6518342 jane li,1,jane li,,,,,,,,,,,,2,2,2,[0_1],[4_5],[2_3]
466,如 感 兴趣 ， 请 发 邮件 : yan em258,1,yan em258,,,,,,,,,,,,6,1,2,[0_1_2_4_5_6],[8_9],[3_7]
467,位于 安全 的 西 oakland ！,1,oakland,,,,,,,,,,,,4,1,1,[0_1_2_3],[4],[5]
468,apartment 网站 如下 ：,1,apartment,,,,,,,,,,,,2,1,1,[1_2],[0],[3]
469,在 walnut 附近 ， 附近 有 很多 吃饭 逛街 的 地方,1,walnut,,,,,,,,,,,,9,1,1,[0_2_4_5_6_7_8_9_10],[1],[3]
470,公共 家居 都 是 全 的 ， 房间 里 有 桌子 椅子 ， full size 的 床 ， 因为 我 之后 还 要 回来 住 ， 所以 柜子 ， 箱子 里面 的 东西 希望 你 不 要 动,1,full size,,,,,,,,,,,,31,2,5,[0_1_2_3_4_5_7_8_9_10_11_15_16_18_19_20_21_22_23_24_26_27_29_30_31_32_33_34_35_36_37],[13_14],[6_12_17_25_28]
471,已 降价 ， still available,1,still available,,,,,,,,,,,,2,2,1,[0_1],[3_4],[2]
472,出租 的 这个 卧室 很 大 ， 阳光 充沛 ， 是 独 栋 三 层 大 house 四 个 卧室 中 的 一 个 。,1,house,,,,,,,,,,,,21,1,3,[0_1_2_3_4_5_7_8_10_11_12_13_14_15_17_18_19_20_21_22_23],[16],[6_9_24]
473,出租 的 这个 卧室 位于 第二 层 ， 一 层 是 share 的 客厅 餐厅 和 厨房 。,1,share,,,,,,,,,,,,15,1,2,[0_1_2_3_4_5_6_8_9_10_12_13_14_15_16],[11],[7_17]
474,家具 齐全 ， 书架 ， 衣柜 ， full size 床 ， 书桌 ， 椅子 等 ；,1,full size,,,,,,,,,,,,8,2,6,[0_1_3_5_9_11_13_14],[7_8],[2_4_6_10_12_15]
475,取暖 用 gas ， 暖气 很 足 ， 房东 付 。,1,gas,,,,,,,,,,,,7,1,3,[0_1_4_5_6_8_9],[2],[3_7_10]
476,房子 的 大致 floor plan,1,floor plan,,,,,,,,,,,,3,2,0,[0_1_2],[3_4],
477,二 楼 的 full bathroom,1,full bathroom,,,,,,,,,,,,3,2,0,[0_1_2],[3_4],
478,家具 齐全 ， 书架 ， 衣柜 ， queen size 床 ， 书桌 ， 椅子 等 ；,1,queen size,,,,,,,,,,,,8,2,6,[0_1_3_5_9_11_13_14],[7_8],[2_4_6_10_12_15]
479,走 五 分钟 过 一 个 街区 就 是 forbes 和 murray ave ， 各 种 餐馆 ， 超市 都 能 找到 。,2,forbes,,murray ave,,,,,,,,,,17,3,3,[0_1_2_3_4_5_6_7_8_10_14_15_16_18_19_20_21],[9_11_12],[13_17_22]
480,公寓 有 免费 gym ， 门口 有 免费 停车场 。,1,gym,,,,,,,,,,,,7,1,2,[0_1_2_5_6_7_8],[3],[4_9]
481,你 好 ， 可以 看看 我们 的 house ， 详见 我 的 帖子,1,house,,,,,,,,,,,,10,1,2,[0_1_3_4_5_6_9_10_11_12],[7],[2_8]
482,east liberty 超大 公寓 出租 啦 ！,1,east liberty,,,,,,,,,,,,4,2,1,[2_3_4_5],[0_1],[6]
483,mozart 是 匹兹堡 的 大 物业 ， arlington 是 mozart 的 物业 总部 ， 物业 维修 都 很 方便 。,3,mozart,,arlington,,mozart,,,,,,,,14,3,3,[1_2_3_4_5_8_10_11_12_14_15_16_17_18],[0_7_9],[6_13_19]
484,门口 有 cvs 很 方便 。,1,cvs,,,,,,,,,,,,4,1,1,[0_1_3_4],[2],[5]
485,如 感 兴趣 ， 请 发 邮件 : yan em258,1,yan em258,,,,,,,,,,,,6,1,2,[0_1_2_4_5_6],[8_9],[3_7]
486,位于 安全 的 西 oakland ！,1,oakland,,,,,,,,,,,,4,1,1,[0_1_2_3],[4],[5]
487,房租 不 包括 utilities （ 水 / 电 / 气 ） 。,1,utilities,,,,,,,,,,,,6,1,5,[0_1_2_5_7_9],[3],[4_6_8_10_11]
488,采光 充足 ， 物业 nice 。,1,nice,,,,,,,,,,,,3,1,2,[0_1_3],[4],[2_5]
489,整 租 可以 直接 跟 物业 签 lease 一 年 。,1,lease,,,,,,,,,,,,9,1,1,[0_1_2_3_4_5_6_8_9],[7],[10]
490,独立 house 二 层 整 层 出租 ， 无需 准备 家具 ， 拎包 入住 。,1,house,,,,,,,,,,,,11,1,3,[0_2_3_4_5_6_8_9_10_12_13],[1],[7_11_14]
491,公寓 位 于 cvs 超市 旁 生活 十分 便利 ， 离 公交 车站 也 非常 近 十 分钟 可 到 giant eagle 等 大 超市 。,2,cvs,,giant eagle,,,,,,,,,,21,3,2,[0_1_2_4_5_6_7_8_10_11_12_13_14_15_16_17_18_19_22_23_24],[3_20_21],[9_25]
492,hello 大家 好,1,hello,,,,,,,,,,,,2,1,0,[1_2],[0],
493,拎包 入住 ～ 关于 公寓 信息 就 不 用 多 说 了 吧 ， 那 是 相当 popular ， 相当 好 的 ~~~,1,popular,,,,,,,,,,,,18,1,4,[0_1_3_4_5_6_7_8_9_10_11_12_14_15_16_19_20_21],[17],[2_13_18_22]
494,preferred 地点 ：,1,preferred,,,,,,,,,,,,1,1,1,[1],[0],[2]
495,最 多 两 人 share 一 个 卫生间,1,share,,,,,,,,,,,,7,1,0,[0_1_2_3_5_6_7],[4],
496,研究生 social work 入学 ， 过去 五 年 在 美国 中部 一 城市 学习 + 工作,1,social work,,,,,,,,,,,,12,2,2,[0_3_5_6_7_8_9_10_11_12_13_15],[1_2],[4_14]
497,如 感 兴趣 ， 请 发 邮件 : yan em258,1,yan em258,,,,,,,,,,,,6,1,2,[0_1_2_4_5_6],[8_9],[3_7]
498,公寓 house 皆 可 。,1,house,,,,,,,,,,,,3,1,1,[0_2_3],[1],[4]
499,距离 giant eagle 步行 十 分钟 。,1,giant eagle,,,,,,,,,,,,4,2,1,[0_3_4_5],[1_2],[6]
500,utility : 自理,1,utility,,,,,,,,,,,,1,1,1,[2],[0],[1]
501,tel ： pn137 （ 短信 优先 ）,1,tel ： pn137,,,,,,,,,,,,2,1,3,[4_5],[0_2],[1_3_6]
502,后院 有 鱼池 ， 有 阳台 ， 可以 barbecue ；,1,barbecue,,,,,,,,,,,,6,1,3,[0_1_2_4_5_7],[8],[3_6_9]
503,在 murray ave 上 ， 步行 去 giant eagle 和 餐馆,2,murray ave,,giant eagle,,,,,,,,,,6,4,1,[0_3_5_6_9_10],[1_2_7_8],[4]
504,周围 有 饭店 超市 逛街 场所 walnut st 。,1,walnut st,,,,,,,,,,,,6,2,1,[0_1_2_3_4_5],[6_7],[8]
505,是 house 。,1,house,,,,,,,,,,,,1,1,1,[0],[1],[2]
506,available 时间 是 5.,1,available,,,,,,,,,,,,2,1,1,[1_2],[0],[3]
507,房型 ： studio ( efficiency ),1,studio ( efficiency,,,,,,,,,,,,1,2,3,[0],[2_4],[1_3_5]
508,走路 10-15 min 可 到 pitt&cmu ；,1,min,,,,,,,,,,,,3,1,3,[0_3_4],[2],[1_5_6]
509,house 一共 有 三 间 卧室 ， 另外 两 间 分别 住 了 一 个 匹 大 本科 美国 女生 ， 和 一 个 匹 大 博士后 中国 男生 。,1,house,,,,,,,,,,,,26,1,3,[1_2_3_4_5_7_8_9_10_11_12_13_14_15_16_17_18_19_21_22_23_24_25_26_27_28],[0],[6_20_29]
510,房租 ： $400 / 月 全 包 ， 已 包含 所有 utilities + 网 费 + management 申请 费$200 .,2,utilities,,management,,,,,,,,,,10,2,8,[0_4_5_6_8_9_10_13_14_17],[11_16],[1_2_3_7_12_15_18_19]
511,house 宽敞 整洁 ， 4b1.,1,house,,,,,,,,,,,,2,1,2,[1_2],[0],[3_4]
512,不 开 party ！,1,party,,,,,,,,,,,,2,1,1,[0_1],[2],[3]
