SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,CodeSwitch6,Translation6,ChineseWordCount,EnglishWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfCodeSwitchedWord,IndicesOfPunctuation
932,包含 bus pass ， 室内 家具 齐全 。,1,bus pass,,,,,,,,,,,,4,2,2,[0_4_5_6],[1_2],[3_7]
933,出租 vv 健身 卡 ， 可以 使用 vv 的 健身房 和 游泳池 。,2,vv,,vv,,,,,,,,,,9,2,2,[0_2_3_5_6_8_9_10_11],[1_7],[4_12]
934,提供 ride 地点 ： state college 机场 ， 以及 纽约 ， 华盛顿 ， 费城 ， 巴尔的摩 ， 所有 机场 。,2,ride,,state college,,,,,,,,,,10,3,7,[0_2_6_8_9_11_13_15_17_18],[1_4_5],[3_7_10_12_14_16_19]
935,安静 不 开 party 。,1,party,,,,,,,,,,,,3,1,1,[0_1_2],[3],[4]
936,房租 合同 包 buss pass 和 网络 ， 不 包 水电 。,1,buss pass,,,,,,,,,,,,8,2,2,[0_1_2_5_6_8_9_10],[3_4],[7_11]
937,想 找 离 research drive 近 的 地方 住 。,1,research drive,,,,,,,,,,,,7,2,1,[0_1_2_5_6_7_8],[3_4],[9]
938,小区 附近 有 几 个 大型 超市 ， 比较 方便 ， 而且 没有 party ， 很 清静 。,1,party,,,,,,,,,,,,13,1,4,[0_1_2_3_4_5_6_8_9_11_12_15_16],[13],[7_10_14_17]
939,小区 附近 有 几 个 大型 超市 ， 比较 方便 ， 而且 没有 party ， 很 清静 。,1,party,,,,,,,,,,,,13,1,4,[0_1_2_3_4_5_6_8_9_11_12_15_16],[13],[7_10_14_17]
940,我们 building 旁边 就 是 个 公园 可以 跑步 散步 。,1,building,,,,,,,,,,,,9,1,1,[0_2_3_4_5_6_7_8_9],[1],[10]
941,phd 狗 生活 不 易 ， 我 不 会 有 任何 的 负面 能量 同时 也 希望 你 不要 为 我 的 生活 增加 难度 ， 如果 你 属于 事 比较 多 的 人 请 绕道 走 .,1,phd,,,,,,,,,,,,34,1,3,[1_2_3_4_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21_22_23_24_26_27_28_29_30_31_32_33_34_35_36],[0],[5_25_37]
942,park crest 应该 大家 都 很 熟悉 了 ， 性价比 最高 之一 （ 我 个人 觉得 只有 imperial tower 可以 与 之一 比 ） ， 如果 你 需要 照片 和 需要 了解 其他 信息 ， 可以 联系 我 。,2,park crest,,imperial tower,,,,,,,,,,29,4,6,[2_3_4_5_6_7_9_10_11_13_14_15_16_19_20_21_22_25_26_27_28_29_30_31_32_33_35_36_37],[0_1_17_18],[8_12_23_24_34_38]
943,个人 联系 方式 pn81 （ preferred ） 。,1,pn81 （ preferred,,,,,,,,,,,,3,1,3,[0_1_2],[3_5],[4_6_7]
944,什么 size ?,1,size,,,,,,,,,,,,1,1,1,[0],[1],[2]
945,目前 plan 里 共 有 两 人 ， 还可 有 一 人 加入 。,1,plan,,,,,,,,,,,,11,1,2,[0_2_3_4_5_6_8_9_10_11_12],[1],[7_13]
946,租 主 是 好 相处 热心肠 逗 比 又 安静 的 phd 。,1,phd,,,,,,,,,,,,11,1,1,[0_1_2_3_4_5_6_7_8_9_10],[11],[12]
947,联系 方式 ： pn86 email ： em742,1,pn86 email ： em742,,,,,,,,,,,,2,1,2,[0_1],[3_4_6],[2_5]
948,需求 ： 大 window ；,1,window,,,,,,,,,,,,2,1,2,[0_2],[3],[1_4]
949,crest 不 包 bus,2,crest,,bus,,,,,,,,,,2,2,0,[1_2],[0_3],
950,pass ， 我 租 了 别人 的 bus,2,pass,,bus,,,,,,,,,,5,2,1,[2_3_4_5_6],[0_7],[1]
951,pass 每 月 $35 ，,1,pass,,,,,,,,,,,,2,1,2,[1_2],[0],[3_4]
952,请 问 明天 有 到 harrisburg 或者 途经 的 车 吗 ？,1,harrisburg,,,,,,,,,,,,10,1,1,[0_1_2_3_4_6_7_8_9_10],[5],[11]
953,我们 向 中国 留学生 提供 办理 opt 挂靠 以及 stem 专业 extension ， 以及 关于 opt/h1b 身份 的 咨询 解答 服务 。,3,opt,,stem,,extension,,,,,,,,16,3,3,[0_1_2_3_4_5_7_8_10_13_14_16_17_18_19_20],[6_9_11],[12_15_21]
954,我们 已经 为 来自 美国 各个 地区 、 学校 、 专业 的 同学 成功 办理 opt 挂靠 ， extension 延期 ， 回国 签证 、 实习 证明 、 背景 调查 等等 。,2,opt,,extension,,,,,,,,,,22,2,7,[0_1_2_3_4_5_6_8_10_11_12_13_14_16_19_21_22_24_25_27_28_29],[15_18],[7_9_17_20_23_26_30]
955,安静 不 开 party 。,1,party,,,,,,,,,,,,3,1,1,[0_1_2],[3],[4]
956,房租 合同 包 buss pass 和 网络 ， 不 包 水电 。,1,buss pass,,,,,,,,,,,,8,2,2,[0_1_2_5_6_8_9_10],[3_4],[7_11]
957,你 好 ， 我 给 你 发 了 email 。,1,email,,,,,,,,,,,,7,1,2,[0_1_3_4_5_6_7],[8],[2_9]
958,小区 的 设施 还 包括 健身房 ， 游泳池 ， 还 有 一 个 reading room 。,1,reading room,,,,,,,,,,,,11,2,3,[0_1_2_3_4_5_7_9_10_11_12],[13_14],[6_8_15]
959,热带 雨林 ( maybe ) 。,1,maybe,,,,,,,,,,,,2,1,3,[0_1],[3],[2_4_5]
960,村 这个 地方 只有 downtown 信号 满 格 ， 越 北边 越 烂 。,1,downtown,,,,,,,,,,,,11,1,2,[0_1_2_3_5_6_7_9_10_11_12],[4],[8_13]
961,出 了 村 ， 大部分 我 常 去 的 州 md ， va ， ny 郊区 的 时候 真的 没有 att 效果 好 。,2,md ， va ， ny,,att,,,,,,,,,,16,4,4,[0_1_2_4_5_6_7_8_9_15_16_17_18_19_21_22],[10_12_14_20],[3_11_13_23]
962,照片 和 价格 见 google drive 链接 。,1,google drive,,,,,,,,,,,,5,2,1,[0_1_2_3_6],[4_5],[7]
963,求 ride 11.,1,ride,,,,,,,,,,,,1,1,1,[0],[1],[2]
964,两 层 楼 ， 一 层 客厅 / family room ， 厨房 ， 餐厅 ， 卫生间 ， 二 层 两 个 卧室 ， 一 个 full bath 。,2,family room,,full bath,,,,,,,,,,16,4,8,[0_1_2_4_5_6_11_13_15_17_18_19_20_21_23_24],[8_9_25_26],[3_7_10_12_14_16_22_27]
965,有 兴趣 可 联系 以下 email ： em541,1,email ： em541,,,,,,,,,,,,5,1,1,[0_1_2_3_4],[5_7],[6]
966,如 有 意向 ， 请 email 联系 ： em766,2,email,,em766,,,,,,,,,,5,1,2,[0_1_2_4_6],[5_8],[3_7]
967,包 水电 暖 以及 bus pass 。,1,bus pass,,,,,,,,,,,,4,2,1,[0_1_2_3],[4_5],[6]
968,这个 周末 有人 想 去 grove city outlet 嘛 ？,1,grove city outlet,,,,,,,,,,,,6,3,1,[0_1_2_3_4_8],[5_6_7],[9]
969,位置 很 好 ， 一 分钟 内 走到 downtown 的 target 和 h&m ， 两 份 钟 走到 campus 。,3,downtown,,target,,campus,,,,,,,,13,3,4,[0_1_2_4_5_6_7_9_11_14_15_16_17],[8_10_18],[3_12_13_19]
970,价格 在 downtown 已经 算是 最 便宜 的 。,1,downtown,,,,,,,,,,,,7,1,1,[0_1_3_4_5_6_7],[2],[8]
971,房间 不 带 厨房 ， shared bathroom 。,1,shared bathroom,,,,,,,,,,,,4,2,2,[0_1_2_3],[5_6],[4_7]
972,有 兴趣 可以 email ： em770,1,email ： em770,,,,,,,,,,,,3,1,1,[0_1_2],[3_5],[4]
973,二 楼 有 一 个 share 的 卫生间 + 浴室 。,1,share,,,,,,,,,,,,8,1,2,[0_1_2_3_4_6_7_9],[5],[8_10]
974,我们 向 中国 留学生 提供 办理 opt 挂靠 以及 stem 专业 extension ， 以及 关于 opt/h1b 身份 的 咨询 解答 服务 。,3,opt,,stem,,extension,,,,,,,,16,3,3,[0_1_2_3_4_5_7_8_10_13_14_16_17_18_19_20],[6_9_11],[12_15_21]
975,我们 已经 为 来自 美国 各个 地区 、 学校 、 专业 的 同学 成功 办理 opt 挂靠 ， extension 延期 ， 回国 签证 、 实习 证明 、 背景 调查 等等 。,2,opt,,extension,,,,,,,,,,22,2,7,[0_1_2_3_4_5_6_8_10_11_12_13_14_16_19_21_22_24_25_27_28_29],[15_18],[7_9_17_20_23_26_30]
976,想 锻炼 英语 的 女生 想 和 外国人 一起 住 的 可以 考虑 这个 apt 。,1,apt,,,,,,,,,,,,14,1,1,[0_1_2_3_4_5_6_7_8_9_10_11_12_13],[14],[15]
977,三 室 individual bathroom 。,1,individual bathroom,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
978,一 个 american 一 个 black 。,2,american,,black,,,,,,,,,,4,2,1,[0_1_3_4],[2_5],[6]
979,有 free off street parking lot 。,1,free off street parking lot,,,,,,,,,,,,1,5,1,[0],[1_2_3_4_5],[6]
980,bus 卡 也 是 included 这 是 grove 的 视频 链接 ：,3,bus,,included,,grove,,,,,,,,8,3,1,[1_2_3_5_6_8_9_10],[0_4_7],[11]
981,【 求 ride 】 求 10.,1,ride,,,,,,,,,,,,2,1,3,[1_4],[2],[0_3_5]
982,联系 方式 ： email em75,1,email em75,,,,,,,,,,,,2,1,1,[0_1],[3_4],[2]
983,自 顶 一下 ， 司机 还 在 继续 zhao,1,zhao,,,,,,,,,,,,7,1,1,[0_1_2_4_5_6_7],[8],[3]
984,moving in date is flexible ( in october it is acceptable ) 欢迎 个人 ， 和 家庭 。,1,moving in date is flexible ( in october it is acceptable,,,,,,,,,,,,4,10,4,[12_13_15_16],[0_1_2_3_4_6_7_8_9_10],[5_11_14_17]
985,现在 只 九月 or middle august 有 房 出租,1,or middle august,,,,,,,,,,,,6,3,0,[0_1_2_6_7_8],[3_4_5],
986,小区 门口 有 三 个 公交 车站 可以 选择 ， 线路 有 ve ， v ， vn ， n ， nv 。,1,ve ， v ， vn ， n ， nv,,,,,,,,,,,,11,5,6,[0_1_2_3_4_5_6_7_8_10_11],[12_14_16_18_20],[9_13_15_17_19_21]
987,router 已 卖,1,router,,,,,,,,,,,,2,1,0,[1_2],[0],
988,想 锻炼 英语 的 女生 想 和 外国人 一起 住 的 可以 考虑 这个 apt 。,1,apt,,,,,,,,,,,,14,1,1,[0_1_2_3_4_5_6_7_8_9_10_11_12_13],[14],[15]
989,三 室 individual bathroom 。,1,individual bathroom,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
990,一 个 american 一 个 black 。,2,american,,black,,,,,,,,,,4,2,1,[0_1_3_4],[2_5],[6]
991,有 free off street parking lot 。,1,free off street parking lot,,,,,,,,,,,,1,5,1,[0],[1_2_3_4_5],[6]
992,bus ： nv ， vn ， hp 这 是 grove 的 视频 链接 ：,2,bus ： nv ， vn ， hp,,grove,,,,,,,,,,5,5,4,[7_8_10_11_12],[0_2_4_6_9],[1_3_5_13]
993,我 可以 和 你 换 ticket 。,1,ticket,,,,,,,,,,,,5,1,1,[0_1_2_3_4],[5],[6]
994,在 executive house apartments ， 可以 看 我 发 的 帖子,1,executive house apartments,,,,,,,,,,,,7,3,1,[0_5_6_7_8_9_10],[1_2_3],[4]
995,无 事故 记录 ， clean title ， 按时 保养 。,1,clean title,,,,,,,,,,,,5,2,3,[0_1_2_7_8],[4_5],[3_6_9]
996,欢迎 试车 ， 我 经常 在 学校 ， 或者 在 北面 giant 附近 。,1,giant,,,,,,,,,,,,10,1,3,[0_1_3_4_5_6_8_9_10_12],[11],[2_7_13]
997,html 这 是 网址,1,html,,,,,,,,,,,,3,1,0,[1_2_3],[0],
998,本人 女 ， 安静 爱 干净 ， 不 开 party 。,1,party,,,,,,,,,,,,7,1,3,[0_1_3_4_5_7_8],[9],[2_6_10]
999,可以 为 你 提供 mock interview 和 内 推 。,1,mock interview,,,,,,,,,,,,7,2,1,[0_1_2_3_6_7_8],[4_5],[9]
1000,公寓 离 bus stop 稍 远 但 环境 安静 绝 不 会 吵闹 。,1,bus stop,,,,,,,,,,,,11,2,1,[0_1_4_5_6_7_8_9_10_11_12],[2_3],[13]
1001,yellow ， 包 很 轻 ， 很 新 。,1,yellow,,,,,,,,,,,,5,1,3,[2_3_4_6_7],[0],[1_5_8]
1002,park crest 客房 出租 。,1,park crest,,,,,,,,,,,,2,2,1,[2_3],[0_1],[4]
1003,居住 情况 ： 有 衣帽间 ， 两 人 share 一 个 卫生间 。,1,share,,,,,,,,,,,,9,1,3,[0_1_3_4_6_7_9_10_11],[8],[2_5_12]
1004,卧室 里 带有 十分 宽敞 的 独立 卫浴 ， 以及 walk in closet ， 十分 适合 女生 。,1,walk in closet,,,,,,,,,,,,12,3,3,[0_1_2_3_4_5_6_7_9_14_15_16],[10_11_12],[8_13_17]
1005,可 上 parkway plaza 的 官 网 查看 。,1,parkway plaza,,,,,,,,,,,,6,2,1,[0_1_4_5_6_7],[2_3],[8]
1006,找到 以后 share 一下 吧 ！,1,share,,,,,,,,,,,,4,1,1,[0_1_3_4],[2],[5]
1007,小区 门口 有 三 个 公交 车站 可以 选择 ， 线路 有 ve ， v ， vn ， n ， nv 。,1,ve ， v ， vn ， n ， nv,,,,,,,,,,,,11,5,6,[0_1_2_3_4_5_6_7_8_10_11],[12_14_16_18_20],[9_13_15_17_19_21]
1008,up up 价格 可以 商量,1,up up,,,,,,,,,,,,3,2,0,[2_3_4],[0_1],
1009,toaster 太 可爱 了 啊,1,toaster,,,,,,,,,,,,4,1,0,[1_2_3_4],[0],
1010,需要 ppt ， office 技能 与 国内 教育 资源 有 联系 者 优先 ；,1,ppt ， office,,,,,,,,,,,,10,2,2,[0_4_5_6_7_8_9_10_11_12],[1_3],[2_13]
1011,mba 毕业 优先 。,1,mba,,,,,,,,,,,,2,1,1,[1_2],[0],[3]
1012,求 分享 一 条 line 。,1,line,,,,,,,,,,,,4,1,1,[0_1_2_3],[4],[5]
1013,因为 物品 太 多 ， 准备 搞 一 个 garage sale 。,1,garage sale,,,,,,,,,,,,8,2,2,[0_1_2_3_5_6_7_8],[9_10],[4_11]
1014,honeywell 电风扇 - $ 10.,1,honeywell,,,,,,,,,,,,1,1,3,[1],[0],[2_3_4]
1015,本 帖 由 更新 ， 毕业 甩卖 ， 准备 搞 一 个 garage sale ， 请 大家 多多 关注 。,1,garage sale,,,,,,,,,,,,14,2,4,[0_1_2_3_5_6_8_9_10_11_15_16_17_18],[12_13],[4_7_14_19]
1016,如果 有 兴趣 ， 请 留言 ， 我 分别 告诉 大家 garage sale 的 地址 。,1,garage sale,,,,,,,,,,,,11,2,3,[0_1_2_4_5_7_8_9_10_13_14],[11_12],[3_6_15]
1017,id=0b3y24 hr6iquweuz4ofm2u1pvlwm&usp = sharing 感 兴趣 请 联系 ： em812,2,sharing,,em812,,,,,,,,,,4,1,4,[4_5_6_7],[3_9],[0_1_2_8]
1018,卧室 里 带有 十分 宽敞 的 独立 卫浴 ， 以及 walk in closet ， 十分 适合 女生 。,1,walk in closet,,,,,,,,,,,,12,3,3,[0_1_2_3_4_5_6_7_9_14_15_16],[10_11_12],[8_13_17]
1019,html 参考 图片,1,html,,,,,,,,,,,,2,1,0,[1_2],[0],
1020,卧室 里 带有 十分 宽敞 的 独立 卫浴 ， 以及 walk in closet ， 十分 适合 女生 。,1,walk in closet,,,,,,,,,,,,12,3,3,[0_1_2_3_4_5_6_7_9_14_15_16],[10_11_12],[8_13_17]
1021,学校 计算机 lab 同 款 。,1,lab,,,,,,,,,,,,4,1,1,[0_1_3_4],[2],[5]
1022,你 好 ， 你 的 google drive 显示 里面 没有 照片 啊,1,google drive,,,,,,,,,,,,9,2,1,[0_1_3_4_7_8_9_10_11],[5_6],[2]
1023,一 年 医疗 保险 多少 钱 ， 今年 waive 学校 的 requirement 有 没 有 遇到 问题,2,waive,,requirement,,,,,,,,,,14,2,1,[0_1_2_3_4_5_7_9_10_12_13_14_15_16],[8_11],[6]
1024,本人 为 at&t family plan 的 holder ， 邀请 新 成员 加入 。,2,family plan,,holder,,,,,,,,,,7,3,3,[0_1_5_8_9_10_11],[3_4_6],[2_7_12]
1025,由于 dickinson law 在 carlisle ， 在 那儿 的 中国 留学生 并不 多 ， 所以 很 难 联系 。,2,dickinson law,,carlisle,,,,,,,,,,13,3,3,[0_3_6_7_8_9_10_11_12_14_15_16_17],[1_2_4],[5_13_18]
1026,如 有 同学 或 老师 正巧 在 carlisle 或者 有 认识 的 人 在 那里 ， 麻烦 告诉 我 一下 。,1,carlisle,,,,,,,,,,,,18,1,2,[0_1_2_3_4_5_6_8_9_10_11_12_13_14_16_17_18_19],[7],[15_20]
1027,房间 是 三 楼 ， 最 大 的 那 间 ～～～一 人 住 或 couple 住 都 相当 合适 ！,1,couple,,,,,,,,,,,,16,1,3,[0_1_2_3_5_6_7_8_9_11_12_13_15_16_17_18],[14],[4_10_19]
1028,lease 是 到 明年 八月 的,1,lease,,,,,,,,,,,,5,1,0,[1_2_3_4_5],[0],
1029,求 ride ， share 相关 费用 631-9650429,1,ride ， share,,,,,,,,,,,,3,2,2,[0_4_5],[1_3],[2_6]
1030,html 请 联系 em839,2,html,,em839,,,,,,,,,,2,1,0,[1_2],[0_3],
1031,驾照 permit 已经 拿到 了 ， 求 老 司机 带 一下 ， 自己 没有 车 。,1,permit,,,,,,,,,,,,12,1,3,[0_2_3_4_6_7_8_9_10_12_13_14],[1],[5_11_15]
1032,updated ， 一些 东西 已经 没有 了 。,1,updated,,,,,,,,,,,,5,1,2,[2_3_4_5_6],[0],[1_7]
1033,而且 我 连 邮件 都 没 收到 ， printed enrollment 里 student id 都 是 错 的 。,2,printed enrollment,,student id,,,,,,,,,,12,4,2,[0_1_2_3_4_5_6_10_13_14_15_16],[8_9_11_12],[7_17]
1034,为了 诗 和 远方 -- kai,1,kai,,,,,,,,,,,,4,1,1,[0_1_2_3],[5],[4]
1035,queen size 超 舒服 的 床 ， 几乎 全新 ， 个人 原因 出售 .,1,queen size,,,,,,,,,,,,9,2,3,[2_3_4_5_7_8_10_11_12],[0_1],[6_9_13]
1036,因 搬家 变成 full size 床 不 能 再 用 。,1,full size,,,,,,,,,,,,8,2,1,[0_1_2_5_6_7_8_9],[3_4],[10]
1037,麻烦 发 msg 联系 ： pn277,2,msg,,pn277,,,,,,,,,,3,1,1,[0_1_3],[2_5],[4]
1038,因为 没 什么 东西 ， 所以 单独 找 ride 有点 亏 （ 单独 找 ride 的 钱 比 我 要 换 的 东西 还 贵 = = ） ， 希望 能 找到 本来 就要 去 匹兹堡 的 人 ， 有偿 搭车 （ 价钱 可 单独 商量 ~ ） ， 或者 一起 找 ride ， share 费用 。,3,ride,,ride,,ride ， share,,,,,,,,40,4,13,[0_1_2_3_5_6_7_9_10_12_13_15_16_17_18_19_20_21_22_23_24_29_30_31_32_33_34_35_36_37_39_40_42_43_44_45_49_50_51_55],[8_14_52_54],[4_11_25_26_27_28_38_41_46_47_48_53_56]
1039,放 个 google 相册 链接 吧 .,1,google,,,,,,,,,,,,5,1,1,[0_1_3_4_5],[2],[6]
1040,紧邻 high school ， ymca 等 运动 场所 。,1,high school ， ymca,,,,,,,,,,,,4,3,2,[0_5_6_7],[1_2_4],[3_8]
1041,我 是 michigan state university 毕业 的 美国人 ， 现在 跟 mandarin consulting 公司 工作 。,2,michigan state university,,mandarin consulting,,,,,,,,,,9,5,2,[0_1_5_6_7_9_10_13_14],[2_3_4_11_12],[8_15]
1042,corolla 车 耐用 可靠 。,1,corolla,,,,,,,,,,,,3,1,1,[1_2_3],[0],[4]
1043,最近 计划 带 孩子 出去 玩 一 趟 ， 想 结伴 同行 ， 自 驾 出游 能 提供 ride 的 吗 ？,1,ride,,,,,,,,,,,,18,1,3,[0_1_2_3_4_5_6_7_9_10_11_13_14_15_16_17_19_20],[18],[8_12_21]
1044,em862 我 补充 了 amazon 的 链接 啦 ， 现在 应该 可以 看到 图 了 吧 ~,2,em862,,amazon,,,,,,,,,,13,1,2,[1_2_3_5_6_7_9_10_11_12_13_14_15],[0_4],[8_16]
1045,s = pc&ie = utf8&qid = 1471200603&sr=1-1&keywords = arris+sb6121一 年 前 购 于 amazon 。,2,s,,amazon,,,,,,,,,,4,2,9,[9_10_11_12],[0_13],[1_2_3_4_5_6_7_8_14]
1046,但是 不 是 独立 卫生间 ， 要 share 。,1,share,,,,,,,,,,,,6,1,2,[0_1_2_3_4_6],[7],[5_8]
1047,有 没 有 park forest ， park crest ， vv 及 附近 租房 二 缺 一 ， 三 缺 一 的 ？,1,park forest ， park crest ， vv,,,,,,,,,,,,13,5,4,[0_1_2_10_11_12_13_14_15_17_18_19_20],[3_4_6_7_9],[5_8_16_21]
1048,有 人 在 美国 考 过 gre 吗 ？,1,gre,,,,,,,,,,,,7,1,1,[0_1_2_3_4_5_7],[6],[8]
1049,r 线 or 全线 联系 方式 em383,3,r,,or,,em383,,,,,,,,4,2,0,[1_3_4_5],[0_2_6],
1050,有 人 要 加入 family plan 吗 ？,1,family plan,,,,,,,,,,,,5,2,1,[0_1_2_3_6],[4_5],[7]
1051,需要 注意 的 是 ， 要 与 房东 签 lease ， 一般 是 一 年 一 签 。,1,lease,,,,,,,,,,,,14,1,3,[0_1_2_3_5_6_7_8_11_12_13_14_15_16],[9],[4_10_17]
1052,我们 是 两 个 女生 ， 在 pen state 短期 访问 。,1,pen state,,,,,,,,,,,,8,2,2,[0_1_2_3_4_6_9_10],[7_8],[5_11]
1053,还有 许多 碗 baking 盘,1,baking,,,,,,,,,,,,4,1,0,[0_1_2_4],[3],
1054,randy 谢谢 ！,1,randy,,,,,,,,,,,,1,1,1,[1],[0],[2]
1055,lease 可以 过来 以后 再 签 ， 包 n v nv vn ve 几 条 线路 的 bus 。,3,lease,,n v nv vn ve,,bus,,,,,,,,10,7,2,[1_2_3_4_5_7_13_14_15_16],[0_8_9_10_11_12_17],[6_18]
1056,hello ， 房子 还 有 吗,1,hello,,,,,,,,,,,,4,1,1,[2_3_4_5],[0],[1]
1057,如 需要 ， 可以 提供 bus pass .,1,bus pass,,,,,,,,,,,,4,2,2,[0_1_3_4],[5_6],[2_7]
1058,小区 门口 有 三 个 公交 车站 可以 选择 ， 线路 有 ve ， v ， vn ， n ， nv 。,1,ve ， v ， vn ， n ， nv,,,,,,,,,,,,11,5,6,[0_1_2_3_4_5_6_7_8_10_11],[12_14_16_18_20],[9_13_15_17_19_21]
1059,html 有意 者 请 发 邮件 em889,2,html,,em889,,,,,,,,,,5,1,0,[1_2_3_4_5],[0_6],
1060,em217 xiao he ， 可以,1,em217 xiao he,,,,,,,,,,,,1,2,1,[4],[0_1_2],[3]
1061,html 、 邮件 em893,2,html,,em893,,,,,,,,,,1,1,1,[2],[0_3],[1]
1062,咖啡 机 gone,1,gone,,,,,,,,,,,,2,1,0,[0_1],[2],
1063,panda 洗衣机 有 图 吗,1,panda,,,,,,,,,,,,4,1,0,[1_2_3_4],[0],
1064,有 兴趣 联系 邮件 sic em904,1,sic em904,,,,,,,,,,,,4,1,0,[0_1_2_3],[4_5],
1065,本人 有 车 要 搬家 去 纽约 所以 要 拉 行李 ， 想 找 个人 送 过去 ， 但是 回程 需要 自己 回来 ， 可以 包 bus 票 。,1,bus,,,,,,,,,,,,24,1,4,[0_1_2_3_4_5_6_7_8_9_10_12_13_14_15_16_18_19_20_21_22_24_25_27],[26],[11_17_23_28]
1066,html 联系 方式 ： em908,2,html,,em908,,,,,,,,,,2,1,1,[1_2],[0_4],[3]
1067,说话 这么 mean,1,mean,,,,,,,,,,,,2,1,0,[0_1],[2],
1068,至于 你 说 我 mean ， 我 只 能 说 你 太 贪心 。,1,mean,,,,,,,,,,,,11,1,2,[0_1_2_3_6_7_8_9_10_11_12],[4],[5_13]
1069,不 是 mean 是 什么 ？,1,mean,,,,,,,,,,,,4,1,1,[0_1_3_4],[2],[5]
1070,联系 方式 ： email : em911,1,email : em911,,,,,,,,,,,,2,1,2,[0_1],[3_5],[2_4]
1071,请 问 lease 从 什么 时候 开始,1,lease,,,,,,,,,,,,6,1,0,[0_1_3_4_5_6],[2],
1072,phd 新生 ， 男 ， 有意 lease 请 问 房租 如何 ？,2,phd,,lease,,,,,,,,,,7,2,3,[1_3_5_7_8_9_10],[0_6],[2_4_11]
1073,有 bus pass 吗 ？,1,bus pass,,,,,,,,,,,,2,2,1,[0_3],[1_2],[4]
1074,旁边 是 state high school ， 非常 安全 。,1,state high school,,,,,,,,,,,,4,3,2,[0_1_6_7],[2_3_4],[5_8]
1075,email 联系 ： em918,2,email,,em918,,,,,,,,,,1,1,1,[1],[0_3],[2]
1076,如果 有 合适 的 房型 ， 可以 考虑 提前 交 lease 。,1,lease,,,,,,,,,,,,9,1,2,[0_1_2_3_4_6_7_8_9],[10],[5_11]
1077,can you send me pictures of 厨具 （ 全新 的 ） ?,1,can you send me pictures of,,,,,,,,,,,,3,6,3,[6_8_9],[0_1_2_3_4_5],[7_10_11]
1078,在 wayne 的 帮助 下 终于 如愿 拿到 了 驾照 ， 赞 一 个 ！,1,wayne,,,,,,,,,,,,12,1,2,[0_2_3_4_5_6_7_8_9_11_12_13],[1],[10_14]
1079,wayne 教 车 耐心 、 有 效率 ， 而且 从不 爽约 。,1,wayne,,,,,,,,,,,,8,1,3,[1_2_3_5_6_8_9_10],[0],[4_7_11]
1080,我 有 过 一些 开车 经验 ， 但是 没有 国内 驾照 ， wayne 看 我 技术 还 可以 所以 整个 教学 过程 很 紧凑 ， 没有 废话 ， 我 的 提升 也 很 快 。,1,wayne,,,,,,,,,,,,29,1,5,[0_1_2_3_4_5_7_8_9_10_13_14_15_16_17_18_19_20_21_22_23_25_26_28_29_30_31_32_33],[12],[6_11_24_27_34]
1081,今天 拿到 驾照 啦 ， 感谢 wayne ！,1,wayne,,,,,,,,,,,,5,1,2,[0_1_2_3_5],[6],[4_7]
1082,w cherry lane 两 室 一 厅 一 卫 ， 位于 学校 北面 。,1,w cherry lane,,,,,,,,,,,,9,3,2,[3_4_5_6_7_8_10_11_12],[0_1_2],[9_13]
1083,这 是 floor plan 。,1,floor plan,,,,,,,,,,,,2,2,1,[0_1],[2_3],[4]
1084,phd 新生 ， 男 ， 有意 ， 无 不良 嗜好 ， 不过 看 不 到 房间 的 图 。,1,phd,,,,,,,,,,,,13,1,5,[1_3_5_7_8_9_11_12_13_14_15_16_17],[0],[2_4_6_10_18]
1085,希望 找到 可以 帮忙 kai che de ren,1,kai che de ren,,,,,,,,,,,,4,4,0,[0_1_2_3],[4_5_6_7],
1086,如有 需要 请 尽快 email 我 ， 谢谢 ！,1,email,,,,,,,,,,,,6,1,2,[0_1_2_3_5_7],[4],[6_8]
1087,最好 是 在 heights,1,heights,,,,,,,,,,,,3,1,0,[0_1_2],[3],
1088,有 heights 的 吗,1,heights,,,,,,,,,,,,3,1,0,[0_2_3],[1],
1089,因 突然 决定 回国 ， 现 紧急 出租 lion crossing 四 人间 卧室 一 间 ！,1,lion crossing,,,,,,,,,,,,12,2,2,[0_1_2_3_5_6_7_10_11_12_13_14],[8_9],[4_15]
1090,hello 请 问 房间 还 有 吗,1,hello,,,,,,,,,,,,6,1,0,[1_2_3_4_5_6],[0],
1091,up up up 呀,1,up up up,,,,,,,,,,,,1,3,0,[3],[0_1_2],
1092,hello 请 问 房间 还 有 吗,1,hello,,,,,,,,,,,,6,1,0,[1_2_3_4_5_6],[0],
1093,大家 都 在 哪里 做 的 car inspection ？,1,car inspection,,,,,,,,,,,,6,2,1,[0_1_2_3_4_5],[6_7],[8]
1094,有 推荐 比较 靠 谱 的 地方 吗 另外 joel confer 有 去 过 的 吗 ？,1,joel confer,,,,,,,,,,,,14,2,1,[0_1_2_3_4_5_6_7_8_11_12_13_14_15],[9_10],[16]
