word index,word form,pos-tag,head,dep rel,frequency
18,议价,VV,9,conj,4.434014472528937E-18
19,。,PU,2,punct,

PSU,373
0,可,VV,2,aux:modal,1.426493034012033E-15
1,代为,VV,0,root,7.05267222152007E-18
2,与,P,4,case,4.9113320155133154E-15
3,office,NN,5,nmod:prep,null
4,联系,VV,2,ccomp,6.045679839404027E-16
5,并,CC,5,cc,3.0985606014133448E-15
6,争取,VV,5,conj,1.3957339330525277E-16
7,！,PU,2,punct,

PSU,376
0,有偿,AD,2,advmod,1.5096905157948542E-17
1,求,VV,0,root,1.928652095278443E-16
2,ride,NN,2,dobj,null
3,，,PU,2,punct,
4,7,CD,2,conj,
5,.,PU,2,punct,

PSU,379
0,求,VV,0,root,1.928652095278443E-16
1,组团,VV,3,xcomp,2.4184399882289638E-18
2,求,VV,1,ccomp,1.928652095278443E-16
3,ride,NN,3,dobj,null
4,。,PU,1,punct,

PSU,380
0,小区,NN,2,compound:nn,2.0384099242131544E-17
1,环境,NN,3,nsubj,9.761413255065941E-16
2,优美,VA,0,root,2.1040642119725025E-17
3,安静,VA,3,compound:vc,1.5639174915618042E-17
4,，,PU,3,punct,
5,物业,NN,8,nsubj,1.9654944653472762E-17
6,非常,AD,8,advmod,4.303792994401794E-16
7,nice,VA,3,conj,null
8,。,PU,3,punct,

PSU,381
0,本人,PN,14,nsubj,6.273511152849787E-17
1,是,VC,14,cop,1.9796253661710535E-14
2,一,CD,14,nummod,1.3474564558635294E-14
3,个,M,3,mark:clf,4.571657372707505E-15
4,安静,VA,14,acl,1.5639174915618042E-17
5,整洁,VA,5,compound:vc,3.1340058594933143E-18
6,无,VE,5,conj,8.327213340016842E-16
7,不良,JJ,9,amod,5.987546986656127E-17
8,习惯,NN,7,dobj,1.5748536913208416E-16
9,不,AD,11,neg,8.491289141164867E-15
10,开,VV,5,conj,4.851611425051598E-16
11,party,NN,11,dobj,null
12,的,DEC,5,mark,1.122713139757776E-13
13,女生,NN,0,root,5.1082386694615265E-18
14,。,PU,14,punct,

PSU,382
0,toaster,VV,0,root,null
1,，,PU,1,punct,
2,monitor,NN,5,nsubj,null
3,已,AD,5,advmod,1.0594543593474473E-15
4,出,VV,1,ccomp,2.200679864753091E-15

PSU,383
0,【,PU,5,punct,
1,the,DT,3,det,null
2,one,NN,5,compound:nn,null
3,智能,NN,5,compound:nn,2.7802132107571973E-17
4,电子琴,NN,8,nsubj,4.2885992096821867E-19
5,】,PU,5,punct,
6,已,AD,8,advmod,1.0594543593474473E-15
7,出,VV,0,root,2.200679864753091E-15

PSU,384
0,绝大多数,CD,10,dep,1.694592992717184E-20
1,得到,VV,10,conj,8.272160170232311E-16
2,心仪,VV,6,acl,3.098227565930097E-19
3,offer,NN,3,dobj,null
4,的,DEC,3,mark,1.122713139757776E-13
5,同学,NN,2,dobj,3.672956772773303E-17
6,，,PU,2,punct,
7,都,AD,9,advmod,3.5373854325946997E-15
8,赢,VV,2,conj,5.715318615739285E-18
9,在,VV,0,root,1.880388846275893E-14
10,了,AS,10,aux:asp,1.797542369056733E-14
11,起跑线,NN,10,advmod:loc,1.5803198727931989E-18
12,上,LC,12,case,6.9043739444174656E-15
13,。,PU,10,punct,

PSU,385
0,每,DT,3,det,9.508670145689131E-16
1,周,M,1,mark:clf,9.500885888896548E-17
2,工作,NN,10,dep,4.258164319532986E-15
3,5~10hr,CD,10,dep,
4,，,PU,10,punct,
5,远程,JJ,7,amod,1.4312532416489337E-17
6,工作,NN,10,nsubj,4.258164319532986E-15
7,，,PU,10,punct,
8,完全,AD,10,advmod,6.076128797872412E-16
9,flexible,VV,0,root,null
10,。,PU,10,punct,

PSU,386
0,有,VE,0,root,1.0111497814599467E-14
1,没,AD,1,dep,3.726147169203953E-16
2,有,VE,1,dep,1.0111497814599467E-14
3,同学,NN,12,nsubj,3.672956772773303E-17
4,在,P,11,case,1.880388846275893E-14
5,这个,DT,7,det,1.6934180962245351E-15
6,online,NN,9,compound:nn,null
7,data,NN,9,compound:nn,null
8,analytics,NN,11,compound:nn,null
9,degree,NN,11,compound:nn,null
10,program-business,NN,12,nmod:prep,
11,option,VV,1,dep,null
12,这个,DT,14,det,1.6934180962245351E-15
13,program,NN,12,dobj,null
14,的,SP,12,discourse,1.122713139757776E-13
15,？,PU,1,punct,

PSU,388
0,你,PN,5,nsubj,1.6284495750785415E-15
1,是,VC,5,cop,1.9796253661710535E-14
2,full,NN,5,compound:nn,null
3,time,NN,5,compound:nn,null
4,学生,NN,7,dep,6.664291331129961E-16
5,吗,SP,7,discourse,2.6952616653596505E-16
6,？,PU,0,root,

PSU,389
0,是,VC,7,dep,1.9796253661710535E-14
1,不,AD,1,dep,8.491289141164867E-15
2,是,VC,1,dep,1.9796253661710535E-14
3,都,AD,7,advmod,3.5373854325946997E-15
4,是,VC,7,cop,1.9796253661710535E-14
5,team,NN,7,compound:nn,null
6,projects,NN,0,root,null
7,?,PU,7,punct,

PSU,390
0,full,AD,2,advmod,null
1,size,VV,0,root,null
2,床,NN,2,dobj,1.3271221009190973E-17
3,！,PU,2,punct,

PSU,391
0,内容,NN,20,nsubj,9.554864750670602E-16
1,不难,AD,20,advmod,1.1926097854405841E-20
2,，,PU,20,punct,
3,但是,AD,20,advmod,1.148367031852197E-15
4,一,CD,12,nummod,1.3474564558635294E-14
5,周,M,5,mark:clf,9.500885888896548E-17
6,三,CD,9,nummod,3.169924772301475E-15
7,个,M,7,mark:clf,4.571657372707505E-15
8,作业,NN,12,compound:nn,6.832701261684303E-17
9,三,CD,12,nummod,3.169924772301475E-15
10,个,M,10,mark:clf,4.571657372707505E-15
11,quiz,NN,18,dep,null
12,，,PU,18,punct,
13,两,CD,18,nummod,2.2846574348347108E-15
14,周,M,14,mark:clf,9.500885888896548E-17
15,一,CD,18,nummod,1.3474564558635294E-14
16,个,M,16,mark:clf,4.571657372707505E-15
17,exam,NN,20,nsubj,null
18,，,PU,20,punct,
19,建议,VV,0,root,2.690168294345691E-16
20,在,P,22,case,1.880388846275893E-14
21,暑假,NN,29,nmod:prep,8.286431840576259E-18
22,这,DT,28,det,9.986113024608066E-15
23,种,M,23,mark:clf,6.554006643641779E-15
24,比较,AD,26,advmod,8.650831362508677E-16
25,清闲,JJ,28,amod,5.833556443797174E-19
26,的,DEG,26,case,1.122713139757776E-13
27,学期,NN,29,nsubj,8.733484656126668E-18
28,上,VV,20,ccomp,6.9043739444174656E-15
29,。,PU,20,punct,

PSU,394
0,闲暇,NN,3,nmod:assmod,5.797074734274715E-18
1,之,DEG,1,case,4.200218127801907E-15
2,余,NN,4,nsubj,2.4951781930987905E-16
3,考,VV,8,acl,6.999615474121676E-17
4,了,AS,4,aux:asp,1.797542369056733E-14
5,pa,NN,4,dobj,null
6,的,DEC,4,mark,1.122713139757776E-13
7,property,NN,9,nsubj,null
8,&,VV,0,root,
9,casualty,NR,12,conj,null
10,和,CC,12,cc,1.591811265979484E-14
11,life,NR,15,nmod:assmod,null
12,的,DEG,12,case,1.122713139757776E-13
13,保险,NN,15,compound:nn,4.1616626840847E-16
14,执照,NN,9,dobj,2.273478748410451E-17
15,。,PU,9,punct,

PSU,395
0,一,CD,3,nsubj,1.3474564558635294E-14
1,年,M,1,mark:clf,1.3771818103346435E-14
2,lease,VV,0,root,null
3,。,PU,3,punct,

PSU,396
0,送,VV,0,root,9.483485935941139E-17
1,king,NN,4,compound:nn,null
2,size,NN,4,compound:nn,null
3,床,NN,1,dobj,1.3271221009190973E-17
4,~,PU,1,punct,
5,所有,DT,7,det,6.50211110809828E-16
6,家具,NN,9,nsubj,1.1562112068951269E-17
7,全,AD,9,advmod,1.027375905836027E-15
8,送,VV,1,dep,9.483485935941139E-17
9,。,PU,1,punct,

PSU,397
0,请,VV,2,xcomp,1.9298971415262998E-16
1,问,VV,11,dep,3.8562529034323474E-16
2,j2,CD,5,nsubj,null
3,能,VV,5,aux:modal,1.8122264585722747E-15
4,申请,VV,2,ccomp,2.37865350263618E-16
5,penn,NN,9,compound:nn,null
6,state,NN,9,compound:nn,null
7,id,NN,9,compound:nn,null
8,card,NN,5,dobj,null
9,吗,SP,11,discourse,2.6952616653596505E-16
10,？,PU,0,root,

PSU,398
0,还,AD,2,advmod,2.8420918174349612E-15
1,有,VE,18,dep,1.0111497814599467E-14
2,一,CD,5,nummod,1.3474564558635294E-14
3,个,M,3,mark:clf,4.571657372707505E-15
4,优点,NN,2,dobj,4.2150091109644907E-17
5,就,AD,18,advmod,3.725609279809303E-15
6,是,VC,18,cop,1.9796253661710535E-14
7,这里,PN,10,nsubj,5.771989002761016E-16
8,很,AD,10,advmod,2.0648311228989252E-15
9,安静,VA,17,acl,1.5639174915618042E-17
10,，,PU,10,punct,
11,有些,AD,13,advmod,3.677073674542025E-16
12,混,VV,10,conj,7.052640248067378E-18
13,住,VV,13,advmod:rcomp,3.8834763799930854E-16
14,的,DEC,10,mark,1.122713139757776E-13
15,旁边,NN,17,compound:nn,2.4651659919941882E-17
16,美国人,NN,18,nsubj,9.911770334760888E-21
17,喜欢,VV,0,root,1.5962490469247404E-16
18,开,VV,18,ccomp,4.851611425051598E-16
19,party,NN,19,dobj,null
20,的,DEC,18,mark,1.122713139757776E-13
21,，,PU,18,punct,
22,周末,NT,25,nmod:tmod,8.209631607208208E-18
23,很,AD,25,advmod,2.0648311228989252E-15
24,吵,VV,18,dep,1.1145306139648226E-18
25,。,PU,18,punct,

PSU,401
0,一,CD,5,nummod,1.3474564558635294E-14
1,楼,M,1,mark:clf,1.0392695826094025E-16
2,一,CD,5,nummod,1.3474564558635294E-14
3,个,M,3,mark:clf,4.571657372707505E-15
4,卧室,NN,27,nsubj,3.3312820626077486E-18
5,，,PU,27,punct,
6,三,CD,11,nummod,3.169924772301475E-15
7,楼,M,7,mark:clf,1.0392695826094025E-16
8,两,CD,11,nummod,2.2846574348347108E-15
9,个,M,9,mark:clf,4.571657372707505E-15
10,卧室,NN,27,dep,3.3312820626077486E-18
11,，,PU,27,punct,
12,二,CD,17,nummod,3.429608678788833E-15
13,层,M,13,mark:clf,1.858352064842834E-16
14,（,PU,17,punct,
15,公用,JJ,17,amod,2.656412001930765E-17
16,）,NN,27,dobj,
17,是,VC,27,cop,1.9796253661710535E-14
18,living,NN,20,compound:nn,null
19,room,NN,27,dep,null
20,，,PU,27,punct,
21,厨房,NN,27,dep,1.6016077975960497E-17
22,，,PU,27,punct,
23,1/2,CD,25,dep,
24,卫生间,NN,27,dep,4.0469758276828704E-18
25,，,PU,27,punct,
26,阳台,NN,0,root,4.390786364488302E-18
27,。,PU,27,punct,

PSU,402
0,小区,NN,5,nsubj,2.0384099242131544E-17
1,以,P,4,case,3.278890810653702E-15
2,professional,JJ,4,amod,null
3,住户,NN,5,nmod:prep,5.9425859174795435E-18
4,为主,VV,0,root,1.1708678376094957E-19
5,。,PU,5,punct,

PSU,403
0,具体,JJ,2,amod,7.524622764682345E-16
1,户型,NN,4,nsubj,2.5665090476492143E-19
2,可,VV,4,aux:modal,1.426493034012033E-15
3,参考,VV,0,root,1.3790162935775822E-16
4,如下,JJ,6,amod,1.7234451969580923E-16
5,图片,NN,11,nmod,2.1573575629208236E-17
6,中,LC,6,case,8.865034247531762E-15
7,的,DEG,6,case,1.122713139757776E-13
8,two,NN,11,compound:nn,null
9,bedroom,NN,11,compound:nn,null
10,traditional,NN,4,dobj,null
11,。,PU,4,punct,

PSU,405
0,因为,P,4,case,1.277731621447173E-15
1,是,VC,4,cop,1.9796253661710535E-14
2,新,JJ,4,amod,2.311372597444539E-15
3,lease,NN,9,nmod:prep,null
4,，,PU,9,punct,
5,所以,AD,9,advmod,8.573118606800775E-16
6,房子,NN,9,nsubj,5.697592533566408E-17
7,非常,AD,9,advmod,4.303792994401794E-16
8,干净,VA,0,root,1.1508204827711246E-17
9,。,PU,9,punct,

PSU,408
0,车,NN,14,dep,1.904562017081597E-16
1,一直,AD,14,nmod:prep,3.2085103989580236E-16
2,在,P,5,case,1.880388846275893E-14
3,dealer,NN,5,compound:nn,null
4,保养,NN,2,dep,6.515358349017952E-18
5,（,PU,7,punct,
6,有,VE,14,dep,1.0111497814599467E-14
7,票据,NN,7,dobj,1.8297064091063213E-17
8,）,PU,7,punct,
9,，,PU,14,punct,
10,四月,NT,14,advmod:loc,2.601360111084341E-19
11,底,LC,11,case,4.704848800908374E-17
12,才,AD,14,advmod,5.583584793299774E-16
13,保养,VV,0,root,6.515358349017952E-18
14,过,AS,14,aux:asp,1.2230433966516772E-15
15,。,PU,14,punct,

PSU,412
0,可以,VV,2,aux:modal,2.856512995643701E-15
1,办,VV,0,root,2.9547780309548987E-16
2,学校,NN,6,nmod:assmod,6.255395634023112E-16
3,的,DEG,3,case,1.122713139757776E-13
4,ride,NN,6,compound:nn,null
5,pass,NN,2,dobj,null
6,.,PU,2,punct,

PSU,413
0,lease,NN,7,nsubj,null
1,可以,VV,7,aux:modal,2.856512995643701E-15
2,在,P,4,case,1.880388846275893E-14
3,入住,VV,7,nmod:prep,7.816869714330135E-19
4,后,LC,4,case,2.2750581090796635E-15
5,去,MSP,7,aux:prtmod,8.224400145007002E-16
6,房东,VV,0,root,4.215699737542655E-19
7,那里,PN,7,dobj,1.8707635197091162E-16
8,签,VV,7,conj,1.8885183779894154E-17
9,。,PU,7,punct,

PSU,414
0,今天,NT,3,advmod:loc,3.9782520884650152E-16
1,起,LC,1,case,9.568984227379732E-16
2,available,VV,0,root,null
3,，,PU,3,punct,
4,到,VV,3,ccomp,5.417550873961938E-15
5,明年,NT,5,dobj,2.0105546522272068E-17
6,8,CD,5,nmod:range,
7,.,PU,3,punct,

PSU,415
0,赠送,VV,0,root,6.0715668256422064E-18
1,gre,JJ,3,amod,null
2,书,NN,1,dobj,6.024751935678496E-16

PSU,416
0,已经,AD,2,advmod,9.021157483632228E-16
1,打算,VV,9,dep,3.5270683028266996E-17
2,入手,VV,2,ccomp,8.837302457020115E-18
3,他们,PN,5,nsubj,2.9665257808901842E-15
4,medium,VV,3,dobj,null
5,soft,NN,5,dobj,null
6,的,DEC,5,mark,1.122713139757776E-13
7,了,SP,9,discourse,1.797542369056733E-14
8,。,PU,0,root,

PSU,417
0,我,PN,2,dep,5.506971700550334E-15
1,有,VE,0,root,1.0111497814599467E-14
2,prime,NN,5,nsubj,null
3,所以,AD,5,advmod,8.573118606800775E-16
4,没有,VE,2,ccomp,2.8149881134280104E-15
5,邮费,NN,5,dobj,2.7807311806908206E-19
6,。,PU,2,punct,

PSU,418
0,停车,NN,5,nsubj,1.0077200978993317E-17
1,免费,AD,5,advmod,2.6921007698264426E-17
2,，,PU,5,punct,
3,不,AD,5,neg,8.491289141164867E-15
4,需要,VV,0,root,1.3006553080897865E-15
5,注册,NN,5,dobj,1.1815201131086214E-16
6,随便,AD,8,advmod,2.2024912887419474E-17
7,停,VV,5,ccomp,4.716512716450699E-17
8,，,PU,5,punct,
9,朋友,NN,11,nsubj,2.2141884566750732E-16
10,开车,VV,5,conj,8.554753055574044E-18
11,来,MSP,13,aux:prtmod,4.312475001799085E-15
12,visit,VV,11,conj,null
13,也,AD,16,advmod,5.4476054718648106E-15
14,不用,AD,16,advmod,5.891485945385947E-17
15,担心,VV,11,conj,6.170447925439889E-17
16,没有,VE,16,ccomp,2.8149881134280104E-15
17,地方,NN,19,compound:nn,1.0411402214326461E-15
18,停车,NN,17,dobj,1.0077200978993317E-17
19,。,PU,5,punct,

PSU,419
0,bonus,VV,0,root,null
1,：,PU,1,punct,
2,因,P,5,case,5.59398511799168E-16
3,现,JJ,5,amod,5.935388053809346E-16
4,住户,NN,7,nmod:prep,5.9425859174795435E-18
5,需要,VV,7,xcomp,1.3006553080897865E-15
6,回国,VV,1,ccomp,2.923364753153299E-17
7,，,PU,1,punct,
8,如,P,10,case,1.0924080541528794E-15
9,确认,VV,16,nmod:prep,6.993994541138286E-17
10,签约,NN,10,dobj,1.0424112940709947E-17
11,，,PU,16,punct,
12,大部分,CD,14,dep,1.1433706682937075E-19
13,家具,NN,16,nsubj,1.1562112068951269E-17
14,免费,AD,16,advmod,2.6921007698264426E-17
15,附送,VV,1,dep,4.302987263393936E-19
16,（,PU,21,punct,
17,总,JJ,19,amod,1.3535533392690137E-15
18,价值,NN,21,dep,8.030007947325456E-16
19,逾,AD,21,advmod,2.259372061082398E-18
20,千,CD,16,dep,4.123918023180877E-16
21,刀,M,21,mark:clf,7.598235244816925E-18
22,）,PU,21,punct,
23,。,PU,1,punct,

PSU,420
0,just,NN,5,nsubj,null
1,dance,AD,5,advmod,null
2,是,VC,5,cop,1.9796253661710535E-14
3,什么,DT,5,det,1.3634274448765025E-15
4,意思,NN,0,root,1.5897667491258068E-16
5,？,PU,5,punct,

PSU,422
0,坐,VV,8,dep,8.330798203532756E-17
1,bus,NN,1,dobj,null
2,到,VV,1,conj,5.417550873961938E-15
3,学校,NN,3,dobj,6.255395634023112E-16
4,要,VV,3,conj,3.647979175476611E-15
5,多久,PN,5,dobj,1.5597993108549746E-17
6,啊,SP,8,discourse,3.4100966234954445E-17
7,？,PU,0,root,

PSU,424
0,屋内,NN,8,nsubj,7.053023929499691E-19
1,其余,DT,8,dep,7.881596771961392E-17
2,两,CD,2,dep,2.2846574348347108E-15
3,位,M,3,mark:clf,7.780329173654721E-16
4,都,AD,8,advmod,3.5373854325946997E-15
5,是,VC,8,cop,1.9796253661710535E-14
6,女,JJ,8,amod,1.6603973850622589E-16
7,phd,NN,0,root,null
8,，,PU,8,punct,
9,离开,VV,16,nsubj,1.3734823283855164E-16
10,的,DEC,10,mark,1.122713139757776E-13
11,这,DT,16,dep,9.986113024608066E-15
12,位,M,12,mark:clf,7.780329173654721E-16
13,也,AD,16,advmod,5.4476054718648106E-15
14,是,VC,16,cop,1.9796253661710535E-14
15,phd,NN,8,conj,null
16,，,PU,8,punct,
17,所以,AD,21,advmod,8.573118606800775E-16
18,房屋,NN,20,compound:nn,1.0600254691594456E-16
19,环境,NN,21,nsubj,9.761413255065941E-16
20,安静,VA,8,conj,1.5639174915618042E-17
21,，,PU,21,punct,
22,适合,VV,21,conj,8.665195755865434E-17
23,学习,NN,23,dobj,6.178112601519401E-16
24,。,PU,8,punct,

PSU,425
0,deal,VV,3,dep,null
1,的,DEC,1,mark,1.122713139757776E-13
2,有,VE,6,dep,1.0111497814599467E-14
3,链接,NN,3,dobj,7.926378789802896E-18
4,吗,SP,6,discourse,2.6952616653596505E-16
5,？,PU,0,root,

PSU,426
0,求,VV,0,root,1.928652095278443E-16
1,8/17,CD,7,dep,
2,早上,NT,4,nmod:tmod,2.0326674921095316E-17
3,去,VV,7,acl,8.224400145007002E-16
4,纽约,NR,4,dobj,4.678489886508449E-17
5,的,DEC,4,mark,1.122713139757776E-13
6,ride,NN,1,dobj,null
7,，,PU,1,punct,
8,需要,VV,1,conj,1.3006553080897865E-15
9,三,CD,12,nummod,3.169924772301475E-15
10,个,M,10,mark:clf,4.571657372707505E-15
11,位置,NN,9,dobj,1.6052067294311488E-16
12,，,PU,1,punct,
13,愿意,VV,1,conj,1.2734859945579099E-16
14,付,VV,14,ccomp,7.484710303685951E-17
15,全部,DT,20,dep,3.6418523585247157E-16
16,的,DEG,16,case,1.122713139757776E-13
17,toll,NN,20,conj,null
18,and,CC,20,cc,null
19,gas,NN,15,dobj,null
20,。,PU,1,punct,

PSU,427
0,求,VV,0,root,1.928652095278443E-16
1,村里,NN,3,nsubj,1.3730295842953866E-17
2,短,VA,1,ccomp,1.1806382852833547E-16
3,租,VV,1,conj,1.6208430267360243E-17
4,一,CD,7,nummod,1.3474564558635294E-14
5,个,M,5,mark:clf,4.571657372707505E-15
6,bedroom,NN,4,dobj,null
7,，,PU,4,punct,
8,时间,NN,4,conj,9.879974654465082E-16
9,8,CD,9,nmod:range,
10,.,PU,1,punct,

PSU,428
0,各,DT,3,det,2.6393840281239834E-15
1,种,M,1,mark:clf,6.554006643641779E-15
2,折扣,NN,4,nsubj,6.258099948651868E-18
3,theme,VV,0,root,null

PSU,429
0,各,DT,3,det,2.6393840281239834E-15
1,种,M,1,mark:clf,6.554006643641779E-15
2,show,NN,0,root,null

PSU,432
0,token,NN,3,nsubj,null
1,已,AD,3,advmod,1.0594543593474473E-15
2,出,VV,0,root,2.200679864753091E-15

PSU,434
0,navigation,AD,2,advmod,null
1,system,VV,0,root,null
2,导航,NN,2,dobj,6.760466837360781E-18

PSU,435
0,有,VE,0,root,1.0111497814599467E-14
1,整,DT,5,det,8.057847232585057E-17
2,套,M,2,mark:clf,1.1791067568993706E-16
3,洗车,NN,5,compound:nn,1.2511212038683663E-19
4,工具,NN,1,dobj,2.6156349787735587E-16
5,，,PU,1,punct,
6,只要,CS,15,advmod,2.3968252947395927E-16
7,不,AD,15,neg,8.491289141164867E-15
8,是,VC,15,cop,1.9796253661710535E-14
9,final,NN,11,compound:nn,null
10,期间,NN,13,nsubj,3.4500589630780384E-16
11,特别,AD,13,advmod,8.880792107903776E-16
12,忙,VA,15,amod,3.41347941479034E-17
13,的,DEC,13,mark,1.122713139757776E-13
14,时候,NN,1,dep,7.22432106283219E-16
15,，,PU,1,punct,
16,不,AD,19,neg,8.491289141164867E-15
17,能,VV,19,aux:modal,1.8122264585722747E-15
18,说,VV,1,dep,4.2713502673438456E-15
19,一尘不染,VV,19,ccomp,7.4968154528754365E-19
20,但,AD,25,advmod,3.1200825079430014E-15
21,绝,AD,25,advmod,1.7707524780932713E-16
22,不,AD,25,neg,8.491289141164867E-15
23,会,VV,25,aux:modal,3.4522441887023265E-15
24,有,VE,30,acl,1.0111497814599467E-14
25,肉眼,NN,28,nsubj,7.809196085683868E-19
26,可,VV,28,aux:modal,1.426493034012033E-15
27,见,VV,25,ccomp,3.3228768813638715E-16
28,的,DEC,25,mark,1.122713139757776E-13
29,污点,NN,20,dobj,1.5740530760654145E-18
30,。,PU,1,punct,

PSU,438
0,求购,VV,0,root,2.1188807099503355E-19
1,一,CD,4,nummod,1.3474564558635294E-14
2,枚,M,2,mark:clf,1.6068002863133568E-17
3,modem,NN,1,dobj,null
4,，,PU,1,punct,
5,俗称,VV,1,conj,1.9267202592667453E-18
6,猫,NN,6,dobj,2.349729038392186E-18
7,，,PU,1,punct,
8,最好,AD,11,advmod,7.673628646266493E-20
9,是,VC,11,conj,1.9796253661710535E-14
10,cable,VV,1,conj,null
11,3,CD,11,nmod:range,
12,.,PU,1,punct,

PSU,439
0,pass,NN,3,nsubj,null
1,还,AD,3,advmod,2.8420918174349612E-15
2,在吗,VV,0,root,
3,？,PU,3,punct,

PSU,444
0,因,P,2,case,5.59398511799168E-16
1,搬到,VV,5,nmod:prep,3.964708133904355E-21
2,furnished,NN,2,dobj,null
3,公寓,NN,5,nsubj,1.0986334132859738E-17
4,带,VV,0,root,5.490937877308129E-16
5,了,AS,5,aux:asp,1.797542369056733E-14
6,家具,NN,5,dobj,1.1562112068951269E-17
7,，,PU,5,punct,
8,出售,VV,5,conj,5.63039073069673E-17
9,自用,NN,11,compound:nn,3.696546786170034E-18
10,家具,NN,9,dobj,1.1562112068951269E-17
11,。,PU,5,punct,

PSU,445
0,搬家,NN,2,nsubj,2.841161006280169E-18
1,出售,VV,0,root,5.63039073069673E-17
2,一,CD,6,nummod,1.3474564558635294E-14
3,张,M,3,mark:clf,1.4030110908854035E-16
4,木质,NN,6,compound:nn,1.10298819754273E-18
5,书桌,NN,2,dobj,9.782917320408995E-19
6,，,PU,2,punct,
7,有,VE,2,conj,1.0111497814599467E-14
8,三,CD,12,nummod,3.169924772301475E-15
9,个,M,9,mark:clf,4.571657372707505E-15
10,大,JJ,12,amod,4.037706755720687E-15
11,抽屉,NN,8,dobj,1.990731111557685E-18
12,，,PU,2,punct,
13,size,VV,2,conj,null
14,:,PU,16,punct,
15,43,CD,14,dep,
16,.,PU,2,punct,

PSU,446
0,无,VE,0,root,8.327213340016842E-16
1,事故,NN,1,dobj,8.713322196858602E-17
2,，,PU,1,punct,
3,保养,NN,5,nsubj,6.515358349017952E-18
4,换,VV,1,dep,6.250598976650142E-17
5,了,AS,5,aux:asp,1.797542369056733E-14
6,新,JJ,8,amod,2.311372597444539E-15
7,电池,NN,5,dobj,6.978269997103978E-18
8,，,PU,5,punct,
9,火花塞,VV,5,conj,3.9071559190573564E-20
10,，,PU,5,punct,
11,valve,VV,5,conj,null
12,cover,NN,14,compound:nn,null
13,gasket,NN,12,dobj,null
14,。,PU,1,punct,

PSU,452
0,guest,NN,2,compound:nn,null
1,parking,NN,4,nsubj,null
2,还,AD,4,advmod,2.8420918174349612E-15
3,需要,VV,7,dep,1.3006553080897865E-15
4,permit,NN,4,dobj,null
5,吗,SP,7,discourse,2.6952616653596505E-16
6,？,PU,0,root,

PSU,455
0,刚刚,AD,2,advmod,6.108604873241519E-17
1,收到,VV,0,root,6.068561321089085E-20
2,邮件,NN,2,dobj,2.0515574079604243E-17
3,通知,VV,2,conj,2.429461876841218E-16
4,j-1,CD,11,dep,
5,新,JJ,7,amod,2.311372597444539E-15
6,一,CD,11,dep,1.3474564558635294E-14
7,年,M,7,mark:clf,1.3771818103346435E-14
8,的,DEG,7,case,1.122713139757776E-13
9,保险,NN,11,compound:nn,4.1616626840847E-16
10,要求,NN,4,dobj,1.357784066529322E-15
11,，,PU,2,punct,
12,不,AD,14,neg,8.491289141164867E-15
13,清楚,VV,2,conj,2.2078653866705494E-16
14,还有,AD,17,advmod,2.165881685408718E-19
15,没,AD,17,neg,3.726147169203953E-16
16,有,VE,14,ccomp,1.0111497814599467E-14
17,性价比,NN,17,dobj,2.8027928630488367E-19
18,较,AD,20,advmod,9.482826643346613E-16
19,高,JJ,23,amod,1.1249492274716694E-15
20,的,DEG,20,case,1.122713139757776E-13
21,校外,NN,23,compound:nn,4.898428872891523E-18
22,保险,NN,25,nsubj,4.1616626840847E-16
23,可,VV,25,aux:modal,1.426493034012033E-15
24,做,VV,17,dep,1.1538860974153081E-15
25,waive,NN,25,dobj,null
26,。,PU,2,punct,

PSU,457
0,目前,NT,3,nmod:tmod,5.97288907700365E-16
1,住,VV,3,xcomp,3.8834763799930854E-16
2,有,VE,0,root,1.0111497814599467E-14
3,两,CD,7,nummod,2.2846574348347108E-15
4,名,M,4,mark:clf,6.210636637067548E-16
5,访问,NN,7,compound:nn,1.2444534600438146E-16
6,学者,NN,9,compound:nn,2.411262587568489E-16
7,(,NN,9,compound:nn,
8,男生,NN,10,compound:nn,2.237821953967466E-18
9,),NN,3,dobj,
10,，,PU,3,punct,
11,人,NN,15,nsubj,8.075616574839426E-15
12,都,AD,15,advmod,3.5373854325946997E-15
13,很,AD,15,advmod,2.0648311228989252E-15
14,nice,VA,3,conj,null
15,，,PU,3,punct,
16,平时,AD,20,advmod,2.5404890518478323E-17
17,可,VV,20,aux:modal,1.426493034012033E-15
18,一起,AD,20,advmod,3.3316791728901933E-16
19,出行,VV,3,conj,3.1752835869196897E-18
20,购物,NN,20,dobj,1.3436012184369547E-17
21,，,PU,20,punct,
22,周末,NT,25,nmod:tmod,8.209631607208208E-18
23,一起,AD,25,advmod,3.3316791728901933E-16
24,出游,VV,20,conj,1.7636556505335825E-18
25,娱乐,NN,25,dobj,5.765695987802024E-17
26,。,PU,3,punct,

PSU,458
0,rc,NN,8,nsubj,null
1,，,PU,8,punct,
2,到,P,6,case,5.417550873961938E-15
3,学校,NN,6,conj,6.255395634023112E-16
4,和,CC,6,cc,1.591811265979484E-14
5,downtown,NN,8,nmod:prep,null
6,非常,AD,8,advmod,4.303792994401794E-16
7,方便,VA,0,root,8.598185793711912E-17
8,。,PU,8,punct,

PSU,461
0,二,OD,11,dep,3.429608678788833E-15
