word index,word form,pos-tag,head,dep rel,frequency
5,，,PU,9,punct,
6,交通,NN,9,nsubj,3.1869072159116215E-16
7,十分,AD,9,advmod,4.746834420577367E-16
8,方便,VA,0,root,8.598185793711912E-17
9,。,PU,9,punct,

PIT,806
0,地点,NN,3,dep,8.030145433172034E-17
1,：,PU,3,punct,
2,艾特,VV,0,root,
3,伍德,NR,5,nmod:assmod,1.8409354856920245E-18
4,街,NN,3,dobj,2.5508228717581378E-17

PIT,815
0,距离,VV,0,root,8.752105994974941E-17
1,奥迪,NR,5,conj,4.523923821501026E-19
2,和,CC,5,cc,1.591811265979484E-14
3,大,JJ,5,amod,4.037706755720687E-15
4,老鹰,NN,1,dobj,4.501222670089154E-19
5,十,CD,1,advmod:loc,5.040343682137469E-15
6,分钟,M,6,mark:clf,8.384027607575692E-17
7,左右,LC,6,case,2.873813575108141E-16
8,。,PU,1,punct,

PIT,816
0,地点,NN,3,nsubj,8.030145433172034E-17
1,最,AD,3,advmod,1.1669090765377923E-15
2,好,VA,0,root,1.7275837767277398E-15
3,靠近,VV,3,conj,7.551298216263928E-18
4,拜,VV,11,acl,6.521816986461893E-18
5,亚迪街,NN,9,conj,
6,和,CC,9,cc,1.591811265979484E-14
7,北克列戈街,NN,9,compound:nn,
8,交接,NN,5,dobj,7.638202060682896E-18
9,的,DEC,5,mark,1.122713139757776E-13
10,地方,NN,4,dobj,1.0411402214326461E-15
11,，,PU,3,punct,
12,就是,AD,14,advmod,1.8749744873756603E-15
13,走路,VV,3,conj,7.39910458144631E-18
14,五,CD,18,nsubj,1.7466791539856363E-15
15,分钟,M,15,mark:clf,8.384027607575692E-17
16,就,AD,18,advmod,3.725609279809303E-15
17,到,VV,20,dep,5.417550873961938E-15
18,的,DEC,18,mark,1.122713139757776E-13
19,那,DT,14,dobj,1.0540036530261934E-15
20,种,M,20,mark:clf,6.554006643641779E-15
21,。,PU,3,punct,

PIT,822
0,天天,AD,2,advmod,1.3115893976009462E-17
1,去,VV,7,dep,8.224400145007002E-16
2,大,JJ,4,amod,4.037706755720687E-15
3,老鹰,NN,2,dobj,4.501222670089154E-19
4,不,AD,7,neg,8.491289141164867E-15
5,是,VC,7,cop,1.9796253661710535E-14
6,梦,NN,0,root,8.752630359599102E-17
7,！,PU,7,punct,

PIT,823
0,周边,NN,4,nmod:topic,2.344491786841109E-17
1,：,PU,4,punct,
2,附近,NN,4,dep,9.393263247132661E-17
3,有,VE,0,root,1.0111497814599467E-14
4,达乐,NN,6,compound:nn,
5,公司,NN,4,dobj,2.0267537462463807E-15
6,，,PU,4,punct,
7,大,JJ,9,amod,4.037706755720687E-15
8,老鹰,NN,10,nsubj,4.501222670089154E-19
9,超,VV,4,conj,6.098680313525681E-17
10,市区,NN,10,dobj,4.5706690093378655E-18
11,。,PU,4,punct,

PIT,834
0,离匹大,NN,7,nmod:topic,
1,，,PU,7,punct,
2,卡耐基,NN,4,compound:nn,
3,梅隆,NN,7,nsubj,
4,都,AD,7,advmod,3.5373854325946997E-15
5,很,AD,7,advmod,2.0648311228989252E-15
6,近,VA,0,root,2.662882149817675E-16
7,，,PU,7,punct,
8,交通,NN,10,nsubj,3.1869072159116215E-16
9,便利,VA,7,conj,3.703881496217757E-17
10,。,PU,7,punct,

PIT,837
0,松鼠山,VV,0,root,
1,松鼠,JJ,3,amod,1.9807553943175387E-19
2,山,NN,5,compound:nn,8.693210895114845E-17
3,好,JJ,5,amod,1.7275837767277398E-15
4,房,NN,6,compound:nn,1.5408563190726118E-16
5,出租,NN,1,dobj,4.4952564238166815E-17
6,！,PU,1,punct,

PIT,846
0,所,MSP,2,aux:prtmod,2.8976033586372962E-15
1,属,VV,3,acl,8.793684272856628E-17
2,物业,NN,12,dep,1.9654944653472762E-17
3,：,PU,12,punct,
4,核桃,JJ,6,amod,4.212822126800305E-19
5,资产,NN,12,dep,8.073126706157881E-16
6,（,PU,12,punct,
7,匹兹堡,NR,12,nmod,8.293274159452513E-19
8,特别,AD,10,advmod,8.880792107903776E-16
9,好,JJ,12,amod,1.7275837767277398E-15
10,的,DEG,10,case,1.122713139757776E-13
11,物业,NN,0,root,1.9654944653472762E-17
12,）,PU,12,punct,

PIT,854
0,学校,NN,3,compound:nn,6.255395634023112E-16
1,花园,NN,3,compound:nn,1.6733562254386415E-17
2,公寓,NN,4,nsubj,1.0986334132859738E-17
3,属于,VV,0,root,2.522578802587446E-16
4,匹兹堡,NR,6,nmod:assmod,8.293274159452513E-19
5,大学,NN,7,compound:nn,7.236188329533641E-16
6,学校,NN,9,compound:nn,6.255395634023112E-16
7,资产,NN,9,compound:nn,8.073126706157881E-16
8,并由,NN,10,compound:nn,1.3716611205201358E-20
9,学校,NN,4,dobj,6.255395634023112E-16
10,负责,VV,4,conj,4.187898820426285E-16
11,管理,NN,14,conj,2.5457442724793226E-15
12,与,CC,14,cc,4.9113320155133154E-15
13,维护,NN,11,dobj,2.313744196324573E-16
14,。,PU,4,punct,

PIT,855
0,附近,NN,2,dep,9.393263247132661E-17
1,有,VE,0,root,1.0111497814599467E-14
2,cvs,NR,5,dep,null
3,（,PU,5,punct,
4,超市名,NR,8,conj,
5,）,PU,5,punct,
6,和,CC,8,cc,1.591811265979484E-14
7,印度,NR,9,compound:nn,1.6824891224658062E-16
8,超市,NN,2,dobj,3.831698570702402E-18
9,，,PU,2,punct,
10,购物,NN,12,nsubj,1.3436012184369547E-17
11,方便,VA,2,conj,8.598185793711912E-17
12,，,PU,2,punct,
13,也,AD,15,advmod,5.4476054718648106E-15
14,有,VE,2,conj,1.0111497814599467E-14
15,很多,CD,20,dep,3.6152913719037716E-16
16,中国,NR,19,conj,4.332728905141852E-15
17,，,PU,19,punct,
18,印度,NR,20,nmod:assmod,1.6824891224658062E-16
19,餐馆,NN,15,dobj,4.095479555417813E-18
20,。,PU,2,punct,

PIT,862
0,公寓,NN,2,compound:nn,1.0986334132859738E-17
1,情况,NN,10,dep,1.6402590977244295E-15
2,：,PU,10,punct,
3,超大,JJ,8,amod,1.2806007272511067E-18
4,一,CD,8,nummod,1.3474564558635294E-14
5,室,M,5,mark:clf,1.936234279850008E-16
6,一,CD,8,dep,1.3474564558635294E-14
7,厅,NN,10,nsubj,1.1640491790882342E-16
8,，,PU,10,punct,
9,位,VV,0,root,7.780329173654721E-16
10,于,P,12,case,2.9884785616683287E-15
11,贝叶德街,NN,10,nmod:prep,
12,，,PU,10,punct,
13,属于,VV,10,conj,2.522578802587446E-16
14,著名,JJ,18,amod,1.814262591986656E-16
15,的,DEG,15,case,1.122713139757776E-13
16,迈耶斯,NN,18,compound:nn,
17,公司,NN,14,dobj,2.0267537462463807E-15
18,。,PU,10,punct,

PIT,863
0,交通,NN,2,nsubj,3.1869072159116215E-16
1,便捷,VA,0,root,5.423209151938073E-18
2,，,PU,2,punct,
3,去,VV,2,conj,8.224400145007002E-16
4,中国,NR,6,nmod:assmod,4.332728905141852E-15
5,超市,NN,4,dobj,3.831698570702402E-18
6,，,PU,2,punct,
7,全食,VV,2,conj,
8,超市,NN,8,dobj,3.831698570702402E-18
9,，,PU,2,punct,
10,塔吉特,VV,2,conj,
11,，,PU,2,punct,
12,市区,NN,15,compound:nn,4.5706690093378655E-18
13,等,ETC,13,etc,2.527334342100254E-15
14,均可,NN,16,nsubj,7.737575551652048E-21
15,直达,VV,2,conj,2.7798998709208083E-18
16,。,PU,2,punct,

PIT,865
0,学校,NN,2,nsubj,6.255395634023112E-16
1,护送,VV,0,root,8.182006544081648E-19
2,车,NN,2,dobj,1.904562017081597E-16
3,可,VV,5,aux:modal,1.426493034012033E-15
4,直达,VV,2,ccomp,2.7798998709208083E-18
5,。,PU,2,punct,

PIT,866
0,周边,NN,2,compound:nn,2.344491786841109E-17
1,环境,NN,7,nmod:topic,9.761413255065941E-16
2,：,PU,7,punct,
3,对面,NN,7,nsubj,1.0105529458079116E-17
4,是,VC,7,cop,1.9796253661710535E-14
5,女子,NN,7,compound:nn,6.580724875703065E-17
6,大学,NN,0,root,7.236188329533641E-16
7,（,PU,10,punct,
8,查塔姆,NR,10,nmod:assmod,
9,大学,NN,7,parataxis:prnmod,7.236188329533641E-16
10,）,PU,10,punct,
11,安静,VA,7,conj,1.5639174915618042E-17
12,和,CC,12,cc,1.591811265979484E-14
13,安全,VA,12,dep,4.749614832023531E-16
14,。,PU,7,punct,

PIT,870
0,去,VV,0,root,8.224400145007002E-16
1,大,JJ,3,amod,4.037706755720687E-15
2,老鹰,NN,1,dobj,4.501222670089154E-19

PIT,874
0,联系,NN,4,advmod:loc,6.045679839404027E-16
1,时,LC,1,case,2.865696538619931E-15
2,请,VV,4,xcomp,1.9298971415262998E-16
3,说明,VV,0,root,5.327634746617878E-16
4,你,PN,7,nmod:assmod,1.6284495750785415E-15
5,的,DEG,5,case,1.122713139757776E-13
6,名字,NN,4,dobj,8.560015885887275E-17
7,，,PU,4,punct,
8,性别,NN,14,dep,4.6384591237370917E-17
9,，,PU,14,punct,
10,在,P,12,case,1.880388846275893E-14
11,这里,PN,14,nmod,5.771989002761016E-16
12,的,DEG,12,case,1.122713139757776E-13
13,身份,NN,4,conj,1.307964887003693E-16
14,（,PU,22,punct,
15,例如,AD,22,advmod,3.6430110764503018E-16
16,硕士,NN,22,conj,3.664311151165176E-17
17,，,PU,22,punct,
18,博士,NN,22,conj,8.193587328646973E-17
19,，,PU,22,punct,
20,访问,NN,22,compound:nn,1.2444534600438146E-16
21,学者,NN,4,dep,2.411262587568489E-16
22,等,ETC,22,etc,2.527334342100254E-15
23,）,PU,22,punct,

PIT,881
0,克列戈,VV,0,root,
1,两,CD,5,nummod,2.2846574348347108E-15
2,室,M,2,mark:clf,1.936234279850008E-16
3,一,CD,5,dep,1.3474564558635294E-14
4,厅,NN,9,dep,1.1640491790882342E-16
5,中,LC,5,case,8.865034247531762E-15
6,一,CD,9,nummod,1.3474564558635294E-14
7,室,M,7,mark:clf,1.936234279850008E-16
8,招租,NN,1,dobj,2.0558930081455648E-20
9,。,PU,1,punct,

PIT,893
0,（,PU,4,punct,
1,可,VV,4,aux:modal,1.426493034012033E-15
2,谷歌,NR,4,dep,
3,查看,VV,0,root,4.443542561431384E-18
4,地理,NN,6,compound:nn,1.1597660153655097E-16
5,位置,NN,4,dobj,1.6052067294311488E-16
6,）,PU,4,punct,

PIT,896
0,现在,NT,2,nmod:tmod,8.370153686983242E-16
1,有,VE,0,root,1.0111497814599467E-14
2,位于,VV,7,acl,4.144731461945767E-17
3,巴雷特街,NN,3,dobj,
4,的,DEC,3,mark,1.122713139757776E-13
5,安静,VA,7,acl,1.5639174915618042E-17
6,公寓,NN,12,dep,1.0986334132859738E-17
7,中,LC,7,case,8.865034247531762E-15
8,一,CD,12,nummod,1.3474564558635294E-14
9,间,M,9,mark:clf,1.7419233586852072E-15
10,卧室,NN,12,compound:nn,3.3312820626077486E-18
11,出租,NN,2,dobj,4.4952564238166815E-17
12,，,PU,2,punct,
13,出门,VV,2,conj,1.0172417921112406E-17
14,过,AS,14,aux:asp,1.2230433966516772E-15
15,马路,NN,14,dobj,4.453070650333832E-18
16,即,AD,18,advmod,7.945873643378736E-16
17,可,VV,14,conj,1.426493034012033E-15
18,到,VV,2,conj,5.417550873961938E-15
19,大老鹰,NN,19,dobj,
20,，,PU,19,punct,
21,买,VV,19,conj,9.43425960817534E-17
22,东西,NN,22,dobj,4.282457748888958E-16
23,很,AD,25,advmod,2.0648311228989252E-15
24,方便,VA,2,conj,8.598185793711912E-17
25,。,PU,2,punct,

PIT,897
0,中央,NN,2,compound:nn,1.0965631322241166E-15
1,塔,NN,6,compound:nn,3.760480902174511E-17
2,一,CD,6,nummod,1.3474564558635294E-14
3,室,M,3,mark:clf,1.936234279850008E-16
4,一,CD,6,dep,1.3474564558635294E-14
5,厅,NN,7,nsubj,1.1640491790882342E-16
6,招租,VV,0,root,2.0558930081455648E-20
7,。,PU,7,punct,

PIT,910
0,位置,NN,3,dep,1.6052067294311488E-16
1,：,PU,3,punct,
2,松鼠山,VV,0,root,
3,附近,NN,3,dobj,9.393263247132661E-17
4,。,PU,3,punct,

PIT,927
0,过往,NT,3,dep,2.4021015539029548E-18
1,的,DEG,1,case,1.122713139757776E-13
2,两,CD,21,dep,2.2846574348347108E-15
3,次,M,3,mark:clf,1.3834246653410514E-15
4,自从,P,11,case,2.939415426405073E-17
5,匹,M,8,nummod,5.481528729649699E-18
6,大,JJ,8,amod,4.037706755720687E-15
7,加入,NN,10,compound:nn,1.0562110362531973E-16
8,acc,NN,10,compound:nn,null
9,对阵,NN,11,compound:nn,7.515679789964175E-19
10,情况,NN,21,nmod:prep,1.6402590977244295E-15
11,来看,LC,11,case,1.2872512054112043E-19
12,，,PU,21,punct,
13,掌控,VV,21,dep,1.7987625015902517E-18
14,比赛,NN,16,compound:nn,7.188405922891448E-17
15,节奏,NN,14,dobj,3.152620803651049E-17
16,在,P,19,case,1.880388846275893E-14
17,对阵,NN,19,compound:nn,7.515679789964175E-19
18,杜克时,NN,21,nmod:prep,
19,总,AD,21,advmod,1.3535533392690137E-15
20,显得,VV,0,root,5.152099851865478E-17
21,那么,AD,24,advmod:dvp,5.208861043492858E-16
22,的,DEV,22,mark,1.122713139757776E-13
23,艰难,VA,21,ccomp,4.574608138709616E-17
24,。,PU,21,punct,

PIT,928
0,晚上,NT,2,nmod:tmod,1.0887011799414896E-16
1,去,VV,0,root,8.224400145007002E-16
2,伍德,NR,5,nmod,1.8409354856920245E-18
3,百,CD,5,dep,6.830380628487861E-16
4,瑞,NN,6,compound:nn,4.753685052551322E-18
5,奥特莱斯,NN,2,dobj,
6,。,PU,2,punct,

PIT,931
0,塔吉特,NN,3,nsubj,
1,就,AD,3,advmod,3.725609279809303E-15
2,可以,VV,0,root,2.856512995643701E-15

PIT,932
0,还有,AD,4,advmod,2.165881685408718E-19
1,匹兹堡,NR,3,nmod:assmod,8.293274159452513E-19
2,定制,NN,4,nsubj,2.30867512513466E-18
3,暗室,VV,0,root,8.843857014822134E-20
4,：,PU,4,punct,

PIT,936
0,南,NN,2,appos,1.441042873394408E-16
1,奥克兰,NR,4,nmod:assmod,4.955885167380443E-19
2,的,DEG,2,case,1.122713139757776E-13
3,贝茨街,NN,7,advmod:loc,
4,以西,LC,4,case,2.424546917693284E-18
5,--,PU,7,dep,
6,希尔区,VV,0,root,

PIT,937
0,西,NN,2,appos,1.711533806891925E-16
1,奥克兰,NR,7,nmod:assmod,4.955885167380443E-19
2,的,DEG,2,case,1.122713139757776E-13
3,罗宾逊,NR,5,nmod:assmod,6.74767745628367E-19
4,街,NN,7,compound:nn,2.5508228717581378E-17
5,西南,NN,7,compound:nn,5.916546737606546E-17
6,面,NN,9,dep,5.16562590129263E-16
7,--,PU,9,punct,
8,露台,VV,0,root,1.1334588979589466E-19
9,村,NN,9,dobj,1.3688199595138556E-16

PIT,939
0,另外,AD,2,advmod,2.4624546432058407E-16
1,佩特森是,VV,0,root,
2,哪里,PN,2,dobj,7.276205023985814E-17
3,。,PU,2,punct,

PIT,944
0,航空,NN,2,compound:nn,7.915168897288808E-17
1,公司,NN,3,nsubj,2.0267537462463807E-15
2,XX,VV,0,root,
3,航空,NN,3,dobj,7.915168897288808E-17

PIT,953
0,国内,NN,3,compound:nn,5.423746945412366E-16
1,出港,NN,3,compound:nn,1.672531310359168E-19
2,国内,NN,4,nsubj,5.423746945412366E-16
3,出发,VV,0,root,1.978934825921212E-16
4,国际,NN,8,compound:nn,1.1692769025504087E-15
5,旅客,NN,8,compound:nn,2.0463009723377315E-17
6,国际,NN,8,compound:nn,1.1692769025504087E-15
7,旅客,NN,4,dobj,2.0463009723377315E-17

PIT,962
0,谷歌,NR,3,nmod,
1,点,M,3,nummod,6.263089725679103E-16
2,图,NN,8,nsubj,1.9425132264898157E-16
3,，,PU,8,punct,
4,电脑,NN,8,advmod:loc,4.93500650277206E-17
5,里,LC,5,case,1.0602477486025659E-15
6,都,AD,8,advmod,3.5373854325946997E-15
7,没有,VE,0,root,2.8149881134280104E-15
8,了,AS,8,aux:asp,1.797542369056733E-14
9,。,PU,8,punct,

PIT,963
0,山,NN,3,advmod:loc,8.693210895114845E-17
1,上,LC,1,case,6.9043739444174656E-15
2,有,VE,0,root,1.0111497814599467E-14
3,很多,CD,9,nummod,3.6152913719037716E-16
4,家,M,4,mark:clf,1.2934721522078271E-15
5,高大,VA,9,nmod,8.985947038588835E-18
6,上,LC,6,case,6.9043739444174656E-15
7,的,DEG,6,case,1.122713139757776E-13
8,餐厅,NN,3,dobj,6.782848254245725E-18
9,，,PU,3,punct,
10,我,PN,13,nsubj,5.506971700550334E-15
11,最,AD,13,advmod,1.1669090765377923E-15
12,喜欢,VV,15,dep,1.5962490469247404E-16
13,的,DEC,13,mark,1.122713139757776E-13
14,一,CD,21,dep,1.3474564558635294E-14
15,家,M,15,mark:clf,1.2934721522078271E-15
16,是,VC,21,cop,1.9796253661710535E-14
17,默特,NN,21,compound:nn,
18,利尔,NN,21,compound:nn,
19,海湾,NN,21,compound:nn,1.5838497419704814E-17
20,鱼窟,NN,3,conj,
21,，,PU,3,punct,
22,风景,NN,24,nsubj,4.0710390481794546E-17
23,给,VV,3,conj,1.0467726648590057E-15
24,满分,NN,24,dobj,6.992274369383414E-19
25,。,PU,3,punct,

PSU,0
0,请,VV,2,xcomp,1.9298971415262998E-16
1,问,VV,9,dep,3.8562529034323474E-16
2,现在,NT,5,nmod:tmod,8.370153686983242E-16
3,能,VV,5,aux:modal,1.8122264585722747E-15
4,确认,VV,2,ccomp,6.993994541138286E-17
5,我,PN,5,dobj,5.506971700550334E-15
6,了,SP,2,discourse,1.797542369056733E-14
7,吗,SP,9,discourse,2.6952616653596505E-16
8,？,PU,0,root,

PSU,3
0,最,AD,2,advmod,1.1669090765377923E-15
1,大,JJ,4,amod,4.037706755720687E-15
2,的,DEG,2,case,1.122713139757776E-13
3,房间,NN,10,nmod:topic,3.803945613765072E-17
4,$450,CD,7,dep,
5,/,PU,7,punct,
6,yue,CD,10,dep,
7,，,PU,10,punct,
8,里面,NN,10,dep,4.905654873200091E-17
9,有,VE,0,root,1.0111497814599467E-14
10,一,CD,18,nummod,1.3474564558635294E-14
11,张,M,11,mark:clf,1.4030110908854035E-16
12,二,CD,16,nummod,3.429608678788833E-15
13,米,M,13,mark:clf,2.710527710082344E-16
14,一,CD,16,dep,1.3474564558635294E-14
15,宽,NN,18,nmod:assmod,4.448396131550148E-17
16,的,DEG,16,case,1.122713139757776E-13
17,床,NN,10,dobj,1.3271221009190973E-17
18,，,PU,10,punct,
19,最,AD,21,advmod,1.1669090765377923E-15
20,小,JJ,28,amod,7.748387054945583E-16
21,的,DEG,21,case,1.122713139757776E-13
22,$350,CD,28,dep,
23,/,PU,28,punct,
24,月,NN,28,conj,5.242715750195172E-15
25,，,PU,28,punct,
26,里面,NN,28,compound:nn,4.905654873200091E-17
27,床,NN,35,nsubj,1.3271221009190973E-17
28,是,VC,35,cop,1.9796253661710535E-14
29,一,CD,35,nummod,1.3474564558635294E-14
30,米,M,30,mark:clf,2.710527710082344E-16
31,五,CD,33,dep,1.7466791539856363E-15
32,宽,NN,35,nmod:assmod,4.448396131550148E-17
33,的,DEG,33,case,1.122713139757776E-13
34,床,NN,10,conj,1.3271221009190973E-17
35,。,PU,10,punct,

PSU,8
0,房东,AD,4,advmod,4.215699737542655E-19
1,是,VC,4,cop,1.9796253661710535E-14
2,杨,NR,4,nmod:assmod,4.761870256440673E-18
3,太太,NN,0,root,3.6473908000001584E-17
4,，,PU,4,punct,
5,人,NN,8,dep,8.075616574839426E-15
6,很,AD,8,advmod,2.0648311228989252E-15
7,友善,VA,4,conj,2.121502533071143E-18
8,，,PU,4,punct,
9,有,VE,4,conj,1.0111497814599467E-14
10,什么,DT,12,det,1.3634274448765025E-15
11,问题,NN,10,dobj,3.2402758963144866E-15
12,请,VV,15,xcomp,1.9298971415262998E-16
13,随时,AD,15,advmod,6.360005737074286E-17
14,联系,VV,10,conj,6.045679839404027E-16
15,她,PN,15,dobj,1.239492587017814E-15
16,：,PU,4,punct,
17,pn-0,CD,20,nsubj,
18,可,VV,20,aux:modal,1.426493034012033E-15
19,留言,VV,4,dep,1.6202227417537846E-18

PSU,10
0,$275,CD,4,dep,
1,/,PU,1,punct,
2,年,M,1,mark:clf,1.3771818103346435E-14
3,的,DEG,5,dep,1.122713139757776E-13
4,活动费,NN,0,root,
5,。,PU,5,punct,

PSU,12
0,小区,NN,2,compound:nn,2.0384099242131544E-17
1,环境,NN,3,nsubj,9.761413255065941E-16
2,优美,VA,0,root,2.1040642119725025E-17
3,，,PU,3,punct,
4,活动室,NN,6,dep,
5,有,VE,3,conj,1.0111497814599467E-14
6,健身房,NN,9,conj,5.439323772095233E-19
7,、,PU,9,punct,
8,泳池,NN,17,dep,1.798826448495637E-19
9,、,PU,9,punct,
10,并且,AD,12,advmod,3.642283360667014E-16
11,提供,VV,9,dep,8.46885509597679E-16
12,免费,JJ,15,amod,2.6921007698264426E-17
13,的,DEG,13,case,1.122713139757776E-13
14,咖啡,NN,12,dobj,2.351193422525515E-17
15,等,ETC,15,etc,2.527334342100254E-15
16,饮品,NN,6,dobj,5.091452606797818E-19
17,。,PU,3,punct,

PSU,13
0,有,VE,8,dep,1.0111497814599467E-14
1,人,NN,1,dobj,8.075616574839426E-15
2,5/8,CD,1,nmod:range,
3,去,VV,1,conj,8.224400145007002E-16
4,肯尼迪,NR,6,nmod:assmod,4.97414200886802E-18
5,机场,NN,4,dobj,3.1384565641081486E-17
6,吗,SP,8,discourse,2.6952616653596505E-16
7,？,PU,0,root,

PSU,15
0,有,VE,8,dep,1.0111497814599467E-14
1,4/30,CD,1,dep,
2,前往,VV,1,conj,3.309776718326587E-17
3,肯尼迪,NR,5,nmod:assmod,4.97414200886802E-18
4,机场,NN,3,dobj,3.1384565641081486E-17
5,的,SP,1,discourse,1.122713139757776E-13
6,吗,SP,8,discourse,2.6952616653596505E-16
7,？,PU,0,root,

PSU,16
0,同,AD,2,advmod,8.117170137242182E-16
1,求,VV,0,root,1.928652095278443E-16
2,4/30,CD,7,dep,
3,肯尼迪,NR,5,nmod:assmod,4.97414200886802E-18
4,机场,NN,7,nmod:assmod,3.1384565641081486E-17
5,的,DEG,5,case,1.122713139757776E-13
6,顺风车,NN,2,dobj,

PSU,18
0,路线,NN,2,nsubj,2.1755108104216745E-16
1,有,VE,0,root,1.0111497814599467E-14
2,v,CD,5,nummod,null
3,号,M,3,mark:clf,2.74038132286159E-16
4,公家,NN,6,compound:nn,3.562705913198069E-18
5,路线,NN,10,compound:nn,2.1755108104216745E-16
6,ve,CD,10,nummod,null
7,号,M,7,mark:clf,2.74038132286159E-16
8,公交,NN,10,compound:nn,5.526931032473442E-18
9,路线,NN,2,dobj,2.1755108104216745E-16
10,有,VE,2,conj,1.0111497814599467E-14
11,车子,NN,14,nmod:assmod,6.166464033234369E-18
12,的,DEG,12,case,1.122713139757776E-13
13,朋友,NN,11,dobj,2.2141884566750732E-16
14,可以,VV,19,aux:modal,2.856512995643701E-15
15,和,P,18,case,1.591811265979484E-14
16,物业,NN,18,compound:nn,1.9654944653472762E-17
17,办公室,NN,19,nmod:prep,1.5430394664224747E-16
18,申请,VV,11,conj,2.37865350263618E-16
19,车位,NN,19,dobj,3.548413779844398E-19
20,。,PU,2,punct,

PSU,20
0,大家,PN,2,nsubj,3.0637071079958133E-16
1,好,VA,0,root,1.7275837767277398E-15
2,！,PU,2,punct,
3,各位,DT,2,dep,1.5653946650762103E-17

PSU,21
0,去年,NT,3,nmod:tmod,1.1817234642677476E-16
1,刚,AD,3,advmod,3.681685525358431E-17
2,建成,VV,0,root,7.91082050772259E-17
3,，,PU,3,punct,
4,在,P,6,case,1.880388846275893E-14
5,市中心,NN,8,nmod:prep,
6,，,PU,8,punct,
7,有,VE,3,conj,1.0111497814599467E-14
8,免费,JJ,10,amod,2.6921007698264426E-17
9,健身房,NN,12,compound:nn,5.439323772095233E-19
10,露天,JJ,12,amod,2.3696804728724787E-18
11,游泳池,NN,14,compound:nn,2.616515527660718E-18
12,桌,NN,14,compound:nn,1.4023556351052017E-17
13,游,NN,15,compound:nn,2.8485340844711237E-17
14,室,NN,8,dobj,1.936234279850008E-16
15,等等,ETC,15,etc,1.0244294242765769E-19
16,。,PU,3,punct,

PSU,22
0,本人,PN,6,dep,6.273511152849787E-17
1,男,NN,6,nsubj,2.681555925128365E-17
2,，,PU,6,punct,
3,在,P,5,case,1.880388846275893E-14
4,帕克,NN,6,nmod:prep,1.6518444864669411E-18
5,校区,VV,0,root,5.966566006999127E-19
6,。,PU,6,punct,

PSU,23
0,你,PN,2,nsubj,1.6284495750785415E-15
1,需要,VV,5,acl,1.3006553080897865E-15
2,的,DEC,2,mark,1.122713139757776E-13
3,所有,DT,5,det,6.50211110809828E-16
4,超市,NN,7,nsubj,3.831698570702402E-18
5,都,AD,7,advmod,3.5373854325946997E-15
6,在,VV,0,root,1.880388846275893E-14
7,公交车,NN,9,compound:nn,
8,线上,NN,7,dobj,8.287518937967813E-20
9,。,PU,7,punct,

PSU,24
0,秋季,NT,2,compound:nn,1.2694803604045588E-17
1,学期,NN,4,nsubj,8.733484656126668E-18
2,已,AD,4,advmod,1.0594543593474473E-15
3,出租,VV,0,root,4.4952564238166815E-17

PSU,26
0,床垫,NN,3,nsubj,
1,很,AD,3,advmod,2.0648311228989252E-15
2,新,VA,6,dep,2.311372597444539E-15
3,，,PU,6,punct,
4,就,AD,6,advmod,3.725609279809303E-15
5,用,VV,0,root,1.4794661068847302E-15
6,了,AS,6,aux:asp,1.797542369056733E-14
7,半,CD,6,dep,1.1302116741034682E-16
8,年,M,8,mark:clf,1.3771818103346435E-14
9,。,PU,6,punct,

PSU,27
0,小区,NN,2,nsubj,2.0384099242131544E-17
1,提供,VV,0,root,8.46885509597679E-16
2,访客,NN,4,compound:nn,9.847823429375334E-21
3,停车位,NN,2,dobj,
4,。,PU,2,punct,

PSU,29
0,本人,PN,4,nsubj,6.273511152849787E-17
1,安静,VV,4,xcomp,1.5639174915618042E-17
2,易,AD,4,advmod,9.988903092036943E-17
3,相处,VV,0,root,1.2521635384261508E-17
4,，,PU,4,punct,
5,性格,NN,7,nsubj,6.447542655856572E-17
6,友善,VA,4,conj,2.121502533071143E-18
7,。,PU,4,punct,

PSU,34
0,所以,AD,11,advmod,8.573118606800775E-16
1,请问,NN,4,compound:nn,1.8358197332611804E-18
2,租房,NN,4,compound:nn,2.2563665565292767E-18
3,合同,NN,11,nsubj,3.8270195756353415E-16
4,是,VC,11,cop,1.9796253661710535E-14
5,八月,NT,11,compound:nn,2.4159140854662344E-19
6,一日,NT,11,compound:nn,2.388416916150446E-19
7,开始,NT,11,conj,1.0083580322274579E-15
8,还是,CC,11,cc,6.760631820376676E-16
9,六月,NT,11,compound:nn,3.2747210247942263E-19
10,一日,NT,0,root,2.388416916150446E-19
11,？,PU,11,punct,

PSU,38
0,研究生,NN,3,nsubj,7.262929646427772E-17
1,要,VV,3,xcomp,3.647979175476611E-15
2,毕业,VV,5,acl,1.825326046087411E-16
3,的,DEC,3,mark,1.122713139757776E-13
4,同学,NN,6,nsubj,3.672956772773303E-17
5,看,VV,0,root,2.0665056365633513E-15
6,过来,VV,6,ccomp,5.184105278010948E-17
7,~,PU,6,punct,

PSU,40
0,而且,AD,3,advmod,1.0460398333232872E-15
1,还,AD,3,advmod,2.8420918174349612E-15
2,有,VE,0,root,1.0111497814599467E-14
3,一些,CD,7,dep,1.363391059087338E-15
4,签证,NN,7,compound:nn,1.156569309565286E-17
5,等,ETC,5,etc,2.527334342100254E-15
