Word Index,Word Form,Surprisal
9,你,2.395196
10,！,2.581334
,,
PIT,3318,
0,已,3.881124
1,租,4.731706
2,到,1.938717
3,。,2.424062
,,
PIT,3320,
0,评价,5.086936
1,请,4.87222
2,参考,1.550392
,,
PIT,3321,
0,或者,4.401755
1,其它,2.822417
2,评价,4.835148
3,，,0.7103457
4,请,3.974963
5,自行,2.53919
6,网络,4.537569
7,搜索,2.705809
,,
PIT,3322,
0,短信,5.177113
1,/,3.090271
2,电话,5.642438
3,联系,2.247135
4,：,2.360484
5,<unk>,Infinity
,,
PIT,3323,
0,别,3.640749
1,语音,5.946629
2,留言,2.463893
3,，,1.203928
4,我,3.165119
5,从不,3.839969
6,查看,5.60268
,,
PIT,3324,
0,请,4.366777
1,问,4.6344
2,可,4.308136
3,租,5.956112
4,到,1.763615
5,什么,3.626973
6,时候,1.497779
,,
PIT,3327,
0,联系,5.688997
1,方式,4.478161
2,：,1.962407
3,<unk>,Infinity
,,
PIT,3328,
0,这个,2.896868
1,房子,4.094051
2,已,2.840635
3,租,4.514531
4,，,1.632292
5,谢谢,5.266237
6,!,3.152847
,,
PIT,3330,
0,整,4.587765
1,租,4.581264
2,整,5.233074
3,栋,1.533383
4,别墅,2.66353
5,每,4.207261
6,月,3.653591
7,只要,6.004902
8,<unk>,Infinity
9,！,3.946241
,,
PIT,3336,
0,极其,6.100998
1,安静,5.979583
2,安全,4.693994
3,的,0.9534473
4,松鼠,5.660846
5,山南,6.143737
6,。,1.823148
,,
PIT,3337,
0,微,4.103536
1,信,4.90489
2,联系,4.95793
3,地址,5.479494
4,图片,5.505097
5,。,1.032649
,,
PIT,3338,
0,价钱,6.527233
1,<unk>,Infinity
2,每,3.483315
3,月,3.653591
4,。,2.193077
,,
PIT,3339,
0,煤气,6.100998
1,，,1.46532
2,垃圾,5.19999
3,，,1.24145
4,暖气,6.737866
5,，,1.143907
6,全,3.695387
7,包,5.258909
8,。,1.164418
,,
PIT,3349,
0,厨具,6.168573
1,和,1.806718
2,一些,2.770131
3,生活,3.373211
4,用品,6.581793
5,也,2.612373
6,都,2.227242
7,有,1.06514
8,。,1.929806
,,
PIT,3351,
0,也,3.370151
1,可,1.429544
2,选择,3.193106
3,客厅,6.391817
4,:,3.91781
5,<unk>,Infinity
6,+,3.99545
7,电,5.074
8,、,1.897478
9,网,4.566147
,,
PIT,3352,
0,附,4.579249
1,房型,7.741877
2,图,4.313629
3,，,1.231693
4,供,3.811961
5,参考,4.844297
,,
PIT,3353,
0,房东,6.258925
1,刚,4.781924
2,<unk>,Infinity
3,过,3.422899
4,，,1.399267
5,非常,4.168821
6,干净,3.554225
7,，,0.523432
8,采光,5.897273
9,好,4.78202
10,。,1.28392
,,
PIT,3354,
0,联系,5.688997
1,电话,5.355896
2,<unk>,Infinity
,,
PIT,3359,
0,此,2.646519
1,贴,4.900567
2,还,3.221823
3,在,1.192875
4,，,2.120839
5,说明,4.071148
6,房子,5.279705
7,还,2.555094
8,在,1.239498
9,，,2.120839
10,请,3.597436
11,继续,2.677493
12,关注,3.259041
13,，,0.6930575
14,谢谢,5.483656
15,！,1.941651
,,
PIT,3360,
0,以下,2.510343
1,为,0.6521524
2,公寓,4.92049
3,信息,4.63509
4,：,2.108936
,,
PIT,3361,
0,交通,4.374603
1,：,1.217484
2,距离,4.795475
3,匹,5.195478
4,大,2.129812
5,步行,5.834237
6,<unk>,Infinity
,,
PIT,3362,
0,另,3.093914
1,有,4.112612
2,多,2.151057
3,条,1.147
4,公交,2.933057
5,线路,5.070522
6,站台,3.85675
,,
PIT,3365,
0,加油,5.415995
1,，,1.083707
2,我们,2.186199
3,一起,1.817642
4,找,4.072122
5,哈,4.366978
,,
PIT,3371,
0,好,4.269867
1,屋,5.07854
2,出租,3.420099
3,：,3.77564
,,
PIT,3376,
0,请,4.366777
1,问,4.6344
2,是,2.395477
3,男生,5.129255
4,女生,5.671113
5,，,0.9292351
6,一,2.471882
7,个,5.656124
8,人,1.958433
9,吗,4.240101
10,？,0.06694679
,,
PIT,3379,
0,四,3.20292
1,间,3.109879
2,卧室,2.429134
3,，,0.7366862
4,两,2.744421
5,大,2.367656
6,两,3.025859
7,小,1.222402
,,
PIT,3380,
0,街道,4.579249
1,安静,4.866342
2,安全,4.693994
3,，,1.073926
4,邻居,5.42349
5,特别,4.108377
6,友好,4.162124
,,
PIT,3383,
0,房租,6.258925
1,<unk>,Infinity
2,.,3.135041
,,
PIT,3396,
0,有意,5.512905
1,请,2.671163
2,联系,3.677845
3,我,4.016349
4,，,1.692693
5,介绍,4.51112
6,一下,3.184403
7,你,2.250629
8,的,0.3933849
9,情况,3.187088
10,，,0.5743639
11,比如,2.381244
12,哪,5.111761
13,年,2.667812
14,入学,4.551816
15,，,0.8816918
16,专业,4.58408
17,等等,5.056443
18,。,0.2502018
,,
PIT,3397,
0,房型,7.042348
1,：,1.927382
2,一,2.337307
3,室,4.343655
4,一,1.20412
5,厅,0.2688453
6,一,1.698437
7,卫,5.059817
,,
PIT,3398,
0,合同,5.336814
1,是,2.437118
2,<unk>,Infinity
,,
PIT,3399,
0,房屋,8.677697
1,设施,4.268978
2,：,2.239485
3,附送,6.037406
4,全部,4.444704
5,家具,5.573102
6,厨具,6.879779
7,电器,5.5433
8,空调,5.225446
,,
PIT,3400,
0,希望,4.628299
1,家具,5.773458
2,齐全,6.166569
3,，,0.370216
4,装修,5.32732
5,较,4.545357
6,新,2.496398
7,，,0.7269987
8,卫生,5.173977
9,条件,5.020405
10,好,2.68038
11,的,0.7096938
12,，,1.367517
13,完全,3.276366
14,独立,2.451403
15,的,0.504213
16,一,2.33912
17,室,4.987225
18,一,1.20412
19,厅,0.2688453
20,或,3.349313
21,两,2.613671
22,室,4.266995
23,一,0.9280026
24,厅,0.2688453
25,公寓,5.054847
26,。,0.9741421
,,
PIT,3401,
0,本人,5.073573
1,匹,5.397512
2,大学生,4.148275
3,，,1.137887
4,女生,5.072895
5,。,1.312258
,,
PIT,3402,
0,房租,6.258925
1,好,4.913552
2,商量,4.039603
3,。,1.119376
,,
PIT,3410,
0,下面,3.547939
1,有,2.764861
2,图,4.548744
3,！,4.950801
,,
PIT,3411,
0,我们,3.478143
1,两,3.005019
2,个,0.2750166
3,都,2.839375
4,至少,3.416591
5,租,6.134982
6,一,2.043456
7,年,1.81728
8,。,1.093286
,,
PIT,3412,
0,有,2.715695
1,没,4.66089
2,有,2.703747
3,好,3.411856
4,房子,4.389998
,,
PIT,3418,
0,微,4.103536
1,信号,3.027065
2,：,1.06923
3,<unk>,Infinity
,,
PIT,3419,
0,已,3.881124
1,租,4.731706
2,，,1.632292
3,谢谢,5.266237
4,。,0.7998705
,,
PIT,3420,
0,房租,6.258925
1,每,4.417907
2,月,3.653591
3,<unk>,Infinity
4,刀,4.681479
5,。,1.197489
,,
PIT,3422,
0,八月,4.302052
1,<unk>,Infinity
2,起,3.406034
3,生效,2.519179
,,
PIT,3429,
0,关于,3.119623
1,公寓,4.956363
2,：,2.926869
,,
PIT,3430,
0,关于,3.119623
1,户型,6.762442
2,：,2.276336
,,
PIT,3431,
0,关于,3.119623
1,房租,6.192317
2,：,3.040386
,,
PIT,3434,
0,本人,5.073573
1,喜欢,3.474069
2,安静,3.487611
3,，,0.8755206
4,爱好,5.197378
5,整洁,6.413524
6,，,0.6255411
7,无,3.49936
8,不良,4.183483
9,嗜好,6.578857
10,。,1.031408
,,
PIT,3437,
0,如果,2.949325
1,感,5.120474
2,兴趣,4.206441
3,，,0.547029
4,欢迎,5.110013
5,联系,5.068726
6,询问,5.612107
7,。,1.595741
,,
PIT,3438,
0,公寓,4.876083
1,照片,5.015397
2,更新,5.320151
,,
PIT,3439,
0,照片,5.249664
1,为,2.568835
2,公寓,4.751442
3,同样,4.732337
4,户型,7.27923
5,的,2.276336
6,低,3.710662
7,一,2.844758
8,层,1.277016
,,
PIT,3440,
0,公寓,4.876083
1,是,2.042038
2,有,2.686429
3,暖气,5.121555
4,提供,4.032156
5,的,1.142202
6,暖气,5.956999
7,费用,5.100784
8,已,2.802338
9,包含,3.237725
10,在,1.088869
11,房租,6.956503
12,中,2.846461
13,。,1.413313
,,
PIT,3441,
0,暂时,5.086936
1,先,2.928145
2,统一,3.729907
3,回复,5.655351
4,这么,5.242662
5,多,0.8880558
,,
PIT,3442,
0,希望,4.628299
1,大家,2.404539
2,仔细,6.054968
3,看,1.589035
4,一下,2.688513
5,是否,3.170486
6,符合,2.003819
7,你,3.603741
8,的,0.629897
9,租房,6.766185
10,需求,4.529277
11,之后,3.312434
12,联系,4.835198
13,询问,5.809173
14,谢谢,6.037164
15,理解,5.093023
16,！,4.39425
,,
PIT,3444,
0,希望,4.628299
1,家具,5.773458
2,齐全,6.166569
3,，,0.370216
4,装修,5.32732
5,较,4.545357
6,新,2.496398
7,，,0.7269987
8,卫生,5.173977
9,条件,5.020405
10,好,2.68038
11,的,0.7096938
12,，,1.367517
13,完全,3.276366
14,独立,2.451403
15,与,3.312979
16,其他,2.484645
17,住户,4.511664
18,互,5.55966
19,不,3.816968
20,影响,2.495279
21,的,1.360915
22,一,1.984354
23,室,4.987225
24,一,1.20412
25,厅,0.2688453
26,或,3.349313
27,两,2.613671
28,室,4.266995
29,一,0.9280026
30,厅,0.2688453
31,公寓,5.054847
32,。,0.9741421
,,
PIT,3445,
0,八月,4.302052
1,可以,3.884282
2,按,2.882263
3,天,3.8013
4,租,5.771516
5,。,1.742426
,,
PIT,3446,
0,大家,4.683601
1,暑假,5.901489
2,愉快,5.816421
3,！,2.98707
,,
PIT,3447,
0,筹,6.258925
1,字数,6.250601
2,，,1.21388
3,筹,5.541078
4,字数,6.294637
,,
PIT,3451,
0,图片,5.336814
1,参考,3.607226
2,：,1.872407
3,公寓,6.376211
4,外部,5.419353
5,:,3.791888
,,
PIT,3454,
0,(,3.238747
1,可,4.139932
2,续签,5.204962
3,）,2.748224
,,
PIT,3459,
0,所以,3.657084
1,物业,5.577502
2,特别,4.403449
3,好,2.801954
4,，,0.3461084
5,却,2.425063
6,又,1.556456
7,十分,2.369839
8,难,3.389162
9,租,5.564529
10,到,1.763615
11,。,2.424062
,,
PIT,3460,
0,家电,6.527233
1,齐全,6.187658
2,，,0.370216
3,<unk>,Infinity
4,入住,5.243498
5,，,1.059009
6,水电,5.627831
7,煤气,2.858952
8,等,1.679428
9,全,4.264188
10,包,4.964782
11,。,1.164418
,,
PIT,3461,
0,中央,3.71993
1,空调,5.62523
2,，,1.500031
3,包括,2.458365
4,冷气,5.163316
5,及,1.544843
6,暖气,5.205276
7,。,1.154961
,,
PIT,3462,
0,水电,5.804013
1,煤气,2.916044
2,全,4.406579
3,包,4.892569
4,。,1.164418
,,
PIT,3463,
0,如果,2.949325
1,需要,2.387489
2,，,0.9318842
3,楼,5.267373
4,内,4.565734
5,有,2.289129
6,专门,3.22298
7,维修,4.889337
8,人员,1.794377
9,上门,6.3635
10,服务,3.988478
11,。,0.6795526
,,
PIT,3464,
0,离校,5.875484
1,近,4.455179
2,，,1.37022
3,交通,2.511922
4,方便,1.218679
5,。,0.7990851
,,
PIT,3465,
0,室内,4.772542
1,设施,2.566308
2,齐全,2.278211
3,，,0.2701534
4,价格,2.51071
5,合理,5.745364
6,。,1.284898
,,
PIT,3466,
0,离,4.442867
1,匹,5.112192
2,大,2.129812
3,校园,1.596039
4,超级,4.628499
5,近,5.005092
6,。,1.819442
,,
PIT,3469,
0,或者,4.401755
1,有,2.521387
2,其他,1.282547
3,还,3.735143
4,没,2.246574
5,找到,1.665214
6,房子,4.756892
7,的,1.138269
8,也,3.911726
9,可,2.19774
10,以来,5.153819
11,一起,4.897636
12,讨论,2.548804
13,哈,4.961642
14,~,5.18678
,,
PIT,3473,
0,仍旧,7.042348
1,招租,7.099845
2,！,4.494558
,,
PIT,3477,
0,<unk>,Infinity
1,每,3.483315
2,月,3.653591
3,。,2.193077
,,
PIT,3481,
0,房租,6.258925
1,可,4.141945
2,议,3.865618
3,，,0.3245111
4,电网,5.980872
5,本人,4.758842
6,可,4.482961
7,承担,3.913923
8,。,1.119622
,,
PIT,3482,
0,之后,3.103395
1,跟,3.492157
2,公司,3.324754
3,可,3.485338
4,续,4.015672
5,。,2.183422
,,
PIT,3483,
0,室内,4.772542
1,照片,4.845673
2,见,4.573656
3,附件,4.744375
,,
PIT,3495,
0,个人,4.160723
1,介绍,3.625014
2,：,2.229665
,,
PIT,3496,
0,希望,4.628299
1,你,2.642517
2,：,3.371181
,,
PIT,3497,
0,房子,5.512905
1,照片,5.003815
2,链接,3.790233
3,（,2.354856
4,将,3.795166
5,鼠标,4.359052
6,放在,3.571239
7,各,3.236536
8,张,3.512937
9,照片,2.302805
10,上,2.35645
11,，,0.933434
12,即,2.830005
13,可,3.979117
14,见,3.338192
15,每,3.963512
16,张,3.827017
17,照片,2.292585
18,的,1.281434
19,地点,3.626452
20,说明,5.272372
21,）,2.610622
22,：,1.474995
,,
PIT,3498,
0,房租,6.258925
1,每,4.417907
2,月,3.653591
3,<unk>,Infinity
4,。,1.427697
,,
PIT,3500,
0,离,4.442867
1,学校,3.141085
2,超级,4.864421
3,近,5.005092
4,！,4.742782
,,
PIT,3504,
0,房租,6.258925
1,每,4.417907
2,月,3.653591
3,:,4.654783
4,<unk>,Infinity
5,。,1.427697
,,
PIT,3508,
0,中央,3.71993
1,空调,5.62523
2,.,4.069613
,,
PIT,3509,
0,<unk>,Infinity
1,包,4.622641
2,水,4.397499
3,。,1.376666
,,
PIT,3522,
0,房子,5.512905
1,已,2.919713
2,租,4.514531
3,。,1.917528
,,
PIT,3523,
0,房租,6.258925
1,<unk>,Infinity
2,.,3.135041
,,
PIT,3524,
0,房子,5.512905
1,图片,5.521689
2,链接,5.159666
3,：,2.322574
,,
PIT,3525,
0,客厅,6.258925
1,有,3.365124
2,隔断,6.700418
3,，,0.7857044
4,基本,4.012412
5,相当于,2.862163
6,自己,3.926281
7,房间,3.758887
8,，,1.042933
9,不,2.553837
10,受,4.994481
11,厨房,5.471564
12,厕所,5.575766
13,干扰,5.459607
14,。,0.8169825
,,
PIT,3526,
0,希望,4.628299
1,是,1.991625
2,爱,3.855622
3,干净,3.437531
4,好,3.698418
5,相处,3.757492
6,的,0.8573931
7,朋友,3.570806
8,，,0.750711
9,最好,4.607047
10,是,0.9047075
11,男生,4.938658
12,。,0.9146386
,,
PIT,3529,
0,好,4.269867
1,房,4.124582
2,急,5.393045
3,租,5.662169
4,，,1.45719
5,<unk>,Infinity
,,
PIT,3530,
0,租金,7.042348
1,：,3.600711
2,和,3.656355
3,房东,5.928862
4,联系,4.573983
,,
PIT,3533,
0,说明,4.759578
1,是,2.631254
2,要,2.859262
3,租房,7.122561
4,的,2.432533
,,
PIT,3534,
0,还,4.255627
1,包括,2.899553
2,家具,4.635282
3,随便,6.46434
4,使用,2.121124
5,，,0.726807
6,床,6.080068
7,、,1.19415
8,书桌,6.072999
9,、,0.1455968
10,椅子,4.919535
11,，,1.191401
12,<unk>,Infinity
13,入住,5.243498
14,超,4.605268
15,方便,5.087033
16,！,4.426795
,,
PIT,3535,
0,如果,2.949325
1,你,1.886886
2,不,1.423948
3,介意,7.681406
4,男生,5.627337
5,也,2.215726
6,可以,1.98972
7,。,2.585326
,,
PIT,3537,
0,请,4.366777
1,问,4.6344
2,论坛,3.793021
3,里,2.92272
4,有,1.792287
5,没,4.441516
6,有,2.703747
7,出租,5.203501
8,公寓,1.756382
9,的,1.197835
10,卧室,4.768381
11,？,4.692858
,,
PIT,3539,
0,家具,5.804013
1,：,2.665972
2,如果,2.929922
3,您,2.892148
4,需要,2.855716
5,，,1.30377
6,基本,3.238437
7,的,1.393262
8,家具,4.705534
9,（,2.130646
10,床,5.617281
11,，,0.9247482
12,饭桌,6.795824
13,，,1.11856
14,凳子,7.604123
15,，,0.7323937
16,书桌,7.107717
17,等,2.437033
18,可以,3.732709
19,留下,4.009406
20,供,4.695706
21,您,3.852607
22,免费,4.982149
23,使用,1.695626
24,；,2.368281
,,
PIT,3541,
0,房子,5.512905
1,还,2.670754
2,在,1.239498
3,，,2.120839
4,请,3.597436
5,大家,2.103462
6,继续,2.927324
7,关注,1.107018
8,，,0.6930575
9,谢谢,5.483656
10,！,1.941651
,,
PIT,3544,
0,现,3.529129
1,想,4.743778
2,招,3.722206
3,一,2.71624
4,女生,5.256526
5,住,4.916931
6,客厅,6.088745
7,。,1.281693
,,
PIT,3550,
0,已,3.881124
1,租,4.731706
2,已,4.125371
3,租,4.441464
4,已,4.125371
5,租,4.441464
6,已,4.125371
7,租,4.441464
8,已,4.125371
9,租,4.441464
,,
PIT,3551,
0,也,3.370151
1,有些,1.790572
2,东西,2.930656
3,转让,6.01587
4,：,3.686042
,,
PIT,3554,
0,可以,3.535944
1,放,4.065914
2,很多,3.295644
3,东西,2.656768
4,的,1.946915
5,矮,4.868671
6,方桌,8.094092
,,
PIT,3555,
0,（,2.636784
1,时间,3.269506
2,可以,2.902872
3,商议,5.89155
4,）,3.706498
,,
PIT,3556,
0,噢,5.688997
1,克兰,7.174687
2,校区,4.95485
3,多,3.822369
4,房,5.05101
5,出租,5.712453
6,。,1.169046
,,
PIT,3557,
0,家里,5.336814
1,家具,5.722458
2,齐全,6.166569
3,，,0.370216
4,入住,5.249908
5,只,3.832016
6,需要,1.662286
7,购买,2.956242
8,自己,3.039915
9,房间,3.855326
10,的,0.8657561
11,家具,4.676061
12,还有,4.372107
13,自己,2.945822
14,使用,3.615613
15,的,0.5968588
16,餐具,3.670593
17,即可,5.061505
18,。,0.8569837
,,
PIT,3561,
0,门口,5.976814
1,有,1.705884
2,自己,2.62653
3,的,0.1031397
4,停车场,4.408037
5,。,0.7124091
,,
PIT,3562,
0,希望,4.628299
1,是,1.991625
2,女生,4.618186
3,。,0.7160034
,,
PIT,3563,
0,你,3.991114
1,好,3.577481
2,，,1.413318
3,请,3.100019
4,问,4.282516
5,房子,5.2465
6,还,2.555094
7,在,1.239498
8,吗,3.633944
9,？,0.09017663
,,
PIT,3566,
0,户型,6.482378
1,：,2.276336
2,一,2.337307
3,室,4.343655
4,一,1.20412
5,厅,0.2688453
,,
PIT,3567,
0,三,2.927257
1,室,3.862738
2,两,3.349417
3,厅,3.309841
4,一,3.20393
5,卫,5.059817
6,。,1.389525
,,
PIT,3568,
0,上学,6.100998
1,/,3.65275
2,出行,5.938922
3,/,3.744416
4,生活,4.576904
5,都,3.142377
6,特别,3.753579
7,方便,4.343294
,,
PIT,3569,
0,朝向,5.592087
1,采光,6.018773
2,特别,4.395612
3,好,2.801954
,,
PIT,3570,
0,【,3.699992
1,生活,4.165486
2,】,5.901836
3,地处,5.265923
4,学校,3.911153
5,中心,4.129651
6,，,0.9822918
7,各,2.874337
8,种,4.15782
9,美食,4.391765
10,都,3.963332
11,是,0.7527016
12,步行,5.249036
13,距离,1.589004
14,。,0.8255759
,,
PIT,3571,
0,所以,3.657084
1,大概,4.79408
2,<unk>,Infinity
3,刀,4.681479
4,左右,4.120507
5,一,3.06014
6,个,5.301474
7,月,1.215996
8,。,0.96043
,,
PIT,3575,
0,各,3.626885
1,个,3.617625
2,房间,3.268641
3,（,2.512986
4,卧室,6.740094
5,、,0.9770508
6,卫生间,1.860346
7,、,0.5509075
8,客厅,4.860315
9,、,0.30103
10,厨房,1.623803
11,）,2.532062
12,均,3.453453
13,有,1.163161
14,窗户,4.926255
15,，,0.7998947
16,采光,5.863434
17,通风,1.37026
18,都,2.886173
19,很,2.045587
20,好,3.525658
21,。,1.655329
,,
PIT,3576,
0,室内,4.772542
1,均,2.867339
2,褐色,6.170081
3,毛毯,6.980202
4,作为,2.69081
5,地毯,5.531065
6,。,1.079181
,,
PIT,3577,
0,敞亮,8.205318
1,，,1.379099
2,舒适,5.676741
3,，,1.0908
4,安静,5.754134
5,，,0.9154039
6,安全,4.709467
7,多,4.846447
8,房,4.789392
9,出租,5.712453
10,。,1.169046
,,
PIT,3578,
0,现出,7.042348
1,租,5.206141
2,二,3.300821
3,层,1.625242
4,的,1.367931
5,卧室,4.874965
6,。,0.7579479
,,
PIT,3583,
0,因为,2.896955
1,是,1.939256
2,学校,3.665742
3,的,0.5137354
4,房产,4.957655
5,，,0.6448947
6,相比,4.283057
7,这个,3.597826
8,地段,4.708318
9,的,1.125295
10,其他,3.157084
11,房子,5.140773
12,，,0.745909
13,性价比,6.350121
14,很,4.06636
15,高,3.62658
16,。,1.364976
,,
PIT,3584,
0,<unk>,Infinity
1,/,3.159547
2,月,3.459783
3,各,4.847694
4,种,4.189142
5,费用,5.368304
6,全,3.778877
7,包,4.892569
8,，,0.9694159
9,有,2.455993
10,空调,4.36452
11,。,1.275931
,,
PIT,3586,
0,房东,6.258925
1,很,3.949425
2,好,3.559633
3,，,1.364868
4,有,2.337913
5,任何,3.820983
6,问题,2.042707
7,都,1.463423
8,可以,0.9363309
9,及时,3.951875
10,解决,2.421983
11,。,1.060274
,,
PIT,3587,
0,详情,5.114965
1,请,5.182603
2,单独,4.831617
3,联系,4.886732
4,~,5.218893
,,
PIT,3592,
0,干净,6.100998
1,卫生,3.089808
2,，,1.674762
3,环境,4.501305
4,安静,2.742167
5,。,1.231761
,,
PIT,3593,
0,房间,5.415995
1,明亮,5.789854
2,宽敞,3.294792
3,。,1.130334
,,
PIT,3596,
0,现在,3.0935
1,出租,5.825084
2,的,1.31969
3,是,2.298112
4,房间,5.663178
5,里面,3.042479
6,宽敞,6.294967
7,的,0.4245601
8,客厅,5.132039
9,，,0.8154756
10,非常,3.996298
11,明亮,3.242151
12,并且,3.762456
13,面积,3.953711
14,比,2.912487
15,房间,5.026533
16,大,4.160378
17,很多,3.077062
18,。,0.4184156
,,
PIT,3599,
0,去,4.43675
1,学校,3.000427
2,和,2.038951
3,超市,4.848472
4,都,2.344928
5,很,2.088037
6,方便,2.366112
,,
PIT,3600,
0,同学,5.415995
1,你,4.218529
2,好,3.387072
3,！,2.935291
,,
PIT,3601,
0,你,3.991114
1,好,3.577481
2,，,1.413318
3,我,1.874156
4,已经,2.156478
5,回复,3.71471
6,你,4.290443
7,的,0.9156754
8,邮件,3.645361
9,了,2.835467
,,
PIT,3602,
0,新,2.903667
1,装修,6.010802
2,，,0.7697079
3,带,4.112505
4,家具,5.310204
5,。,1.201446
,,
PIT,3603,
0,具体,4.317929
1,日期,2.397483
2,，,1.194818
3,价格,4.48429
4,可以,2.7345
5,协商,5.067413
6,。,1.045786
,,
PIT,3604,
0,欢迎,5.269867
1,秋季,6.071537
2,学生,4.077524
3,结伴,5.226469
4,来,2.001292
5,租,5.509084
6,。,1.742426
,,
PIT,3608,
0,带,4.192413
1,家具,5.234958
2,，,0.9882128
3,<unk>,Infinity
4,入住,5.243498
,,
PIT,3611,
0,二,3.222314
1,个,2.255829
2,卧室,4.678454
3,出租,5.845293
4,。,1.169046
,,
PIT,3612,
0,租金,7.042348
1,包括,3.719211
2,水电,4.615265
3,，,1.39794
4,高速,4.910855
5,网,3.655221
6,。,1.434847
,,
PIT,3614,
0,二,3.222314
1,楼,1.591621
2,是,1.601642
3,客厅,6.021773
4,，,0.8922411
5,厨房,5.470249
6,。,1.21512
,,
PIT,3617,
0,有,2.715695
1,独立,3.637303
2,的,0.2972204
3,饭厅,6.177654
4,，,0.7207134
5,所以,2.51602
6,不用,3.224381
7,担心,1.532987
8,吃饭,5.758386
9,的,0.9777236
10,地方,1.322804
11,。,0.6633921
,,
PIT,3618,
0,本人,5.073573
1,性格,3.384057
2,随和,3.030394
3,，,0.8059883
4,无,3.521264
5,不良,4.183483
6,嗜好,6.578857
7,，,0.7883704
8,十分,4.139316
9,安静,3.649035
10,。,0.872935
,,
PIT,3619,
0,公寓,4.876083
1,在,2.426042
2,三,2.937777
3,楼,1.998259
4,（,1.80745
5,顶楼,6.215011
6,）,1.817231
7,。,0.5658115
,,
PIT,3620,
0,全,3.75513
1,包围,4.142141
2,式,3.706148
3,的,1.048229
4,公寓,3.771425
5,，,0.6941175
6,很,3.739488
7,安全,3.608047
8,，,0.3357921
9,住户,5.116551
10,几乎,4.93122
11,全,1.869902
12,是,0.6136763
13,学生,3.83111
14,，,0.9287634
15,天井,5.765635
16,院子,6.270824
17,很,4.283496
18,大,3.383542
19,，,1.350056
20,环境,4.579489
21,舒适,2.123818
22,。,0.8968047
,,
PIT,3621,
0,有,2.715695
1,需要,3.33819
2,的,0.5200058
3,女生,4.712978
4,可以,2.85849
5,联系,4.11129
6,我,4.145011
7,，,1.692693
8,注明,5.783365
9,租房,6.995706
10,即,3.661229
11,可,3.968558
12,。,2.788346
,,
PIT,3622,
0,厅,5.512905
1,的,1.595453
2,家具,4.748045
3,是,2.130646
4,我,2.97125
5,自己,1.836938
6,住,3.866195
7,的,0.1870866
8,都,4.033856
9,很,2.155673
10,好,3.525658
11,，,1.364868
12,床,5.85743
13,衣柜,6.56893
14,书桌,7.038599
15,都,3.505388
16,是,0.7527016
17,特别,3.534058
18,<unk>,Infinity
,,
PIT,3623,
0,有,2.715695
1,没,4.66089
2,有,2.703747
3,人,3.14761
4,要,3.185113
5,啊,5.469888
6,有,3.638964
7,没,4.256765
8,有,2.703747
9,人,3.14761
10,要,3.185113
11,啊,5.469888
,,
PIT,3627,
0,<unk>,Infinity
1,全,3.909417
2,包,4.892569
3,。,1.164418
,,
PIT,3628,
0,现出,7.042348
1,租,5.206141
2,一,2.043456
3,室,4.059833
4,一,1.20412
5,厅,0.2688453
,,
PIT,3629,
0,底层,5.478143
1,超大,6.769464
2,地下室,5.922093
3,，,0.7214034
4,一,2.715986
5,层,2.372009
6,为,0.8760401
7,公共,3.121251
8,区域,2.388865
9,：,2.106474
10,客厅,6.329653
11,餐厅,5.114741
12,厨房,3.490964
13,。,1.231964
,,
PIT,3630,
0,没有,3.923701
1,车库,5.978182
2,费,5.286137
3,！,4.565931
,,
PIT,3631,
0,地下室,5.637844
1,空间,3.614291
2,大,2.901277
3,，,0.7878387
4,可,2.327479
5,改造,4.427718
6,利用,3.710168
7,。,1.781844
,,
PIT,3632,
0,若,3.118308
1,需要,2.787982
2,家具,5.761224
3,，,0.9882128
4,可,2.788951
5,廉价,5.309001
6,出售,5.023024
,,
PIT,3633,
0,位置,4.678273
1,安全,5.306049
2,，,1.073926
3,主要,2.771045
4,居民,3.117828
5,是,0.526809
6,华人,2.361195
7,学生,2.816567
8,和,1.830107
9,犹太人,4.145355
10,。,1.008194
,,
PIT,3634,
0,晚上,4.217338
1,晚,5.598477
2,回家,3.714736
3,也,4.134345
4,不,1.933663
5,怕,2.830011
6,！,2.818488
,,
PIT,3635,
0,有,2.715695
1,夏天,5.80327
2,必备,6.252627
3,的,0.424848
4,空调,4.627821
5,!,4.935976
,,
PIT,3636,
0,房型,7.042348
1,请,4.447176
2,参考,1.550392
,,
PIT,3641,
0,这,2.328403
1,是,0.8585079
2,一,1.036843
3,个,6.566783
4,安静,4.850151
5,，,1.240427
6,安全,4.709467
7,，,1.513218
8,方便,3.314069
9,的,2.564624
10,地方,2.030877
11,，,0.604853
,,
PIT,3645,
0,地毯,5.592087
1,干净,6.053604
2,整洁,1.839242
3,。,0.9248334
,,
PIT,3646,
0,合同,5.336814
1,可,4.096201
2,签,5.652843
3,半,4.44563
4,年,1.386777
5,或,2.324454
6,一,2.016654
7,年,1.257396
8,。,1.093286
,,
PIT,3647,
0,八月,4.302052
1,<unk>,Infinity
2,入住,5.243498
3,。,0.9292497
,,
PIT,3648,
0,暑假,5.211875
1,回国,2.838627
2,房子,5.909632
3,空,4.998713
4,三,2.494323
5,个,0.9280026
6,月,1.09466
7,！,5.929039
,,
PIT,3649,
0,客厅,6.258925
1,很,4.374914
2,大,3.383542
3,，,1.350056
4,硬木,6.588534
5,地板,1.661189
6,，,1.49305
