SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,TranslatedSentence
572,如 感 兴趣 ， 请 发 邮件 : yan 158@yahoo.,1,yan,,,,,,,,,,
573,附近 有 giant eagle ， 各 种 餐厅 ， 离 公园 frick park 走路 一 分钟 。,2,giant eagle,,frick park,,,,,,,,
574,如 感 兴趣 ， 请 发 邮件 : yan 158@yahoo.,1,yan,,,,,,,,,,
575,美国 请 联系 王 哥 412-378-8828 （ 美国 电话 ） ， email ： wjianming90@yahoo.,1,email,,,,,,,,,,
576,距离 川 霸王 ， 天天 见面 ， 府 河 人家 ， giant eagle 都 是 步 走 距离 ， 生活 便利 ；,1,giant eagle,,,,,,,,,,
577,卫生间 去年 年底 刚刚 装修 ， 简直 高大 上 ~~~ 物业 为 meyer management ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。,1,meyer management,,,,,,,,,,
578,附近 有 giant eagle ， 各 种 餐厅 ， 离 公园 frick park 走路 一 分钟 。,2,giant eagle,,frick park,,,,,,,,
579,暑假 在 匹 大 上 summer ， 实在 不 想 再 搬 一 次 。,1,summer,,,,,,,,,,
580,hello 大家 好,1,hello,,,,,,,,,,
581,联系 方式 ： email : greenfieldave4r@gmail.,1,email,,,,,,,,,,
582,管理 公司 是 匹兹堡 口碑 很 好 的 meyers management ， 维修 速度 非常 快 ， 且 没有 额外 费用,1,meyers management,,,,,,,,,,
583,联系 电话 or text ： 412-6518342 jane,2,or text,,jane,,,,,,,,
584,物业 为 meyer management ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。,1,meyer management,,,,,,,,,,
585,有意 者 text or call 412-265-5913 better to text first .,2,text or call,,better to text first,,,,,,,,
586,欢迎 email 联系 咨询 。,1,email,,,,,,,,,,
587,pets 可以 商量 。,1,pets,,,,,,,,,,
588,补充 ： bathroom,1,bathroom,,,,,,,,,,
589,这 是 one bedroom apartment .,1,one bedroom apartment,,,,,,,,,,
590,联系 方式 ： email : greenfieldave4r@gmail.,1,email,,,,,,,,,,
591,管理 公司 是 匹兹堡 口碑 很 好 的 meyers management ， 维修 速度 非常 快 ， 且 没有 额外 费用,1,meyers management,,,,,,,,,,
592,房子 结构 ： 三 层 楼 house,1,house,,,,,,,,,,
593,周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,,,,,,,,,,
594,邮箱 [ url = mailtoiaqw@yahoo.,1,url,,,,,,,,,,
595,【 物业 】 ： meyers management 公司 ， 物业 反应 迅速,1,meyers management,,,,,,,,,,
596,【 物业 】 ： meyers management 公司 ， 物业 反应 迅速,1,meyers management,,,,,,,,,,
597,房租 在 400-500 usd / 月,1,usd,,,,,,,,,,
598,并且 附近 有 cvs 和 印度 、 韩国 超市 ， 购物 也 方便 。,1,cvs,,,,,,,,,,
599,north oakland 属于 学校 附近 相对 安静 和 治安 情况 较 好 的 区域 ， 居住 环境 好 ， 利于 学习 和 生活 。,1,north oakland,,,,,,,,,,
600,房租 在 400-500 usd / 月,1,usd,,,,,,,,,,
601,） 即日 起 available ！,1,available,,,,,,,,,,
602,） 即日 起 available ！,1,available,,,,,,,,,,
603,［ 生活 环境 ］ 距 giant eagle ， walnut st 步行 约 五 分钟 ， 周边 有 许多 餐厅 。,2,giant eagle,,walnut st,,,,,,,,
604,sherwood 算是 匹兹堡 地区 最好 的 公寓 之一 了 ， 稍微 听说 过 的 同学 应该 都 知道 。,1,sherwood,,,,,,,,,,
605,有 床 （ queen size ） 和 桌子 椅子 。,1,queen size,,,,,,,,,,
606,三 层 house ， 带 地下室 。,1,house,,,,,,,,,,
607,［ 生活 环境 ］ 距 giant eagle ， walnut st 步行 约 五 分钟 ， 周边 有 许多 餐厅 。,2,giant eagle,,walnut st,,,,,,,,
608,地址 ： chesterfield rd ，,1,chesterfield rd,,,,,,,,,,
609,并且 bus stop 的 位置 距离 公寓 只 需 四 分钟 的 时间 。,1,bus stop,,,,,,,,,,
610,房租 交付 方式 为 check 。,1,check,,,,,,,,,,
611,maintenance request 发出 一 两 天 内 就 会 有 人 来 修 。,1,maintenance request,,,,,,,,,,
612,pittsburgh oakland 地区 豪华 房 出租 ：,1,pittsburgh oakland,,,,,,,,,,
613,房子 是 独立 town house,1,town house,,,,,,,,,,
614,美国 请 联系 王 哥 412-378-8828 （ 美国 电话 ） ， email ： wjianming90@yahoo.,1,email,,,,,,,,,,
615,本人 求 one bed room ， college garden .,2,one bed room,,college garden,,,,,,,,
616,south oakland ， house 一 个 卧室 出租 。,2,south oakland,,house,,,,,,,,
617,house 里 还 有 客厅 ， 厨房 ， 地下室 。,1,house,,,,,,,,,,
618,三 层 楼 house,1,house,,,,,,,,,,
619,周边 ： 生活 便利 ， 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,,,,,,,,,,
620,house 里面 的 人 都 是 不 开 party 的 匹 大学生 。,2,house,,party,,,,,,,,
621,物业 为 meyer management ， 属于 匹兹堡 地区 老牌 物业 ， 服务 周到 。,1,meyer management,,,,,,,,,,
622,公寓 为 south windsor ， 只有 十四 户 。,1,south windsor,,,,,,,,,,
623,房子 是 独立 town house,1,town house,,,,,,,,,,
624,美国 请 联系 王 哥 412-378-8828 （ 美国 电话 ） ， email ： wjianming90@yahoo.,1,email,,,,,,,,,,
625,房子 是 独立 town house,1,town house,,,,,,,,,,
626,美国 请 联系 王 哥 412-378-8828 （ 美国 电话 ） ， email ： wjianming90@yahoo.,1,email,,,,,,,,,,
627,房东 美国 老头 ， 非常 nice .,1,nice,,,,,,,,,,
628,available from january ， 拎包 入住 ， 一月 房租 免除 ！,1,available from january,,,,,,,,,,
629,walnut street 上面 的 小店 和 bar 也 不错 ；,2,walnut street,,bar,,,,,,,,
630,house 里面 的 一 层 （ 一 室 一 厅 ） ， 带 家具,1,house,,,,,,,,,,
631,附近 有 giant eagle 、 target 和 trader joe's 。,3,giant eagle,,target,,trader,,,,,,
632,house 在 白人 养老 社区 ， 环境 十分 幽静 ， 治安 很 好 。,1,house,,,,,,,,,,
633,房子 招租 租 ， 坐落 在 greenfield 。,1,greenfield,,,,,,,,,,
634,二 楼 有 一 个 卫生间 一 楼 还 有 一 个 的 卫生间 ， 为 half bathroom,1,half bathroom,,,,,,,,,,
635,且 靠近 环境 优美 的 frick park 匹 村 美景 随时 享受,1,frick park,,,,,,,,,,
636,楼道 也 每 天 有 management 打扫 ， 维护 ~,1,management,,,,,,,,,,
637,大 卧室 住 的 是 pitt 女生 研究生 ， 安静 好 相处 。,1,pitt,,,,,,,,,,
638,apartment 里 有 很多 国人 留学生 ～,1,apartment,,,,,,,,,,
639,坐标 highland park ， 公寓 风景 一流 匹 村 最 佳 。,1,highland park,,,,,,,,,,
640,房租 加上 utility 费用 一共 每 月 $1086 。,1,utility,,,,,,,,,,
641,门口 有 cvs 很 方便 。,1,cvs,,,,,,,,,,
642,卧室 在 house 二 楼 。,1,house,,,,,,,,,,
643,房子 是 村里 公认 的 好 地段 ， 更多 信息 google 可 得 。,1,google,,,,,,,,,,
644,house 里面 的 一 层 （ 一 室 一 厅 ） ， 带 家具,1,house,,,,,,,,,,
645,从 公寓 步行 五 分钟 就 可以 到 大型 超市 giant eagle ， whole foods 。,2,giant eagle,,whole foods,,,,,,,,
646,有 床 （ queen size ） 和 桌子 椅子 。,1,queen size,,,,,,,,,,
647,房子 招租 租 ， 坐落 在 greenfield 。,1,greenfield,,,,,,,,,,
648,餐厅 ： 周围 有 很多 pizza 店,1,pizza,,,,,,,,,,
649,如果 有 兴趣 可以 联系 我 email :,1,email,,,,,,,,,,
650,附近 是 little italy 。,1,little italy,,,,,,,,,,
651,( prefer 短信 ),1,prefer,,,,,,,,,,
652,联系 方式 ： email ： supersunny29@yahoo.,1,email,,,,,,,,,,
653,view = public 邮箱 ： liyingjian@gmail.,2,view,,public,,,,,,,,
654,干净 一 居室 的 apartment 出租 ，,1,apartment,,,,,,,,,,
655,管理 公司 ： walnut capital ， 维修 十分 及时,1,walnut capital,,,,,,,,,,
656,房子 招租 租 ， 坐落 在 greenfield 。,1,greenfield,,,,,,,,,,
657,有意 请 email 至 fwplzh@gmail.,1,email,,,,,,,,,,
658,house 里面 的 一 个 卧室 ， 现在 就 可 入住,1,house,,,,,,,,,,
659,可 步行 至 匹 大 主 校区 各 个 学院 ， 距离 hillman library 步行 5-10 分钟 。,1,hillman library,,,,,,,,,,
660,请 大家 直接 去 联系 mozart 公司 ， 公司 联系 方式 是 412-682-7000 ， info@mozartrents.,1,mozart,,,,,,,,,,
661,我们 都 是 匹 大学生 ， 租房 请 直接 联系 mozart 。,1,mozart,,,,,,,,,,
662,manager 人 非常 nice 。,2,manager,,nice,,,,,,,,
663,house 里面 的 一 个 卧室,1,house,,,,,,,,,,
664,这个 一 室 一 厅 处于 一 个 三 楼 house 的 一 楼 ， 有 独立 的 卫生间 和 厨房 。,1,house,,,,,,,,,,
665,house 里面 的 一 个 客厅,1,house,,,,,,,,,,
666,房子 招租 租 ， 坐落 在 greenfield 。,1,greenfield,,,,,,,,,,
667,此 房间 位于 三 层 楼 的 house 的 二 楼 一 间 ， 一 楼 是 客厅 、 厨房 和 厕所 。,1,house,,,,,,,,,,
668,floor plan 见 ：,1,floor plan,,,,,,,,,,
669,现有 两 女生 ， 都 是 在 读 匹 大 phd ， 很 好 相处 。,1,phd,,,,,,,,,,
670,update 联系 方式 ： crystalmch@hotmail.,1,update,,,,,,,,,,
671,有意 请 email 至 fwplzh@gmail.,1,email,,,,,,,,,,
672,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,
673,oakland 住 有 一 年 了 ， 经常 凌晨 走路 回家 ， 都 没 问题 的,1,oakland,,,,,,,,,,
674,往返 匹 大 cathedral of learning,1,cathedral of learning,,,,,,,,,,
675,如果 有 兴趣 可以 给 我 email ： xyliuwang@gmail.,1,email,,,,,,,,,,
676,（ 我 的 这个 房间 是 没有 阳台 的 （ balcony ） ）,1,balcony,,,,,,,,,,
677,紧邻 cvs ， 和 south craig street 上 众多 餐馆 。,2,cvs,,south craig street,,,,,,,,
678,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,
679,single house : 房子 宽敞 明亮 !,1,single house,,,,,,,,,,
680,新 安装 的 地板 ， 带 家具 ， full size 的 大 床 。,1,full size,,,,,,,,,,
681,新 安装 的 地板 ， 带 家具 ， full size 的 大 床 ， 房间 里 有 空调 。,1,full size,,,,,,,,,,
682,需要 share bathroom 。,1,share bathroom,,,,,,,,,,
683,需要 人 现在 pittsburgh 签 房子 。,1,pittsburgh,,,,,,,,,,
684,地址 （ 可以 google map 上 查看 环境 ) :,1,google map,,,,,,,,,,
685,有意 请 email 至 fwplzh@gmail.,1,email,,,,,,,,,,
686,如 感 兴趣 ， 请 发 邮件 : yan 158@yahoo.,1,yan,,,,,,,,,,
687,三 层 楼 house,1,house,,,,,,,,,,
688,厨房 卫生间 ： 可能 与 另 一 个 房间 的 人 share ， 另 一 个 房间 是 女生 ， 匹 大学生 ， 人 很 nice ， 很 爱 干净 。,2,share,,nice,,,,,,,,
689,周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,,,,,,,,,,
690,房子 结构 ： 三 层 楼 house,1,house,,,,,,,,,,
691,周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,,,,,,,,,,
692,房间 位 于 house 三 层 楼 的 第三 层 。,1,house,,,,,,,,,,
693,顶 一下 ， 走路 十 分钟 左右 有 cvs 超市,1,cvs,,,,,,,,,,
694,有意 租房 者 请 email 或 微 信 联系 ， 谢谢 ！,1,email,,,,,,,,,,
695,有意 租房 者 请 email 或 微 信 联系 。,1,email,,,,,,,,,,
696,附近 的 初中 jefferson middle school 和 高中 mt.,1,jefferson middle school,,,,,,,,,,
697,如果 感 兴趣 ， 请 通过 email 联系 azhou66@yahoo.,1,email,,,,,,,,,,
698,公寓 在 centre ave 。,1,centre ave,,,,,,,,,,
699,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,
700,房租 不 包括 utilities （ 水 / 电 / 气 ） 。,1,utilities,,,,,,,,,,
701,房子 是 一 个 大 house 有 院子 ， 门口 就 可以 免费 停车 很 方便 。,1,house,,,,,,,,,,
702,大 院子 和 front porch 。,1,front porch,,,,,,,,,,
703,需要 share bathroom 。,1,share bathroom,,,,,,,,,,
704,需要 人 现在 pittsburgh 签 房子 。,1,pittsburgh,,,,,,,,,,
705,需要 share bathroom 。,1,share bathroom,,,,,,,,,,
706,需要 人 现在 pittsburgh 签 房子 。,1,pittsburgh,,,,,,,,,,
707,up up 房子 依然 available,2,up up,,available,,,,,,,,
708,也 可以 street parking 。,1,street parking,,,,,,,,,,
709,去 其他 大型 超市 如 target 等 也 特别 方便 。,1,target,,,,,,,,,,
710,去 学校 或者 waterfront 都 非常 方便 。,1,waterfront,,,,,,,,,,
711,如果 感 兴趣 ， 请 通过 email 联系 azhou66@yahoo.,1,email,,,,,,,,,,
712,lebanon ， 该 区 高中 在 滨州 公立 排名 第九 。,1,lebanon,,,,,,,,,,
713,有意 请 email 至 fwplzh@gmail.,1,email,,,,,,,,,,
714,有意 租房 者 请 email 联系 ， 谢谢 ！,1,email,,,,,,,,,,
715,有意 租房 者 请 email 或 微 信 联系 ， 谢谢 ！,1,email,,,,,,,,,,
716,近 学校 shuttle 站 。,1,shuttle,,,,,,,,,,
717,如果 感 兴趣 ， 请 通过 email 联系 azhou66@yahoo.,1,email,,,,,,,,,,
718,有 车库 ， drive way 也 可以 停车,1,drive way,,,,,,,,,,
719,离 waterfront 特别 近 ， 生活 方便,1,waterfront,,,,,,,,,,
720,房子 结构 ： 三 层 楼 house,1,house,,,,,,,,,,
721,周边 ： 附近 有 bar 和 餐厅 ， 还 有 小 超市 。,1,bar,,,,,,,,,,
722,卧室 内 一 个 closet ， 客厅 另 有 一 个 closet 。,2,closet,,closet,,,,,,,,
723,房租 每 月 $650 左右 ， 包 heat 和 gas ， 冬天 取暖 heat 是 大头 ， 这 省 了 很 大 一 笔 开支 。,3,heat,,gas,,heat,,,,,,
724,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 faculty 和 学生 ， 很 安全 而且 维修 管理 服务 便利 。,1,faculty,,,,,,,,,,
725,我们 实验室 有 个 博 后 ， 由于 他 的 老婆 和 女儿 过来 了 ， 故 需 换 一 个 大 点 的 apartment ， 所以 想 让 人 take over 他 目前 的 apartment 。,3,apartment,,take over,,apartment,,,,,,
726,sato ） 的 邮箱 : monoplatz@gmail.,1,sato,,,,,,,,,,
727,如果 感 兴趣 ， 请 通过 email 联系 azhou66@yahoo.,1,email,,,,,,,,,,
728,single house : 全新 装修 ！,1,single house,,,,,,,,,,
729,utility : 全 包 如上,1,utility,,,,,,,,,,
730,cell : 412-680-3862 或者 请 告诉 我 你 的 联系 方式 ， 我 会 尽快 与 你 联系,1,cell,,,,,,,,,,
731,lease 可以 从 八月 一日 起 一 年,1,lease,,,,,,,,,,
732,有意 租房 者 请 email 联系,1,email,,,,,,,,,,
733,oakland 有余 房 出租 。,1,oakland,,,,,,,,,,
734,如果 感 兴趣 ， 请 通过 email 联系 azhou66@yahoo.,1,email,,,,,,,,,,
735,有意 请 email 至 fwplzh@gmail.,1,email,,,,,,,,,,
736,如果 感 兴趣 ， 请 通过 email 联系 azhou66@yahoo.,1,email,,,,,,,,,,
737,近 学校 shuttle 站 。,1,shuttle,,,,,,,,,,
738,oakland 有 多 房 出租 。,1,oakland,,,,,,,,,,
739,公寓 may flower 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜 。,1,may flower,,,,,,,,,,
740,匹 大 房产 college gardens 两 室 两 卫 的 apartment 。,2,college gardens,,apartment,,,,,,,,
741,联系 电话 ： 412-6518342 jane,1,jane,,,,,,,,,,
742,town house ， 四 卧室 。,1,town house,,,,,,,,,,
743,下面 是 自己 对 这个 apartment 的 一些 总结 。,1,apartment,,,,,,,,,,
744,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,
745,房租 每 月 $2500 ， 房租 不 包括 utilities （ 水 / 电 / 气 ） 。,1,utilities,,,,,,,,,,
746,房租 不 包括 utilities （ 水 / 电 / 气 ） 。,1,utilities,,,,,,,,,,
747,房租 $600 / 月 ， all utility included （ i.,1,all utility included,,,,,,,,,,
748,如 有 兴趣 请 email ： yylrm@outlook.,1,email,,,,,,,,,,
749,地址 ： 松 鼠 山 bartlett st ， giant eagle 后面 。,2,bartlett st,,giant eagle,,,,,,,,
750,联系 方式 ： call : 412-901-7283e-mail : tomngtoo@msn.,1,call,,,,,,,,,,
751,manager 联系 方式 ：,1,manager,,,,,,,,,,
752,lebanon ， 该 区 高中 在 滨州 公立 排名 第九 。,1,lebanon,,,,,,,,,,
753,去 超市 也 很 方便 ， giant eagle ， target ， trader joe ' s 均 公交 直达 。,4,giant eagle,,target,,trader joe,,s,,,,
754,请 联系 我 ： jenny 0531@126.,1,jenny,,,,,,,,,,
755,房东 人 很 nice 。,1,nice,,,,,,,,,,
756,步行 到 匹 大 课室 、 图书馆 和 cafeteria 都 只 需 几 分钟 。,1,cafeteria,,,,,,,,,,
757,去 centre ave 上 的 giant eagle 也 只 需要 十 分钟 左右 。,2,centre ave,,giant eagle,,,,,,,,
758,本人 来自 沈阳 ， 在 public health school 。,1,public health school,,,,,,,,,,
759,十 分钟 步行 至 walnut st,1,walnut st,,,,,,,,,,
760,下面 是 自己 对 这个 apartment 的 一些 总结 。,1,apartment,,,,,,,,,,
761,公寓 may flower 是 匹 大学 校 的 房子 ， 主要 是 提供 给 研究生 的 ， 价钱 比 商业 公寓 便宜 。,1,may flower,,,,,,,,,,
762,具体 email 沟通 bbs4wanwan@gmail.,1,email,,,,,,,,,,
763,apartment 周边 环境 安静 ， 治安 也 比较 好 。,1,apartment,,,,,,,,,,
764,这个 studio 在 三 楼 ， 也 不 面向 大 马路 ， 不 吵 ， 很 安静 。,1,studio,,,,,,,,,,
765,独立 卫生间 ， 独立 大 衣帽间 ， 基本 可以 算是 一 个 没有 厨房 的 studio 。,1,studio,,,,,,,,,,
766,联系 方式 ： email : zoebbmm@gmail.,1,email,,,,,,,,,,
767,chesterfield road 出租 卧室 二 间 $330 / 月,1,chesterfield road,,,,,,,,,,
768,免费 室外 停车 ， 收费 室内 garage,1,garage,,,,,,,,,,
769,house 远离 主要 干道 ， 夜间 安静 保证 睡眠 质量 高 。,1,house,,,,,,,,,,
770,公寓 位于 五 楼 ， 采光 良好 ， 公寓 空间 很 大 ， 有 独立 的 卫生间 更衣 间 ， 和 完全 分离 的 厨房 ( 很多 studio 都 是 开放 厨房 ) .,1,studio,,,,,,,,,,
771,电话 ： 412-367-1920 ， email honglimo@yahoo.,1,email,,,,,,,,,,
772,出门 走 一 分钟 不到 就 有 81-83 bus 。,1,bus,,,,,,,,,,
773,leasing office 就 在 lobby ， 员工 也 非常 好 ， 有 什么 问题 随时 可以 找 他们 沟通 解决 。,2,leasing office,,lobby,,,,,,,,
774,公寓 里 自 配 独立 卫生间 ， closet ， 厨房 ， 非常 方便 ~,1,closet,,,,,,,,,,
775,本人 因为 毕业 要 搬到 其它 地方 ， 所以 只 能 忍痛 割爱 了 ， 现 出租 超级 大 而且 独立 的 living room ！,1,living room,,,,,,,,,,
776,conditions : 三 层 house 里面 最 大 的 一 间 卧室 。,2,conditions,,house,,,,,,,,
777,二 层 是 三 个 卧室 和 一 间 bathroom 。,1,bathroom,,,,,,,,,,
778,两 位 非常 nice 的 男生 ， 分别 为 pitt 和 duquesne 研究生 。,3,nice,,pitt,,duquesne,,,,,,
779,别 说 自己 没 天赋 ， have fun 不 需要 天赋 !,1,have fun,,,,,,,,,,
780,往返 匹 大 cathedral of learning,1,cathedral of learning,,,,,,,,,,
781,oakland 住 有 一 年 了 ， 经常 凌晨 走路 回家 ， 都 没 问题 的,1,oakland,,,,,,,,,,
782,（ 我 的 这个 房间 是 没有 阳台 的 （ balcony ） ）,1,balcony,,,,,,,,,,
783,公寓 位于 五 楼 ， 采光 良好 ， 公寓 空间 很 大 ， 有 独立 的 卫生间 更衣 间 ， 和 完全 分离 的 厨房 ( 很多 studio 都 是 开放 厨房 ) .,1,studio,,,,,,,,,,
784,购物 轻松 ， 从 公寓 步行 五 分钟 大 超市 giant eagle ， whole foods 。,2,giant eagle,,whole foods,,,,,,,,
785,提供 免费 的 street parking 和 便宜 的 室内 车库 。,1,street parking,,,,,,,,,,
786,卧室 内 一 个 closet ， 客厅 另 有 一 个 closet 。,2,closet,,closet,,,,,,,,
787,因为 是 学校 的 房产 ， 住户 基本 均 为 匹 大 的 faculty 和 学生 ， 很 安全 而且 维修 管理 服务 便利 。,1,faculty,,,,,,,,,,
788,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护 。,2,college garden,,pitt,,,,,,,,
789,现有 独立 的 一 间 bedroom 出租 ， 在 mayflower 公寓 ， 属于 匹 大 的 房子 ， 在 north oakland 。,3,bedroom,,mayflower,,north oakland,,,,,,
790,每 月 租金 $450 ， 包括 所有 utility （ 水 ， 电 ， 气 ， 暖气 ） 和 网络 。,1,utility,,,,,,,,,,
791,房子 距离 pitt 各 大 学院 都 非常 近 。,1,pitt,,,,,,,,,,
792,female only ， 有意 请 联系 我 。,1,female only,,,,,,,,,,
793,phone : 412-535-2708 请 短信 ( prefer ),2,phone,,prefer,,,,,,,,
794,首先 是 容易 找到 month to month 的 一 月 付 房租 。,1,month to month,,,,,,,,,,
795,访 学 的 同学 没 听说 谁 不 签 一 年 lease 就 找 不 到 房子 住 马路 的 。,1,lease,,,,,,,,,,
796,家具 齐全 ， queen size 席梦思 大 床 ， 提包 入住 。,1,queen size,,,,,,,,,,
797,另 所 有 utility 全 包 。,1,utility,,,,,,,,,,
798,另 据 walnut street 几 分钟 步行 距离 ， 吃喝 方便 。,1,walnut street,,,,,,,,,,
799,要求 ： 附近 好 停车 ， house 和 apartment 都 可以 ， 月 总 费用 在 $600 以下 。,2,house,,apartment,,,,,,,,
800,公寓 内 有 gym ， recreational room ， 夏天 有 游泳池,2,gym,,recreational room,,,,,,,,
801,相当于 免 了 半 个 月 的 房租 ~ 包 水 和 trash ， 免费 停车,1,trash,,,,,,,,,,
802,同时 也 靠近 fifth ave ， 交通 十分 方便 。,1,fifth ave,,,,,,,,,,
803,非常 方便 ， center 上 就 有 个 giant eagle .,2,center,,giant eagle,,,,,,,,
804,非常 方便 ， center 上 就 有 个 giant eagle .,2,center,,giant eagle,,,,,,,,
805,非常 适合 读 summer 但 没有 宿舍 住 的 匹 大学生 和 初 到 匹兹堡 的 任何 学者 ！,1,summer,,,,,,,,,,
806,步行 到 匹 大 课室 、 图书馆 和 cafeteria 都 只 需 几 分钟 。,1,cafeteria,,,,,,,,,,
807,之后 可以 和 公司 再 签 下 一 年 的 lease 。,1,lease,,,,,,,,,,
808,详情 ： 独立 厨房 ， 室内 居住 面积 非常 大 ， 大 closet 两 个 。,1,closet,,,,,,,,,,
809,家具 柜子 ， 书桌 ， 饭桌 ， 椅子 ， 台灯 ， queen size bed ， 配置 齐全 ， 拎包 入住 。,1,queen size bed,,,,,,,,,,
810,免费 室外 停车 ， 收费 室内 garage,1,garage,,,,,,,,,,
811,地点 ： atwood street,1,atwood street,,,,,,,,,,
812,如 有 兴趣 ， 请 email : zhanlx3@gmail.,1,email,,,,,,,,,,
813,地点 ： atwood street,1,atwood street,,,,,,,,,,
814,有意 的 同学 请 email 联系 我 。,1,email,,,,,,,,,,
815,up up up up 来自 : 微 社区,1,up up up up,,,,,,,,,,
816,联系 电话 or text ： 412-6518342 jane,2,or text,,jane,,,,,,,,
817,现在 出租 该 house 三 层 的 三 件 卧室 中 的 一 间 。,1,house,,,,,,,,,,
818,房间 有 一 个 queen size 的 床 还 有 一 个 写字 桌 。,1,queen size,,,,,,,,,,
819,apartment 是 一 个 house 的 第二 层 ， 一共 有 三 层,2,apartment,,house,,,,,,,,
820,距离 audi 和 giant eagle 十 分钟 左右 。,2,audi,,giant eagle,,,,,,,,
821,地点 最 好 靠近 bayard st 和 n craig st 交接 的 地方 ， 就是 走路 五 分钟 就 到 的 那 种 。,2,bayard st,,n craig st,,,,,,,,
822,出租 匹 大 校外 学生 公寓 （ 隶属 匹兹堡 大学 ） 联系 电话 ： 412-539-6273 【 summary 】 出租 隶属 匹兹堡 大学 off-campus 公寓 客厅 。,1,summary,,,,,,,,,,
823,卧室 面积 足够 放下 full/queen 床 和 书桌 ， 卧室 内 有 一 个 closet ， 走道 有 一 个 walk-in closet 。,2,closet,,closet,,,,,,,,
824,college garden 公寓 属于 pitt 学校 资产 并由 学校 负责 管理 与 维护 。,2,college garden,,pitt,,,,,,,,
825,已 添加 房间 照片 ， still available .,1,still available,,,,,,,,,,
826,公寓 内 有 gym ， recreational room ， 夏天 有 游泳池,2,gym,,recreational room,,,,,,,,
827,天天 去 giant eagle 不 是 梦 ！,1,giant eagle,,,,,,,,,,
828,周边 ： 附近 有 dollar general ， giant eagle market district 。,2,dollar general,,giant eagle market district,,,,,,,,
829,更新 ： 房租 调整 为 大 卧室 $440 / 月 ， 小 卧室 $360 / 月 ， utility 全 包 。,1,utility,,,,,,,,,,
830,停车 有 很 大 的 garage 。,1,garage,,,,,,,,,,
831,小区 全部 是 meyer's management 管理 ， 安全 省心 ， 维修 即时 。,1,management,,,,,,,,,,
832,垃圾 有 人 每天 清理 ， 相 比较 住 house 简直 省 时 省力 。,1,house,,,,,,,,,,
833,无需 security deposit 。,1,security deposit,,,,,,,,,,
834,公寓 周边 环境 安全 舒服 ， meyer 是 north oakland 周边 最 好 的 real estate ， 同等 floor plan 租金 最 便宜 maintenance 最 靠 谱 payment method 最 灵活 （ 可 自行 查查 周边 union real esta*/sterlin*/lobos managemen* 进行 对比 ） 。,7,meyer,,north oakland,,real estate,,floor plan,,maintenance,,payment method,,union real,,
835,这 是 一 个 两 室 一 卫生间 一 客厅 一 个 厨房 的 apartment 。,1,apartment,,,,,,,,,,
836,important ] 咨询,1,important,,,,,,,,,,
837,我 这 件 卧室 大小 是 大概 可以 放下 两 张 king size 的 床 。,1,king size,,,,,,,,,,
838,好 房子 ， 交通 便利 ， 代 房东 发布 此 消息 ， 房东 非常 nice,1,nice,,,,,,,,,,
839,或者 email ： stella.,1,email,,,,,,,,,,
840,离 匹 大 ， cum 都 很 近 ， 交通 便利 。,1,cum,,,,,,,,,,
841,house 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间 。,1,house,,,,,,,,,,
842,购物 ： 步行 一 个 block 有 cvs ， 买 日常 用品 非常 方便 。,2,block,,cvs,,,,,,,,
843,squirrel hill 松鼠 山 好 房 出租 ！,1,squirrel hill,,,,,,,,,,
844,house 共 有 四 个 房间 ， 二 楼 和 三 楼 各 两 个 房间 ， 每 层 有 一 个 卫生间 。,1,house,,,,,,,,,,
845,如 有 兴趣 请 email : yylrm@outlook.,1,email,,,,,,,,,,
846,匹兹堡 apartment 卧室 招租 - 限 女生,1,apartment,,,,,,,,,,
847,并且 附近 有 cvs 和 印度 、 韩国 超市 ， 购物 也 方便 。,1,cvs,,,,,,,,,,
848,north oakland 属于 学校 附近 相对 安静 和 治安 情况 较 好 的 区域 ， 居住 环境 好 ， 利于 学习 和 生活 。,1,north oakland,,,,,,,,,,
849,如 有 兴趣 请 email : yylrm@outlook.,1,email,,,,,,,,,,
850,非 地毯 hard floor 。,1,hard floor,,,,,,,,,,
851,宜家 full size 床,1,full size,,,,,,,,,,
