SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,TranslatedSentence
572,crest terrace 是 state college 性价比 最高 的 小区 。,2,crest terrace,,state college,,,,,,,,
573,hello 大家 好 ， 本人 男 ， 由于 新 apartment 要 到 8.,2,hello,,apartment,,,,,,,,
574,况且 park forest 这么 抢手 的 小区 不用 担心 租 不 出去 。,1,park forest,,,,,,,,,,
575,或者 有 定期 去 state college ymca 游泳 的 ， 可以 结伴 一起 。,1,state college ymca,,,,,,,,,,
576,毕业 出售 full size mattress and box ， queen size box ， 饭桌 ， 学习 桌 ， 转椅 ， 立地 灯 ， 椅子 ， 儿童 自行车,2,full size mattress and box,,queen size box,,,,,,,,
577,有的 小区 不 需要 permit ， 可以 直接 停 在 那里 吧,1,permit,,,,,,,,,,
578,有的 小区 不 需要 permit ， 可以 直接 停 在 那里 吧,1,permit,,,,,,,,,,
579,还有 club house ！,1,club house,,,,,,,,,,
580,（ 仅限 研究生 ） furnished !,1,furnished,,,,,,,,,,
581,（ 禁止 吸烟 ） no pets !,1,no pets,,,,,,,,,,
582,（ 不 能 养 宠物 ） not on a bus route !,1,not on a bus route,,,,,,,,,,
583,（ 附近 没有 公交 站点 ） kitchen and bathroom are shared .,1,kitchen and bathroom are shared,,,,,,,,,,
584,（ 共用 厨房 和 卫生间 ） in the house ， there are two other tenants and an owner.,2,in the house,,there are two other tenants and an,,,,,,,,
585,更新 ： 已经 决定 坐 bus 了 ， 谢谢 大家 ！,1,bus,,,,,,,,,,
586,因为 现在 租 的 房子 和 下 学年 的 房子 lease 之间 有 个 gap ， 大概 一 个 月 时间 ， 所以 希望 能 租 一 个 短期 的 房间 。,2,lease,,gap,,,,,,,,
587,本人 男 ， 在 读 phd ， 对 具体 的 房间 没有 要求 ， 床 和 桌子 我 自己 也 可以 带 过去 ， 所以 只 希望 有 个 能 睡觉 的 房间 就 好 。,1,phd,,,,,,,,,,
588,printer / 打印机,1,printer,,,,,,,,,,
589,fan / 风扇,1,fan,,,,,,,,,,
590,vacuum cleaner / 吸尘器,1,vacuum cleaner,,,,,,,,,,
591,我 这里 有 一 个 copper beech 的 房子 。,1,copper beech,,,,,,,,,,
592,hi ， 如 题 ， 往返 boston ， 6.,2,hi,,boston,,,,,,,,
593,park crest terrace 是 state college 性价比 最高 的 小区 。,2,park crest terrace,,state college,,,,,,,,
594,beech 房子 ， 带 独立 卫生间 ， 拎包 入住 。,1,beech,,,,,,,,,,
595,位置 ： copper beech,1,copper beech,,,,,,,,,,
596,如有 需要 ， 请 联系 联系 方式 ： email ： goldstone5656@gmail.,1,email,,,,,,,,,,
597,房东 是 杨 太太 ， 人 非常 nice 。,1,nice,,,,,,,,,,
598,房东 是 杨 太太 ， 人 非常 nice 。,1,nice,,,,,,,,,,
599,有 兴趣 租 fall semester .,1,fall semester,,,,,,,,,,
600,二 楼 有 厨房 ， 餐厅 ， 客厅 ， 两 个 卧室 ， 浴室 ( full bath ) 。,1,full bath,,,,,,,,,,
601,leasing office 有 健身房 和 游泳池 。,1,leasing office,,,,,,,,,,
602,本人 在 penn state 做 博 后 。,1,penn state,,,,,,,,,,
603,park forest apartment 的 两 室 一 厅 ， 时间 很 合适 ， 请 联系 我 ， 我 给 你 发 邮件 显示 错误 。,1,park forest apartment,,,,,,,,,,
604,小区 在 w cherry ln ， 环境 很 好 ， 很 安静 ， 各 种 交通 通行 方便 。,1,w cherry ln,,,,,,,,,,
605,两 层 ， 五 个 卧室 ， 两 个 full 卫生间 ( 都 有 浴缸 ) 。,1,full,,,,,,,,,,
606,group lease 可以 优惠 。,1,group lease,,,,,,,,,,
607,我 最近 还 开车 去 了 趟 华盛顿 和 pittsburgh .,1,pittsburgh,,,,,,,,,,
608,还 有 一些 台灯 啥 的 ～ free,1,free,,,,,,,,,,
609,小区 有 健身房 ， bus 卡 。,1,bus,,,,,,,,,,
610,希望 男生 phd 入住 。,1,phd,,,,,,,,,,
611,update : 已 出租 至 九月 末 。,1,update,,,,,,,,,,
612,小区 门口 就 有 bus ， 却 学校 方便 。,1,bus,,,,,,,,,,
613,方便 提供 ride 的 同学 ， 请 联系 电话 949-878-2679 ， 感谢 ！,1,ride,,,,,,,,,,
614,欢迎 站 内 信 或 email ： tel845-zq@yahoo.,1,email,,,,,,,,,,
615,二 楼 living room （ 带 一 个 卫生间 ） ， kitchen ， dining room 。,3,living room,,kitchen,,dining room,,,,,,
616,有意 向 者 ， 请 发 英文 简历 （ resume ） 及 职位 申请书 （ cover letter ） 到,2,resume,,cover letter,,,,,,,,
617,college court 一 室 一 厅 ， 家具 ， 水 ， 电 ， 网 ， 全 包 ： $690 / month ， 六月 中旬 拎包 入住 。,2,college court,,month,,,,,,,,
618,打包 free ！,1,free,,,,,,,,,,
619,拍照 free !,1,free,,,,,,,,,,
620,具体 联系 方式 : email : yishanxu33@gmail.,1,email,,,,,,,,,,
621,小区 有 自己 的 住户 网站 ， 所有 request 都 可以 在 网上 完成 ， 或者 打 电话 。,1,request,,,,,,,,,,
622,入住 时间 是 年 ， lease 的 期限 是 一 年 到 。,1,lease,,,,,,,,,,
623,为了 证明 本 帖 不 是 骗子 ， 我们 可以 给 有 兴趣 的 同学 看 lease 文件 ( x2 ： 我 的 和 要 转 的 同学 的 ) ， 成交 之后 的 社区 网络 账号 啥 的 也 都 会 转交 给 你 。,2,lease,,x2,,,,,,,,
624,二 楼 living room （ 带 一 个 卫生间 ） ， kitchen ， dining room 。,3,living room,,kitchen,,dining room,,,,,,
625,伦敦 furniture and household goods 低价 转让 ， 部.,1,furniture and household goods,,,,,,,,,,
626,全 真 mock interviews,1,mock interviews,,,,,,,,,,
627,简历 修改 ， 建立 职业 profile,1,profile,,,,,,,,,,
628,全 真 mock interviews,1,mock interviews,,,,,,,,,,
629,简历 修改 ， 建立 职业 profile,1,profile,,,,,,,,,,
630,要求 安静 ， 安静 ， 安静 不 开 party ， 干净 。,1,party,,,,,,,,,,
631,house 和 apartment 都 可以 。,2,house,,apartment,,,,,,,,
632,你 好 ， 你 是 penn state great valley school of graduate professional studies 的 吗 ？,1,penn state great valley school of graduate professional studies,,,,,,,,,,
633,queen size 床 一 个 。,1,queen size,,,,,,,,,,
634,mattress ， box spring ， bed frame 三 样 都 齐全 。,3,mattress,,box spring,,bed frame,,,,,,
635,the pointe 其中 一 间 最大 暑假 短 租 房间 带 家具 拎包 入住 。,1,the pointe,,,,,,,,,,
636,不 养 宠物 ， 不 开 party,1,party,,,,,,,,,,
637,租房 时 没 注意 ， 发现 orientation 比 lease 要 早 一 周 ， 所以 找 一 个 带 独立 卫浴 的 房间 过渡 这 一 周 。,2,orientation,,lease,,,,,,,,
638,所有 保养 均 在 nissan dealer ， 车况 良好 。,1,nissan dealer,,,,,,,,,,
639,一 楼 living room ， kitchen ， dining room ， 一 个 卫生间 .,3,living room,,kitchen,,dining room,,,,,,
640,可 步行 去 各 种 超市 如 giant ，,1,giant,,,,,,,,,,
641,一 个 大 箱子 ， 求 ride ！,1,ride,,,,,,,,,,
642,希望 全 是 女生 roommates 。,1,roommates,,,,,,,,,,
643,office 人 很 好 。,1,office,,,,,,,,,,
644,目前 针对 学生 需要 打包 用 的 箱子 全部 free 哦 ！,1,free,,,,,,,,,,
645,打包 free ！,1,free,,,,,,,,,,
646,拍照 free !,1,free,,,,,,,,,,
647,小区 提供 visitor parking 。,1,visitor parking,,,,,,,,,,
648,如果 我 签 一 年 的 合同 ， 是 和 你 签 还是 和 officer 签 。,1,officer,,,,,,,,,,
649,提供 ride ， 5.,1,ride,,,,,,,,,,
650,因为 本人 要 参加 一 个 summer institute ， 所以 将 自己 的 卧室 短 租 出去 一 个 半 月 ， 有 家具 。,1,summer institute,,,,,,,,,,
651,来 state college 将近 一 年 时间 ， 考察 了 多个 小区 以后 选中 the view 小区 。,2,state college,,the view,,,,,,,,
652,二 层 是 三 间 卧室 和 两 个 full bathrooms 。,1,full bathrooms,,,,,,,,,,
653,最好 能 在 stratford dr .,1,stratford dr,,,,,,,,,,
654,安静 、 不 开 party 、 作息 规律 。,1,party,,,,,,,,,,
655,或 email ： frstlgjin@hotmail.,1,email,,,,,,,,,,
656,求 ride 去 纽约 ！,1,ride,,,,,,,,,,
657,bus 要 十 多 分钟,1,bus,,,,,,,,,,
658,房屋 北面 是 orchard park 公园 。,1,orchard park,,,,,,,,,,
659,全新 lease 8/5/2017-7/31/2018 。,1,lease,,,,,,,,,,
660,转 bus pass，$45 有效期 至 june 30/2017 站 短,2,bus,,june,,,,,,,,
661,目前 针对 学生 需要 打包 用 的 箱子 全部 free 哦 ！,1,free,,,,,,,,,,
662,所以 这些 东西 全部 都 送给 要 续签 这个 lease 的 人 。,1,lease,,,,,,,,,,
663,目前 下 学期 貌似 copper beech 会 安排 两 个 男生 过来 。,1,copper beech,,,,,,,,,,
664,group lease 可以 优惠 。,1,group lease,,,,,,,,,,
665,已经 有 一 位 可以 加入 group lease .,1,group lease,,,,,,,,,,
666,有意 向 者 ， 请 发 英文 简历 （ resume ） 及 职位 申请书 （ cover letter ） 到,2,resume,,cover letter,,,,,,,,
667,该 房子 位于 parkway plaza 小区 的 logan house ， 性价比 极高 。,2,parkway plaza,,logan house,,,,,,,,
668,小区 概况 ： 该 小区 在 penn state 南边 ， 生活 和 学习 都 很 方便 ， 而且 ， 小区 非常 安全 。,1,penn state,,,,,,,,,,
669,药店 ： rite aid pharmacy ；,1,rite aid pharmacy,,,,,,,,,,
670,你 好 ， 我 认识 一 个 姐姐 是 这里 的 real estate agent ， 你 可以 联系 她 看看 。,1,real estate agent,,,,,,,,,,
671,房间 很 大 ， 每 个 人 独立 的 bedroom 和 bathroom ， utility 基本 全 包 ， furnished ， 免费 停车 。,4,bedroom,,bathroom,,utility,,furnished,,,,
672,离 学校 很 近 ， 有 bus pass 。,1,bus pass,,,,,,,,,,
673,king size 的 床 。,1,king size,,,,,,,,,,
674,我们 move out 前 会 把 一切 打扫 干净 ， 各 种 家具 齐全 可 拎包 入 ！,1,move out,,,,,,,,,,
675,the pointe 四 人间 其中 的 一 间 ， 独立 卫浴 ， 非常 隐私 。,1,the pointe,,,,,,,,,,
676,在 lion's gate apartment,1,gate apartment,,,,,,,,,,
677,从 state college 去 纽约,1,state college,,,,,,,,,,
678,无 party 嗜好 。,1,party,,,,,,,,,,
679,我 的 email kunchiwang@hotmail.,1,email,,,,,,,,,,
680,房东 超 nice ！,1,nice,,,,,,,,,,
681,二 楼 两 间 卧室 ， 独立 卫浴 ， 其中 一 间 有 walk-in closet ， 洗手 间 有 closet 。,2,closet,,closet,,,,,,,,
682,二 楼 还 有 shoe closet for share 。,1,shoe closet for share,,,,,,,,,,
683,bus pass 包含 在 房租 里 。,1,bus pass,,,,,,,,,,
684,bus 可 到 东方 超市 和 韩国 超市 。,1,bus,,,,,,,,,,
685,欢迎 短信 联系 我 814-470-6419 请 注明 想 租 heights 。,1,heights,,,,,,,,,,
686,卖 bus token ， $ 1.,1,bus token,,,,,,,,,,
687,一 个 人 住 整个 apartment,1,apartment,,,,,,,,,,
688,还 可以 送 bus pass,1,bus pass,,,,,,,,,,
689,house 三 层 ， 三 卧室 ， 独立 卫生间 ， 短 租 一 楼 楼 卧室 。,1,house,,,,,,,,,,
690,二 楼 living room （ 带 一 个 卫生间 ） ， kitchen ， dining room 。,3,living room,,kitchen,,dining room,,,,,,
691,garden 的 parking 是 不 限 车辆 数量 全 免费 ， 如果 举行 party ， 客人 来访 ， 非常 方便 ） 。,3,garden,,parking,,party,,,,,,
692,该 公寓 距离 r ， rc ， rp 公交 站 非常 近 ， 走路 1-2 分钟 。,3,r,,rc,,rp,,,,,,
693,full size 床 + 大 书桌 ！,1,full size,,,,,,,,,,
694,我 住 imperial towers 两 室 一 厅 。,1,imperial towers,,,,,,,,,,
695,小区 环境 很 好 ， 后面 是 state college 高中 ， 晚上 可以 去 操场 上 跑步 散步 。,1,state college,,,,,,,,,,
696,新 lease 从 8.,1,lease,,,,,,,,,,
697,一 层 是 living room+kichen ；,1,living,,,,,,,,,,
698,另外 一 个 是 个 女生 ， 需要 和 她 share 一 个 卫生间 。,1,share,,,,,,,,,,
699,update : 小 暖气 、 小 桌子 、 椅子 、 落地 灯 已 出 欢迎 询问 其他 ， 家具 都 非常 新 ， 性价比 高 ， 基本 都 半价 及 半价 以下 出售 。,1,update,,,,,,,,,,
700,group lease 可以 优惠 。,1,group lease,,,,,,,,,,
701,已经 有 一 位 可以 加入 group lease .,1,group lease,,,,,,,,,,
702,毕业 出售 ， 人 在 heights 。,1,heights,,,,,,,,,,
703,可以 来 heights 自 提货 。,1,heights,,,,,,,,,,
704,fully furnished studio ， 基本 家具 都 用 ， 水电 网络 电视 cable + 日常 维修 等等 全 包 。,2,fully furnished studio,,cable,,,,,,,,
705,洗衣 房 在 同 一 幢 building 里面 ， $ 1.,1,building,,,,,,,,,,
706,送 brother 无线 打印机 一 台 。,1,brother,,,,,,,,,,
707,小区 环境 非常 好 ， 楼 与 搂 之间 间隔 很 大 ， 离 健身 中心 ymca 走路 几 分钟 。,1,ymca,,,,,,,,,,
708,有 没 有 人 转让 bus pass ， 一 个 月 或 两 个 月 的 。,1,bus pass,,,,,,,,,,
709,房间 很 大 ， 床 是 queen size 。,1,queen size,,,,,,,,,,
710,full size 床 + 大 书桌 ！,1,full size,,,,,,,,,,
711,水电 网 空调 暖气 全 包 ， 带 bus pass 。,1,bus pass,,,,,,,,,,
712,png 联系 方式 ： 814-826-8313／hmkong93@gmail.,1,png,,,,,,,,,,
713,两 间 房 share 一 个 洗手间 ， 四 人 share 厨房 和 公共 空间 。,2,share,,share,,,,,,,,
714,我 的 lease 到 8.,1,lease,,,,,,,,,,
715,非常 感谢 ， eileen .,1,eileen,,,,,,,,,,
716,不 需要 签 麻烦 的 lease ， 拎包 入住 ！,1,lease,,,,,,,,,,
717,以及 是 house ， 不 是 公寓 ， 不 是 公寓 ， 不 是 公寓 。,1,house,,,,,,,,,,
718,邻居 非常 nice .,1,nice,,,,,,,,,,
719,有意 租房 请 站 内 联系 或者 email : garfieldying@gmail.,1,email,,,,,,,,,,
720,房子 及 小区 概况 请 点击 头像 看 picture .,1,picture,,,,,,,,,,
721,小区 及 房子 概况 请 点击 头像 看 picture .,1,picture,,,,,,,,,,
722,本 房 较 新 ， 位 于 三 楼 ， 是 四 人间 apartment 其中 一 间 。,1,apartment,,,,,,,,,,
723,$485 / 月 ， 水电 暖 网 cable 等等 都 包括 在 里面 ， 非常 省心 。,1,cable,,,,,,,,,,
724,$275 / 年 的 activity fee3.,1,activity,,,,,,,,,,
725,如果 您 有心 想 签 这个 lease ， 可以 联系 我 karen_wei93@163.,1,lease,,,,,,,,,,
726,html 价钱 可 议 有意 请 联系 ： juz48@psu.,1,html,,,,,,,,,,
727,你 是 不 是 还在 为 summer 找 不 到 房子 而 发愁 ？,1,summer,,,,,,,,,,
728,交通 便利 ， 出门 就 是 r ， rp ， rc 等 公交 路线 ， 平均 大概 十 分钟 一 趟 。,3,r,,rp,,rc,,,,,,
729,短信 814-777 - one five five zero,1,one five five zero,,,,,,,,,,
730,还有 club house ！,1,club house,,,,,,,,,,
731,小区 对面 有 个 公园 ， 可 烧烤 、 打 网球 、 playground 。,1,playground,,,,,,,,,,
732,本人 男 phd 。,1,phd,,,,,,,,,,
733,beech 房子 ， 带 独立 卫生间 ， 家具 齐全 ， 拎包 入住 。,1,beech,,,,,,,,,,
734,位置 ： copper beech,1,copper beech,,,,,,,,,,
735,group lease 可以 优惠 。,1,group lease,,,,,,,,,,
736,去 做 inspection 的 时候 ， 记得 说 明白 ， 是 做 mechanical inspection ， 不 是 安全 和 尾气 检查,2,inspection,,mechanical inspection,,,,,,,,
737,我 可以 cover,1,cover,,,,,,,,,,
738,你 需要 的 所有 超市 都 在 bus 线上 。,1,bus,,,,,,,,,,
739,有 阳台 采光 充足 床 都 是 queen size,1,queen size,,,,,,,,,,
740,office 人 很 好 。,1,office,,,,,,,,,,
741,office 人 很 好 。,1,office,,,,,,,,,,
742,the pointe 四 人间 其中 的 一 间 ， 独立 卫浴 ， 非常 隐私 。,1,the pointe,,,,,,,,,,
743,包 水电 暖 以及 bus pass 。,1,bus pass,,,,,,,,,,
744,包 水电 暖 以及 bus pass 。,1,bus pass,,,,,,,,,,
745,一 个 fall bathroom ;,1,fall bathroom,,,,,,,,,,
746,一 个 half bathroom ;,1,half bathroom,,,,,,,,,,
747,除草 概 不 需要 负责 （ 有 大量 后院 ， 若 有 兴趣 也 可以 种植 蔬菜 水果 ） 周围 居民 环境 ： 左右 居 为 美国 白人 ， penn state 的 工作 人员 ；,1,penn state,,,,,,,,,,
748,非常 nice ；,1,nice,,,,,,,,,,
749,我 在 做 一 个 project 需要 interview 一 个 interpreter 。,3,project,,interview,,interpreter,,,,,,
750,非常 感谢 email ： mandywang622@gmail.,1,email,,,,,,,,,,
751,beech 房子 ， 带 独立 卫生间 ， 拎包 入住 。,1,beech,,,,,,,,,,
752,位置 ： copper,1,copper,,,,,,,,,,
753,出售 genesis 一 辆 。,1,genesis,,,,,,,,,,
754,房间 内 包含 queen size 床 ， 所有 必须 家电 ， 厨房 。,1,queen size,,,,,,,,,,
755,小区 后面 一 墙 之 隔 就是 本地 重点 high school 。,1,high school,,,,,,,,,,
756,小区 介绍 ： park forest apartment 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 。,1,park forest apartment,,,,,,,,,,
757,宠物 ： park forest apartment 是 村里 为数 不 多 的 pet friendly 的 小区 ， 这里 住 着 很多 penn state 有 爱心 爱 动物 的 研究生 。,3,park forest apartment,,pet friendly,,penn state,,,,,,
758,可以 email 联系 ： deepwhiter@icloud.,1,email,,,,,,,,,,
759,email 联系 。,1,email,,,,,,,,,,
760,公路 车 preferred,1,preferred,,,,,,,,,,
761,位置 ： copper beech,1,copper beech,,,,,,,,,,
762,无 事故 记录 （ clean title ， 可 提供 vin 报告 ） ！,2,clean title,,vin,,,,,,,,
763,目前 住 有 两 名 访问 学者 ( 男生 ) ， 人 都 很 nice ， 安静 。,1,nice,,,,,,,,,,
764,转让 ride pass ( 2017.,1,ride pass,,,,,,,,,,
765,当然 ， 我 特意 说 了 挡住 student id 上 的 号码,1,student id,,,,,,,,,,
766,小区 介绍 ： park forest apartment 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 。,1,park forest apartment,,,,,,,,,,
767,宠物 ： park forest apartment 是 村里 为数 不 多 的 pet friendly 的 小区 ， 这里 住 着 很多 penn state 有 爱心 爱 动物 的 研究生 。,3,park forest apartment,,pet friendly,,penn state,,,,,,
768,我 是 第一 车主 ， 车 还 在 warranty 期内 。,1,warranty,,,,,,,,,,
769,小区 后面 一 墙 之 隔 就是 本地 重点 high school 。,1,high school,,,,,,,,,,
770,the park 的 所有 公寓 都 是 full furnished ， 所有 家具 家电 齐全 并且 不 需要 额外 支付 上网 费用 。,2,the park,,full furnished,,,,,,,,
771,也 可以 多 走 几 分钟 到 对面 坐 w ， we 或者 走到 shell 旁边 坐 v 。,4,w,,we,,shell,,v,,,,
772,本人 今年 夏天 毕业 所以 去年 签 的 lease 就 没法 用 了 。,1,lease,,,,,,,,,,
773,如果 需要 换 房间 ， 楼层 ， 以及 building ， the park 都 是 可以 帮忙 安排 的 。,2,building,,the park,,,,,,,,
774,如果 是 真的 有 诚意 从 今年 八月 到 明年 八月 都 take 这个 lease ， 我 可以 考虑 适当 的 降价 。,2,take,,lease,,,,,,,,
775,水电 网 空调 暖气 全 包 ， 带 bus pass 。,1,bus pass,,,,,,,,,,
776,另外 有 大 的 backyard 。,1,backyard,,,,,,,,,,
777,本人 假期 回国 ， 特此 短 租 the pointe 房间 。,1,the pointe,,,,,,,,,,
778,apartment 小区 是 距离 penn state,2,apartment,,penn state,,,,,,,,
779,小区 附近 生活 休闲 设施 很 集中 ， 生活 和 上班 都 很 方便 ， 属于 state college 性价比 很 高 的 小区 之一 。,1,state college,,,,,,,,,,
780,去 boston 了 ？,1,boston,,,,,,,,,,
781,请 email xxjimmy@hotmail.,1,email,,,,,,,,,,
782,full size 床 + 大 书桌 ！,1,full size,,,,,,,,,,
783,家 附近 有 公交 v ， ve 和 vn 。,3,v,,ve,,vn,,,,,,
784,房子 后面 有 个 deck ， 夏天 可以 烧烤 。,1,deck,,,,,,,,,,
785,我 也 想 找 fall 一 个 学期 的,1,fall,,,,,,,,,,
786,imperial towers 的 评价 是 村里 数一数二 的 好 。,1,imperial towers,,,,,,,,,,
787,觉得 可以 做 下 greyhound ， 还 能 看看 沿途 风景 。,1,greyhound,,,,,,,,,,
788,客厅 有 电视 ， 是 expended cable ，,1,expended cable,,,,,,,,,,
789,我 给 lion's gate 和 executive house 打 电话 ， 基本 都 没有 1-bedroom 了 。,2,gate,,executive house,,,,,,,,
790,小区 介绍 ： park forest apartment 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 ， 非常 适合 一 家 人 入住 。,1,park forest apartment,,,,,,,,,,
791,宠物 ： park forest apartment 是 村里 为数 不 多 的 pet friendly 的 小区 ， 这里 住 着 很多 penn state 有 爱心 爱 动物 的 研究生 。,3,park forest apartment,,pet friendly,,penn state,,,,,,
792,小区 安静 ， 无 party ， 十分 安全 。,1,party,,,,,,,,,,
793,full size 床 + 大 书桌 ！,1,full size,,,,,,,,,,
794,请 问 hershey medical center 附近 哪里 有 修 自行车 的 地方 。,1,hershey medical center,,,,,,,,,,
795,尽可能 近 一些 ， 因为 我 没有 car 。,1,car,,,,,,,,,,
796,一般 来 说 moderate accident 以上 的 就是 比较 严重 的 了 。,1,moderate accident,,,,,,,,,,
797,小区 ： park crest terrace 地点 : 学校 北面 north atherton 上 giant 超市 对面 ， 小区 门口 有 n ， ne 经过 ， 离 东方 超市 也 很 近 ， 生活 很 方便 房型 ： 两 个 卧室 ， 两 个 浴室 卫生间 （ floor plan 见 下方 ） ；,6,park crest terrace,,north atherton,,giant,,n,,ne,,floor plan,,
798,forest apartment 小区 是 state,2,forest apartment,,state,,,,,,,,
799,garden 的 parking 是 不 限 车辆 数量 全 免费 ， 如果 举行 party ， 客人 来访 ， 非常 方便 ） 。,3,garden,,parking,,party,,,,,,
800,小区 介绍 ： park forest apartment 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 ， 非常 适合 一 家 人 入住 。,1,park forest apartment,,,,,,,,,,
801,宠物 ： park forest apartment 是 村里 为数 不 多 的 pet friendly 的 小区 ， 这里 住 着 很多 penn state 有 爱心 爱 动物 的 研究生 。,3,park forest apartment,,pet friendly,,penn state,,,,,,
802,有意 请 联系 814-321-3676 text preferred,1,text preferred,,,,,,,,,,
803,有意 帮 付$450 security deposit,1,security deposit,,,,,,,,,,
804,走路 去 学校 15-18 min ， 然后 坐 校园 环线 可 方便 到达 校园 任何 地方 。,1,min,,,,,,,,,,
805,小区 后面 一 墙 之 隔 就是 本地 重点 high school 。,1,high school,,,,,,,,,,
806,房租 不 包含 网 ， 电 ， 保险 ， 和 gas 。,1,gas,,,,,,,,,,
807,如果 能够 帮忙 一起 开车 ， 当然 是 最好 不过 啦 < span > < / span >,2,span,,span,,,,,,,,
808,两 人 都 是 phd （ ee 和 ie 专业 ） ， 人 非常 nice 。,4,phd,,ee,,ie,,nice,,,,
809,出租 的 此 房间 月 租金 便宜 ， 设施 齐全 ， 有 兴趣 的 人 可以 联系 我 看 房 ， thanks !,1,thanks,,,,,,,,,,
810,无 事故 记录 （ clean title ， 可 提供 vin 报告 ） ！,2,clean title,,vin,,,,,,,,
811,有 ride 话 ， 麻烦 请 联系 tan 93217@outlook.,2,ride,,tan,,,,,,,,
812,rt 一 个 bedroom 或者 两 个 bedroom 都 可以 ， 最好 有 两 个 床 可以 容纳 下 三 个 人 。,3,rt,,bedroom,,bedroom,,,,,,
813,此 车 没有 任何 事故 ， clear title 。,1,clear title,,,,,,,,,,
814,人 很 nice ， 不 开 party 。,2,nice,,party,,,,,,,,
815,小区 介绍 ： park forest apartment 是 村里 性价比 极 高 的 小区 ， 尤其 一 室 一 厅 （ 包括 卧室 ， 客厅 ， 洗手间 ， 厨房 ） 很 难 租 到 ， 很 抢手 ， 非常 适合 一 家 人 入住 。,1,park forest apartment,,,,,,,,,,
816,宠物 ： park forest apartment 是 村里 为数 不 多 的 pet friendly 的 小区 ， 这里 住 着 很多 penn state 有 爱心 爱 动物 的 研究生 。,3,park forest apartment,,pet friendly,,penn state,,,,,,
817,上学 便利 ： 小学 为 easterly,1,easterly,,,,,,,,,,
818,小区 后面 一路 之 隔 就 是 high school .,1,high school,,,,,,,,,,
819,s = baby-products&ie = utf8&qid = 1486864694&sr=1-22&keywords = jj+cole+bundle+me 有 兴趣 email ： kekexuebi@gmail.,2,s,,email,,,,,,,,
820,html 有 兴趣 可 email 至 kekexuebi@gmail.,2,html,,email,,,,,,,,
821,pointe 四 人间 其中 的 一 间 ， 独立 卫浴 ， 非常 隐私 。,1,pointe,,,,,,,,,,
822,更多 亮点 ： 卧室 床 是 king size !,1,king size,,,,,,,,,,
823,full size 床 ！,1,full size,,,,,,,,,,
824,full size 超 舒服 床 【 若 需要 ， 可 换 更 大 的 床 】 ！,1,full size,,,,,,,,,,
825,本人 280$ 购买 于 amazon 。,1,amazon,,,,,,,,,,
826,非常 感谢 ， eileen .,1,eileen,,,,,,,,,,
827,usp = sharing 更新 的 链接,2,usp,,sharing,,,,,,,,
828,att 信号 ， 每 个 人 2.,1,att,,,,,,,,,,
829,@ sunflower 大概 1.,1,sunflower,,,,,,,,,,
830,感兴趣 的 请 联系 jul 296@psu.,1,jul,,,,,,,,,,
831,forest apartment 小区 是 state,2,forest apartment,,state,,,,,,,,
832,业务 有 房地产 广告 设计 包装 ， building technology ， 房地产 保险 评估 以及 施工 管理 技术 咨询 ， 承接 外包 业务 。,1,building technology,,,,,,,,,,
833,bus 直接 开进 小区 里面 。,1,bus,,,,,,,,,,
834,茶几 ( size : 19.,1,size,,,,,,,,,,
835,求 一起 willing to pay any reasonable price !,1,willing to pay any reasonable price,,,,,,,,,,
836,hi 我 有 合适 房间 如果 你 没收 到 我 的 email ， 请 联系 gaoyuedaniel@gmail.,2,hi,,email,,,,,,,,
837,imperial towers 的 房东 会 在 新房 客 搬入 之前 做 inspection ， 可以 保证 房间 的 干净 整洁 ， 而且 平时 修理 非常 及时 。,2,imperial towers,,inspection,,,,,,,,
838,pointe 的 房间 口碑 一直 很 好 ， 而且 是 我 精心 挑选 的 ， 房间 采光 很 好 ， 空间 大小 也 合适 。,1,pointe,,,,,,,,,,
839,环境 ： 周围 有 多 个 公园 绿地 ， 方便 散步 跑步 ， 步行 数 分钟 到 state,1,state,,,,,,,,,,
840,college 最 大 的 健身 中心 ymca ， 提供 各 种 健身 器械 和 游泳 、 攀岩 、 舞蹈 、 篮球 等 场地 。,2,college,,ymca,,,,,,,,
841,小区 后面 一路 之 隔 就 是 村里 的 high school ， 同时 有 运动场 等 方便 运动 。,1,high school,,,,,,,,,,
842,或 email ： swuyanhui@gmail.,1,email,,,,,,,,,,
843,还 剩 对 copper,1,copper,,,,,,,,,,
844,二 层 是 三 间 卧室 和 两 个 full bathrooms 。,1,full bathrooms,,,,,,,,,,
