SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,Translation1,CodeSwitch2,Translation2,CodeSwitch3,Translation3,CodeSwitch4,Translation4,CodeSwitch5,Translation5,TranslatedSentence
1123,自己 是 女生 ， 平时 比较 爱 干净 ， 所以 房间 很 整洁 ， 有意 向 的 ， 可以 向 我 要 房子 的 照片 ， 这个 链接 是 apartment 的 房子 信息 ， 户型 就是 照片 上 一模一样 。,1,apartment,,,,,,,,,,
1124,离 murray 的 giant eagle 非常 近 ， 周围 生活 设施 齐全 。,2,murray,,giant eagle,,,,,,,,
1125,附近 超市 有 giant eagle 和 cvs 。,2,giant eagle,,cvs,,,,,,,,
1126,html up ， up 今年 的 难道 不 景气 么·····很好 的 房子 呢 ·····,2,html up,,up,,,,,,,,
1127,距离 south craig st .,1,south craig st,,,,,,,,,,
1128,步行 到 craig st .,1,craig st,,,,,,,,,,
1129,有 兴趣 ， 想 看 照片 请 联系 ili 8381@gmail.,1,ili,,,,,,,,,,
1130,晚间 亦 可 乘坐 escort 回家 ， 且 周围 环境 安静 ， 治安 良好 。,1,escort,,,,,,,,,,
1131,家 附近 还有 giant eagle ， 走路 大概 五 分钟 ， 生活 购物 轻松 方便 。,1,giant eagle,,,,,,,,,,
1132,另外 ， 房东 超级 nice ！,1,nice,,,,,,,,,,
1133,公寓 交通 方便 有 61c/d 直达 学校 ， 也 在 学校 escort 范围 内 ， 附近 治安 良好 。,1,escort,,,,,,,,,,
1134,公寓 地址 ： 5840-2 alderson street ， 租金 ： $655/人 。,1,alderson street,,,,,,,,,,
1135,escort 覆盖 。,1,escort,,,,,,,,,,
1136,联系 方式 ： ping an < ping.,1,ping an,,,,,,,,,,
1137,该 house 目前 三 女 两 男 。,1,house,,,,,,,,,,
1138,而且 地理 位置 非常 安全 ， 就 在 s craig st.,1,s craig,,,,,,,,,,
1139,房子 里 都 是 etc 的 学生 ， 很 和谐 。,1,etc,,,,,,,,,,
1140,房子 ： 是 一 个 house ， 不 是 apt ， 所以 有 住 house 的 各 种 好处 ， 一 楼 是 客厅 餐厅 和 厨房 。,3,house,,apt,,house,,,,,,
1141,卧室 ： all private bedroom .,1,all private bedroom,,,,,,,,,,
1142,周围 是 squirrel hill 偏 北部 的 富人 区 ， 非常 安全 和 安静 。,1,squirrel hill,,,,,,,,,,
1143,house 一 层 。,1,house,,,,,,,,,,
1144,另 一 间 是 front room ， 采光 超 好 ， 除了 没有 门 （ 有 帘子 ） 之外 ， 其他 设备 都 很 全 。,1,front room,,,,,,,,,,
1145,lease 是 一 年 的 ， 到 07/31/2015 。,1,lease,,,,,,,,,,
1146,你 既 可以 和 我 睡 一 间 bedroom （ 中间 可用 隔断 ， 价格 $555+网费 ） ， 也 可以 睡 客厅 （ $490 所有 费用 都 包括 ） 。,1,bedroom,,,,,,,,,,
1147,另外 ， 厨房 和 客厅 的 家具 ， 我们 都 已经 买好 了 ， 花 了 很多 money 。,1,money,,,,,,,,,,
1148,附近 有 cvs 和 giant eagle ；,2,cvs,,giant eagle,,,,,,,,
1149,大家 可以 查 去年 公布 的 crime alert .,1,crime alert,,,,,,,,,,
1150,现有 greenfield$20006br 大 house 招租 啦 ！,1,house,,,,,,,,,,
1151,我们 人 都 很 nice 啦 生活 也 都 很 规律 。,1,nice,,,,,,,,,,
1152,生活 很 便利 四五 分钟 可 步行 至 giant eagle 。,1,giant eagle,,,,,,,,,,
1153,当然 也 可 直达 waterfront ， 购物 超级 方便 ！,1,waterfront,,,,,,,,,,
1154,而 college ave 上 没有 公交 经过 ， 所以 特别 安静 。,1,college ave,,,,,,,,,,
1155,卧室 本 已 出租 ， 但 因为 这个 可怜 的 姑娘 签证 被 check 两 个 多 月 了 ， 不 能 保证 入住 ， 所以 现在 再 招租 。,1,check,,,,,,,,,,
1156,目前 出租 house 里面 一 个 非常 容易 隔断 的 客厅 ， 地方 很 大 ， 而且 有 自己 的 half bathroom 。,2,house,,half bathroom,,,,,,,,
1157,shady and darlington 客厅 出租 。,1,shady and darlington,,,,,,,,,,
1158,在 house 的 一 层 ， 和 bedroom 几乎 没有 分别 。,2,house,,bedroom,,,,,,,,
1159,我 人 在 国内 ， 但 签 lease 也 很 顺利 。,1,lease,,,,,,,,,,
1160,请问 还有 房间 吗 目前 还有 ， 有意 请 速 与 我 email 联系 。,1,email,,,,,,,,,,
1161,房租 不 包括 utilities 水 / 电 / 气 / 垃圾 费 。,1,utilities,,,,,,,,,,
1162,oakland 的 好 房 您 不 能 错过 ！,1,oakland,,,,,,,,,,
1163,html 欢迎 联系 。,1,html,,,,,,,,,,
1164,另外 ： 房子 是 一 个 house 的 底层 。,1,house,,,,,,,,,,
1165,匹兹堡 独 栋 house 两 间 卧室 出租 。,1,house,,,,,,,,,,
1166,house 地处 squirrel hill ， 这个 区域 非常 安全 。,2,house,,squirrel hill,,,,,,,,
1167,house 门口 免费 停车 。,1,house,,,,,,,,,,
1168,上 的 house 出租 三 楼 的 一 间 。,1,house,,,,,,,,,,
1169,联系 方式 text ： 412-888-9536 mail :,2,text,,mail,,,,,,,,
1170,可以 放 queen size 的 床 。,1,queen size,,,,,,,,,,
1171,一 楼 有 宽敞 方便 的 客厅 、 餐厅 ， 和 厨房 ， 还有 半 个 卫生间 （ powder room ) 。,1,powder room,,,,,,,,,,
1172,一 楼 有 宽敞 方便 的 客厅 、 餐厅 ， 和 厨房 ， 还有 半 个 卫生间 （ powder room ) 。,1,powder room,,,,,,,,,,
1173,匹兹堡 独 栋 house 两 间 卧室 出租 。,1,house,,,,,,,,,,
1174,house 地处 squirrel hill ， 这个 区域 非常 安全 。,2,house,,squirrel hill,,,,,,,,
1175,house 门口 免费 停车 。,1,house,,,,,,,,,,
1176,lease 从 8.,1,lease,,,,,,,,,,
1177,房间 available 详 聊 请 email : lucky_900806@hotmail.,2,available,,email,,,,,,,,
1178,apartments 本人 为 etc 今年 秋季 入学 的 新生 ， 没有 不良 爱好 。,2,apartments,,etc,,,,,,,,
1179,离 walnut 商业 街区 仅 一 街 之 隔 。,1,walnut,,,,,,,,,,
1180,king edward 是 比较 高大 上 的 公寓 ， 大家 可以 google 看看 公寓 环境 啥 的 。,2,king edward,,google,,,,,,,,
1181,旁边 有 cvs 和 几 个 小 超市 ， 生活 很 方便 。,1,cvs,,,,,,,,,,
1182,生活 非常 方便 ~ up up,1,up up,,,,,,,,,,
1183,一 楼 有 客厅 、 餐厅 、 厨房 、 半 个 卫生间 ( powder room ) 。,1,powder room,,,,,,,,,,
1184,lease ： 8/15/14-7/31/15 （ moving in date 可以 适当 提前 一点 ， meyers 最近 会 通知 我 具体 可以 提前 到 什么 时候 ） 。,3,lease,,moving in date,,meyers,,,,,,
1185,如果 想 拎包 入住 ， furniture 都 好 商量 。,1,furniture,,,,,,,,,,
1186,联系 方式 ： louisa 78909@126.,1,louisa,,,,,,,,,,
1187,escort 覆盖 。,1,escort,,,,,,,,,,
1188,neighborhood 环境 很 好 ， 房子 非常 安静 。,1,neighborhood,,,,,,,,,,
1189,请问 still available 吗 ？,1,still available,,,,,,,,,,
1190,我 想 麻烦 问 一下 这 是 哪 一 家 的 management ？,1,management,,,,,,,,,,
1191,优先 一 年 的 yearly lease ， 特殊 情况 可以 考虑 半 年 租 的 。,1,yearly lease,,,,,,,,,,
1192,html 请 联系 邮箱 ： jingyu.,1,html,,,,,,,,,,
1193,在 s pacific 上 的 house 。,2,s pacific,,house,,,,,,,,
1194,出入 apartment 需要 专门 的 钥匙 ， 所以 非常 安全 。,1,apartment,,,,,,,,,,
1195,超大 living room 出租 ， 有 一 个 很 大 的 窗户 ， 通风 明亮 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流 。,1,living room,,,,,,,,,,
1196,bathroom 淋浴 暖气 齐全 。,1,bathroom,,,,,,,,,,
1197,欢迎 有 兴趣 的 同学 联系 和 留言 ， 请 留下 电话 和 email 。,1,email,,,,,,,,,,
1198,有 兴趣 的 同学 随时 email 或者 留言 ， 谢谢 。,1,email,,,,,,,,,,
1199,up ~ up -- 房子 暑假 后 开始 available 了 ， 于是 edit 后 再 贴 。,4,up,,up,,available,,edit,,,,
1200,email 联系 ， 三九零六二零三七六@ 企鹅 .,1,email,,,,,,,,,,
1201,a ： 由于 bed room 很大 ， 所以 两 个 share bedroom 刚刚 好 。,3,a,,bed room,,share bedroom,,,,,,
1202,q ： 两 个 人 share bedroom 隐私 啊 ， 噪音 啊 什么 的 怎么 办 ？,2,q,,share bedroom,,,,,,,,
1203,下面 有 floor plan 的 图 ， 我 家 正好 是 左右 反 一 反 ， 然后 bedroom 顶上 还 有 一 面 窗 。,2,floor plan,,bedroom,,,,,,,,
1204,from = page_100505&mod = tab#place 感兴趣 的 可以 给 我 发 邮件 或者 短信 ： y81202221@gmail.,1,from,,,,,,,,,,
1205,house 里 有 washer dryer dishwasher 。,2,house,,washer dryer dishwasher,,,,,,,,
1206,房间 环境 ： 很 大 ， 现在 里面 放 了 一 个 queen bed 依旧 很 宽敞 。,1,queen bed,,,,,,,,,,
1207,escort 属于 蓝 线 区域 。,1,escort,,,,,,,,,,
1208,如果 在 阳台 可以 看到 university center 旁边 的 操场 。,1,university center,,,,,,,,,,
1209,出租 的 是 house 里面 的 几 个 卧室 ， 有 家具 。,1,house,,,,,,,,,,
1210,基本 可以 算是 oakland 附近 价格 最 优惠 的 了 。,1,oakland,,,,,,,,,,
1211,usp = sharing 联络 方式 主要 是 邮箱 ： haruwakida@gmail.,2,usp,,sharing,,,,,,,,
1212,房子 ： 是 一 个 house 。,1,house,,,,,,,,,,
1213,地下室 是 dryer washer ， 以及 储藏 空间 。,1,dryer washer,,,,,,,,,,
1214,目前 有 两 间 卧室 可以 出租 ， yearly lease preferred 。,1,yearly lease preferred,,,,,,,,,,
1215,washer and dryer ( free to use ) ， 大量 储藏 空间 。,2,washer and dryer,,free to use,,,,,,,,
1216,后院 是 deck .,1,deck,,,,,,,,,,
1217,房型 ： 是 一 个 house ， 里面 有 四 个 卧室 。,1,house,,,,,,,,,,
1218,washer dryer 在 地下室 ， 免费 实用 ；,1,washer dryer,,,,,,,,,,
1219,要求 ： no smoking ， no pets ， no noisy parties .,3,no smoking,,no pets,,no noisy parties,,,,,,
1220,也 可以 email 联系 。,1,email,,,,,,,,,,
1221,我 也 可以 pm 把 email 给 您 。,2,pm,,email,,,,,,,,
1222,住 得 离 学校 近 ， 可以 把 交通 时间 节约 出来 ， 都 投入 到 学习 ） up up what is your contact information please ?,1,up up what is your contact information please,,,,,,,,,,
1223,好 的 ， 我 pm 把 email 给 你 。,2,pm,,email,,,,,,,,
1224,好的 ， 我 pm 把 email 给 你 。,2,pm,,email,,,,,,,,
1225,匹兹堡 独 栋 house 两 间 卧室 出租 。,1,house,,,,,,,,,,
1226,house 地处 squirrel hill ， 这个 区域 非常 安全 。,2,house,,squirrel hill,,,,,,,,
1227,house 门口 免费 停车 。,1,house,,,,,,,,,,
1228,topic : 出租 客厅 ！,1,topic,,,,,,,,,,
1229,房子 全 地毯 ， 客厅 有 暖气 ， 有 窗户 ， 有 大 closet ， 不 临街 。,1,closet,,,,,,,,,,
1230,因为 两 个 房间 离 客厅 都 很 远 ， 中间 隔 有 dining room ， kitchen 还有 bathroom 相隔 ， 所以 互相 干扰 不 大 。,3,dining room,,kitchen,,bathroom,,,,,,
1231,现 一 卧室 住 pitt 本科 女生 ， 另 一 卧室 住 pitt phd 男生 。,2,pitt,,pitt phd,,,,,,,,
1232,是 apartment building ， 有 很 好 的 管理 公司 。,1,apartment building,,,,,,,,,,
1233,路口 有 carnegie 图书馆 ， 学习 方便 。,1,carnegie,,,,,,,,,,
1234,房间 不 大 但是 很 cozy with big closet 。,1,cozy with big closet,,,,,,,,,,
1235,， 是 一 栋 house ， 三 个 房间 加 一 个 阁楼 ， 两 个 bathroom 。,2,house,,bathroom,,,,,,,,
1236,已 租 up up available up !,1,up up available up,,,,,,,,,,
1237,有 一 个 closet 是 完全 给 你 用 的 。,1,closet,,,,,,,,,,
1238,o ( ∩_∩ ) o 谢谢 ！,2,o,,o,,,,,,,,
1239,而 college ave 上 没有 公交 经过 ， 所以 特别 安静 。,1,college ave,,,,,,,,,,
1240,联系 方式 : email : 36130552@qq.,1,email,,,,,,,,,,
1241,超大 living room 出租 ， 有 一 个 很 大 的 窗户 ， 通风 明亮 ， 对面 就是 教堂 ， 风景 和 采光 都 是 一流 。,1,living room,,,,,,,,,,
1242,bathroom 淋浴 暖气 齐全 。,1,bathroom,,,,,,,,,,
1243,绝对 是 squirrel hill 最 好 的 house 了 ， 没有 之一 ！,2,squirrel hill,,house,,,,,,,,
1244,暑假 要 来 pittsburgh 实习 ， 从 5.,1,pittsburgh,,,,,,,,,,
1245,本人 是 cfa 的 研究生 ， 项目 为 一 年 半 。,1,cfa,,,,,,,,,,
1246,有 dish washer ， oven.,1,dish washer,,,,,,,,,,
1247,床 是 double size 。,1,double size,,,,,,,,,,
1248,email 联系 xij@andrew.,1,email,,,,,,,,,,
1249,交通 方便 ， 学校 shuttle 站 就 位于 公寓 门口 ， 步行 不 需 一 分钟 .,1,shuttle,,,,,,,,,,
1250,晚上 escort 直接 送到 公寓 门口 .,1,escort,,,,,,,,,,
1251,步行 五 分钟 可 到 giant eagle ， 步行 十 分钟 可 到 target ， trader joe ' s .,4,giant eagle,,target,,trader joe,,s,,,,
1252,如果 有 兴趣 ， 请 用 以下 方式 与 我 联系 ： email : jiamingz@cmu.,1,email,,,,,,,,,,
1253,三 个 closet ， 衣服 肯定 够 放 。,1,closet,,,,,,,,,,
1254,地下室 有 洗衣机 dryer 免费 实用 。,1,dryer,,,,,,,,,,
1255,你 是 一 个 同学 租 ， 还是 跟 几 个 同学 一起 把 house 租 下来 呢 ？,1,house,,,,,,,,,,
1256,抱歉 是 no pets no smoking 的 policy .,2,no pets no smoking,,policy,,,,,,,,
1257,html 不 是 病毒,1,html,,,,,,,,,,
1258,出门 就 是 cvs ， 很 方便 。,1,cvs,,,,,,,,,,
1259,欢迎 联系 我 ： 电话 412-478-2331 ， email ： andywcmu@gmail.,1,email,,,,,,,,,,
1260,家 附近 还有 giant eagle ， 走路 大概 五 分钟 ， 生活 购物 轻松 方便 。,1,giant eagle,,,,,,,,,,
1261,个人 认为 这 真的 应该 是 匹 村 性价比 最高 的 房子 了 ， 最 重要 的 是 ， 房东 超级 nice ！,1,nice,,,,,,,,,,
1262,注明 ： 租房 up up 一下,1,up up,,,,,,,,,,
1263,html 如 有 兴趣 ， 请 phone : 三一二-9二9-9五二6email : luciawang0402@gmail.,2,html,,phone,,,,,,,,
1264,附近 有 一 个 playground ， 可以 打 篮球 ， 羽毛球 ， 网球 等等 。,1,playground,,,,,,,,,,
1265,周围 环境 : 非常 安全 ， 安静 物业 : meyers management 。,1,meyers management,,,,,,,,,,
1266,managing staff 热情 ， 问题 处理 快速 。,1,managing staff,,,,,,,,,,
1267,去 waterfront 特别 方便 。,1,waterfront,,,,,,,,,,
1268,客厅 和 卧室 都 非常 大 ， nicely-furnished ， everything is included !,1,everything is included,,,,,,,,,,
1269,步行 2-3 分钟 可 到 giant eagle.,1,giant,,,,,,,,,,
1270,本人 是 女生 ， 来 读 master ， 爱 干净 ， 求 一 室 一 厅 公寓 ， 离 学校 步行 范围 内 ， 如果 带 家具 最好 。,1,master,,,,,,,,,,
1271,其他 utility 按 人头 平分 。,1,utility,,,,,,,,,,
1272,其他 另外 本人 去年 暑假 就 来 参加 了 acc ， 如果 是 参加 acc 的 同学 ， 我 这里 可以 无偿 提供 教材 和 资料 。,2,acc,,acc,,,,,,,,
1273,公寓 位于 n neville st .,1,n neville st,,,,,,,,,,
1274,所有 家具 用品 都 包 ， 包括 paper napkin ， paper towel ， 厨房 用具 ， 洗浴 永平 随便 用 。,2,paper napkin,,paper towel,,,,,,,,
1275,联系 方式 ： email ： ruicongshe@gmail.,1,email,,,,,,,,,,
1276,g1dfa4c7c0_03 是 google drive 共享 ， 请 放心 浏览 。,1,google drive,,,,,,,,,,
1277,html 有意 请 短信 412-980-8521 ， 或者 邮件 联系 cmu_att_bill@163.,1,html,,,,,,,,,,
1278,主 卧室 ( bedroom ) 含 独立 卫生间 ： 5/15-6/30,1,bedroom,,,,,,,,,,
1279,floor plan 已 附 。,1,floor plan,,,,,,,,,,
1280,交通 便利 ， shuttle ， escort ， 公交 都 有 经过 ；,2,shuttle,,escort,,,,,,,,
1281,managing staff 热情 ， 问题 处理 快速 。,1,managing staff,,,,,,,,,,
1282,客厅 里 有 沙发 和 桌子 ， 空间 很大 你 都 可以 开 party 。,1,party,,,,,,,,,,
1283,house 有 三 个 bedroom ， 出租 其中 一 个 。,2,house,,bedroom,,,,,,,,
1284,一共 有 两 个 可以 洗澡 的 bathroom 。,1,bathroom,,,,,,,,,,
1285,附近 还 有 一 个 特别 大 的 森林 公园 ， 叫 frick park ， 我 夏天 经常 到 那里 去 和 朋友 散步 ， 也 在 大 草坪 上 飞 遥控 飞机 。,1,frick park,,,,,,,,,,
1286,房子 离 公交 车站 和 giant eagle 都 只要 几 分钟 距离 。,1,giant eagle,,,,,,,,,,
1287,房子 是 walnut capital 家 的 ， 服务 很 好 ， 冬天 暖气 很 足 ， 夏天 也 很 凉快 。,1,walnut capital,,,,,,,,,,
1288,吃饭 也 很 方便 ， 到 walnut street 和 craig street 只要 步行 ， 这 两 条 接 都 有 很 棒 的 餐厅 和 商店 还有 超市 。,2,walnut street,,craig street,,,,,,,,
1289,cell : 206-972-5793 谢谢 啦,1,cell,,,,,,,,,,
1290,html 有意 请 短信 412-980-8521 ， 或者 邮件 联系 cmu_att_bill@163.,1,html,,,,,,,,,,
1291,客厅 面积 相当 大 ， 摆 完 桌子 书架 柜子 依然 绰绰有余 ， 适合 聚会 开 party 。,1,party,,,,,,,,,,
1292,房子 采用 节能 设计 ， utilities 相比 很多 其他 房子 便宜 。,1,utilities,,,,,,,,,,
1293,回家 除了 公交 外 可 选择 shuttle c route 。,1,shuttle c route,,,,,,,,,,
1294,虽然 离 繁华 的 murray 和 shady ave 比较 近 ， 但 darlington rd 车 很少 ， 外面 基本 没有 噪音 。,3,murray,,shady ave,,darlington rd,,,,,,
1295,apartmenttypeid=309 位置 : aiken 和 center 的 交叉 路口 .,2,aiken,,center,,,,,,,,
1296,管理 : mozart management 管理 .,1,mozart management,,,,,,,,,,
1297,家具 : closet 一 间 基本 你 自己 一 个 人 使用 .,1,closet,,,,,,,,,,
1298,去 waterfront 特别 方便 。,1,waterfront,,,,,,,,,,
1299,house 有 三 个 bedroom ， 出租 其中 一 个 。,2,house,,bedroom,,,,,,,,
1300,一共 有 两 个 可以 洗澡 的 bathroom 。,1,bathroom,,,,,,,,,,
1301,附近 还 有 一 个 特别 大 的 森林 公园 ， 叫 frick park ， 我 夏天 经常 到 那里 去 和 朋友 散步 ， 也 在 大 草坪 上 飞 遥控 飞机 。,1,frick park,,,,,,,,,,
1302,所有 家具 用品 都 包 ， 包括 paper napkin ， paper towel ， 厨房 用具 ， 洗浴 永平 随便 用 。,2,paper napkin,,paper towel,,,,,,,,
1303,: 我 没 研究 出来 咋 在 这里 付 图片 ， 想 看 房间 照片 的 欢迎 email 或者 短信 我 ！,1,email,,,,,,,,,,
1304,pdf 家具 齐全 ， 可 拎包 入住 。,1,pdf,,,,,,,,,,
1305,apartmenttypeid=309 位置 : aiken 和 center 的 交叉 路口 .,2,aiken,,center,,,,,,,,
1306,lease 结束 的 时候 可以 半 卖 半 送 所有 家具 ！,1,lease,,,,,,,,,,
1307,隔 一 条 街 有 在 south craig 上 有 各 种 餐馆 。,1,south craig,,,,,,,,,,
1308,隔 一 条 街 有 在 south craig 上 有 各 种 餐馆 。,1,south craig,,,,,,,,,,
1309,离 餐馆 和 超市 很 近 ， 选择 也 很多 ( chinese ， korean ， indian ， american ， vietnamese.,4,chinese,,korean,,indian,,american,,,,
1310,) 非常 适合 暑假 短暂 visit ， 或者 新生 。,1,visit,,,,,,,,,,
1311,有 意向 的 欢迎 联系 las 231@pitt.,1,las,,,,,,,,,,
1312,恩 ， 情况 就是 这样 ， 如果 你 喜欢 吃 craig 上 的 饭店 很多 ， center 上 的 也 很 近 ， 如果 购物 ， cvs 和 giant eagle 应该 满足 你 的 要求 了 。,4,craig,,center,,cvs,,giant eagle,,,,
1313,客厅 还 有 一 个 小 的 balcony 。,1,balcony,,,,,,,,,,
1314,如果 您 有 兴趣 请 直接 联系 我 ， email ： yey6@pitt.,1,email,,,,,,,,,,
1315,plus ： 因为 是 house ， 前门 的 porch 是 我们 ， feel free to use 。,4,plus,,house,,porch,,feel free to use,,,,
1316,应该 再 怒 送 租房 的 人 一 个 offer,1,offer,,,,,,,,,,
1317,pittsburgh 的 一 幢 house ， 地点 非常 好 ， 在 douglas st.,3,pittsburgh,,house,,douglas,,,,,,
1318,和 murray ave.,1,murray,,,,,,,,,,
1319,隔 一 条 街 有 在 south craig 上 有 各 种 餐馆 。,1,south craig,,,,,,,,,,
1320,就读 pitt mse 。,1,pitt mse,,,,,,,,,,
1321,html 如有 需要 请 发送 邮件 septemhan@gmail.,1,html,,,,,,,,,,
1322,plus ： 因为 是 house ， 前门 的 porch 是 我们 ， feel free to use 。,4,plus,,house,,porch,,feel free to use,,,,
1323,pdf 家具 齐全 ， 可 拎包 入住 。,1,pdf,,,,,,,,,,
1324,apartmenttypeid=309 位置 : aiken 和 center 的 交叉 路口 .,2,aiken,,center,,,,,,,,
1325,租约 也 和 这 家 公司 签 legal lease contract ， 不 是 和 我们 签 .,1,legal lease contract,,,,,,,,,,
1326,备注 : 这 间 apartment 住房 的 质量 不同 ， 有的 房间 暖气 什么 都 不 work ， 我们 房间 各 个 设施 都 可以 work .,3,apartment,,work,,work,,,,,,
1327,包 水 和 gas ， 不 包 电 和 网络 。,1,gas,,,,,,,,,,
1328,此外 附近 大型 超市 众多 giant eagle （ 0.,1,giant eagle,,,,,,,,,,
1329,html 详情 请 联系 ： info@foreopen.,1,html,,,,,,,,,,
1330,cvs/超市 都 在 一 两 个 block 的 距离 。,1,block,,,,,,,,,,
1331,可以 从 summer 或 fall 开始 ， 一直 租 到 明年 。,2,summer,,fall,,,,,,,,
1332,联系 方式 vivian 199107@gmail.,1,vivian,,,,,,,,,,
1333,房租 包 电 以外 的 所有 utility ， 房间 内 家具 齐全 （ 真皮 沙发 ， king size 大 床 ） ， 拎包 入住 。,2,utility,,king size,,,,,,,,
1334,位置 ： 位于 squirrel hill 的 hobart st .,2,squirrel hill,,hobart st,,,,,,,,
1335,三 趟 公交 均 直达 waterfront 购物 中心 ， 非常 方便 。,1,waterfront,,,,,,,,,,
1336,crew 等 ） 。,1,crew,,,,,,,,,,
1337,pdf 家具 齐全 ， 可 拎包 入住 。,1,pdf,,,,,,,,,,
1338,更多 照片 可以 来 email 联系 提供 。,1,email,,,,,,,,,,
1339,具体 请 google 之 。,1,google,,,,,,,,,,
1340,晚上 回来 可以 乘坐 yellow 或 red 的 escort ， 下车 即 到家 。,3,yellow,,red,,escort,,,,,,
1341,包括 床 （ full size ） ， 桌子 ， 转椅 ， 柜子 ， 灯 等等 。,1,full size,,,,,,,,,,
1342,但是 在 email 里面 他 想 索要 我 的 地址 ， 想要 给 我 寄 支票 。,1,email,,,,,,,,,,
1343,于是 google 了 一下 ， 发现 是 个 骗子 。,1,google,,,,,,,,,,
1344,房型 结构 ： house 一共 三 层 ， 共 四 间 卧室 ， 一 层 是 客厅 和 厨房 ， 二 、 三 两 层 各 两 间 卧室 和 卫生间 。,1,house,,,,,,,,,,
1345,basement 有 free laundry and dryer .,2,basement,,free laundry and dryer,,,,,,,,
1346,晚上 回来 可以 乘坐 yellow 或 red 的 escort ， 下车 即 到家 。,3,yellow,,red,,escort,,,,,,
1347,照片 可以 来 email 联系 提供 。,1,email,,,,,,,,,,
1348,包括 床 （ queen size ） ， 桌子 ， 转椅 ， 柜子 ， 灯 等等 。,1,queen size,,,,,,,,,,
1349,抱歉 ， bed size 写 错 了 ， 床 是 full size 的 。,2,bed size,,full size,,,,,,,,
1350,晚上 回来 可以 乘坐 yellow 或 red 的 escort ， 下车 即 到家 。,3,yellow,,red,,escort,,,,,,
1351,9:28am ) ， 下午 大概 四 班 shuttle 直接 带 你 回 公寓 （ 3:30-5:30 pm ) .,2,shuttle,,pm,,,,,,,,
1352,环境 舒适 ： squirrel hill 是 pittsburgh 最 安全 的 一 个 区 ， 大部分 是 留学生 ， 晚上 非常 安静 。,2,squirrel hill,,pittsburgh,,,,,,,,
1353,入住 期间 有 任何 关于 房子 的 问题 ， 可以 直接 联系 walnut capital ， 即 可 解决 ， 响应 速度 很 快 。,1,walnut capital,,,,,,,,,,
1354,html 联系 邮件 ： liangzhenxiangsysu@gmail.,1,html,,,,,,,,,,
1355,房子 是 meyers management 的 ， 口碑 大家 都 知道 ， 匹兹堡 最 好 的 公司 了 ， 服务 一流 ， 在 网 上 request 维修 服务 当天 就 可 完成 。,2,meyers management,,request,,,,,,,,
1356,我 在 n neville 。,1,n neville,,,,,,,,,,
1357,devonshire apartment 一 厅 一 室 。,1,devonshire apartment,,,,,,,,,,
1358,在 giant eagle 附近 ， 购物 方便 。,1,giant eagle,,,,,,,,,,
1359,家具 : 有 一些 家具 ， basement 里面 也 有 一些 之前 同学 留下 的 。,1,basement,,,,,,,,,,
1360,house 状况 非常 好 ， 地板 地毯 都 是 两 年 新 ， 干净 整齐 漂亮 。,1,house,,,,,,,,,,
1361,我 有意 租 house ， 联系 我 yuez2@andrew.,1,house,,,,,,,,,,
1362,门口 是 车站 和 学校 shuttle 车站 。,1,shuttle,,,,,,,,,,
1363,附近 有 walnut street 购物 吃饭 。,1,walnut street,,,,,,,,,,
1364,jpg/url ] still available~~~up up 顶 ！,2,still,,up,,,,,,,,
1365,包 水 和 gas ， 不 包 电 和 网络 。,1,gas,,,,,,,,,,
1366,原价 ： 房租 一 共 是 $1350 ( 可以 给 你 看 我们 的 lease ) ， 三 间 房 其中 一 间 大 的 是 $490 ， 其他 两 间 都 是 $430 。,1,lease,,,,,,,,,,
1367,这个 价格 加上 补贴 之后 非常 划算 ， 在 sq hill 你 找 不 到 性价比 更 高 的 了 ！,1,sq hill,,,,,,,,,,
1368,html 联系 方式 ： 412-315-9015 ，,1,html,,,,,,,,,,
1369,房产 公司 为 rockwell realty ， 是 pittsburgh 一 家 较为 出名 的 房产 公司 ， 管理 完善 服务 到位 。,2,rockwell realty,,pittsburgh,,,,,,,,
1370,房子 是 meyers management 的 ， 口碑 大家 都 知道 ， 匹兹堡 最 好 的 公司 了 ， 服务 一流 ， 家里 什么 东西 坏 了 ， 网上 request 一下 ， 当天 就 修好 了 。,2,meyers management,,request,,,,,,,,
1371,卫生间 以及 客厅 ， 厨房 和 另 一 个 中国 女生 share .,1,share,,,,,,,,,,
1372,meyers management 管理 ， 质量 有口皆碑 。,1,meyers management,,,,,,,,,,
1373,公寓 带 garage ， laundry ， 电梯 ， 公寓 每 周 都 有 人 来 打扫 公共 区域 ， 屋子 里 家具 都 有 ， 可以 拎包 入住 ， 家具 全部 免费 赠送 ！,2,garage,,laundry,,,,,,,,
1374,欢迎 联系 欢迎 联系 欢迎 联系 欢迎 联系 欢迎 联系 欢迎 联系 顶 欢迎 联系 bump,1,bump,,,,,,,,,,
1375,楼 主 住 master room ， 有 独立 卫生间 ， 所以 房客 只 需 跟 小 房间 房客 share 卫生间 。,2,master room,,share,,,,,,,,
1376,客厅 还 有 一 个 小 的 balcony 。,1,balcony,,,,,,,,,,
1377,floor plan 见 附件 。,1,floor plan,,,,,,,,,,
1378,由于 本人 年底 毕业 要 搬家 ， 现出 租 squirrel hill house 里 的 一 间 卧室 。,1,squirrel hill house,,,,,,,,,,
