word index,word form,pos-tag,head,dep rel,frequency
1,租,VV,0,root,1.62E-17
2,到,VV,2,advmod:rcomp,5.42E-15
3,。,PU,2,punct,
,,,,,
PIT,3320,,,,
0,评价,NN,3,nsubj,3.03E-16
1,请,VV,3,xcomp,1.93E-16
2,参考,VV,0,root,1.38E-16
,,,,,
PIT,3321,,,,
0,或者,AD,7,advmod,6.81E-16
1,其它,DT,3,det,2.04E-16
2,评价,NN,7,nsubj,3.03E-16
3,，,PU,7,punct,
4,请,VV,7,conj,1.93E-16
5,自行,AD,7,advmod,6.00E-17
6,网络,VV,0,root,2.75E-16
7,搜索,NN,7,dobj,1.71E-17
,,,,,
PIT,3322,,,,
0,短信,NN,3,dep,2.91E-18
1,/,PU,3,punct,
2,电话,NN,4,compound:nn,2.47E-16
3,联系,NN,6,dep,6.05E-16
4,：,PU,6,punct,
5,四一二四38-8二五五,CD,0,root,
,,,,,
PIT,3323,,,,
0,别,DT,2,det,1.80E-16
1,语音,NN,3,nsubj,1.15E-17
2,留言,VV,0,root,1.62E-18
3,，,PU,3,punct,
4,我,PN,7,nsubj,5.51E-15
5,从不,AD,7,advmod,8.50E-21
6,查看,VV,3,ccomp,4.44E-18
,,,,,
PIT,3324,,,,
0,请,VV,2,xcomp,1.93E-16
1,问,VV,0,root,3.86E-16
2,可,VV,4,aux:modal,1.43E-15
3,租,VV,2,ccomp,1.62E-17
4,到,P,7,case,5.42E-15
5,什么,DT,7,det,1.36E-15
6,时候,NN,4,nmod:prep,7.22E-16
,,,,,
PIT,3327,,,,
0,联系,NN,2,compound:nn,6.05E-16
1,方式,NN,4,dep,9.37E-16
2,：,PU,4,punct,
3,digo.,NN,0,root,
,,,,,
PIT,3328,,,,
0,这个,DT,2,det,1.69E-15
1,房子,NN,4,nsubj,5.70E-17
2,已,AD,4,advmod,1.06E-15
3,租,VV,0,root,1.62E-17
4,，,PU,4,punct,
5,谢谢,VV,4,conj,1.57E-17
6,!,NN,6,dobj,
,,,,,
PIT,3330,,,,
0,整,AD,2,advmod,8.06E-17
1,租,VV,0,root,1.62E-17
2,整,DT,5,det,8.06E-17
3,栋,M,3,mark:clf,1.10E-18
4,别墅,NN,2,dobj,6.74E-18
5,每,DT,7,det,9.51E-16
6,月,NN,9,nsubj,5.24E-15
7,只要,AD,9,advmod,2.40E-16
8,"$2,900 ",CD,2,dep,
9,！,PU,2,punct,
,,,,,
PIT,3336,,,,
0,极其,AD,2,advmod,7.51E-17
1,安静,VA,5,advmod:dvp,1.56E-17
2,安全,VA,2,compound:vc,4.75E-16
3,的,DEV,2,mark,1.12E-13
4,松鼠,VV,0,root,1.98E-19
5,山南,NN,5,dobj,7.39E-19
6,。,PU,5,punct,
,,,,,
PIT,3337,,,,
0,微,AD,2,advmod,2.79E-17
1,信,VV,0,root,2.43E-16
2,联系,NN,4,compound:nn,6.05E-16
3,地址,NN,5,compound:nn,5.99E-17
4,图片,NN,2,dobj,2.16E-17
5,。,PU,2,punct,
,,,,,
PIT,3338,,,,
0,价钱,NN,4,nsubj,2.78E-18
1,$600 ,CD,4,dep,
2,每,DT,4,det,9.51E-16
3,月,NN,0,root,5.24E-15
4,。,PU,4,punct,
,,,,,
PIT,3339,,,,
0,煤气,NN,8,dep,8.32E-18
1,，,PU,8,punct,
2,垃圾,NN,8,dep,2.40E-17
3,，,PU,8,punct,
4,暖气,NN,8,nsubj,2.19E-18
5,，,PU,8,punct,
6,全,AD,8,advmod,1.03E-15
7,包,VV,0,root,7.36E-17
8,。,PU,8,punct,
,,,,,
PIT,3349,,,,
0,厨具,NN,5,conj,4.40E-20
1,和,CC,5,cc,1.59E-14
2,一些,CD,5,dep,1.36E-15
3,生活,NN,5,compound:nn,1.74E-15
4,用品,NN,8,nsubj,3.00E-17
5,也,AD,8,advmod,5.45E-15
6,都,AD,8,advmod,3.54E-15
7,有,VE,0,root,1.01E-14
8,。,PU,8,punct,
,,,,,
PIT,3351,,,,
0,也,AD,3,advmod,5.45E-15
1,可,VV,3,aux:modal,1.43E-15
2,选择,VV,0,root,5.14E-16
3,客厅,NN,10,dep,6.20E-18
4,:,PU,10,punct,
5,$500 ,CD,7,dep,
6,+,PU,10,dep,
7,电,NN,10,conj,1.94E-16
8,、,PU,10,punct,
9,网,NN,3,dobj,8.45E-17
,,,,,
PIT,3352,,,,
0,附,NN,2,nsubj,4.13E-17
1,房型,VV,0,root,7.44E-20
2,图,NN,2,dobj,1.94E-16
3,，,PU,2,punct,
4,供,VV,2,conj,1.50E-16
5,参考,NN,5,dobj,1.38E-16
,,,,,
PIT,3353,,,,
0,房东,NN,3,nsubj,4.22E-19
1,刚,AD,3,advmod,3.68E-17
2,收拾,VV,0,root,5.20E-18
3,过,AS,3,aux:asp,1.22E-15
4,，,PU,3,punct,
5,非常,AD,7,advmod,4.30E-16
6,干净,VA,3,conj,1.15E-17
7,，,PU,7,punct,
8,采光,AD,10,advmod,1.78E-19
9,好,VA,7,conj,1.73E-15
10,。,PU,3,punct,
,,,,,
PIT,3354,,,,
0,联系,NN,2,compound:nn,6.05E-16
1,电话,NN,3,dep,2.47E-16
2,412-2513-134,CD,0,root,
,,,,,
PIT,3359,,,,
0,此,PN,2,nsubj,1.59E-15
1,贴,VV,0,root,1.53E-17
2,还,AD,4,advmod,2.84E-15
3,在,VV,2,conj,1.88E-14
4,，,PU,2,punct,
5,说明,VV,2,conj,5.33E-16
6,房子,NN,9,nsubj,5.70E-17
7,还,AD,9,advmod,2.84E-15
8,在,VV,6,ccomp,1.88E-14
9,，,PU,2,punct,
10,请,VV,2,conj,1.93E-16
11,继续,VV,13,xcomp,5.14E-16
12,关注,VV,11,ccomp,1.46E-16
13,，,PU,2,punct,
14,谢谢,VV,2,conj,1.57E-17
15,！,PU,2,punct,
,,,,,
PIT,3360,,,,
0,以下,PN,4,nsubj,4.25E-16
1,为,VC,4,cop,6.56E-15
2,公寓,NN,4,compound:nn,1.10E-17
3,信息,NN,0,root,8.20E-16
4,：,PU,4,punct,
,,,,,
PIT,3361,,,,
0,交通,NN,6,dep,3.19E-16
1,：,PU,6,punct,
2,距离,NN,6,compound:nn,8.75E-17
3,匹,M,6,nummod,5.48E-18
4,大,JJ,6,amod,4.04E-15
5,步行,NN,7,dep,6.42E-18
6,0,CD,0,root,
,,,,,
PIT,3362,,,,
0,另,AD,2,advmod,6.60E-16
1,有,VE,0,root,1.01E-14
2,多,CD,6,nummod,2.68E-15
3,条,M,3,mark:clf,5.50E-16
4,公交,NN,6,compound:nn,5.53E-18
5,线路,NN,7,compound:nn,2.70E-17
6,站台,NN,2,dobj,1.99E-18
,,,,,
PIT,3365,,,,
0,加油,VV,0,root,3.87E-18
1,，,PU,1,punct,
2,我们,PN,5,nsubj,4.68E-15
3,一起,AD,5,advmod,3.33E-16
4,找,VV,1,dep,1.57E-16
5,哈,SP,5,discourse,5.17E-17
,,,,,
PIT,3371,,,,
0,好,JJ,2,amod,1.73E-15
1,屋,NN,3,compound:nn,1.80E-17
2,出租,NN,0,root,4.50E-17
3,：,PU,3,punct,
,,,,,
PIT,3376,,,,
0,请,VV,2,xcomp,1.93E-16
1,问,VV,11,dep,3.86E-16
2,是,VC,9,cop,1.98E-14
3,男生,NN,5,compound:nn,2.24E-18
4,女生,NN,9,dep,5.11E-18
5,，,PU,9,punct,
6,一,CD,9,nummod,1.35E-14
7,个,M,7,mark:clf,4.57E-15
8,人,NN,2,ccomp,8.08E-15
9,吗,SP,11,discourse,2.70E-16
10,？,PU,0,root,
,,,,,
PIT,3379,,,,
0,四,CD,3,nummod,1.69E-15
1,间,M,1,mark:clf,1.74E-15
2,卧室,NN,8,dep,3.33E-18
3,，,PU,8,punct,
4,两,CD,8,dep,2.28E-15
5,大,JJ,8,amod,4.04E-15
6,两,CD,8,dep,2.28E-15
7,小,NN,0,root,7.75E-16
,,,,,
PIT,3380,,,,
0,街道,NN,2,nsubj,5.53E-17
1,安静,VA,0,root,1.56E-17
2,安全,VA,2,compound:vc,4.75E-16
3,，,PU,2,punct,
4,邻居,NN,7,nsubj,1.27E-17
5,特别,AD,7,advmod,8.88E-16
6,友好,VA,2,conj,7.58E-17
,,,,,
PIT,3383,,,,
0,房租,NN,0,root,5.06E-18
1,$400-$500,CD,1,nmod:range,
2,.,PU,1,punct,
,,,,,
PIT,3396,,,,
0,有意,AD,3,advmod,2.58E-17
1,请,VV,3,xcomp,1.93E-16
2,联系,VV,0,root,6.05E-16
3,我,PN,3,dobj,5.51E-15
4,，,PU,3,punct,
5,介绍,VV,3,conj,2.96E-16
6,一下,AD,6,advmod,1.81E-16
7,你,PN,10,nmod:assmod,1.63E-15
8,的,DEG,8,case,1.12E-13
9,情况,NN,6,dobj,1.64E-15
10,，,PU,3,punct,
11,比如,AD,15,advmod,1.10E-16
12,哪,DT,15,det,5.72E-17
13,年,M,13,mark:clf,1.38E-14
14,入学,NN,3,dep,1.45E-17
15,，,PU,3,punct,
16,专业,NN,3,dep,5.36E-16
17,等等,ETC,17,etc,1.02E-19
18,。,PU,3,punct,
,,,,,
PIT,3397,,,,
0,房型,VV,0,root,7.44E-20
1,：,PU,1,punct,
2,一,CD,6,nummod,1.35E-14
3,室,M,3,mark:clf,1.94E-16
4,一,CD,6,dep,1.35E-14
5,厅,NN,8,compound:nn,1.16E-16
6,一,CD,8,dep,1.35E-14
7,卫,NN,1,dep,2.89E-17
,,,,,
PIT,3398,,,,
0,合同,NN,2,nsubj,3.83E-16
1,是,VC,0,root,1.98E-14
2,7,CD,2,dep,
,,,,,
PIT,3399,,,,
0,房屋,NN,2,compound:nn,1.06E-16
1,设施,NN,4,dep,2.41E-16
2,：,PU,4,punct,
3,附送,VV,0,root,4.30E-19
4,全部,DT,6,det,3.64E-16
5,家具,NN,4,dobj,1.16E-17
6,厨具,VV,4,conj,4.40E-20
7,电器,NN,9,compound:nn,1.80E-17
8,空调,NN,7,dobj,1.23E-17
,,,,,
PIT,3400,,,,
0,希望,VV,0,root,4.06E-16
1,家具,NN,3,nsubj,1.16E-17
2,齐全,VA,1,ccomp,2.54E-17
3,，,PU,1,punct,
4,装修,VV,1,conj,4.62E-18
5,较,AD,7,advmod,9.48E-16
6,新,JJ,26,amod,2.31E-15
7,，,PU,26,punct,
8,卫生,NN,10,compound:nn,3.51E-16
9,条件,NN,11,nsubj,1.24E-15
10,好,VA,26,amod,1.73E-15
11,的,DEC,11,mark,1.12E-13
12,，,PU,26,punct,
13,完全,AD,15,advmod,6.08E-16
14,独立,VA,26,amod,4.10E-16
15,的,DEC,15,mark,1.12E-13
16,一,CD,26,nummod,1.35E-14
17,室,M,17,mark:clf,1.94E-16
18,一,CD,20,dep,1.35E-14
19,厅,NN,26,conj,1.16E-16
20,或,CC,26,cc,1.79E-15
21,两,CD,26,nummod,2.28E-15
22,室,M,22,mark:clf,1.94E-16
23,一,CD,25,dep,1.35E-14
24,厅,NN,26,compound:nn,1.16E-16
25,公寓,NN,5,dobj,1.10E-17
26,。,PU,1,punct,
,,,,,
PIT,3401,,,,
0,本人,PN,5,dep,6.27E-17
1,匹,M,3,nummod,5.48E-18
2,大学生,NN,5,dep,6.47E-17
3,，,PU,5,punct,
4,女生,NN,0,root,5.11E-18
5,。,PU,5,punct,
,,,,,
PIT,3402,,,,
0,房租,NN,3,nsubj,5.06E-18
1,好,AD,3,advmod,1.73E-15
2,商量,VV,0,root,1.68E-17
3,。,PU,3,punct,
,,,,,
PIT,3410,,,,
0,下面,NN,2,dep,1.03E-16
1,有,VE,0,root,1.01E-14
2,图,NN,2,dobj,1.94E-16
3,！,PU,2,punct,
,,,,,
PIT,3411,,,,
0,我们,PN,6,nsubj,4.68E-15
1,两,CD,6,dep,2.28E-15
2,个,M,2,mark:clf,4.57E-15
3,都,AD,6,advmod,3.54E-15
4,至少,AD,6,advmod,1.45E-16
5,租,VV,0,root,1.62E-17
6,一,CD,6,nmod:range,1.35E-14
7,年,M,7,mark:clf,1.38E-14
8,。,PU,6,punct,
,,,,,
PIT,3412,,,,
0,有,VE,0,root,1.01E-14
1,没,AD,1,dep,3.73E-16
2,有,VE,1,dep,1.01E-14
3,好,JJ,5,amod,1.73E-15
4,房子,NN,1,dobj,5.70E-17
,,,,,
PIT,3418,,,,
0,微,JJ,2,amod,2.79E-17
1,信号,NN,4,dep,4.17E-17
2,：,PU,4,punct,
3,px0-0xq,CD,0,root,
,,,,,
PIT,3419,,,,
0,已,AD,2,advmod,1.06E-15
1,租,VV,4,dep,1.62E-17
2,，,PU,4,punct,
3,谢谢,VV,0,root,1.57E-17
4,。,PU,4,punct,
,,,,,
PIT,3420,,,,
0,房租,NN,4,nmod:topic,5.06E-18
1,每,DT,3,det,9.51E-16
2,月,NN,4,nsubj,5.24E-15
3,450-580,CD,0,root,
4,刀,M,4,mark:clf,7.60E-18
5,。,PU,4,punct,
,,,,,
PIT,3422,,,,
0,八月,NT,2,compound:nn,2.42E-19
1,一日,NT,4,advmod:loc,2.39E-19
2,起,LC,2,case,9.57E-16
3,生效,VV,0,root,3.29E-17
,,,,,
PIT,3429,,,,
0,关于,P,2,case,1.06E-15
1,公寓,NN,0,root,1.10E-17
2,：,PU,2,punct,
,,,,,
PIT,3430,,,,
0,关于,P,2,case,1.06E-15
1,户型,NN,0,root,2.57E-19
2,：,PU,2,punct,
,,,,,
PIT,3431,,,,
0,关于,P,2,case,1.06E-15
1,房租,NN,0,root,5.06E-18
2,：,PU,2,punct,
,,,,,
PIT,3434,,,,
0,本人,PN,2,nsubj,6.27E-17
1,喜欢,VV,0,root,1.60E-16
2,安静,VA,2,ccomp,1.56E-17
3,，,PU,3,punct,
4,爱好,VV,6,xcomp,3.55E-17
5,整洁,VA,3,conj,3.13E-18
6,，,PU,3,punct,
7,无,VE,3,conj,8.33E-16
8,不良,JJ,10,amod,5.99E-17
9,嗜好,NN,8,dobj,5.42E-18
10,。,PU,2,punct,
,,,,,
PIT,3437,,,,
0,如果,CS,2,advmod,1.19E-15
1,感,VV,6,dep,1.88E-16
2,兴趣,NN,2,dobj,1.46E-16
3,，,PU,6,punct,
4,欢迎,NN,6,nsubj,1.39E-16
5,联系,VV,0,root,6.05E-16
6,询问,VV,6,advmod:rcomp,2.21E-17
7,。,PU,6,punct,
,,,,,
PIT,3438,,,,
0,公寓,NN,2,compound:nn,1.10E-17
1,照片,NN,3,nsubj,7.17E-17
2,更新,VV,0,root,1.07E-16
,,,,,
PIT,3439,,,,
0,照片,NN,2,nsubj,7.17E-17
1,为,VC,0,root,6.56E-15
2,公寓,NN,5,compound:nn,1.10E-17
3,同样,JJ,5,amod,2.77E-16
4,户型,NN,8,nmod:assmod,2.57E-19
5,的,DEG,5,case,1.12E-13
6,低,JJ,8,amod,3.72E-16
7,一,CD,2,dep,1.35E-14
8,层,M,8,mark:clf,1.86E-16
,,,,,
PIT,3440,,,,
0,公寓,NN,3,nsubj,1.10E-17
1,是,VC,3,cop,1.98E-14
2,有,VE,0,root,1.01E-14
3,暖气,NN,5,nsubj,2.19E-18
4,提供,VV,8,acl,8.47E-16
5,的,DEC,5,mark,1.12E-13
6,暖气,NN,8,compound:nn,2.19E-18
7,费用,NN,3,dobj,2.32E-16
8,已,AD,10,advmod,1.06E-15
9,包含,VV,3,conj,1.40E-16
10,在,P,12,case,1.88E-14
11,房租,NN,10,nmod:prep,5.06E-18
12,中,LC,12,case,8.87E-15
13,。,PU,3,punct,
,,,,,
PIT,3441,,,,
0,暂时,AD,4,advmod,6.58E-17
1,先,AD,4,advmod,1.76E-16
2,统一,AD,4,advmod,5.43E-16
3,回复,VV,0,root,5.28E-18
4,这么,AD,6,advmod,1.54E-16
5,多,CD,4,nmod:range,2.68E-15
,,,,,
PIT,3442,,,,
0,希望,VV,14,advcl:loc,4.06E-16
1,大家,PN,4,nsubj,3.06E-16
2,仔细,AD,4,advmod,4.10E-17
3,看,VV,1,ccomp,2.07E-15
4,一下,AD,4,advmod,1.81E-16
5,是否,AD,7,advmod,3.79E-16
6,符合,VV,1,conj,3.27E-16
7,你,PN,11,nmod:assmod,1.63E-15
8,的,DEG,8,case,1.12E-13
9,租房,NN,11,compound:nn,2.26E-18
10,需求,NN,7,dobj,3.44E-16
11,之后,LC,1,case,5.89E-16
12,联系,NN,14,nsubj,6.05E-16
13,询问,VV,0,root,2.21E-17
14,谢谢,VV,14,ccomp,1.57E-17
15,理解,NN,15,dobj,3.58E-16
16,！,PU,14,punct,
,,,,,
PIT,3444,,,,
0,希望,VV,0,root,4.06E-16
1,家具,NN,3,nsubj,1.16E-17
2,齐全,VA,1,ccomp,2.54E-17
3,，,PU,3,punct,
4,装修,NN,7,nsubj,4.62E-18
5,较,AD,7,advmod,9.48E-16
6,新,VA,3,conj,2.31E-15
7,，,PU,1,punct,
8,卫生,NN,10,compound:nn,3.51E-16
9,条件,NN,11,nsubj,1.24E-15
10,好,VA,15,dep,1.73E-15
11,的,SP,11,discourse,1.12E-13
12,，,PU,15,punct,
13,完全,AD,15,advmod,6.08E-16
14,独立,VV,1,dep,4.10E-16
15,与,P,18,case,4.91E-15
16,其他,DT,18,det,1.18E-15
17,住户,NN,21,nmod:prep,5.94E-18
18,互,AD,21,advmod,5.10E-17
19,不,AD,21,neg,8.49E-15
20,影响,VV,32,acl,1.36E-15
21,的,DEC,21,mark,1.12E-13
22,一,CD,32,nummod,1.35E-14
23,室,M,23,mark:clf,1.94E-16
24,一,CD,26,dep,1.35E-14
25,厅,NN,32,conj,1.16E-16
26,或,CC,32,cc,1.79E-15
27,两,CD,32,nummod,2.28E-15
28,室,M,28,mark:clf,1.94E-16
29,一,CD,31,dep,1.35E-14
30,厅,NN,32,compound:nn,1.16E-16
31,公寓,NN,15,dobj,1.10E-17
32,。,PU,1,punct,
,,,,,
PIT,3445,,,,
0,八月,NT,5,nmod:tmod,2.42E-19
1,可以,VV,5,aux:modal,2.86E-15
2,按,P,4,case,3.77E-16
3,天,NN,5,nmod:prep,5.86E-16
4,租,VV,0,root,1.62E-17
5,。,PU,5,punct,
,,,,,
PIT,3446,,,,
0,大家,PN,3,nsubj,3.06E-16
1,暑假,NN,3,dep,8.29E-18
2,愉快,VA,0,root,3.24E-17
3,！,PU,3,punct,
,,,,,
PIT,3447,,,,
0,筹,VV,0,root,2.04E-17
1,字数,NN,1,dobj,9.55E-19
2,，,PU,1,punct,
3,筹,VV,1,conj,2.04E-17
4,字数,NN,4,dobj,9.55E-19
,,,,,
PIT,3451,,,,
0,图片,NN,2,nsubj,2.16E-17
1,参考,VV,0,root,1.38E-16
2,：,PU,2,punct,
3,公寓,NN,5,compound:nn,1.10E-17
4,外部,NN,2,dobj,1.18E-16
5,:,PU,2,punct,
,,,,,
PIT,3454,,,,
0,(,NN,3,nsubj,
1,可,AD,3,advmod,1.43E-15
2,续签,VV,0,root,2.61E-19
3,）,PU,3,punct,
,,,,,
PIT,3459,,,,
0,所以,AD,4,advmod,8.57E-16
1,物业,NN,4,nsubj,1.97E-17
2,特别,AD,4,advmod,8.88E-16
3,好,VA,0,root,1.73E-15
4,，,PU,4,punct,
5,却,AD,10,advmod,6.09E-16
6,又,AD,10,advmod,1.46E-15
7,十分,AD,10,advmod,4.75E-16
8,难,AD,10,advmod,2.62E-16
9,租,VV,4,conj,1.62E-17
10,到,VV,10,advmod:rcomp,5.42E-15
11,。,PU,4,punct,
,,,,,
PIT,3460,,,,
0,家电,NN,2,nsubj,7.79E-18
1,齐全,VA,0,root,2.54E-17
2,，,PU,2,punct,
3,拎包,NN,5,nsubj,5.06E-20
4,入住,VV,2,conj,7.82E-19
5,，,PU,2,punct,
6,水电,NN,8,compound:nn,1.33E-17
7,煤气,NN,11,nsubj,8.32E-18
8,等,ETC,8,etc,2.53E-15
9,全,AD,11,advmod,1.03E-15
10,包,VV,2,conj,7.36E-17
11,。,PU,2,punct,
,,,,,
PIT,3461,,,,
0,中央,NN,2,compound:nn,1.10E-15
1,空调,NN,4,nsubj,1.23E-17
2,，,PU,4,punct,
3,包括,VV,0,root,8.99E-16
4,冷气,NN,7,conj,6.48E-19
5,及,CC,7,cc,1.61E-15
6,暖气,NN,4,dobj,2.19E-18
7,。,PU,4,punct,
,,,,,
PIT,3462,,,,
0,水电,NN,2,compound:nn,1.33E-17
1,煤气,NN,4,nsubj,8.32E-18
2,全,AD,4,advmod,1.03E-15
3,包,VV,0,root,7.36E-17
4,。,PU,4,punct,
,,,,,
PIT,3463,,,,
0,如果,CS,2,advmod,1.19E-15
1,需要,VV,6,dep,1.30E-15
2,，,PU,6,punct,
3,楼,NN,6,advmod:loc,1.04E-16
4,内,LC,4,case,1.17E-15
5,有,VE,0,root,1.01E-14
6,专门,JJ,8,amod,2.32E-16
7,维修,NN,9,compound:nn,3.64E-17
8,人员,NN,10,nsubj,1.11E-15
9,上门,VV,6,ccomp,5.58E-18
10,服务,NN,10,dobj,1.07E-15
11,。,PU,6,punct,
,,,,,
PIT,3464,,,,
0,离校,AD,2,advmod,5.66E-20
1,近,VA,0,root,2.66E-16
2,，,PU,2,punct,
3,交通,NN,5,nsubj,3.19E-16
4,方便,VA,2,dep,8.60E-17
5,。,PU,2,punct,
,,,,,
PIT,3465,,,,
0,室内,NN,2,compound:nn,1.87E-17
1,设施,NN,3,nsubj,2.41E-16
2,齐全,VA,0,root,2.54E-17
3,，,PU,3,punct,
4,价格,NN,6,nsubj,6.70E-16
5,合理,VA,3,conj,4.14E-16
6,。,PU,3,punct,
,,,,,
PIT,3466,,,,
0,离,P,4,case,1.31E-16
1,匹,M,4,nummod,5.48E-18
2,大,JJ,4,amod,4.04E-15
3,校园,NN,6,nmod:prep,1.88E-17
4,超级,AD,6,advmod,1.93E-17
5,近,VA,0,root,2.66E-16
6,。,PU,6,punct,
,,,,,
PIT,3469,,,,
0,或者,AD,2,advmod,6.81E-16
1,有,VE,0,root,1.01E-14
2,其他,DT,6,det,1.18E-15
3,还,AD,6,advmod,2.84E-15
4,没,AD,6,neg,3.73E-16
5,找到,VV,2,dobj,1.79E-16
6,房子,NN,6,dobj,5.70E-17
7,的,DEC,6,mark,1.12E-13
8,也,AD,13,advmod,5.45E-15
9,可,VV,13,advcl:loc,1.43E-15
10,以来,LC,10,case,4.85E-16
11,一起,AD,13,advmod,3.33E-16
12,讨论,VV,2,conj,4.63E-16
13,哈,IJ,2,dep,5.17E-17
14,~,PU,2,punct,
,,,,,
PIT,3473,,,,
0,仍旧,AD,2,advmod,1.29E-17
1,招租,VV,0,root,2.06E-20
2,！,PU,2,punct,
,,,,,
PIT,3477,,,,
0,$400-450,CD,3,dep,
1,每,DT,3,det,9.51E-16
2,月,NN,0,root,5.24E-15
3,。,PU,3,punct,
,,,,,
PIT,3481,,,,
0,房租,NN,3,nsubj,5.06E-18
1,可,VV,3,aux:modal,1.43E-15
2,议,VV,0,root,1.26E-16
3,，,PU,3,punct,
4,电网,NN,8,nmod:topic,8.94E-18
5,本人,PN,8,nsubj,6.27E-17
6,可,VV,8,aux:modal,1.43E-15
7,承担,VV,3,conj,2.24E-16
8,。,PU,3,punct,
,,,,,
PIT,3482,,,,
0,之后,AD,5,advmod,5.89E-16
1,跟,P,3,case,9.82E-17
2,公司,NN,5,nmod:prep,2.03E-15
3,可,VV,5,aux:modal,1.43E-15
4,续,VV,0,root,6.87E-17
5,。,PU,5,punct,
,,,,,
PIT,3483,,,,
0,室内,NN,2,compound:nn,1.87E-17
1,照片,NN,3,nsubj,7.17E-17
2,见,VV,0,root,3.32E-16
3,附件,NN,3,dobj,2.09E-17
,,,,,
PIT,3495,,,,
0,个人,NN,2,nsubj,8.51E-16
1,介绍,VV,0,root,2.96E-16
2,：,PU,2,punct,
,,,,,
PIT,3496,,,,
0,希望,VV,0,root,4.06E-16
1,你,PN,1,ccomp,1.63E-15
2,：,PU,1,punct,
,,,,,
PIT,3497,,,,
0,房子,NN,2,compound:nn,5.70E-17
1,照片,NN,3,nsubj,7.17E-17
2,链接,NN,0,root,7.93E-18
3,（,PU,3,punct,
4,将,BA,7,aux:ba,1.89E-15
5,鼠标,NN,7,dep,6.81E-18
6,放在,VV,3,dep,4.44E-20
7,各,DT,10,det,2.64E-15
8,张,M,8,mark:clf,1.40E-16
9,照片,NN,7,advmod:loc,7.17E-17
10,上,LC,10,case,6.90E-15
11,，,PU,7,punct,
12,即,AD,15,advmod,7.95E-16
13,可,VV,15,aux:modal,1.43E-15
14,见,VV,7,conj,3.32E-16
15,每,DT,18,det,9.51E-16
16,张,M,16,mark:clf,1.40E-16
17,照片,NN,20,nmod:assmod,7.17E-17
18,的,DEG,18,case,1.12E-13
19,地点,NN,15,dobj,8.03E-17
20,说明,VV,7,dep,5.33E-16
21,）,PU,7,punct,
22,：,PU,3,punct,
,,,,,
PIT,3498,,,,
0,房租,NN,3,nsubj,5.06E-18
1,每,DT,3,det,9.51E-16
2,月,NN,0,root,5.24E-15
3,"$3,200 ",CD,3,nmod:range,
4,。,PU,3,punct,
,,,,,
PIT,3500,,,,
0,离,P,2,case,1.31E-16
1,学校,NN,4,nmod:prep,6.26E-16
2,超级,AD,4,advmod,1.93E-17
3,近,VA,0,root,2.66E-16
4,！,PU,4,punct,
,,,,,
PIT,3504,,,,
0,房租,NN,5,dep,5.06E-18
1,每,DT,3,det,9.51E-16
2,月,NN,5,dep,5.24E-15
3,:,PU,5,punct,
4,"$2,800 ",CD,0,root,
5,。,PU,5,punct,
,,,,,
PIT,3508,,,,
0,中央,NN,2,compound:nn,1.10E-15
1,空调,NN,0,root,1.23E-17
2,.,PU,2,punct,
,,,,,
PIT,3509,,,,
0,$400 ,CD,2,nsubj,
1,包,VV,0,root,7.36E-17
2,水,NN,2,dobj,2.64E-16
3,。,PU,2,punct,
,,,,,
PIT,3522,,,,
0,房子,NN,3,nsubj,5.70E-17
1,已,AD,3,advmod,1.06E-15
2,租,VV,0,root,1.62E-17
3,。,PU,3,punct,
,,,,,
PIT,3523,,,,
0,房租,NN,0,root,5.06E-18
1,$400-$450,CD,1,nmod:range,
2,.,PU,1,punct,
,,,,,
PIT,3524,,,,
0,房子,NN,2,compound:nn,5.70E-17
1,图片,NN,3,compound:nn,2.16E-17
2,链接,NN,0,root,7.93E-18
3,：,PU,3,punct,
,,,,,
PIT,3525,,,,
0,客厅,NN,2,nsubj,6.20E-18
1,有,VE,0,root,1.01E-14
2,隔断,VV,2,conj,2.89E-19
3,，,PU,2,punct,
4,基本,AD,6,advmod,1.26E-15
5,相当于,VV,2,conj,2.47E-20
6,自己,PN,8,compound:nn,2.44E-15
7,房间,NN,6,dobj,3.80E-17
8,，,PU,2,punct,
9,不,AD,11,neg,8.49E-15
10,受,VV,2,conj,4.96E-16
11,厨房,NN,14,compound:nn,1.60E-17
12,厕所,NN,14,compound:nn,2.65E-18
13,干扰,NN,11,dobj,3.83E-17
14,。,PU,2,punct,
,,,,,
PIT,3526,,,,
0,希望,VV,0,root,4.06E-16
1,是,VC,3,cop,1.98E-14
2,爱,VV,1,ccomp,9.64E-17
3,干净,VA,8,acl,1.15E-17
4,好,VA,4,compound:vc,1.73E-15
5,相处,VV,4,conj,1.25E-17
6,的,DEC,4,mark,1.12E-13
7,朋友,NN,3,dobj,2.21E-16
8,，,PU,3,punct,
9,最好,AD,12,advmod,7.67E-20
10,是,VC,12,cop,1.98E-14
11,男生,NN,3,conj,2.24E-18
12,。,PU,1,punct,
,,,,,
PIT,3529,,,,
0,好,JJ,2,amod,1.73E-15
1,房,NN,4,nsubj,1.54E-16
2,急,AD,4,advmod,1.97E-17
3,租,VV,0,root,1.62E-17
4,，,PU,4,punct,
5,upupup~~~,VV,4,conj,
,,,,,
PIT,3530,,,,
0,租金,NN,5,dep,2.34E-17
1,：,PU,5,punct,
2,和,P,4,case,1.59E-14
3,房东,NN,5,nmod:prep,4.22E-19
