SentenceID,NonCodeSwitchedSentence,ChineseWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfPunctuation
3249,还 包括 家具 ： 床 ， 桌子 ， 两 把 椅子 ， 沙发 ， 电视 ， 小 柜子 .,12,7,[0_1_2_4_6_8_9_10_12_14_16_17],[3_5_7_11_13_15_18]
3250,房租 原价 是 $635 ， 房间 独立 卫浴 ， 其实 男 女生 都 可以 租 。,12,4,[0_1_2_5_6_7_9_10_11_12_13_14],[3_4_8_15]
3251,有 房子 的 室内 图片,5,0,[0_1_2_3_4],
3252,纽约 出发 的 机票 便宜 点 啊 。,7,1,[0_1_2_3_4_5_6],[7]
3253,请 不要 站 内 联系 。,5,1,[0_1_2_3_4],[5]
3254,） 均 包括 在 房租 中 。,5,2,[1_2_3_4_5],[0_6]
3255,价格 优惠 ， 拎包 入住 ！,4,2,[0_1_3_4],[2_5]
3256,冬季 采暖 效果 和 费用 是 必须 考虑 的 问题 。,10,1,[0_1_2_3_4_5_6_7_8_9],[10]
3257,可以 开车 。,2,1,[0_1],[2]
3258,请 联系 y.,2,1,[0_1],[2]
3259,请 联系 814-7773366,2,1,[0_1],[2]
3260,带 全 套 家具 ！,4,1,[0_1_2_3],[4]
3261,拎包 入住 ！,2,1,[0_1],[2]
3262,谢谢 大家 哦 ～,3,1,[0_1_2],[3]
3263,室 友好 相处 ， 且 都 有 稳定 持续 的 收入 来源 ， 可以 一起 商量 购置 客厅 的 家具 。,18,3,[0_1_2_4_5_6_7_8_9_10_11_13_14_15_16_17_18_19],[3_12_20]
3264,厨房 有 冰箱 、 烤箱 、 微波炉 、 厨具 。,6,4,[0_1_2_4_6_8],[3_5_7_9]
3265,请 问 楼主 房子 找到 了 吗 ？,7,1,[0_1_2_3_4_5_6],[7]
3266,继续 顶 ！,2,1,[0_1],[2]
3267,车况 良好 ， 保养 做 得 很 勤 ， 也 经常 更换 机油 。,11,3,[0_1_3_4_5_6_7_9_10_11_12],[2_8_13]
3268,可 议价 哟,3,0,[0_1_2],
3269,有意 向 可 先 联系 。,5,1,[0_1_2_3_4],[5]
3270,超大 客厅 ， 卧室 宽敞 。,4,2,[0_1_3_4],[2_5]
3271,最好 是 研究生 或 访问 学者 。,6,1,[0_1_2_3_4_5],[6]
3272,欢迎 联系 ， 可 提供 照片 ， 可 看 房,8,2,[0_1_3_4_5_7_8_9],[2_6]
3273,春季 访问 学者 不 要 错过 哦 。,7,1,[0_1_2_3_4_5_6],[7]
3274,小区 有 车位,3,0,[0_1_2],
3275,还 差 一 个,4,0,[0_1_2_3],
3276,有 兴趣 的 同学 抓紧 了 ， 她 说 任意 时间 都 可以 跟 她 联系 。,15,2,[0_1_2_3_4_5_7_8_9_10_11_12_13_14_15],[6_16]
3277,如果 有 需要 就 请 联系 美国 妹子 ， 她 人 特别 特别 好 ， 也 说 价钱 可以 商量 。,18,3,[0_1_2_3_4_5_6_7_9_10_11_12_13_15_16_17_18_19],[8_14_20]
3278,她 说 价钱 真的 特别 好 商量 ！,7,1,[0_1_2_3_4_5_6],[7]
3279,有 兴趣 的 同学 抓紧 联系 ！,6,1,[0_1_2_3_4_5],[6]
3280,顶 一下 ！,2,1,[0_1],[2]
3281,大家 相处 和睦 ， 也 安静 。,5,2,[0_1_2_4_5],[3_6]
3282,本人 生物 专业 ， 若 有 需要 生物 相关 书籍 可 廉价 出售 。,12,2,[0_1_2_4_5_6_7_8_9_10_11_12],[3_13]
3283,价格 $40 / 月 。,2,3,[0_3],[1_2_4]
3284,空间 超级 大 ！,3,1,[0_1_2],[3]
3285,有 半 独立 的 卫生间 ！,5,1,[0_1_2_3_4],[5]
3286,安静 ， 爱 干净 。,3,2,[0_2_3],[1_4]
3287,如果 需要 更 多 信息 请 发 邮件 咨询 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
3288,本人 女生 求 2017.,3,1,[0_1_2],[3]
3289,你 找到 房子 了 吗 ？,5,1,[0_1_2_3_4],[5]
3290,屋子 里 有 地毯 的 吸尘器 必备 ， 而且 还 得 吸力 强劲 的 。,13,2,[0_1_2_3_4_5_6_8_9_10_11_12_13],[7_14]
3291,落地 灯 （ 含 灯泡 ） ， 9.,4,4,[0_1_3_4],[2_5_6_7]
3292,台灯 原价 25，55 .,2,2,[0_1],[2_3]
3293,小 吸尘器 原价 20，514 .,3,2,[0_1_2],[3_4]
3294,图 请 看 链接 ；,4,1,[0_1_2_3],[4]
3295,平时 主要 用于 接送 小孩 上学 放学 ， 长途 开车 去 过 匹兹堡 。,12,2,[0_1_2_3_4_5_6_8_9_10_11_12],[7_13]
3296,带 全 套 家具 ！,4,1,[0_1_2_3],[4]
3297,拎包 入住 ！,2,1,[0_1],[2]
3298,谢谢 大家 哦 ～,3,1,[0_1_2],[3]
3299,两 人 ， 愿意 分担 费用 。,5,2,[0_1_3_4_5],[2_6]
3300,这 类 车 要 经过 很 专业 的 检查 才 能 买 。,12,1,[0_1_2_3_4_5_6_7_8_9_10_11],[12]
3301,楼 主 吉祥 ！,3,1,[0_1_2],[3]
3302,平时 微 信 都 会 在线 ， 方便 您 随时 查询 。,10,2,[0_1_2_3_4_5_7_8_9_10],[6_11]
3303,可以 开车 ， 时间 也 可以 商量 ， 多谢 !,7,3,[0_1_3_4_5_6_8],[2_7_9]
3304,我 在 这里 生活 两 年 了 ， 一直 有 比较 频繁 打扫 卫生 ；,13,2,[0_1_2_3_4_5_6_8_9_10_11_12_13],[7_14]
3305,自己 顶 一下,3,0,[0_1_2],
3306,我 妈 从 国内 过来 ， 求 四月 初 入住 的 房子 。,11,2,[0_1_2_3_4_6_7_8_9_10_11],[5_12]
3307,具有 以下 优点 ：,3,1,[0_1_2],[3]
3308,附近 有 四 家 方便 的 超市 。,7,1,[0_1_2_3_4_5_6],[7]
3309,小区 风景 秀丽 ， 环境 优良 ， 小区 旁边 就 是 一 个 很 大 的 公园 ， 步行 3-4 分钟 就 到 公园 。,20,5,[0_1_2_4_5_7_8_9_10_11_12_13_14_15_16_18_20_21_22_23],[3_6_17_19_24]
3310,公寓 位于 顶层 （ 三 楼 ） ， 非常 安静 。,7,4,[0_1_2_4_5_8_9],[3_6_7_10]
3311,房租 $425 / 月 ， 不 含 水电 。,5,4,[0_3_5_6_7],[1_2_4_8]
3312,家具 ： 家具 齐全 ， 拎包 入住 ！,5,3,[0_2_3_5_6],[1_4_7]
3313,房子 去年 才 开始 出租 ， 所以 各 种 设施 很 新 、 很 好 ， 维护 的 也 非常 干净 ！,18,4,[0_1_2_3_4_6_7_8_9_10_11_13_14_16_17_18_19_20],[5_12_15_21]
3314,人 都 很 好 ， 性格 超 好 相处 ！,8,2,[0_1_2_3_5_6_7_8],[4_9]
3315,已 出 ， 谢谢,3,1,[0_1_3],[2]
3316,今年 新房 ， 家具 齐全 ， 拎包 入住 。,6,3,[0_1_3_4_6_7],[2_5_8]
3317,公寓 有 空调 ， 客厅 有 个 阳台 。,7,2,[0_1_2_4_5_6_7],[3_8]
3318,大家 好 ，,2,1,[0_1],[2]
3319,房间 宽敞 明亮 ， 很 适合 带着 宝宝 的 三 口 之 家 ， 单身 朋友 也 可 享受 其 奢华 。,19,3,[0_1_2_4_5_6_7_8_9_10_11_12_14_15_16_17_18_19_20],[3_13_21]
3320,入住 时间 均 可 商量,5,0,[0_1_2_3_4],
3321,机会 难得 ！,2,1,[0_1],[2]
3322,好 房 啊,3,0,[0_1_2],
3323,不过 可 议价,3,0,[0_1_2],
3324,有 家具 ， 可以 拎包 入住,5,1,[0_1_3_4_5],[2]
3325,准备 和 朋友 春假 租车 去 底特律 、 芝加哥 ， 有 想要 一起 去 的 朋友 吗 ？,15,3,[0_1_2_3_4_5_6_8_10_11_12_13_14_15_16],[7_9_17]
3326,房子 还 在 ， 欢迎 联系 看 房,7,1,[0_1_2_4_5_6_7],[3]
3327,时间 ， 这 周六 ， 地点 ， 宾 州 中部 ， 开车 2.,8,5,[0_2_3_5_7_8_9_11],[1_4_6_10_12]
3328,怎么 联系 ？,2,1,[0_1],[2]
3329,小区 门口 有 两 个 公交 车站 ， 交通 非常 方便 。,10,2,[0_1_2_3_4_5_6_8_9_10],[7_11]
3330,多 大 尺寸 的 ？,4,1,[0_1_2_3],[4]
3331,有 图 吗 ？,3,1,[0_1_2],[3]
3332,一 、 车辆 配置 ：,3,2,[0_2_3],[1_4]
3333,活动 天窗 ；,2,1,[0_1],[2]
3334,自动 巡航 等,3,0,[0_1_2],
3335,本人 为 第三 任 车主 。,5,1,[0_1_2_3_4],[5]
3336,同时 ， 所有 维护 和 保养 都 定期 进行 ；,8,2,[0_2_3_4_5_6_7_8],[1_9]
3337,本 任 车主 也 定期 对 车辆 进行 了 检查 、 更换 机油 及 其他 维护 。,15,2,[0_1_2_3_4_5_6_7_8_9_11_12_13_14_15],[10_16]
3338,开 高速 时 更能 体现 该 车 性能 （ 备注 ： ） ， 可 带给 我们 愉快 的 旅途 体验 。,16,5,[0_1_2_3_4_5_6_7_9_13_14_15_16_17_18_19],[8_10_11_12_20]
3339,大家 好 !,2,1,[0_1],[2]
3340,超级 干净 漂亮 的 房子 ， 顶 一 个 ~,8,2,[0_1_2_3_4_6_7_8],[5_9]
3341,可以 播放 图书馆 的 任何 光盘 ， 效果 非常 好 。,9,2,[0_1_2_3_4_5_7_8_9],[6_10]
3342,帮 顶 一下,3,0,[0_1_2],
3343,电视 继续 卖,3,0,[0_1_2],
3344,多谢 ： ） 希望 能 离 学校 近 一些 。,7,3,[0_3_4_5_6_7_8],[1_2_9]
3345,小鹿 速 运 有 什么 问题 呢 ？,7,1,[0_1_2_3_4_5_6],[7]
3346,请 问 可以 住 一 个 学期 吗 ？,8,1,[0_1_2_3_4_5_6_7],[8]
3347,两 个 人 求 ride.,4,1,[0_1_2_3],[4]
3348,可 商量 。,2,1,[0_1],[2]
3349,因 现在 租 的 房子 于 5.,6,1,[0_1_2_3_4_5],[6]
3350,大概 是 2.,2,1,[0_1],[2]
3351,东西 还有 ， 有 需要 的 可以 和 我 联系,9,1,[0_1_3_4_5_6_7_8_9],[2]
3352,提供 交通 卡 ！,3,1,[0_1_2],[3]
3353,平时 主要 用于 接送 小孩 上学 放学 ， 长途 开车 去 过 匹兹堡 。,12,2,[0_1_2_3_4_5_6_8_9_10_11_12],[7_13]
3354,还可 给 自行车 等 打气 。,5,1,[0_1_2_3_4],[5]
3355,你 好 ， 还 在 吗 ？,5,2,[0_1_3_4_5],[2_6]
3356,我 买 你 的 自行车 。,5,1,[0_1_2_3_4],[5]
3357,乘坐 也 很 舒适 ， 不 感觉 局促 。,7,2,[0_1_2_3_5_6_7],[4_8]
3358,车 比较 新 ， 也 不用 担心 什么 毛病 。,8,2,[0_1_2_4_5_6_7_8],[3_9]
3359,放心 开 、 开心 玩 就 是 了 。,7,2,[0_1_3_4_5_6_7],[2_8]
3360,家具 ， 厨具 齐全 ， 可以 拎包 入住 。,6,3,[0_2_3_5_6_7],[1_4_8]
3361,欢迎 来 邮件 （ wang.,3,2,[0_1_2],[3_4]
3362,请 问 电视 还 在 吗,6,0,[0_1_2_3_4_5],
3363,房间 宽敞 明亮 ， 很 适合 带着 宝宝 的 三 口 之 家 ， 单身 朋友 也 可 享受 其 奢华 。,19,3,[0_1_2_4_5_6_7_8_9_10_11_12_14_15_16_17_18_19_20],[3_13_21]
3364,能否 告知 房子 在 几 楼 ， 挨 不 挨 电梯 谢谢 !,11,2,[0_1_2_3_4_5_7_8_9_10_11],[6_12]
3365,有 兴趣 的 可 短信 或 电话 8149549546.,7,1,[0_1_2_3_4_5_6],[7]
3366,房租 可 网上 支付 。,4,1,[0_1_2_3],[4]
3367,留 电话 了 。,3,1,[0_1_2],[3]
3368,感兴趣 的 同学 联系 我 微 信 ： apricot_seed,7,2,[0_1_2_3_4_5_6],[7_8]
3369,随时 可以 拎包 入住 。,4,1,[0_1_2_3],[4]
3370,有 家具 。,2,1,[0_1],[2]
3371,房子 干净 ， 设施 很 好 。,5,2,[0_1_3_4_5],[2_6]
3372,价格 可 议 。,3,1,[0_1_2],[3]
3373,手机 848-2189139 多 谢 多谢 ！,4,2,[0_2_3_4],[1_5]
3374,我 是 第二 任 车主 。,5,1,[0_1_2_3_4],[5]
3375,无 事故 。,2,1,[0_1],[2]
3376,有 需要 的 加微信lu_loved ；,3,2,[0_1_2],[3_4]
3377,请 问 能 不 能 去 看看 房 ？,8,1,[0_1_2_3_4_5_6_7],[8]
3378,谢谢 ， 已 发 信息 求 联系 方式,7,1,[0_2_3_4_5_6_7],[1]
3379,是 独立 浴室 吗 ？,4,1,[0_1_2_3],[4]
3380,带 独立 卫生间 （ 有 浴池 版 的 ） ！,7,3,[0_1_2_4_5_6_7],[3_8_9]
3381,带 全 套 实木 家具 ！,5,1,[0_1_2_3_4],[5]
3382,谢谢 大家 哦 ～,3,1,[0_1_2],[3]
3383,非常 感谢 ！,2,1,[0_1],[2]
3384,带 全 套 家具 ！,4,1,[0_1_2_3],[4]
3385,拎包 入住 ！,2,1,[0_1],[2]
3386,谢谢 大家 哦 ～,3,1,[0_1_2],[3]
3387,带 全 套 家具 ！,4,1,[0_1_2_3],[4]
3388,拎包 入住 ！,2,1,[0_1],[2]
3389,谢谢 大家 哦 ～,3,1,[0_1_2],[3]
3390,带 全 套 家具 ！,4,1,[0_1_2_3],[4]
3391,厨具 齐全 ！,2,1,[0_1],[2]
3392,谢谢 大家 哦 ～,3,1,[0_1_2],[3]
3393,应该 不 会 占用 太 多 时间 ， 预计 最多 四 小时 。,11,2,[0_1_2_3_4_5_6_8_9_10_11],[7_12]
3394,有 人 想 帮忙 吗 谢谢,6,0,[0_1_2_3_4_5],
3395,学校 北边 。,2,1,[0_1],[2]
3396,落地 窗 接 阳台 。,4,1,[0_1_2_3],[4]
3397,顶 一 个,3,0,[0_1_2],
3398,顶 一 个,3,0,[0_1_2],
3399,价钱 是 多少 ？,3,1,[0_1_2],[3]
3400,而且 玩 很多 游戏 可以 有 更 佳 的 视野 和 体验 。,12,1,[0_1_2_3_4_5_6_7_8_9_10_11],[12]
3401,可 刀 。,2,1,[0_1],[2]
3402,已 出 已 出 已 出 已 出 已 出 已 出 已 出 已 出,16,0,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15],
3403,房间 独立 卫浴 ， 其实 男 女生 都 可以 租 。,9,2,[0_1_2_4_5_6_7_8_9],[3_10]
3404,还 有 一些 厨房 用品,5,0,[0_1_2_3_4],
3405,最 喜欢 白色 的 桌子 ， 可以 同时 坐 三 个 人 ， 我们 带着 孩子 经常 一起 阅读 ， 感觉 很 好 。,20,4,[0_1_2_3_4_6_7_8_9_10_11_13_14_15_16_17_18_20_21_22],[5_12_19_23]
3406,桌子 木质 的 ， 但 很 轻巧 ， 方便 移动 。,8,3,[0_1_2_4_5_6_8_9],[3_7_10]
3407,步行 到 小区 要 多少 时间 ？,6,1,[0_1_2_3_4_5],[6]
3408,价钱 几何 ？,2,1,[0_1],[2]
3409,周边 环境 ： 离 公交 车站 近 。,6,2,[0_1_3_4_5_6],[2_7]
3410,回国 卖 车 啦 !,4,1,[0_1_2_3],[4]
3411,更换 了 两 个 轮胎 ；,5,1,[0_1_2_3_4],[5]
3412,具体 见图 ：,2,1,[0_1],[2]
3413,有 兴趣 联系 我 哦 。,5,1,[0_1_2_3_4],[5]
3414,对 哦 ， 谢谢 提醒 我 改过 来 了,8,1,[0_1_3_4_5_6_7_8],[2]
3415,谢谢 大家 ！,2,1,[0_1],[2]
3416,请 问 可以 把 屏幕 竖 过来 吗,8,0,[0_1_2_3_4_5_6_7],
3417,还有 空位 呀,3,0,[0_1_2],
3418,还 有效 呀 ！,3,1,[0_1_2],[3]
3419,不要 太 大 。,3,1,[0_1_2],[3]
3420,我们 是 联合 培养 博士 ， 男生 。,6,2,[0_1_2_3_4_6],[5_7]
3421,可以 联系 8149549120～～～,2,1,[0_1],[2]
3422,博士 实验 项目 招 被 试 ， < 1.,6,3,[0_1_2_3_4_5],[6_7_8]
3423,客厅 超大 ， 还有 两 个 吸尘器 可以 使用 ！,8,2,[0_1_3_4_5_6_7_8],[2_9]
3424,每 个 房间 房租 350-450 ， 房屋 新 ， 性价比 极高 。,8,4,[0_1_2_3_6_7_9_10],[4_5_8_11]
3425,请 短信 联系 814-9549041 。,3,2,[0_1_2],[3_4]
3426,五月 六月 七月 八月 租 的 有 优惠 哦 ！,9,1,[0_1_2_3_4_5_6_7_8],[9]
3427,可以 参考 链接 查看 洗衣机 款式 和 具体 参数 ：,9,1,[0_1_2_3_4_5_6_7_8],[9]
3428,你 好 ！,2,1,[0_1],[2]
3429,我 有意 向 租 这个 位置 ， 但是 我 个人 注重 个人 卫生 和 饮食 习惯 。,15,2,[0_1_2_3_4_5_7_8_9_10_11_12_13_14_15],[6_16]
3430,我 对 共用 浴室 没有 意见 ， 但是 希望 厨房 客厅 能 干净 ， 不 能 油污 重 。,16,3,[0_1_2_3_4_5_7_8_9_10_11_12_14_15_16_17],[6_13_18]
3431,具有 以下 优点 ：,3,1,[0_1_2],[3]
3432,附近 有 四 家 方便 的 超市 。,7,1,[0_1_2_3_4_5_6],[7]
3433,小区 风景 秀丽 ， 环境 优良 ， 小区 旁边 就 是 一 个 很 大 的 公园 ， 步行 3-4 分钟 就 到 公园 。,20,5,[0_1_2_4_5_7_8_9_10_11_12_13_14_15_16_18_20_21_22_23],[3_6_17_19_24]
3434,不 接受 人民币 。,3,1,[0_1_2],[3]
3435,还有 两 个 空位 需要 的 各位 还 可以 联系 我,11,0,[0_1_2_3_4_5_6_7_8_9_10],
3436,有 没 有 眼镜 什么 的 啊,7,0,[0_1_2_3_4_5_6],
3437,车况 非常 好 。,3,1,[0_1_2],[3]
3438,家具 、 各种 厨具 齐全 ， 可 拎包 入住 。,7,3,[0_2_3_4_6_7_8],[1_5_9]
3439,均 免费 赠送 。,3,1,[0_1_2],[3]
3440,享受 田园 生活 及 绿色 蔬菜 产品 。,7,1,[0_1_2_3_4_5_6],[7]
3441,谢谢 大家 拉 ！,3,1,[0_1_2],[3]
3442,可以 了解 一下 吗 ?,4,1,[0_1_2_3],[4]
3443,谢谢 大家 ！,2,1,[0_1],[2]
3444,一 室 一 厅,4,0,[0_1_2_3],
3445,$500 / 月 。,1,3,[2],[0_1_3]
3446,现在 随时 可以 入住 。,4,1,[0_1_2_3],[4]
3447,多少 钱 ？,2,1,[0_1],[2]
3448,车 不 是 才 买 吗 .,6,1,[0_1_2_3_4_5],[6]
3449,感兴趣 的 可以 联系 我 ， 邮箱 nudt.,6,2,[0_1_2_3_4_6],[5_7]
3450,拎包 即 住 。,3,1,[0_1_2],[3]
3451,我 要 穿衣镜,3,0,[0_1_2],
3452,价格 可 商量,3,0,[0_1_2],
3453,( 已 预订 ),2,2,[1_2],[0_3]
3454,( 已 卖 ),2,2,[1_2],[0_3]
3455,( 已 预订 ),2,2,[1_2],[0_3]
3456,( 已 预订 ),2,2,[1_2],[0_3]
3457,( 已 卖 ),2,2,[1_2],[0_3]
3458,( 已 卖 ),2,2,[1_2],[0_3]
3459,( 已 预订 ),2,2,[1_2],[0_3]
3460,联系 电话 ： mr.,2,2,[0_1],[2_3]
3461,物品 逐渐 减少 ， 最后 机会 了 。,6,2,[0_1_2_4_5_6],[3_7]
3462,如果 你 有 任何 问题 ， 欢迎 与 我 联系 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
3463,还有 一 间 房间 哦 ！,5,1,[0_1_2_3_4],[5]
3464,由于 本人 工作 原因 2.,4,1,[0_1_2_3],[4]
3465,几 室 ？,2,1,[0_1],[2]
3466,没错 的 ， 可以 用 这个 邮箱 联系 。,7,2,[0_1_3_4_5_6_7],[2_8]
3467,已 租 好 ， 谢谢 您 的 关注 。,7,2,[0_1_2_4_5_6_7],[3_8]
3468,改写 了 一点 。,3,1,[0_1_2],[3]
3469,才 发现 之前 写 的 是 2016.,6,1,[0_1_2_3_4_5],[6]
3470,房子 还 在 吗 ？,4,1,[0_1_2_3],[4]
3471,请 问 最早 什么 时候 可以 入住 啊,8,0,[0_1_2_3_4_5_6_7],
3472,养 了 几 个 月 发现 对 它们 过敏 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
3473,均 为 雌性 ， 健康 活泼 ， 但 比较 害羞 。,8,3,[0_1_2_4_5_7_8_9],[3_6_10]
3474,我 同时 会 赠送 笼子 和 饲料 。,7,1,[0_1_2_3_4_5_6],[7]
3475,有意 收养 的 或者 想 看 照片 的 可以 联系 我 。,11,1,[0_1_2_3_4_5_6_7_8_9_10],[11]
3476,有 需要 的 加微信lu_loved ；,3,2,[0_1_2],[3_4]
3477,几 室 ？,2,1,[0_1],[2]
3478,万一 违规 航拍 还要 被 罚 。,6,1,[0_1_2_3_4_5],[6]
3479,用 腿 爬,3,0,[0_1_2],
3480,厉害 了 哥,3,0,[0_1_2],
3481,大家 好 ！,2,1,[0_1],[2]
3482,有 兴趣 。,2,1,[0_1],[2]
3483,功能 有 问题 吗 ？,4,1,[0_1_2_3],[4]
3484,噪音 怎样 ？,2,1,[0_1],[2]
3485,几 成 新 ？,3,1,[0_1_2],[3]
3486,物业 服务 规范 ， 小区 安全 、 干净 、 安静 、 温馨 。,8,5,[0_1_2_4_5_7_9_11],[3_6_8_10_12]
3487,想 看 图片 也 可以 联系 我 。,7,1,[0_1_2_3_4_5_6],[7]
3488,车 已 出手 ~,3,1,[0_1_2],[3]
3489,最后 几 样 ， 快 处理 完 了 ， 需要 的 尽快,10,2,[0_1_2_4_5_6_7_9_10_11],[3_8]
3490,请 问 有 饭桌 吗 ？,5,1,[0_1_2_3_4],[5]
3491,价钱 可以 商量 。,3,1,[0_1_2],[3]
3492,房子 还 有 一 个 很 大 的 地下室 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
3493,想 看 房子 照片 的 可以 自己 在 zillow.,8,1,[0_1_2_3_4_5_6_7],[8]
3494,自己 顶 一下,3,0,[0_1_2],
3495,家具 ， 厨具 均有 。,3,2,[0_2_3],[1_4]
3496,拎包 入住 即可 ！,3,1,[0_1_2],[3]
3497,联系 电话 814-8529575 。,2,2,[0_1],[2_3]
3498,平时 白天 基本 都 在 实验室 ， 下班 回家 休息 。,9,2,[0_1_2_3_4_5_7_8_9],[6_10]
3499,房子 已 出租 ， 勿 联系 ， 谢谢 关注,7,2,[0_1_2_4_5_7_8],[3_6]
3500,博士后 / 博士 / 硕士 学历 ， 英文 可以 作为 工作 语言 熟练 使用 。,11,4,[0_2_4_5_7_8_9_10_11_12_13],[1_3_6_14]
3501,大 农业 相关 专业 学习 背景 ， 生物 技术 、 分子 生物学 、 食品 等 专业 领域 学习 背景 ， 机械 设计 及 自动化 等 专业 领域 学习 背景 ， 设施 农业 硬件 、 软件 ， 温室 内 栽培 等 专业 领域 学习 背景 。,37,8,[0_1_2_3_4_5_7_8_10_11_13_14_15_16_17_18_20_21_22_23_24_25_26_27_28_30_31_32_34_36_37_38_39_40_41_42_43],[6_9_12_19_29_33_35_44]
3502,具有 科研 及 实际 应用 能力 ， 并 意愿 致力于 现代 农业 的 发展 。,13,2,[0_1_2_3_4_5_7_8_9_10_11_12_13],[6_14]
3503,公司 提供 全球 视野 学习 平台 ， 致力于 打造 中国 现代 农业 高端 人才 。,13,2,[0_1_2_3_4_5_7_8_9_10_11_12_13],[6_14]
3504,求 一起 。,2,1,[0_1],[2]
3505,房屋 空间 大 ， 朝阳 ， 光线 很 好 。,7,3,[0_1_2_4_6_7_8],[3_5_9]
3506,哑铃 （ 可 调节 ） 5$4 .,3,4,[0_2_3],[1_4_5_6]
3507,落地 风扇 5$8 .,2,2,[0_1],[2_3]
3508,衣服 篓子 1.,2,1,[0_1],[2]
3509,5$ / 个 。,1,3,[2],[0_1_3]
3510,佳能 彩色 照片 打印机 10$27 .,4,2,[0_1_2_3],[4_5]
3511,双 人大 沙发 （ 1.,3,2,[0_1_2],[3_4]
3512,衣服 篓子 1.,2,1,[0_1],[2]
3513,双 人大 沙发 （ 1.,3,2,[0_1_2],[3_4]
3514,所有 物品 已 卖,4,0,[0_1_2_3],
3515,盒子 还在 ， 然后 去年 穿 出去 过 两 次 ？,9,2,[0_1_3_4_5_6_7_8_9],[2_10]
3516,价钱 可以 商量 。,3,1,[0_1_2],[3]
3517,因 工作 安排 ， 需 提前 回国 。,6,2,[0_1_2_4_5_6],[3_7]
3518,小区 不 能 养 宠物 ， 会 给 住户 提供 免费 停车 位 。,12,2,[0_1_2_3_4_6_7_8_9_10_11_12],[5_13]
3519,月 租$574 ， 包括 水 和 网 。,5,3,[0_3_4_5_6],[1_2_7]
3520,我 会 尽快 回复 ！,4,1,[0_1_2_3],[4]
3521,请 有 诚意 的 朋友 联系 我 ~ 谢谢,8,1,[0_1_2_3_4_5_6_8],[7]
3522,房子 还 在 ， 骗子 麻烦 不 要 来 啦 ~ ~ 诚意 出租,11,3,[0_1_2_4_5_6_7_8_9_12_13],[3_10_11]
3523,随时 拎包 入住 一 室 一 厅 一 卫 一 个 阳台 。,12,1,[0_1_2_3_4_5_6_7_8_9_10_11],[12]
3524,房型 ： 房子 很 大 ， 共 三 层 。,7,3,[0_2_3_4_6_7_8],[1_5_9]
3525,一 楼 客厅 厨房 ， 二 楼 两 个 房间 ， 三 楼 一 个 房间 。,14,3,[0_1_2_3_5_6_7_8_9_11_12_13_14_15],[4_10_16]
3526,房 内 可 留下 桌子 ， 柜子 ， 床 ， 电视 ， 灯 等 基本 家具 。,12,5,[0_1_2_3_4_6_8_10_12_13_14_15],[5_7_9_11_16]
3527,可以 随时 看 房 。,4,1,[0_1_2_3],[4]
3528,详细 介绍 : aonecode.,2,2,[0_1],[2_3]
3529,硅谷 工作 内 推 和 算法 培训 ~,7,1,[0_1_2_3_4_5_6],[7]
3530,我们 也 有 洲际 搬家 的 服务 。,7,1,[0_1_2_3_4_5_6],[7]
3531,顶 一 顶 ， 还有 需要 租房 的 同学 吗,9,1,[0_1_2_4_5_6_7_8_9],[3]
3532,顶 别 沉,3,0,[0_1_2],
3533,求 一起 。,2,1,[0_1],[2]
3534,周末 回国 ， 甩卖 一切 .,4,2,[0_1_3_4],[2_5]
3535,联系 电话 814-三二一6533.,2,1,[0_1],[2]
3536,他 是 国内 博士 ， 男 ， 很 好 相处 。,8,3,[0_1_2_3_5_7_8_9],[4_6_10]
3537,全新 呀 !,2,1,[0_1],[2]
3538,连 盒子 都 没 打开 过 !,6,1,[0_1_2_3_4_5],[6]
3539,我 家 小孩 的 旅行 证 已经 收到 ， 没有 亲自 去 纽约 领事馆 取 。,14,2,[0_1_2_3_4_5_6_7_9_10_11_12_13_14],[8_15]
3540,很快 就 收到 了 。,4,1,[0_1_2_3],[4]
3541,祝 大家 好运 。,3,1,[0_1_2],[3]
3542,共享 厨房 和 客厅 。,4,1,[0_1_2_3],[4]
3543,房间 里 有 一 张 新 床 。,7,1,[0_1_2_3_4_5_6],[7]
3544,送 头盔 。,2,1,[0_1],[2]
3545,购物 ： 附近 有 四 家 方便 的 超市 。,8,2,[0_2_3_4_5_6_7_8],[1_9]
3546,性价比 最高 的 小区 啊,5,0,[0_1_2_3_4],
3547,一 个 卫浴 ？,3,1,[0_1_2],[3]
3548,访 学期 满 ， 回国 卖 车 。,6,2,[0_1_2_4_5_6],[3_7]
3549,车主 习惯 清理 ， 因此 车 很 干净 ， 没有 任务 异味 。,10,3,[0_1_2_4_5_6_7_9_10_11],[3_8_12]
3550,十分 宽敞 的 客厅 。,4,1,[0_1_2_3],[4]
3551,房间 不 包括 家具 。,4,1,[0_1_2_3],[4]
3552,价格 肯定 会 让 你 心动 不已 。,7,1,[0_1_2_3_4_5_6],[7]
3553,心动 不如 行动 啊 ！,4,1,[0_1_2_3],[4]
3554,好 车 自己 顶,4,0,[0_1_2_3],
