SentenceID,NonCodeSwitchedSentence,ChineseWordCount,PunctuationCount,IndicesOfChineseWord,IndicesOfPunctuation
2520,基本 信息 ：,2,1,[0_1],[2]
2521,- 招租 的 是 客厅 ， 因为 房型 设计 出色 所以 客厅 和 房间 基本上 是 完全 分隔 不 会 互相 干扰 。,20,3,[1_2_3_4_6_7_8_9_10_11_12_13_14_15_16_17_18_19_20_21],[0_5_22]
2522,地理 位置 ：,2,1,[0_1],[2]
2523,价位 及 要求 ：,3,1,[0_1_2],[3]
2524,-$500 水 电网 全 包 可 刀 。,6,2,[1_2_3_4_5_6],[0_7]
2525,价格 便宜 ！,2,1,[0_1],[2]
2526,再 顶 一个,3,0,[0_1_2],
2527,自 顶 一 波 ， 自 顶,6,1,[0_1_2_3_5_6],[4]
2528,有 需要 请 联系 我,5,0,[0_1_2_3_4],
2529,顶 一下 ， 顶 一下 ， 顶 一下,6,2,[0_1_3_4_6_7],[2_5]
2530,可以 随时 看 房 ， 有 需要 的 联系 我 呗 ~,10,2,[0_1_2_3_5_6_7_8_9_10],[4_11]
2531,顶 一 波 ， 顶 一 波,6,1,[0_1_2_4_5_6],[3]
2532,顶 一 波 顶 一 波 顶 一 波,9,0,[0_1_2_3_4_5_6_7_8],
2533,顶 上去 ， 顶 上去 ， 顶 上去,6,2,[0_1_3_4_6_7],[2_5]
2534,家具 齐全 ， 拎包 入住 。,4,2,[0_1_3_4],[2_5]
2535,欢迎 随时 来 看 房,5,0,[0_1_2_3_4],
2536,邮箱 : jiaduobao.,1,2,[0],[1_2]
2537,卧室 已 租 ， 只 剩下 客厅 了,7,1,[0_1_2_4_5_6_7],[3]
2538,时间 ： 5.,1,2,[0],[1_2]
2539,交通 便利 十五 分钟 内 即可 步行 至 或,9,0,[0_1_2_3_4_5_6_7_8],
2540,自己 顶 一下 ！,3,1,[0_1_2],[3]
2541,房子 分 三 层 ， 二 楼 是 三 间 卧室 和 一 个 卫生间 。,14,2,[0_1_2_3_5_6_7_8_9_10_11_12_13_14],[4_15]
2542,一 楼 是 客厅 ， 饭厅 ， 厨房 ， 空间 很大 。,8,4,[0_1_2_3_5_7_9_10],[4_6_8_11]
2543,以及 一些 小 桌子 。,4,1,[0_1_2_3],[4]
2544,此 房 的 主要 优点 是 价格 便宜 ， 交通 便利 ， 家具 设施 齐备 。,13,3,[0_1_2_3_4_5_6_7_9_10_12_13_14],[8_11_15]
2545,房子 五 月 多 开始 出租 ， 长 租 可以 租 一 年 及 以上 ， 直接 与 房东 签 合同 。,19,3,[0_1_2_3_4_5_7_8_9_10_11_12_13_14_16_17_18_19_20],[6_15_21]
2546,短 租 可以 租 5-8月 。,4,2,[0_1_2_3],[4_5]
2547,步行 匹 大 十 分钟 ！,5,1,[0_1_2_3_4],[5]
2548,去 图书馆 等 周边 均 是 步行 距离 ！,8,1,[0_1_2_3_4_5_6_7],[8]
2549,房子 共 三 层 ， 现 二 楼 招租,8,1,[0_1_2_3_5_6_7_8],[4]
2550,自 顶 ～～～,2,1,[0_1],[2]
2551,已 租 ， 谢谢 大家,4,1,[0_1_3_4],[2]
2552,我们 三 个 都 爱 整洁 ， 不 吵闹 。,8,2,[0_1_2_3_4_5_7_8],[6_9]
2553,长 租 优先 ~ ~,3,2,[0_1_2],[3_4]
2554,房子 公共 区域 有 人 定期 打扫 ， 非常 干净 。,9,2,[0_1_2_3_4_5_6_8_9],[7_10]
2555,治安 良好 ， 安静 的 住宅 街 。,6,2,[0_1_3_4_5_6],[2_7]
2556,周围 很多 学生 和 医生 ， 以及 华人 同学 。,8,2,[0_1_2_3_4_6_7_8],[5_9]
2557,家具 齐全 ~ ~,2,2,[0_1],[2_3]
2558,超大 卧室 ~ ~,2,2,[0_1],[2_3]
2559,温馨 书房 ~ ~,2,2,[0_1],[2_3]
2560,大 厨房 ~~~,2,1,[0_1],[2]
2561,周围 治安 良好 ， 安静 的 住宅 街 。,7,2,[0_1_2_4_5_6_7],[3_8]
2562,周围 很多 学生 和 医生 ， 以及 华人 同学 居住 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
2563,2017/05 下旬 ~ 2017/07/31,1,3,[1],[0_2_3]
2564,重要 的 先 说 ：,4,1,[0_1_2_3],[4]
2565,- 独立 卫浴 ， 风格 现代 ， 非 开放 厨房,7,3,[1_2_4_5_7_8_9],[0_3_6]
2566,超 赞 的 公寓 ：,4,1,[0_1_2_3],[4]
2567,好 房子 ， 顶 ！,3,2,[0_1_3],[2_4]
2568,公寓 非常 宽敞 ， 附近 没有 噪音 ， 朝向 很 好 。,9,3,[0_1_2_4_5_6_8_9_10],[3_7_11]
2569,基本 要求 如下 ：,3,1,[0_1_2],[3]
2570,最好 是 男生 ， 爱 干净 作息 相对 规律 。,8,2,[0_1_2_4_5_6_7_8],[3_9]
2571,包 水 暖气 。,3,1,[0_1_2],[3]
2572,再 顶 一 次 ！,4,1,[0_1_2_3],[4]
2573,靠近 大 马路 ， 地理 位置 安全 。,6,2,[0_1_2_4_5_6],[3_7]
2574,二 楼 三 间 卧室 ， 一 卫生间 ， 二 楼 住 三 女生 。,12,3,[0_1_2_3_4_6_7_9_10_11_12_13],[5_8_14]
2575,客厅 有 两 个 卧室 那么 大 格局 非常 好 有 衣柜 有 屏风,14,0,[0_1_2_3_4_5_6_7_8_9_10_11_12_13],
2576,房子 宽敞 明亮 !,3,1,[0_1_2],[3]
2577,位于 奥克兰 ， 近 女子 医院 ， 超级 方便 ， 安静 ， 也 很 安全 ！,11,5,[0_1_3_4_5_7_8_10_12_13_14],[2_6_9_11_15]
2578,大 卧房 ： 二 楼 尺寸 ： 15.,5,3,[0_1_3_4_5],[2_6_7]
2579,小 卧房 ： 二 楼 尺寸 ： 10.,5,3,[0_1_3_4_5],[2_6_7]
2580,联系 方式 ：,2,1,[0_1],[2]
2581,有 健身房 泳池 ， 性价比 很 高 ， 房间 和 客厅 很 大 。,11,3,[0_1_2_4_5_6_8_9_10_11_12],[3_7_13]
2582,公寓 属于 比较 新 的 ， 客厅 落地窗 ， 有 阳台 ， 阳光 很 好 。,12,4,[0_1_2_3_4_6_7_9_10_12_13_14],[5_8_11_15]
2583,有意 向 请 尽快 联系 我 。,6,1,[0_1_2_3_4_5],[6]
2584,步行 匹 大 十 分钟 ！,5,1,[0_1_2_3_4],[5]
2585,适合 需要 安静 休息 的 你 ！,6,1,[0_1_2_3_4_5],[6]
2586,周围 餐馆 ， 商店 皆 步行 距离 ！,6,2,[0_1_3_4_5_6],[2_7]
2587,家具 齐全 ， 拎包 入住 ！,4,2,[0_1_3_4],[2_5]
2588,自己 顶 起来 ！,3,1,[0_1_2],[3]
2589,已 租 谢谢 ！,3,1,[0_1_2],[3]
2590,联系 方式 ？,2,1,[0_1],[2]
2591,水压 测试 ， 是 正经 喷头,5,1,[0_1_3_4_5],[2]
2592,目前 房东 正在 对 房子 进行 装修 ， 所以 图片 中 还 没有 家具 。,13,2,[0_1_2_3_4_5_6_8_9_10_11_12_13],[7_14]
2593,周围 治安 良好 ， 安静 的 住宅 街 。,7,2,[0_1_2_4_5_6_7],[3_8]
2594,周围 很多 学生 和 医生 ， 以及 华人 同学 居住 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
2595,周围 治安 良好 ， 安静 的 住宅 街 。,7,2,[0_1_2_4_5_6_7],[3_8]
2596,周围 很多 学生 和 医生 ， 以及 华人 同学 居住 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
2597,2017/05 下旬 ~ 2017/07/31,1,3,[1],[0_2_3]
2598,面积 很 大 。,3,1,[0_1_2],[3]
2599,宽敞 客厅 ， 采光 良好 。,4,2,[0_1_3_4],[2_5]
2600,可视 个人 情况 给予 优惠 。,5,1,[0_1_2_3_4],[5]
2601,有 需要 的 请 联系 我 412.,6,1,[0_1_2_3_4_5],[6]
2602,客厅 里 有 空调 ， 夏天 可以 享受 冷气 。,8,2,[0_1_2_3_5_6_7_8],[4_9]
2603,公寓 地址 :,2,1,[0_1],[2]
2604,出租 日期 :,2,1,[0_1],[2]
2605,5/31/2017 至 7/31/2017 .,1,3,[1],[0_2_3]
2606,所以 一共 大概 500-600 刀 左右 一 个 月 。,8,2,[0_1_2_4_5_6_7_8],[3_9]
2607,另外 可 共享 部分 家具 和 电器 。,7,1,[0_1_2_3_4_5_6],[7]
2608,联系 方式 ：,2,1,[0_1],[2]
2609,性价比 很 高 。,3,1,[0_1_2],[3]
2610,以下 几 点 请 注意 ：,5,1,[0_1_2_3_4],[5]
2611,乐于 提供 公寓 照片 ， 解答 疑问 。,6,2,[0_1_2_3_5_6],[4_7]
2612,客厅 有 餐桌 ， 沙发 等 家具 齐全 。,7,2,[0_1_2_4_5_6_7],[3_8]
2613,一 楼 卧室 落地窗 ， 房间 大 ， 二 楼 卧室 采光 好 ， 窗外 景色 优美 ， 三 楼 卧室 无 窗 但 有 独立 卫生间 。,23,5,[0_1_2_3_5_6_8_9_10_11_12_14_15_16_18_19_20_21_22_23_24_25_26],[4_7_13_17_27]
2614,二 楼 三 楼 中央 空调 ， 一 楼 单独 空调 。,10,2,[0_1_2_3_4_5_7_8_9_10],[6_11]
2615,周围 治安 良好 ， 安静 的 住宅 街 。,7,2,[0_1_2_4_5_6_7],[3_8]
2616,周围 很多 学生 和 医生 ， 以及 华人 同学 居住 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
2617,本 消息 仍然 有效,4,0,[0_1_2_3],
2618,公寓 环境 ： 物业 管理 规范 。,5,2,[0_1_3_4_5],[2_6]
2619,电梯 直达 。,2,1,[0_1],[2]
2620,一 楼 有 健身房 。,4,1,[0_1_2_3],[4]
2621,价格 ： 可以 商议 。,3,2,[0_2_3],[1_4]
2622,已经 找到 房子 啦 ， 谢谢 大家 ！,6,2,[0_1_2_3_5_6],[4_7]
2623,已 租 已 租 已 租 已 租,8,0,[0_1_2_3_4_5_6_7],
2624,可 分为 三 个 独立 空间 ， 两 卧室 ， 一 个 客厅 。,11,3,[0_1_2_3_4_5_7_8_10_11_12],[6_9_13]
2625,一 楼 有 健身房 ， 免费 。,5,2,[0_1_2_3_5],[4_6]
2626,留学生 中 最 热门 公寓 ！,5,1,[0_1_2_3_4],[5]
2627,已 租 ！,2,1,[0_1],[2]
2628,月 租金 是 $1，750+ 电 和气 。,5,2,[0_1_2_4_5],[3_6]
2629,非常 感谢 ！,2,1,[0_1],[2]
2630,诚意 租房 价格 可 商议 。,5,1,[0_1_2_3_4],[5]
2631,短 租 三 个 月 ， 房子 很大 （ 71.,7,3,[0_1_2_3_4_6_7],[5_8_9]
2632,价钱 可 商讨 。,3,1,[0_1_2],[3]
2633,有意 一并 入手 家具 家电 者 优先 考虑 。,8,1,[0_1_2_3_4_5_6_7],[8]
2634,短 租 三 个 月 ， 房子 很大 （ 71.,7,3,[0_1_2_3_4_6_7],[5_8_9]
2635,价钱 可 商讨 。,3,1,[0_1_2],[3]
2636,此 居住 。,2,1,[0_1],[2]
2637,目前 已 有 几十 户 华人 住户 。,7,1,[0_1_2_3_4_5_6],[7]
2638,顶 》 》 》 》 》 》 》 》 》 》 》 》 》 》 》 》 》 》,1,18,[0],[1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18]
2639,全新 的 厨房 、 卫浴 设施 ， 客厅 宽敞 ， 舒适 干净 。,9,4,[0_1_2_4_5_7_8_10_11],[3_6_9_12]
2640,公寓 设施 新 ， 物业 良好 。,5,2,[0_1_2_4_5],[3_6]
2641,有 专人 负责 开门 和 接受 快递 包裹 。,8,1,[0_1_2_3_4_5_6_7],[8]
2642,公寓 设施 新 ， 物业 良好 。,5,2,[0_1_2_4_5],[3_6]
2643,有 专人 负责 开门 和 接受 快递 包裹 。,8,1,[0_1_2_3_4_5_6_7],[8]
2644,新近 装修 ， 干净 整洁 ， 环境 很 好 ， 安全 安静 ， 附近 住 有 不少 中国 学生 和 访问 学者 。,18,5,[0_1_3_4_6_7_8_10_11_13_14_15_16_17_18_19_20_21],[2_5_9_12_22]
2645,光线 明亮 ， 布局 合理 。,4,2,[0_1_3_4],[2_5]
2646,免费 送给 想 住 的 人 ！,6,1,[0_1_2_3_4_5],[6]
2647,（ 不用 担心 冬天 暖气 给 的 足 不足 ！,8,2,[1_2_3_4_5_6_7_8],[0_9]
2648,门口 街 趴 数量 充足 可 免费 停车 。,8,1,[0_1_2_3_4_5_6_7],[8]
2649,谢绝 宠物 。,2,1,[0_1],[2]
2650,去年 装修 完毕 ， 现在 即可 入住 。,6,2,[0_1_2_4_5_6],[3_7]
2651,家具 齐全 ， 可 拎包 入住 ， 家具 半 卖 半 送 ， 优惠 处理 。,12,4,[0_1_3_4_5_7_8_9_10_11_13_14],[2_6_12_15]
2652,紧急 出手 ， 条件 可以 商量,5,1,[0_1_3_4_5],[2]
2653,家具 ： 厨具 卫浴 齐全 ， 家具 部分 可 送,8,2,[0_2_3_4_6_7_8_9],[1_5]
2654,每 层 都 有 丢 垃圾 的 地方 。,8,1,[0_1_2_3_4_5_6_7],[8]
2655,街区 非常 安静 ， 治安 良好 的 犹太人 聚居 区域 。,9,2,[0_1_2_4_5_6_7_8_9],[3_10]
2656,支持 随时 看 房 ， 三月 底 免费 入住 ~,8,2,[0_1_2_3_5_6_7_8],[4_9]
2657,有 正规 租房 合同 ， 保护 双方 权益 ， 安心 入住 。,9,3,[0_1_2_3_5_6_7_9_10],[4_8_11]
2658,现在 都 有 入住 。,4,1,[0_1_2_3],[4]
2659,治安 良好 ， 安静 的 住宅 街 。,6,2,[0_1_3_4_5_6],[2_7]
2660,周围 很多 学生 和 医生 ， 以及 华人 同学 。,8,2,[0_1_2_3_4_6_7_8],[5_9]
2661,房间 都 有 家具,4,0,[0_1_2_3],
2662,温馨 独立 卧室,3,0,[0_1_2],
2663,有 小 冰箱,3,0,[0_1_2],
2664,具体 可以 商量,3,0,[0_1_2],
2665,有 餐桌 餐具 厨具,4,0,[0_1_2_3],
2666,公寓 非常 安静 ；,3,1,[0_1_2],[3]
2667,不用 担心 用电 多 会 有 超额 费用 ！,8,1,[0_1_2_3_4_5_6_7],[8]
2668,周围 治安 良好 ， 安静 的 住宅 街 。,7,2,[0_1_2_4_5_6_7],[3_8]
2669,周围 很多 学生 和 医生 ， 以及 华人 同学 居住 。,9,2,[0_1_2_3_4_6_7_8_9],[5_10]
2670,家具 齐全 ， 可 拎包 入住 ， 家具 半 卖 半 送 ， 优惠 处理 。,12,4,[0_1_3_4_5_7_8_9_10_11_13_14],[2_6_12_15]
2671,确定 续 住 可以 免费 入住 一 周 ， 超 划算 的 。,11,2,[0_1_2_3_4_5_6_7_9_10_11],[8_12]
2672,感觉 自己 话 好多,4,0,[0_1_2_3],
2673,房子 宽敞 明亮 !,3,1,[0_1_2],[3]
2674,位于 奥克兰 ， 近 女子 医院 ， 超级 方便 ， 安静 ， 也 很 安全 ！,11,5,[0_1_3_4_5_7_8_10_12_13_14],[2_6_9_11_15]
2675,小 卧房 ： 二 楼 尺寸 ： 12.,5,3,[0_1_3_4_5],[2_6_7]
2676,联系 方式 ：,2,1,[0_1],[2]
2677,户型 ： 去 看 的 时候 一下 就 喜欢 上 这个 户型 了 ， 关键 价格 也 算 这样 公寓 里 比较 良心 的 了 。,23,3,[0_2_3_4_5_6_7_8_9_10_11_12_14_15_16_17_18_19_20_21_22_23_24],[1_13_25]
2678,所以 选 了 这么 久 中意 这个 公寓 是 因为 它 真的 蛮 不错 。,14,1,[0_1_2_3_4_5_6_7_8_9_10_11_12_13],[14]
2679,自己 屋里 怎样 无所谓 ， 但是 希望 我们 可以 轮流 打扫 公共 区域 的 卫生 。,14,2,[0_1_2_3_5_6_7_8_9_10_11_12_13_14],[4_15]
2680,联系 方式 ：,2,1,[0_1],[2]
2681,已经 找到 人 了 .,4,1,[0_1_2_3],[4]
2682,管理 公司 包 水电 暖气 ， 冬天 暖气 很 给 力 ， 屋子 里面 很 暖和 ， 匹兹堡 的 冬天 比较 长 ， 给 力 的 暖气 是 必须 的 。,26,5,[0_1_2_3_4_6_7_8_9_10_12_13_14_15_17_18_19_20_21_23_24_25_26_27_28_29],[5_11_16_22_30]
2683,环境 很 好 ， 非常 安静 ， 周围 住 有 不少 中国 学生 和 访问 学者 。,14,3,[0_1_2_4_5_7_8_9_10_11_12_13_14_15],[3_6_16]
2684,光线 明亮 ， 布局 合理 。,4,2,[0_1_3_4],[2_5]
2685,所有 房间 家具 齐全 ， 厨房 设备 一 应 俱 有 。,10,2,[0_1_2_3_5_6_7_8_9_10],[4_11]
2686,环境 很 好 ， 非常 安静 ， 周围 住 有 不少 中国 学生 和 访问 学者 。,14,3,[0_1_2_4_5_7_8_9_10_11_12_13_14_15],[3_6_16]
2687,光线 明亮 ， 布局 合理 。,4,2,[0_1_3_4],[2_5]
2688,所有 房间 家具 齐全 ， 厨房 设备 一 应 俱 有 。,10,2,[0_1_2_3_5_6_7_8_9_10],[4_11]
2689,房租 : 每 月 $2100 + 煤 水电 。,5,4,[0_2_3_6_7],[1_4_5_8]
2690,月 租金 是 $1，750+ 电 和气 。,5,2,[0_1_2_4_5],[3_6]
2691,非常 感谢 ！,2,1,[0_1],[2]
2692,（ 均 为 男生 ） 。,3,3,[1_2_3],[0_4_5]
2693,入住 和 搬出 时间 好 商量 。,6,1,[0_1_2_3_4_5],[6]
2694,联系 方式 ：,2,1,[0_1],[2]
2695,房子 位于 mt.,2,1,[0_1],[2]
2696,安全 、 安静 ， 舒适 ， 交通 便利 。,5,4,[0_2_4_6_7],[1_3_5_8]
2697,最好 是 男生 ， 爱 干净 作息 相对 规律 。,8,2,[0_1_2_4_5_6_7_8],[3_9]
2698,时间 ： 五月 初 到 八月 底,6,1,[0_2_3_4_5_6],[1]
2699,住 的 环境 ：,3,1,[0_1_2],[3]
2700,很 安静 。,2,1,[0_1],[2]
2701,在 背 朝 马路 的 一 侧 。,7,1,[0_1_2_3_4_5_6],[7]
2702,家具 齐全 ， 拎包 入住,4,1,[0_1_3_4],[2]
2703,厨房 用品 齐全,3,0,[0_1_2],
2704,空间 很大 。,2,1,[0_1],[2]
2705,来看 就 知道 了,4,0,[0_1_2_3],
2706,交通 便利 。,2,1,[0_1],[2]
2707,走路 大概 二十 分钟,4,0,[0_1_2_3],
2708,人文 环境 ：,2,1,[0_1],[2]
2709,暑期 短 租 5-7月 !,3,2,[0_1_2],[3_4]
2710,房东 的 联系 方式 ， 412-4788289,4,2,[0_1_2_3],[4_5]
2711,性价比 很 高 。,3,1,[0_1_2],[3]
2712,以下 几 点 请 注意 ：,5,1,[0_1_2_3_4],[5]
2713,这 几 个 月 可以 短 租 哈,8,0,[0_1_2_3_4_5_6_7],
2714,即日 起 可 入住 。,4,1,[0_1_2_3],[4]
2715,周边 的 环境 宁静 安全 。,5,1,[0_1_2_3_4],[5]
2716,生活 、 学习 都 很 方便 。,5,2,[0_2_3_4_5],[1_6]
2717,长短 租 都 可以 。,4,1,[0_1_2_3],[4]
2718,重点 ： 价格 好 商量 ！,4,2,[0_2_3_4],[1_5]
2719,而且 ， 设施 到位 （ 沙发 餐桌 茶几 床 书桌 等等 ） ， 绝对 的 拎包 入住 。,13,5,[0_2_3_5_6_7_8_9_10_13_14_15_16],[1_4_11_12_17]
2720,注意 ： 客厅 一 小 部分 位置 用于 存放 我们 的 物品 。,11,2,[0_2_3_4_5_6_7_8_9_10_11],[1_12]
2721,希望 你 是 一 个 爱 卫生 的 人 。,9,1,[0_1_2_3_4_5_6_7_8],[9]
2722,补充 一点 ， 限 女生,4,1,[0_1_3_4],[2]
2723,优先 考虑 收 家具 的 同学 。,6,1,[0_1_2_3_4_5],[6]
2724,格局 好 ， 客厅 三 面 有 墙 ， 独立 ， 几乎 不 被 打扰 。,12,4,[0_1_3_4_5_6_7_9_11_12_13_14],[2_8_10_15]
2725,， 厅 和 卧室 一样 ， 完全 可以 再 住 一 个 人 ( 不 经过 厨房 ， 入口 和 卧室 门 一样 宽 !,20,5,[1_2_3_4_6_7_8_9_10_11_12_14_15_16_18_19_20_21_22_23],[0_5_13_17_24]
2726,卧室 空间 大 ， 家具 可 送 ， 绝对 拎包 入住 !,9,3,[0_1_2_4_5_6_8_9_10],[3_7_11]
2727,生活 超 便利 ！,3,1,[0_1_2],[3]
2728,真的 是 超 好 的 公寓 啊 感兴趣 的 一定 不 要 错过 ～ ～,13,2,[0_1_2_3_4_5_6_7_8_9_10_11_12],[13_14]
2729,客厅 超大 ， 有 餐桌 电视 沙发 ， 并且 是 落地窗 。,9,3,[0_1_3_4_5_6_8_9_10],[2_7_11]
2730,欢迎 有 兴趣 的 朋友 或者 短 租 的 朋友 联系 ， 可 随时 联系 看 房 ， 非常 感谢 。,18,3,[0_1_2_3_4_5_6_7_8_9_10_12_13_14_15_16_18_19],[11_17_20]
2731,图 2-4 均 是 从 饭厅 拍摄 客厅 ， 厨房 以及 卧室 。,10,3,[0_2_3_4_5_6_7_9_10_11],[1_8_12]
2732,公寓 有 两 间 卧室 ， 宽敞 的 客厅 。,8,2,[0_1_2_3_4_6_7_8],[5_9]
2733,管理 公司 包 水电 暖气 ， 冬天 暖气 很 给 力 ， 屋子 里面 很 暖和 ， 匹兹堡 的 冬天 比较 长 ， 给 力 的 暖气 是 必须 的 。,26,5,[0_1_2_3_4_6_7_8_9_10_12_13_14_15_17_18_19_20_21_23_24_25_26_27_28_29],[5_11_16_22_30]
2734,公寓 结构 设计 客厅 和 卧室 相对 独立 ， 互 不 影响 。,11,2,[0_1_2_3_4_5_6_7_9_10_11],[8_12]
2735,附件 中 房子 平面图 应该 可以 很 清楚 的 展示 出 这 一 点 ， 但是 实际 房型 大门 是 在 平面图 最 左边 而 不 是 中间 ， 所以 不 会 经过 客厅 。,32,3,[0_1_2_3_4_5_6_7_8_9_10_11_12_13_15_16_17_18_19_20_21_22_23_24_25_26_27_29_30_31_32_33],[14_28_34]
2736,入住 时间 可以 协商,4,0,[0_1_2_3],
2737,公寓 设施 新 ， 物业 良好 。,5,2,[0_1_2_4_5],[3_6]
2738,有 专人 负责 开门 和 接受 快递 包裹 。,8,1,[0_1_2_3_4_5_6_7],[8]
2739,五月 初 （ 入住 时间 可 商量 ） - 7.,6,4,[0_1_3_4_5_6],[2_7_8_9]
2740,生活 便利 ：,2,1,[0_1],[2]
2741,可 只 租 7.,3,1,[0_1_2],[3]
2742,补充 一下 ， 限 女生,4,1,[0_1_3_4],[2]
2743,环境 ： 周围 的 房子 住 的 基本上 都 是 匹 大 的 学生 。,13,2,[0_2_3_4_5_6_7_8_9_10_11_12_13],[1_14]
2744,价格 ： 房间 $495 / 月 ， 一 房 一 厅 $750 / 月 包 水 、 电 、 气 、 上网 。,13,10,[0_2_5_7_8_9_10_13_14_15_17_19_21],[1_3_4_6_11_12_16_18_20_22]
2745,卧室 不 临街 ， 所以 很 安静 。,6,2,[0_1_2_4_5_6],[3_7]
2746,非常 方便 安全 ， 就 在 校区 内 。,7,2,[0_1_2_4_5_6_7],[3_8]
2747,租金 包括 水 、 光纤 高速 网 。,6,2,[0_1_2_4_5_6],[3_7]
2748,煤气 和 水 大概 每 月 $20 to$50一 个 月 ， 取决于 使用 情况 。,11,4,[0_1_2_3_4_5_8_9_11_12_13],[6_7_10_14]
2749,这 是 个 三 房间 的 townhouse.,6,1,[0_1_2_3_4_5],[6]
2750,二 楼 是 客厅 、 厨房 。,5,2,[0_1_2_3_5],[4_6]
2751,三 楼 是 三 个 卧室 。,6,1,[0_1_2_3_4_5],[6]
2752,联系 方式 ： richard.,2,2,[0_1],[2_3]
2753,环境 ： 周围 的 房子 住 的 基本上 都 是 匹 大 的 学生 。,13,2,[0_2_3_4_5_6_7_8_9_10_11_12_13],[1_14]
2754,价格 ： 房间 $495 / 月 ， 一 房 一 厅 $750 / 月 包 水 、 电 、 气 、 上网 。,13,10,[0_2_5_7_8_9_10_13_14_15_17_19_21],[1_3_4_6_11_12_16_18_20_22]
2755,租金 ： $ 540/month,1,3,[0],[1_2_3]
2756,房屋 状况 好 ： 上下 两 层 外加 地下室 ， 还 有 一 个 较 大 的 独立 后院 。,17,3,[0_1_2_4_5_6_7_8_10_11_12_13_14_15_16_17_18],[3_9_19]
2757,因为 本 是 房东 自己 住 的 房子 ， 维护 很 好 ， 房子 都 是 新 粉刷 装修 过 的 。,19,3,[0_1_2_3_4_5_6_7_9_10_11_13_14_15_16_17_18_19_20],[8_12_21]
2758,在外 租房 的 可能 知道 ， 大多数 管理 公司 的 都 是 空房 ， 家当 要 全部 重新 置备 。,17,3,[0_1_2_3_4_6_7_8_9_10_11_12_14_15_16_17_18],[5_13_19]
2759,随时 上门 看 房 ， 请 联系 手机 412－888-7879 。,7,3,[0_1_2_3_5_6_7],[4_8_9]
2760,大家 好 。,2,1,[0_1],[2]
2761,出租 两 个 卧室 ， 随时 入住 ！,6,2,[0_1_2_3_5_6],[4_7]
2762,卧室 不 临街 ， 所以 很 安静 。,6,2,[0_1_2_4_5_6],[3_7]
2763,留学生 中 最 热门 公寓 ！,5,1,[0_1_2_3_4],[5]
2764,时间 ： 3.,1,2,[0],[1_2]
2765,房间 整洁 宽敞 ， 采光 很 好 ， 室内 有 沙发 。,9,3,[0_1_2_4_5_6_8_9_10],[3_7_11]
2766,卧室 不 临街 ， 所以 很 安静 。,6,2,[0_1_2_4_5_6],[3_7]
2767,请 问 你们 怎么 联系 呢 ？,6,1,[0_1_2_3_4_5],[6]
2768,家具 齐全 。,2,1,[0_1],[2]
2769,客厅 有 餐桌 ， 沙发 等 家具 。,6,2,[0_1_2_4_5_6],[3_7]
2770,如果 有 同学 感 兴趣 ， 可以 联系 我 ^ _ ^ ：,8,5,[0_1_2_3_4_6_7_8],[5_9_10_11_12]
2771,欢迎 有意 的 妹子 联系 咨询 及 预约 看 房 ~ ~,10,2,[0_1_2_3_4_5_6_7_8_9],[10_11]
2772,手动 置 顶 一下,4,0,[0_1_2_3],
2773,帖子 已经 失效 ， 谢谢 。,4,2,[0_1_2_4],[3_5]
2774,已 出租 。,2,1,[0_1],[2]
2775,性价比 高 ： * 价格 ： $ 385/month,3,5,[0_1_4],[2_3_5_6_7]
2776,* 客厅 、 卧室 宽敞 温馨 ， 房子 格局 科学,7,3,[1_3_4_5_7_8_9],[0_2_6]
2777,现 两 卧室 居住 的 是 两 名 匹 大 女生 。,11,1,[0_1_2_3_4_5_6_7_8_9_10],[11]
2778,目前 家具 都 在 ， 有 需要 的 可以 商议 留下 。,10,2,[0_1_2_3_5_6_7_8_9_10],[4_11]
2779,女生 （ 最好 不 带 男生 回来 住 ）,7,2,[0_2_3_4_5_6_7],[1_8]
2780,生活 安静 健康,3,0,[0_1_2],
2781,微 信号 ， 请 注明 租房 ：,5,2,[0_1_3_4_5],[2_6]
2782,可 赠送 客厅 沙发 ， 灯,5,1,[0_1_2_3_5],[4]
2783,有意 向 者 可 联系,5,0,[0_1_2_3_4],
2784,家具 齐全 。,2,1,[0_1],[2]
2785,水电 暖 全 包 ， 房租 每 月 467.,7,2,[0_1_2_3_5_6_7],[4_8]
2786,房子 真的 特别 实惠 ， 在 这么 方便 的 位置 可以 说 是 非常 便宜 的 价格 了 ， 性价比 非常 高 。,20,3,[0_1_2_3_5_6_7_8_9_10_11_12_13_14_15_16_17_19_20_21],[4_18_22]
2787,时间 ： 2/1/2017－7/31/2017,1,2,[0],[1_2]
2788,房间 ： 2b/2b,1,2,[0],[1_2]
2789,房间 ： 客厅 ， 卧室 都 有 空调,6,2,[0_2_4_5_6_7],[1_3]
2790,其他 ： 可 低价 收购 家具,5,1,[0_2_3_4_5],[1]
2791,下 周 随时 可以 看 房,6,0,[0_1_2_3_4_5],
2792,房间 在 一 楼 ， 不用 等 电梯 或 爬 楼梯 。,10,2,[0_1_2_3_5_6_7_8_9_10],[4_11]
