SentenceID,NumberOfWords,AverageSurprisalWithPunct,SurprisalOfFirstCodeSwitchedWord,AverageSurprisalOfSwitchPointWords,AaverageSurprisalOfCodeSwitchedWordsWithPunct,AverageSurprisalOfNonCodeSwitchedWordsWithPunct,CorpusName
933,9,3.302349811111111,5.086936,4.752745,4.752745,2.2461842555555553,pittcssa
934,3,4.671260333333334,5.073573,5.073573,5.073573,2.9800693333333332,pittcssa
935,3,6.148991,5.637844,5.637844,6.082446,2.094027,pittcssa
937,11,4.10627709090909,3.881646,5.090386333333334,4.802615375,0.613465909090909,pittcssa
938,7,3.789018742857143,4.596451,4.596451,4.596451,3.1323828857142857,pittcssa
939,5,4.3559734,7.98068,7.98068,7.98068,2.7598374000000003,pittcssa
940,18,3.567436733333334,4.135501,5.735167666666666,4.9409871999999995,2.1949402888888887,pittcssa
941,16,3.15772151875,7.029699,7.029699,5.3701545,2.48645220625,pittcssa
942,18,3.0286608277777773,5.388164,5.388164,5.388164,2.7293183833333337,pittcssa
943,26,3.346372303846154,4.948304,5.689789333333333,5.005990250000001,2.1911437846153845,pittcssa
944,4,4.57708275,6.356972,6.356972,6.356972,2.98783975,pittcssa
945,9,5.346504555555556,6.946724,6.372273,6.372273,3.930443888888889,pittcssa
949,7,2.8717794285714286,6.288092,4.0389035,4.0389035,1.7178069999999999,pittcssa
950,9,3.5880426666666665,7.637783,5.658854,5.658854,2.330519555555556,pittcssa
951,5,4.317118,3.409071,3.409071,3.666123,2.8506688,pittcssa
952,6,4.381220166666666,5.688997,4.7100855,4.276414,2.243013166666666,pittcssa
953,8,3.96748775,3.238109,3.238109,3.238109,3.562724125,pittcssa
955,5,4.2579272,2.092864,2.092864,2.092864,3.8393544000000004,pittcssa
956,12,4.584292558333334,4.156906,4.156906,3.8806145,3.9375234750000003,pittcssa
958,28,2.863778514285715,1.632023,2.606102,2.4207367499999997,2.517958978571429,pittcssa
959,26,2.9287674153846153,2.636784,3.455164333333333,3.1350664,1.7229726461538464,pittcssa
962,10,2.8167424,4.766012,4.766012,4.766012,2.3401412,pittcssa
964,28,3.628438907142857,4.349049,4.488223,3.6857078000000003,2.9702768,pittcssa
