word index,word form,pos-tag,head,dep rel,frequency
5,是,VC,0,root,1.98E-14
6,在,P,8,case,1.88E-14
7,松鼠山,NN,6,nmod:prep,
8,？,PU,6,punct,
,,,,,
PIT,46,,,,
0,豪华,JJ,3,amod,5.05E-18
1,城市,NN,3,compound:nn,9.10E-16
2,功能,NN,5,compound:nn,3.66E-16
3,越野,JJ,5,amod,1.26E-18
4,车,NN,6,compound:nn,1.90E-16
5,包车,NN,7,nsubj,2.51E-19
6,往返,VV,0,root,5.58E-18
7,匹兹堡,NR,9,nmod:assmod,8.29E-19
8,机场,NN,12,conj,3.14E-17
9,及,CC,12,cc,1.61E-15
10,匹兹堡,NR,12,nmod:assmod,8.29E-19
11,市区,NN,7,dobj,4.57E-18
,,,,,
PIT,51,,,,
0,最好,AD,2,advmod,7.67E-20
1,在,VV,0,root,1.88E-14
2,北,NN,4,appos,9.83E-17
3,奥克兰,NR,2,dobj,4.96E-19
,,,,,
PIT,54,,,,
0,亚马逊,NR,2,nmod:assmod,
1,火焰,NN,3,nsubj,3.55E-18
2,电视棒,VV,0,root,
3,，,PU,3,punct,
4,原价,NN,6,compound:nn,7.06E-19
5,$,NN,3,conj,
6,39,CD,6,nmod:range,
7,。,PU,3,punct,
,,,,,
PIT,56,,,,
0,地址,NN,4,dep,5.99E-17
1,：,PU,4,punct,
2,弗里克,NN,4,compound:nn,
3,公园,NN,0,root,3.69E-17
,,,,,
PIT,57,,,,
0,我,PN,2,nsubj,5.51E-15
1,住,VV,0,root,3.88E-16
2,北克列戈街,NN,2,dobj,
3,。,PU,2,punct,
,,,,,
PIT,65,,,,
0,自动,AD,2,advmod,8.07E-17
1,挡,VV,0,root,2.43E-18
2,（,PU,4,punct,
3,手,NN,15,parataxis:prnmod,1.66E-16
4,自,P,6,case,7.10E-16
5,一体,NN,4,nmod:prep,8.35E-17
6,）,PU,4,punct,
7,两,CD,10,nummod,2.28E-15
8,门,M,8,mark:clf,2.28E-16
9,蓝,NN,15,compound:nn,1.19E-17
10,（,PU,12,punct,
11,灰,NN,15,parataxis:prnmod,4.66E-18
12,）,PU,12,punct,
13,色,NN,15,compound:nn,9.50E-17
14,双开门,NN,16,compound:nn,
15,车,NN,2,dobj,1.90E-16
16,，,PU,16,punct,
17,2,NT,16,parataxis:prnmod,
18,。,PU,2,punct,
,,,,,
PIT,73,,,,
0,具体,JJ,3,amod,7.52E-16
1,的,DEG,1,case,1.12E-13
2,信息,NN,6,nsubj,8.20E-16
3,也,AD,6,advmod,5.45E-15
4,可以,VV,6,aux:modal,2.86E-15
5,参考,VV,0,root,1.38E-16
6,亚马逊,NR,11,nmod:assmod,
7,的,DEG,7,case,1.12E-13
8,页面,NN,11,conj,4.00E-18
9,或者,CC,11,cc,6.81E-16
10,短信,NN,6,dobj,2.91E-18
11,我,PN,6,dobj,5.51E-15
12,。,PU,6,punct,
,,,,,
PIT,74,,,,
0,十,CD,4,nsubj,5.04E-15
1,分钟,M,1,mark:clf,8.38E-17
2,可,VV,4,aux:modal,1.43E-15
3,达,VV,0,root,4.03E-16
4,买,VV,6,xcomp,9.43E-17
5,吃,VV,4,conj,9.07E-17
6,一,CD,9,nummod,1.35E-14
7,条,M,7,mark:clf,5.50E-16
8,街,NN,6,dobj,2.55E-17
9,-,PU,12,punct,
10,核桃,NN,12,compound:nn,4.21E-19
11,街,NN,9,parataxis:prnmod,2.55E-17
12,。,PU,4,punct,
,,,,,
PIT,80,,,,
0,家具,NN,8,nsubj,1.16E-17
1,都,AD,8,advmod,3.54E-15
2,是,VC,8,cop,1.98E-14
3,宜家,NR,6,conj,7.61E-20
4,或者,CC,6,cc,6.81E-16
5,亚马逊,NR,8,advmod:loc,
6,上,LC,6,case,6.90E-15
7,购买,VV,0,root,1.30E-16
8,的,DEC,8,mark,1.12E-13
9,，,PU,8,punct,
10,使用,VV,8,conj,9.42E-16
11,了,AS,11,aux:asp,1.80E-14
12,不到,AD,14,advmod,4.89E-20
13,一,CD,11,dep,1.35E-14
14,年,M,14,mark:clf,1.38E-14
15,。,PU,8,punct,
,,,,,
PIT,81,,,,
0,亚马逊,NR,3,nmod,
1,上,DT,3,det,6.90E-15
2,马,NN,4,nsubj,1.27E-16
3,西牌,VV,0,root,
4,健身,NN,4,dobj,9.34E-18
5,椅$15,CD,4,nmod:range,
,,,,,
PIT,83,,,,
0,系统,NN,3,conj,1.03E-15
1,及,CC,3,cc,1.61E-15
2,功能,NN,6,nsubj,3.66E-16
3,就,AD,6,advmod,3.73E-15
4,不用,AD,6,advmod,5.89E-17
5,说,VV,0,root,4.27E-15
6,了,AS,6,aux:asp,1.80E-14
7,，,PU,6,punct,
8,用,P,11,case,1.48E-15
9,苹果,NN,11,compound:nn,1.41E-17
10,电脑,NN,14,nsubj,4.94E-17
11,的,DEG,11,case,1.12E-13
12,都,AD,14,advmod,3.54E-15
13,知道,VV,6,conj,7.48E-16
14,。,PU,6,punct,
,,,,,
PIT,84,,,,
0,就,AD,5,advmod,3.73E-15
1,在,P,3,case,1.88E-14
2,南奥克兰,NN,5,nmod:prep,
3,随时,AD,5,advmod,6.36E-17
4,看,VV,0,root,2.07E-15
5,车,NN,5,dobj,1.90E-16
6,，,PU,5,punct,
7,pn-4,CD,5,conj,
8,。,PU,5,punct,
,,,,,
PIT,85,,,,
0,【,PU,2,punct,
1,物业,NN,11,dep,1.97E-17
2,】,PU,2,punct,
3,：,PU,11,punct,
4,迈耶斯,NR,7,nmod:assmod,
5,物业,NN,7,compound:nn,1.97E-17
6,公司,NN,11,nmod:topic,2.03E-15
7,，,PU,11,punct,
8,物业,NN,10,compound:nn,1.97E-17
9,反应,NN,11,nsubj,1.22E-16
10,迅速,VA,0,root,2.93E-16
,,,,,
PIT,95,,,,
0,型号,NN,4,dep,1.09E-17
1,：,PU,4,punct,
2,汉密尔顿,AD,4,advmod,
3,碧池,VV,0,root,
4,331414-quart,CD,4,nmod:range,
5,。,PU,4,punct,
,,,,,
PIT,96,,,,
0,亚马逊,NR,2,nmod:assmod,
1,链接,NN,3,nsubj,7.93E-18
2,(,VV,0,root,
3,原价,NN,5,compound:nn,7.06E-19
4,$,NN,3,dobj,
5,19,CD,5,dep,
6,。,PU,3,punct,
,,,,,
PIT,104,,,,
0,地址,NN,2,nsubj,5.99E-17
1,在,VV,0,root,1.88E-14
2,弗里克,NN,4,compound:nn,
3,公园,NN,5,compound:nn,3.69E-17
4,附近,NN,2,dobj,9.39E-17
5,。,PU,2,punct,
,,,,,
PIT,106,,,,
0,（,PU,10,punct,
1,坐标,NR,5,dep,1.14E-17
2,：,PU,5,punct,
3,南,NN,5,appos,1.44E-16
4,奥克兰,NR,8,dep,4.96E-19
5,，,PU,8,punct,
6,联系,NN,8,compound:nn,6.05E-16
7,方式,NN,10,dep,9.37E-16
8,：,PU,10,punct,
9,em@4,CD,0,root,
,,,,,
PIT,109,,,,
0,坐标,VV,0,root,1.14E-17
1,：,PU,1,punct,
2,松鼠山,VV,1,ccomp,
3,。,PU,1,punct,
,,,,,
PIT,113,,,,
0,我,PN,3,nmod:assmod,5.51E-15
1,的,DEG,1,case,1.12E-13
2,地址,NN,4,nsubj,5.99E-17
3,在,VV,0,root,1.88E-14
4,五,CD,8,dep,1.75E-15
5,街,NN,8,conj,2.55E-17
6,和,CC,8,cc,1.59E-14
7,艾肯,NN,9,compound:nn,
8,街,NN,10,compound:nn,2.55E-17
9,附近,NN,4,dobj,9.39E-17
10,。,PU,4,punct,
,,,,,
PIT,115,,,,
0,打印机,AD,9,advmod,3.56E-18
1,为,P,4,case,6.56E-15
2,兄弟,NN,4,compound:nn,6.54E-17
3,牌,NN,9,nmod:prep,2.09E-17
4,hl-2270,CD,6,dep,
5,dw,NN,9,dep,
6,，,PU,9,punct,
7,状态,NN,9,nsubj,3.02E-16
8,良好,VA,0,root,2.23E-16
,,,,,
PIT,116,,,,
0,东西,NN,2,nsubj,4.28E-16
1,在,VV,0,root,1.88E-14
2,北,NN,4,appos,9.83E-17
3,奥克兰,NR,2,dobj,4.96E-19
,,,,,
PIT,117,,,,
0,地点,NN,2,nsubj,8.03E-17
1,位,VV,0,root,7.78E-16
2,于,P,8,case,2.99E-15
3,南,NN,5,compound:nn,1.44E-16
4,高地,NN,8,compound:nn,2.95E-18
5,街,NN,8,conj,2.55E-17
6,和,CC,8,cc,1.59E-14
7,埃尔,NN,2,nmod:prep,
8,伍德,NR,10,nmod:assmod,1.84E-18
9,街,NN,11,nsubj,2.55E-17
10,交界,VV,2,conj,4.31E-18
,,,,,
PIT,121,,,,
0,人,NN,2,nsubj,8.08E-15
1,在,VV,0,root,1.88E-14
2,中,NR,5,nmod,8.87E-15
3,大,JJ,5,amod,4.04E-15
4,老鹰,NN,6,compound:nn,4.50E-19
5,附近,NN,2,dobj,9.39E-17
6,~,PU,2,punct,
,,,,,
PIT,122,,,,
0,求购,VV,0,root,2.12E-19
1,窗口,NN,3,compound:nn,3.90E-17
2,机,NN,1,dobj,3.52E-16
,,,,,
PIT,133,,,,
0,回国,VV,0,root,2.92E-17
1,出,VV,1,advmod:rcomp,2.20E-15
2,高端,NN,5,compound:nn,1.90E-20
3,音响,NN,5,compound:nn,1.48E-17
4,beats,NN,1,dobj,
5,by,P,7,case,
6,dr,NR,1,nmod:prep,
7,。,PU,1,punct,
,,,,,
PIT,138,,,,
0,买,VV,0,root,9.43E-17
1,两,CD,1,advmod:loc,2.28E-15
2,件,M,2,mark:clf,3.87E-16
3,以上,LC,2,case,6.02E-16
4,送,VV,1,conj,9.48E-17
5,菲普斯,NN,9,compound:nn,
6,温室,NN,9,compound:nn,6.25E-18
7,植物园,NN,9,compound:nn,2.61E-18
8,门票,NN,5,dobj,3.75E-18
9,一,CD,5,nmod:range,1.35E-14
10,张,M,10,mark:clf,1.40E-16
11,，,PU,1,punct,
12,买,VV,1,conj,9.43E-17
13,三,CD,13,advmod:loc,3.17E-15
14,件,M,14,mark:clf,3.87E-16
15,以上,LC,14,case,6.02E-16
,,,,,
PIT,140,,,,
0,操作,NN,2,compound:nn,1.69E-16
1,系统,NN,4,dep,1.03E-15
2,：,PU,4,punct,
3,视窗,NN,0,root,1.54E-19
4,8,CD,4,nmod:range,
5,。,PU,4,punct,
,,,,,
PIT,144,,,,
0,哈尼维尔,VV,0,root,
1,电,NN,3,compound:nn,1.94E-16
2,风扇,NN,1,dobj,1.27E-18
3,，,PU,1,punct,
4,亚马逊,NR,6,nmod:assmod,
5,23,NT,1,dep,
6,。,PU,1,punct,
,,,,,
PIT,145,,,,
0,毕业,VV,0,root,1.83E-16
1,甩卖,NN,3,compound:nn,9.18E-21
2,家具,NN,1,dobj,1.16E-17
3,（,PU,8,punct,
4,具体,JJ,6,amod,7.52E-16
5,价格,NN,7,compound:nn,6.70E-16
6,图片,NN,8,nsubj,2.16E-17
7,见,VV,1,dep,3.32E-16
8,谷歌,NR,10,nmod:assmod,
9,文档,NN,8,dobj,1.03E-17
10,）,PU,8,punct,
,,,,,
PIT,146,,,,
0,位置,NN,5,nsubj,1.61E-16
1,在,P,3,case,1.88E-14
2,霍巴特街,NN,5,nmod:prep,
3,，,PU,5,punct,
4,松鼠山,VV,0,root,
5,。,PU,5,punct,
,,,,,
PIT,147,,,,
0,楼,NN,2,compound:nn,1.04E-16
1,主,NN,3,nsubj,5.09E-16
2,发现,VV,0,root,5.81E-16
3,亚马逊,NR,6,nsubj,
4,刚刚,AD,6,advmod,6.11E-17
5,匹配,VV,3,ccomp,1.09E-17
6,了,AS,6,aux:asp,1.80E-14
7,$,NN,6,dobj,
8,33,CD,8,dep,
9,。,PU,3,punct,
,,,,,
PIT,148,,,,
0,索尼,NR,3,nmod:assmod,2.06E-18
1,的,DEG,1,case,1.12E-13
2,2,CD,0,root,
3,。,PU,3,punct,
,,,,,
PIT,149,,,,
0,亚马逊,NR,3,nsubj,
1,原价,NN,3,dep,7.06E-19
2,23,NT,0,root,
3,。,PU,3,punct,
,,,,,
PIT,150,,,,
0,这,DT,3,det,9.99E-15
1,款,M,1,mark:clf,2.27E-16
2,面,NN,4,compound:nn,5.17E-16
3,包机,NN,7,nsubj,3.03E-19
4,在,P,6,case,1.88E-14
5,亚马逊,NR,7,nmod:prep,
6,卖,VV,0,root,4.09E-17
7,$,NN,7,dobj,
8,54,CD,8,dep,
9,。,PU,7,punct,
,,,,,
PIT,151,,,,
0,塔吉特,VV,0,root,
1,（,PU,1,punct,
2,电子,NN,4,compound:nn,2.54E-16
3,产品,NN,1,dep,1.29E-15
4,，,PU,1,punct,
5,家居,VV,1,conj,1.49E-18
6,，,PU,6,punct,
7,衣物,NN,6,dobj,2.21E-18
8,等,ETC,8,etc,2.53E-15
9,。,PU,1,punct,
,,,,,
PIT,152,,,,
0,苹果,NN,2,compound:nn,1.41E-17
1,手表,NN,3,nsubj,4.33E-18
2,送,VV,0,root,9.48E-17
3,$100 ,CD,6,dep,
4,礼品,NN,6,compound:nn,6.09E-18
5,卡,NN,3,dobj,7.45E-17
6,（,PU,8,punct,
7,相当于,VV,3,dep,2.47E-20
8,$249 ,CD,8,nmod:range,
9,）,PU,8,punct,
10,;,VV,3,conj,
,,,,,
PIT,154,,,,
0,订书机,VV,0,root,
1,（,PU,6,punct,
2,电器,NN,6,conj,1.80E-17
3,，,PU,6,punct,
4,电子,NN,6,compound:nn,2.54E-16
5,产品,NN,1,dep,1.29E-15
6,）,PU,6,punct,
,,,,,
PIT,155,,,,
0,电子书,VV,0,root,
1,$99 ,CD,5,dep,
2,(,NN,5,compound:nn,
3,原价,NN,5,compound:nn,7.06E-19
4,$,NN,1,dobj,
5,119,CD,1,nmod:range,
6,。,PU,1,punct,
,,,,,
PIT,156,,,,
0,易趣,VV,0,root,
1,（,PU,4,punct,
2,综合,JJ,4,amod,4.42E-16
3,类,NN,1,dobj,6.17E-16
4,。,PU,1,punct,
,,,,,
PIT,157,,,,
0,杰西,CD,3,nummod,
1,盘,M,1,mark:clf,8.42E-18
2,尼,NR,7,dep,8.11E-17
3,（,PU,7,punct,
4,主要,AD,7,advmod,1.94E-15
5,是,VC,7,cop,1.98E-14
6,衣服,NN,0,root,2.63E-17
7,，,PU,7,punct,
8,很多,CD,10,dep,3.62E-16
9,冬装,NN,11,nsubj,3.52E-20
10,9,CD,7,conj,
11,。,PU,7,punct,
,,,,,
PIT,160,,,,
0,高清,JJ,2,amod,3.55E-19
1,图片,NN,3,nsubj,2.16E-17
2,见,VV,0,root,3.32E-16
3,谷歌,NR,5,nmod:assmod,
4,文档,NN,3,dobj,1.03E-17
,,,,,
PIT,161,,,,
0,可以,VV,7,aux:modal,2.86E-15
1,轻松,AD,7,advmod,3.46E-17
2,在,P,5,case,1.88E-14
3,计算机,NN,5,compound:nn,1.52E-16
4,芯片,NN,7,nmod:prep,6.62E-18
5,里,LC,5,case,1.06E-15
6,超频,VV,0,root,1.06E-20
7,。,PU,7,punct,
,,,,,
PIT,165,,,,
0,亚马逊,NR,3,advmod:loc,
1,上,LC,1,case,6.90E-15
2,买,VV,6,acl,9.43E-17
3,的,DEC,3,mark,1.12E-13
4,新,JJ,6,amod,2.31E-15
5,书,NN,21,nsubj,6.02E-16
6,，,PU,21,punct,
7,除了,P,11,case,2.58E-16
8,用,P,10,case,1.48E-15
9,铅笔,NN,11,nmod:prep,2.07E-18
10,划,VV,21,nmod:prep,1.07E-16
11,过,AS,11,aux:asp,1.22E-15
12,几,CD,15,nummod,1.14E-15
13,条,M,13,mark:clf,5.50E-16
14,线,NN,11,dobj,1.79E-16
15,以外,LC,11,case,1.47E-16
16,就,AD,21,advmod,3.73E-15
17,跟,P,19,case,9.82E-17
18,新,JJ,21,nmod:prep,2.31E-15
19,的,DEG,19,case,1.12E-13
20,一样,VA,0,root,4.44E-16
21,。,PU,21,punct,
,,,,,
PIT,166,,,,
0,戴尔,VV,0,root,1.63E-18
1,2010,CD,4,nummod,
2,款,M,2,mark:clf,2.27E-16
3,20,CD,8,nummod,
4,英寸,M,4,mark:clf,2.69E-18
5,16:09,CD,7,dep,
6,平板,NN,8,compound:nn,2.65E-18
7,显示器,NN,10,dep,3.27E-18
8,+,PU,10,punct,
9,音响,NN,1,dobj,1.48E-17
10,$40 ,CD,1,nmod:range,
,,,,,
PIT,171,,,,
0,电磁场,VV,0,root,1.74E-18
1,与,P,4,case,4.91E-15
2,电磁波,NN,4,dep,1.02E-18
3,大卫,NR,1,nmod:prep,1.13E-19
4,k,PU,4,punct,
5,。,PU,1,punct,
,,,,,
PIT,172,,,,
0,动态,JJ,2,amod,7.06E-17
1,系统,NN,4,nmod:assmod,1.03E-15
2,的,DEG,2,case,1.12E-13
3,数字,NN,5,nsubj,1.41E-16
4,控制,VV,0,root,6.06E-16
5,基因,NN,7,appos,3.60E-17
6,f,NR,5,dobj,
7,。,PU,5,punct,
,,,,,
PIT,174,,,,
0,坐标,NR,10,dep,1.14E-17
1,克列戈,NN,3,compound:nn,
2,街,NN,6,nmod,2.55E-17
3,上,LC,3,case,6.90E-15
4,的,DEG,3,case,1.12E-13
5,cvs,NN,10,dep,
6,（,PU,8,punct,
7,超市名,NR,10,dep,
8,）,PU,8,punct,
9,附近,NN,0,root,9.39E-17
,,,,,
PIT,176,,,,
0,因,P,3,case,5.59E-16
1,太太,NN,3,nsubj,3.65E-17
2,准备,VV,7,nmod:prep,3.56E-16
3,开车,VV,3,ccomp,8.55E-18
4,，,PU,7,punct,
5,不,AD,7,neg,8.49E-15
6,习惯,VV,0,root,1.57E-16
7,开,VV,7,ccomp,4.85E-16
8,城市,NN,10,compound:nn,9.10E-16
9,功能,NN,11,compound:nn,3.66E-16
10,越野车,NN,8,dobj,
11,，,PU,7,punct,
12,所以,AD,15,advmod,8.57E-16
13,正在,AD,15,advmod,3.04E-16
14,购买,VV,7,dep,1.30E-16
15,新车,NN,15,advmod:loc,6.27E-21
16,中,LC,16,case,8.87E-15
17,。,PU,7,punct,
,,,,,
PIT,184,,,,
0,南,NN,2,appos,1.44E-16
1,奥克兰,NR,3,nsubj,4.96E-19
2,独立,VV,0,root,4.10E-16
3,一,CD,9,nummod,1.35E-14
4,室,M,4,mark:clf,1.94E-16
5,一,CD,7,dep,1.35E-14
6,厅,NN,8,compound:nn,1.16E-16
7,公寓,NN,9,compound:nn,1.10E-17
8,出租,NN,3,dobj,4.50E-17
9,！,PU,3,punct,
,,,,,
PIT,185,,,,
0,该,DT,2,det,8.28E-16
1,公寓,NN,8,nsubj,1.10E-17
2,是,VC,8,cop,1.98E-14
3,匹兹堡,NR,8,nmod,8.29E-19
4,最,AD,6,advmod,1.17E-15
5,火,VA,8,amod,2.95E-17
6,的,DEC,6,mark,1.12E-13
7,公寓,NN,0,root,1.10E-17
8,，,PU,8,punct,
9,口碑,NN,12,compound:nn,2.35E-18
10,物业,NN,12,compound:nn,1.97E-17
11,迈耶斯,NN,13,compound:nn,
12,旗下,NN,15,nsubj,2.21E-18
13,最,AD,15,advmod,1.17E-15
14,受,VV,20,acl,4.96E-16
15,中国,NR,18,nmod:assmod,4.33E-15
16,学生,NN,18,compound:nn,6.66E-16
17,欢迎,NN,15,dobj,1.39E-16
18,的,DEC,15,mark,1.12E-13
19,公寓,NN,23,nsubj,1.10E-17
20,，,PU,23,punct,
21,性价比,AD,23,advmod,2.80E-19
22,高,VA,8,conj,1.12E-15
23,。,PU,8,punct,
,,,,,
PIT,186,,,,
0,）,PU,10,punct,
1,公寓,NN,3,compound:nn,1.10E-17
2,情况,NN,10,dep,1.64E-15
3,：,PU,10,punct,
4,莫扎特,AD,10,advmod,
5,是,VC,10,cop,1.98E-14
6,匹兹堡,NR,10,nmod:assmod,8.29E-19
7,的,DEG,7,case,1.12E-13
8,大,JJ,10,amod,4.04E-15
9,物业,NN,0,root,1.97E-17
10,，,PU,10,punct,
11,艾林顿,AD,17,advmod,
12,是,VC,17,cop,1.98E-14
13,莫扎特,NN,17,nmod:assmod,
14,的,DEG,14,case,1.12E-13
15,物业,NN,17,compound:nn,1.97E-17
16,总部,NN,10,conj,2.29E-17
17,，,PU,10,punct,
18,物业,NN,20,compound:nn,1.97E-17
19,维修,NN,23,nsubj,3.64E-17
20,都,AD,23,advmod,3.54E-15
21,很,AD,23,advmod,2.06E-15
22,方便,VA,10,conj,8.60E-17
23,。,PU,10,punct,
,,,,,
PIT,188,,,,
0,奥克兰,NR,6,nmod:assmod,4.96E-19
1,的,DEG,1,case,1.12E-13
2,干净,JJ,6,amod,1.15E-17
3,精致,JJ,6,amod,8.44E-18
4,好,JJ,6,amod,1.73E-15
5,房,NN,10,nmod:topic,1.54E-16
6,您,PN,10,nsubj,1.13E-16
7,不,AD,10,neg,8.49E-15
8,能,VV,10,aux:modal,1.81E-15
9,错过,VV,0,root,5.98E-18
10,！,PU,10,punct,
,,,,,
PIT,190,,,,
0,地点,NN,4,dep,8.03E-17
1,：,PU,4,punct,
2,中,NR,4,name,8.87E-15
3,奥克兰,NR,0,root,4.96E-19
,,,,,
PIT,195,,,,
0,本人,PN,9,dep,6.27E-17
1,：,PU,9,punct,
2,男,NN,9,dep,2.68E-17
3,，,PU,9,punct,
4,第二,OD,8,nummod,1.63E-18
5,年,M,5,mark:clf,1.38E-14
6,匹兹堡,NR,8,nmod:assmod,8.29E-19
7,大学,NN,9,compound:nn,7.24E-16
8,博士,NN,0,root,8.19E-17
9,。,PU,9,punct,
,,,,,
PIT,199,,,,
0,位置,NN,4,dep,1.61E-16
1,：,PU,4,punct,
2,北,NN,4,appos,9.83E-17
3,奥克兰,NR,6,dep,4.96E-19
4,/,PU,6,punct,
5,沙迪,CD,0,root,
,,,,,
PIT,226,,,,
0,附近,NN,2,dep,9.39E-17
1,有,VE,0,root,1.01E-14
2,cvs,NN,6,compound:nn,
3,(,NN,6,compound:nn,
4,超市名,NN,6,compound:nn,
5,),NN,8,compound:nn,
6,等,ETC,6,etc,2.53E-15
7,超市,NN,2,dobj,3.83E-18
8,。,PU,2,punct,
,,,,,
PIT,234,,,,
0,②,NN,6,nsubj,1.28E-17
1,离,P,5,case,1.31E-16
2,各,DT,5,det,2.64E-15
3,大,JJ,5,amod,4.04E-15
4,超市,NN,6,nmod:prep,3.83E-18
5,近,VV,0,root,2.66E-16
6,（,PU,9,punct,
7,大,JJ,9,amod,4.04E-15
8,老鹰,NN,6,dep,4.50E-19
9,；,PU,6,punct,
,,,,,
PIT,242,,,,
0,运动,NN,2,compound:nn,7.50E-16
1,方面,NN,3,nsubj,2.43E-15
2,参加,VV,0,root,6.58E-16
3,匹兹堡,NR,3,dobj,8.29E-19
4,射箭,VV,3,conj,9.66E-19
5,队,NN,5,dobj,3.23E-16
6,，,PU,5,punct,
7,以及,CC,5,cc,1.05E-15
8,会,VV,5,conj,3.45E-15
9,一点,CD,11,dep,4.63E-16
10,羽毛球,NN,9,dobj,3.84E-18
11,。,PU,3,punct,
,,,,,
PIT,244,,,,
0,房子,NN,2,nsubj,5.70E-17
1,在,VV,0,root,1.88E-14
2,布卢姆菲尔德,NN,5,compound:nn,
3,桥,NN,5,compound:nn,1.19E-17
4,旁边,NN,2,dobj,2.47E-17
5,。,PU,2,punct,
,,,,,
PIT,245,,,,
0,黎巴嫩,NR,7,nmod:topic,6.21E-18
1,，,PU,7,punct,
2,该,DT,4,det,8.28E-16
3,区,NN,5,compound:nn,7.47E-16
4,高中,NN,7,nsubj,3.45E-17
5,在,AD,7,advmod,1.88E-14
6,滨州,VV,0,root,6.59E-19
7,公立,JJ,9,amod,7.24E-18
8,排名,NN,10,dep,1.55E-17
9,第九,OD,7,nmod:range,3.47E-20
10,。,PU,7,punct,
,,,,,
PIT,246,,,,
0,物业,NN,5,dep,1.97E-17
1,：,PU,5,punct,
2,核桃,JJ,4,amod,4.21E-19
3,资产,NN,5,compound:nn,8.07E-16
4,专人,NN,6,nsubj,1.04E-17
5,负责,VV,0,root,4.19E-16
6,各,DT,9,det,2.64E-15
7,种,M,7,mark:clf,6.55E-15
8,维修,NN,6,dobj,3.64E-17
9,，,PU,6,punct,
10,非常,AD,12,advmod,4.30E-16
11,安心,VA,6,conj,6.64E-18
12,；,PU,6,punct,
,,,,,
PIT,249,,,,
0,地址,NN,2,nsubj,5.99E-17
1,位,VV,0,root,7.78E-16
2,于,P,5,case,2.99E-15
3,烽火,NN,5,compound:nn,2.02E-18
4,街,NN,2,nmod:prep,2.55E-17
5,。,PU,2,punct,
,,,,,
PIT,250,,,,
0,后院,NN,2,dep,1.51E-18
1,有,VE,0,root,1.01E-14
2,私家,NN,4,compound:nn,1.69E-18
3,车库,NN,7,dep,9.99E-19
4,，,PU,7,punct,
5,烽火,NN,7,compound:nn,2.02E-18
6,街,NN,2,dobj,2.55E-17
7,。,PU,2,punct,
,,,,,
PIT,260,,,,
0,地处,VV,0,root,5.37E-21
1,松鼠山,NN,1,dobj,
2,，,PU,1,punct,
3,社区,NN,5,compound:nn,1.38E-16
4,安全,NN,10,nmod:topic,4.75E-16
5,，,PU,10,punct,
6,步行,NN,8,compound:nn,6.42E-18
7,距离,NN,10,nsubj,8.75E-17
8,可,VV,10,aux:modal,1.43E-15
9,达,VV,1,conj,4.03E-16
10,中国,NR,12,nmod:assmod,4.33E-15
11,超市,NN,10,dobj,3.83E-18
12,，,PU,1,punct,
13,中国,NR,15,nmod:assmod,4.33E-15
14,餐馆,NN,20,dep,4.10E-18
15,，,PU,20,punct,
16,超市,NN,20,nsubj,3.83E-18
17,，,PU,20,punct,
18,方便,AD,20,advmod,8.60E-17
19,没有,VE,1,conj,2.81E-15
20,车,NN,25,nmod:assmod,1.90E-16
21,的,DEG,21,case,1.12E-13
22,同学,NN,25,conj,3.67E-17
23,和,CC,25,cc,1.59E-14
24,朋友,NN,20,dobj,2.21E-16
25,。,PU,1,punct,
,,,,,
PIT,273,,,,
0,材料,NN,3,nsubj,4.26E-16
1,是,VC,3,cop,1.98E-14
2,cedar,NN,0,root,
3,。,PU,3,punct,
,,,,,
PIT,282,,,,
0,地点,NN,4,dep,8.03E-17
1,：,PU,4,punct,
2,奥克兰,NR,4,compound:nn,4.96E-19
3,;,NN,0,root,
,,,,,
PIT,291,,,,
0,地处,VV,0,root,5.37E-21
1,格林菲尔德,NN,1,dobj,
2,，,PU,1,punct,
3,周围,NN,5,compound:nn,8.56E-17
4,环境,NN,6,nsubj,9.76E-16
5,安静,VA,1,dep,1.56E-17
6,，,PU,1,punct,
7,邻里,NN,9,dep,3.76E-18
8,和睦,VA,1,conj,5.30E-18
9,，,PU,1,punct,
10,非常,AD,12,advmod,4.30E-16
11,安全,VA,1,conj,4.75E-16
,,,,,
PIT,295,,,,
0,缺,VV,5,acl,4.70E-17
1,的,DEC,1,mark,1.12E-13
2,舅,NN,5,conj,3.41E-20
3,和,CC,5,cc,1.59E-14
4,塔吉特,NN,7,nsubj,
5,更,AD,7,advmod,1.62E-15
6,是,VC,0,root,1.98E-14
7,在,P,10,case,1.88E-14
8,步行,NN,10,compound:nn,6.42E-18
9,范围,NN,7,nmod:prep,6.25E-16
10,内,LC,10,case,1.17E-15
11,。,PU,7,punct,
,,,,,
PIT,297,,,,
0,【,PU,2,punct,
1,吃,VV,7,dep,9.07E-17
2,货,NN,4,compound:nn,8.03E-17
3,福音,NN,2,dobj,4.75E-18
4,】,PU,2,punct,
5,附近,NN,7,dep,9.39E-17
6,有,VE,0,root,1.01E-14
7,府,NN,10,compound:nn,1.17E-16
8,河,NN,10,compound:nn,4.76E-17
9,人家,NN,7,dobj,5.33E-17
10,，,PU,7,punct,
11,台湾,NR,13,nmod:assmod,3.51E-16
12,味,NN,16,nsubj,2.09E-17
13,，,PU,16,punct,
14,天天,AD,16,advmod,1.31E-17
15,见面,VV,7,conj,4.17E-17
16,，,PU,7,punct,
17,各,DT,20,det,2.64E-15
