Word,Probability
andrews,1.8567067236487564E-19
nyssa,9.34922558317455E-21
insolent,5.478175913691564E-20
bladed,1.3368694514961036E-20
metaphysics,1.9197827669335118E-19
publishing,8.277825946987433E-19
lusts,2.966226743307326E-20
chateaux,9.528304769826331E-21
hyperbaric,9.528304769826331E-21
lusty,2.5834736853333283E-20
africanus,1.5584849202500082E-20
informally,5.774821550817645E-20
hike,5.706603678398628E-20
unipolar,1.7506743321923167E-20
catchers,1.1014609970033327E-20
stopping,2.9821402666539032E-19
inhibitions,3.376082023203731E-20
scrambled,7.103121287089978E-20
confirmatory,2.2899326181382603E-20
undirected,9.880798986944122E-21
apprehension,2.357567847896655E-19
hind,1.5796909086683289E-19
schuylkill,1.386876296351353E-20
hine,1.3551662068291698E-20
stoned,2.9034280905903716E-20
vaillant,1.1322066491209116E-20
distinctness,3.402596397565236E-20
descents,1.236809836194909E-20
transpire,9.72186582607741E-21
fancies,7.12064649249936E-20
engulfed,4.027303837559129E-20
wayne,1.9366190884824627E-19
stoney,1.0686150145379488E-20
fancied,9.379089463950776E-20
jellicoe,9.948156519964112E-21
borderlands,1.7690751855309593E-20
confirm,3.719491546140753E-19
hill,1.9660316431703948E-18
hilt,3.0907922538036115E-20
stoner,1.1796784013697725E-20
stones,7.550907124682963E-19
innsbruck,1.5668862416412288E-20
intervene,1.643981836912281E-19
inflamed,9.455329006211265E-20
sexuality,3.327648895256312E-19
taunting,1.629798177481899E-20
steinberg,3.5878357367823E-20
moieties,1.402843093383137E-20
thornton,8.481672804701269E-20
cognac,1.8743764415835276E-20
confine,1.4812206249758014E-19
crotch,2.008757781664453E-20
jamaica,1.9109840360974733E-19
fallout,2.880299963116144E-20
consort,6.71633596225292E-20
iiber,2.778730926734093E-20
freemasonry,2.4006867726594013E-20
huguenot,2.8695013258906215E-20
osmolality,1.521279068374603E-20
dumping,7.851892117788554E-20
degree,3.4150036245304574E-18
disheveled,1.348617217595999E-20
hint,2.8973193746866675E-19
headlines,7.848236440769195E-20
allocating,5.06038163001694E-20
mumps,2.4508589496411543E-20
concupiscence,9.488686293586392E-21
prefigured,1.0863484159584843E-20
hire,2.8663590969752387E-19
deuce,1.5961806450928314E-20
donkey,7.927396850597914E-20
lonergan,9.950575267740738E-21
bauer,7.131598215027202E-20
funnels,1.2525194499187985E-20
assent,1.8335032782057885E-19
anonymity,4.9629489585035255E-20
cotter,1.5306019632857788E-20
bounces,1.1815276718217759E-20
hotbed,1.0520144443545678E-20
prestigious,8.185706866317482E-20
allocation,3.875858384999403E-19
corrupt,2.5082610392807895E-19
bounced,4.638506092182514E-20
contours,1.1837896602488289E-19
dresden,8.298337846645043E-20
trackless,1.0663187350031764E-20
skirted,2.5297407442196548E-20
justine,1.9902160898476778E-20
hips,1.377874268233836E-19
lovelace,2.1199895623288266E-20
hammarskjold,1.0100507012831143E-20
ginkgo,9.179423365843249E-21
parenchyma,4.7537119672950674E-20
backed,3.157589188446512E-19
comparative,7.613134463051666E-19
torpedoes,2.8368451692001115E-20
inexact,1.5235263606126336E-20
hiss,4.8450334735399414E-20
hist,1.643948158145771E-19
squandered,2.3016803842381557E-20
travelled,2.3238391755781044E-19
backer,1.2540747965903509E-20
peacocks,1.4955944163516627E-20
justify,5.246616636040282E-19
kissing,1.0817564692301487E-19
sisterhood,2.323788963598944E-20
effortlessly,2.134746985472297E-20
traveller,1.9038484239858191E-19
negatives,5.929397903980382E-20
patrice,1.2786756046728789E-20
apollo,1.645591375780854E-19
ironically,1.6920601131289265E-19
negatived,1.3003402366569447E-20
dahlia,1.0546322030242082E-20
following,8.66131118134536E-18
logging,1.0956912119589615E-19
cornish,5.0305881684797807E-20
sediments,2.0026622310967485E-19
notifications,1.680405116722236E-20
hive,6.361539342188264E-20
duelling,1.092627975059575E-20
vogel,4.5952594942776347E-20
ginny,2.157737336174438E-20
crosse,1.8511595246339556E-20
seeing,1.4311221126415238E-18
frigate,7.037279298562938E-20
restate,1.836267386424445E-20
assert,3.4234711093893397E-19
cyanobacteria,1.2253161916968618E-20
place,1.2289785401736944E-17
riboflavin,2.4132918164522785E-20
informed,1.0650834590817107E-18
deflated,2.1654650822354587E-20
mudstone,1.000556350833342E-20
caitlin,1.3026058991312534E-20
restart,2.9467451077343175E-20
observation,1.2636367495096268E-18
hits,1.4632713732789974E-19
assess,4.587955794504035E-19
tenfold,2.5479885122559792E-20
apprehensive,6.743964797615301E-20
miracles,2.4278722729862693E-19
informer,3.039502554114936E-20
potentiometer,2.073488370896663E-20
undivided,6.599421655166497E-20
transferable,3.930431458252199E-20
guangzhou,1.5721431909228345E-20
declension,1.381040684626985E-20
bentonite,1.3460423228110076E-20
plait,1.0292506598998576E-20
canst,3.8191782456455E-20
schofield,2.833829388744444E-20
assets,1.0054398944455333E-18
preconceptions,2.416904629586987E-20
armchair,4.9086220464168577E-20
plain,1.3233048690282962E-18
imprisoning,1.109902120573156E-20
justice,2.7572461393631902E-18
pantheon,7.973891918617986E-20
plaid,2.6756677778014158E-20
regent,1.5149587885830958E-19
competences,1.66445668992673E-20
allocative,1.1943500967439447E-20
retaliation,9.074541563519032E-20
orientals,2.1198181067902302E-20
grudgingly,2.7436407137367245E-20
supposedly,1.8539208773171706E-19
acknowledged,5.334376459641422E-19
nucleoside,1.1858875412317969E-20
pygmy,1.3517126024088722E-20
labyrinthine,1.5778287790509308E-20
restructure,2.5369694321951184E-20
bewitched,2.268904821011838E-20
lutea,1.0965500205049663E-20
computing,3.122378344230917E-19
corning,2.637567907760473E-20
acknowledges,1.1882511782995893E-19
absorbance,3.260432200714455E-20
reusted,9.635770652053678E-21
harold,3.560991310508997E-19
canto,4.96861923810139E-20
oswego,1.7950078357436553E-20
cardinality,1.0821783723233377E-20
betimes,1.011801997141634E-20
granite,2.2994986125095175E-19
informal,4.719023450130982E-19
mistaking,3.4542228849190117E-20
panthers,2.2694253110397198E-20
vladivostok,1.6330313390668584E-20
prepare,8.587615181999947E-19
reputations,4.0372176417372526E-20
surgeon,3.666913786718372E-19
oversee,4.4243152605910404E-20
bearable,1.8116420846935462E-20
twinkling,3.883060742302868E-20
outcomes,4.91269074758187E-19
exacerbating,9.592723065041813E-21
oceania,2.6039932392560543E-20
oceanic,8.822909128686583E-20
lvii,1.151305571438125E-20
endorses,1.8721811983482852E-20
daugherty,1.0274228213901788E-20
scanty,1.1066637540879176E-19
hooper,4.4731341635003006E-20
incomes,3.0116505203817747E-19
disinfectant,2.4602247084369794E-20
agarwal,1.0040068935475934E-20
seabed,2.2291148892333023E-20
carnival,8.433157010690599E-20
coalitions,6.453151710507543E-20
backwards,1.6822421403500535E-19
endorsed,1.4434508068466562E-19
cooperative,4.930056744276842E-19
applies,6.545388666860279E-19
mcallister,1.923599489690908E-20
epithelium,1.683290774670933E-19
sideways,8.622345950707472E-20
lombard,5.663516289208159E-20
hiked,1.2411911375472547E-20
violets,3.546968084475444E-20
corners,3.128802415857396E-19
hikes,1.7361159199418597E-20
bivalve,1.0836939168162874E-20
malachi,1.8973912859340392E-20
stirring,2.3041710821068723E-19
kepler,4.863452697114862E-20
oversaw,1.3128075036777354E-20
centralism,1.3118216343308066E-20
obeying,6.054309387259907E-20
accumulates,4.5242370991201485E-20
towed,3.545927104419681E-20
exacerbation,1.821923293597234E-20
mathias,2.0178663571523835E-20
ankara,3.2591187288205656E-20
deploying,2.597523854380089E-20
signora,1.9657346883009578E-20
charlottesville,2.9445223091446575E-20
franchisor,1.692235548885383E-20
improvising,1.171108686146002E-20
signore,9.497289687576672E-21
accumulated,3.44180644221859E-19
surgery,7.574473382292424E-19
reimburse,2.4267143357595346E-20
violent,8.484494779164203E-19
zealously,2.946123581406906E-20
barrenness,1.8429541524297023E-20
justifiably,2.9562884454808317E-20
uneducated,4.865782655416144E-20
justifiable,9.355113243901706E-20
misdeeds,2.772619761465552E-20
transduction,3.454495376757138E-20
drumming,3.062416362165918E-20
likeable,9.344388087621296E-21
ductility,2.712154128755926E-20
survivors,2.0856803905438857E-19
marjoram,9.213775707683443E-21
pragmatic,1.7342277658230675E-19
tectonic,5.943227630191804E-20
praetorian,1.4734950221090133E-20
improvisations,1.1590241323810066E-20
tasteless,2.3013252263367776E-20
applied,2.9265010155045828E-18
earthquakes,1.0442239333195967E-19
hendrix,1.4204019775590296E-20
reinforcement,2.675225667448321E-19
hendrik,1.6353582356620945E-20
articulatory,1.6065598285900026E-20
endeavoured,1.5717084286642509E-19
inequities,2.8890778743510675E-20
mathieu,1.4901721349435535E-20
footprint,2.264808258321804E-20
malacca,3.2716288597260055E-20
stormed,5.295875812279009E-20
syntax,2.1705903781570704E-19
shielding,5.2139476201843776E-20
personnel,1.0560038779500394E-18
tantalum,1.6879093582418718E-20
splash,6.039897936899675E-20
affirmatively,2.0254563264413175E-20
personnes,9.386547779879717E-21
luttrell,9.785702397144083E-21
refractory,8.927249009040593E-20
resentful,4.191126542981883E-20
catholicism,1.498979132385917E-19
retroactively,1.0962224179580055E-20
rhinoceros,3.09629107786288E-20
michaelis,2.2104170504081625E-20
oppressors,3.7928751290011945E-20
rushdie,1.4784304922557506E-20
cooperation,9.025944021956923E-19
aghast,2.5771818794080522E-20
cobweb,1.0076258300943947E-20
felicity,7.805782824730324E-20
esther,1.3035838080424619E-19
vincennes,2.4303485808365675E-20
cooperating,5.864278478080284E-20
universite,2.4016175312974956E-20
centralize,1.0589155297830704E-20
bringing,9.741872544237371E-19
prohibited,3.188812160536719E-19
silicic,1.1062311350235665E-20
demonic,4.1628302557013946E-20
foreseeable,5.458391169219966E-20
managers,8.612325905329539E-19
southeast,3.6801489296155907E-19
universita,9.242218956854158E-21
relaying,1.1542295007124018E-20
leaked,3.4571253822509637E-20
solemnly,1.3479473163130548E-19
australasian,1.5308775168299518E-20
inaudible,1.8595332906707587E-20
ordinator,1.057488774765465E-20
newsprint,2.3711811114905996E-20
confounds,1.2391949052050259E-20
purpura,2.773605630812481E-20
leakey,1.1117973166158548E-20
contented,1.4426859926762746E-19
aquinas,1.0135499251235028E-19
nautical,5.563052528708845E-20
itunes,9.698321306580877E-21
undoubtedly,6.450548648026925E-19
tormented,6.531810000544658E-20
inevitability,4.393863532253912E-20
sunspots,1.0789207170900073E-20
capitan,1.1335905402538679E-20
inhibitors,1.305733738028218E-19
capital,3.849690442677044E-18
inhibitory,1.060952176645111E-19
pleas,9.734538227403307E-20
smuggling,6.615210873247591E-20
polypropylene,2.2831325690092877E-20
upon,1.6301609559696267E-17
plead,1.261258477486933E-19
dakar,2.2992830684038533E-20
madura,1.2671054175236725E-20
towel,1.150775283950895E-19
centrality,5.3762792747625526E-20
canaanite,1.881638808325501E-20
precluded,6.97730353882073E-20
traffic,9.700209766870275E-19
tower,6.808703041112627E-19
frontiers,1.7600774438019072E-19
franchises,4.603027042517258E-20
mcnally,2.865012864826653E-20
marjorie,6.22841942499844E-20
plebs,9.521048526496451E-21
belatedly,1.9014572315636097E-20
unpaired,1.6942532131699364E-20
hanseatic,1.1087570425118162E-20
gratification,1.3229895133055208E-19
université,1.2951598300264983E-20
temporomandibular,1.6372779253531642E-20
theorie,2.0422007968088778E-20
franchisee,1.7607657153211296E-20
prefecture,4.5700249130435094E-20
university,8.193265116331776E-18
defecation,1.4897404343910162E-20
unwritten,4.994322260360609E-20
hemingway,7.447156010401667E-20
erwin,3.725633940810967E-20
intimidate,3.344123935491792E-20
awakens,3.0726547071849564E-20
glucocorticoid,1.893677436499801E-20
bungalows,1.67545127633922E-20
laughingly,1.7843469752902188E-20
necklace,6.983169767605562E-20
precludes,5.111313110098192E-20
rampage,9.70778197826414E-21
lentils,1.8126800030432635E-20
leander,1.7986084020541783E-20
pharmacopoeia,1.410659628919502E-20
remission,8.700979747096216E-20
corneum,9.167941968169388E-21
skirmish,4.2615519054603284E-20
maintenance,1.1410321392677954E-18
corelli,9.970660059404881E-21
geese,8.3806242583471E-20
flawless,2.4006194151263813E-20
marchers,1.6495890453655904E-20
resuscitate,1.0148085924791626E-20
breakthroughs,2.2087361737887092E-20
injunctions,6.413848589990378E-20
pakistani,5.630391691492556E-20
cargo,3.1903736306203643E-19
carer,1.0110396323360896E-20
cares,1.930938705254645E-19
cengage,1.1776117497884774E-20
carew,2.388097037396756E-20
eluted,2.021136259209899E-20
carex,9.558278872020226E-21
carey,9.871687349750145E-20
ingalls,1.194849154829502E-20
shrank,5.311772190071727E-20
olefins,1.133801797971067E-20
labels,2.370403438154823E-19
theorem,2.9049595559547623E-19
polarised,1.3998058809851447E-20
christus,1.388376532314071E-20
smacked,2.2191429126402977E-20
metaphors,1.3854173934202611E-19
orville,2.190448603573782E-20
document,1.241967616817673E-18
killing,5.130200774698206E-19
jeweled,1.1804438278813632E-20
untoward,3.2650951790230664E-20
fixer,1.0184275290259639E-20
fixes,6.067940102578316E-20
carib,1.2161065799094014E-20
godmother,1.753778902123329E-20
dalai,3.342354269396994E-20
tonnage,9.568229416670907E-20
jeweler,1.328602845170923E-20
confederation,1.7314850895467356E-19
upto,4.6067010897728936E-20
solipsism,9.225287722417769E-21
withdrawal,4.1792814146297127E-19
diuretic,3.274157828920301E-20
producers,4.62872700307043E-19
reenacted,9.276203893968788E-21
janson,9.537214334421248E-21
formative,1.0232616567025666E-19
coincident,4.6278758487895413E-20
optical,5.398540020913845E-19
discretization,1.2938830986051647E-20
carbo,9.817084884119304E-21
principle,2.8231187143336334E-18
importantly,2.0824747843133435E-19
phasor,9.65509001720623E-21
capitis,1.0561140687506481E-20
unpolished,9.307892551548648E-21
vitality,2.0293939865875452E-19
somatic,1.0884787510255438E-19
infestations,1.2054151023955012E-20
radiate,4.1329510663949363E-20
tension,8.444272840662525E-19
beatings,2.3305032849586185E-20
carat,1.009484285664537E-20
boilers,8.284979623164761E-20
precocious,3.808361238183699E-20
lysine,3.7139657790682765E-20
macquarie,1.6697718116232164E-20
cultivar,1.9229963335997744E-20
crossroads,6.114438232304433E-20
ballroom,4.027453861155401E-20
armchairs,1.2162229247391631E-20
fixed,2.1715869634751618E-18
worshiping,1.50032781389934E-20
referendum,9.954393215180553E-20
cards,6.907260583427476E-19
ourned,7.104125526673185E-20
cared,2.8970395347540303E-19
blinding,5.1945547740867136E-20
catholicity,1.516371153582283E-20
mchugh,1.1514586567404433E-20
senghor,9.887167335520558E-21
principia,2.2888640827280797E-20
titles,5.064374400872003E-19
anomie,1.5356323463199538E-20
coatings,8.292535913687186E-20
canker,1.6019121588116234E-20
silicon,2.28630449647332E-19
silicate,6.104120282928188E-20
steepness,1.3526494844590592E-20
snugly,2.0634949623613337E-20
cauldron,2.5432918551808583E-20
ersarial,2.6166840108182296E-20
titled,1.1515759200820188E-19
mythological,7.285923508294137E-20
epigrams,2.231564254070393E-20
infeasible,9.306208613223148E-21
anglophone,1.236724108425611E-20
hamlets,4.009245895297679E-20
rockingham,2.479899231490909E-20
toasts,1.866186377909506E-20
batted,1.1985752510879259E-20
langland,9.655549273113185E-21
payment,1.3550134276974563E-18
unprejudiced,1.9019807832975377E-20
batten,1.911965006714728E-20
tellin,9.346133260067723E-21
batter,6.271819108205638E-20
chantilly,9.605888401041174E-21
hyperinflation,9.701260544385386E-21
unstressed,1.586126002436575E-20
dependencies,7.667332477313782E-20
symptomatic,1.0707027918909638E-19
bayard,4.222659053553377E-20
hereupon,1.3573277712979022E-20
chuckling,1.8532935337482708E-20
interdiction,1.5702235012317647E-20
ersaries,9.809543902127113E-20
formation,2.0534875618293722E-18
presentations,1.422164601729921E-19
phased,3.792379132621684E-20
principes,1.3449890959310586E-20
tacking,1.3091334564220996E-20
distinguishable,8.257390589980983E-20
mignon,1.2351748851661512E-20
phases,5.50367931271656E-19
indexing,7.400308846186265E-20
hereabouts,1.2580305208022522E-20
leeway,2.1250903646020676E-20
epigraph,1.694259336582029E-20
hypotensive,1.0938189787116104E-20
eternal,7.722003218989456E-19
absurdity,1.1089404387039934E-19
ewell,1.8826981586175425E-20
fellow,1.3716566168290028E-18
plebeian,2.854985777524814E-20
carrara,9.769169184493721E-21
hesitantly,2.0314327766438186E-20
unrepresentative,1.090748087547108E-20
improper,1.9990662573452951E-19
checker,2.4357524920083986E-20
anglesey,1.1869468915238387E-20
torques,1.2180568866609347E-20
ordinated,3.8415195146658126E-20
renegade,2.6596213764124266E-20
disappeared,6.104263570771158E-19
inappropriate,2.2457583233013324E-19
checked,4.677762674767773E-19
propagate,6.655683565474466E-20
prescribing,6.273138703511621E-20
orthodox,3.9618923249022077E-19
combination,1.4010181634942023E-18
jewelry,1.2512871132351372E-19
sacrifice,8.002794423695654E-19
teller,8.689559583543282E-20
nieces,2.4315242759583712E-20
ordinates,4.826620373377113E-20
patella,2.859333400110649E-20
hydration,5.226672070513063E-20
piratical,1.427670467713096E-20
relished,2.8347448388523064E-20
phasic,9.352624076886013E-21
overrun,5.4000105583279133E-20
certitude,2.4493648370905293E-20
thrombocytopenia,2.778115523818774E-20
templeton,1.909537073819962E-20
leghorn,2.077603303822975E-20
outliers,2.0930159320603672E-20
constructs,1.422907065446164E-19
radians,1.8885582639902815E-20
radiant,1.3343962053518513E-19
notches,2.7612853256819155E-20
illocutionary,1.1185300082118074E-20
principal,2.1548153970090913E-18
perpetrate,1.109176496240168E-20
thomsen,1.0531595224159076E-20
blaming,5.866559449084825E-20
resound,1.3739987607203495E-20
jarrett,1.25976650813054E-20
infantrymen,1.1614704355120508E-20
chardonnay,1.0423272064238747E-20
valentinian,1.458746784083682E-20
capitol,1.436853442657953E-19
unadorned,1.6657364830541098E-20
circumflex,1.2320764386472317E-20
terrors,6.792918415590602E-20
ultramarine,9.471173335001195E-21
notched,3.6537420211363134E-20
simons,3.8181740060622935E-20
silurian,3.4452551479092137E-20
evolved,3.8778371656171677E-19
sketched,9.481901552987652E-20
breeches,5.475034603287996E-20
sketches,2.3200879733301004E-19
evolves,4.468532419312617E-20
telnet,1.8512483141093003E-20
simone,4.775183711798212E-20
salazar,2.3957390556884785E-20
galleria,1.2767651000999483E-20
capra,1.6264823498336878E-20
chromosomal,5.984842338773973E-20
capri,1.4809104741533048E-20
sondernx,1.0909562835582608E-20
senior,8.226027391753852E-19
bucket,1.3810391537739616E-19
replenishing,1.0653359273622939E-20
crafting,1.2751301490711904E-20
lazarus,7.151159454957417E-20
assigned,9.966988155343477E-19
assignee,4.523202242476478E-20
humorously,1.593082198573912E-20
overran,1.6575158023196247E-20
plummeted,1.4119088049864183E-20
shelley,1.8937071350484506E-19
albums,4.1679831069774235E-20
curvatures,1.1295154095061585E-20
bharat,1.9390733520492275E-20
bloated,2.5105040451303552E-20
brothels,2.0213597637512838E-20
caput,1.4641323250192347E-20
consignment,3.2458768501700446E-20
reverence,2.3871745453649865E-19
splanchnic,1.500707465449089E-20
shelled,3.2020332195861244E-20
alejandro,1.956022956721894E-20
requisite,2.393798852566898E-19
phrased,3.7774073900549675E-20
pickling,1.2795512526021388E-20
inheres,9.665071178917373E-21
disintegrating,2.8745806962215375E-20
candlesticks,2.0091221246839702E-20
phrases,3.9736400910021033E-19
capua,1.393419162172431E-20
reappear,4.9189797979717045E-20
bereavement,4.509041852012048E-20
glides,2.0523748460009427E-20
impel,1.6241370830021736E-20
glider,2.0471730074281716E-20
subatomic,1.0358333278995384E-20
champlain,4.762183707925354E-20
adding,8.078327324200642E-19
berthier,9.91003827968689E-21
disintegration,1.32408039916984E-19
interferes,6.41277086946206E-20
hypotension,6.283922032206912E-20
reviving,4.7878744833603873E-20
chromosomes,1.8611550763635174E-19
exhaust,1.9031494364954346E-19
exacerbated,5.978957739752862E-20
varied,7.727265679341946E-19
agreements,5.973529028762056E-19
ostentatious,2.738092902380714E-20
interfered,1.0363372847147698E-19
ethernet,5.103328180729277E-20
schlesinger,4.7868151330683456E-20
colombo,5.644738846025813E-20
precautionary,3.159356099005868E-20
boardman,1.697866026304645E-20
varies,5.768029768294997E-19
ertisers,6.798974470150308E-20
glided,3.695041373995706E-20
neurosurgical,1.0273340319148343E-20
trustees,3.527910189019252E-19
locust,4.05594303591681E-20
growling,2.232155163337341E-20
squeeze,1.156839911287531E-19
endless,3.6540879939195524E-19
papers,1.9413624978089116E-18
proportionality,4.242367255373817E-20
progenitors,2.5617141404618255E-20
streamers,2.1443240019853212E-20
rudder,5.191725757699874E-20
hemisphere,2.504194175139405E-19
stirs,3.307625337713097E-20
seltzer,1.3577594718504395E-20
locusts,3.318923033024177E-20
inconveniences,4.1751811778924235E-20
purulent,3.9590522863736016E-20
shellac,1.7217963207630194E-20
crippling,3.229236477808061E-20
inherit,1.0314109996861715E-19
bureaucrat,2.301463003108864E-20
alexandra,5.457246091158626E-20
remanded,3.020293410380053E-20
withstood,3.1955607730041124E-20
alexandre,3.875060504403721E-20
rhyming,2.636970875081432E-20
devon,7.387076152653883E-20
brothers,1.009399690726476E-18
deplorable,6.821655588541766E-20
triumphed,5.4079587472242723E-20
chemotherapy,1.3774832883717155E-19
thomson,1.986159635506851E-19
anticommunist,1.3174919139286711E-20
bleeds,1.36004044285498E-20
oriental,3.060275923468905E-19
rajendra,1.3750856663668085E-20
patria,1.911012816134309E-20
plentifully,2.0513001871786692E-20
zaire,4.293286488630882E-20
infinitum,1.4286961392386275E-20
served,1.8242308708273172E-18
wheaton,3.0342945921300723E-20
neurophysiology,1.7111660773700465E-20
melton,1.8127565456944224E-20
server,6.580701159716614E-19
overtures,5.0297676312593554E-20
thoroughfares,2.0246970233418197E-20
serves,6.950708335419602E-19
goodbye,8.975268806671753E-20
liberian,1.6086724057619932E-20
inflated,8.197390336590404E-20
hermetically,1.3242552225850873E-20
shiite,1.759378762482127E-20
zircon,1.4375536548307562E-20
berzelius,9.341846871602815E-21
grudge,4.13480033684694E-20
stifled,4.766365998384686E-20
competed,4.660577931070746E-20
breccia,1.778835904406765E-20
ethical,6.706992247740629E-19
kincaid,2.004979636403241E-20
competes,1.9502577642365922E-20
addict,4.1985450567322204E-20
walden,3.89685678974778E-20
louise,2.0234248844795557E-19
discontinuities,3.583984110575975E-20
bribing,1.2553454045995917E-20
websites,4.3353757616502366E-20
trustworthy,8.592399403867993E-20
louisa,8.023173139140248E-20
nationhood,2.567307877408531E-20
landowning,1.3163713295157021E-20
defending,2.081083545085876E-19
ervin,1.4933532475257247E-20
circulating,1.8466144220081295E-19
coachman,4.104691519587004E-20
irresponsibility,2.4330979928662017E-20
unavoidably,3.0085640145164363E-20
commercialization,3.065799547347149E-20
informants,9.587548781823458E-20
capes,2.0717095196837258E-20
textbook,1.9127586009219453E-19
solids,2.2667845895747316E-19
voirx,1.3594893357666347E-20
arezzo,1.1506381195200178E-20
unavoidable,1.2458611577797726E-19
servia,1.507991264133387E-20
resourcefulness,2.250011032999731E-20
directions,1.0012541748754292E-18
triumphal,4.732540269984466E-20
background,1.466773842527795E-18
oriented,6.638782948098541E-19
predominating,2.2090668380417164E-20
helmholtz,3.458689914040655E-20
handsome,4.650719849942666E-19
coeducational,1.105517757514764E-20
glutathione,2.90528960786656E-20
forenoon,3.2641582969728795E-20
fives,1.6602376589948417E-20
electrode,2.5081829657766073E-19
willamette,1.631543349928326E-20
repeat,6.490226521364164E-19
bagley,1.3903819497744388E-20
germaine,1.6851446376820058E-20
superposed,1.4823157972285855E-20
repeal,1.5364580884406578E-19
mononuclear,2.2703928101503705E-20
designers,1.7073003673159082E-19
submerged,1.2554975713900958E-19
ethmoid,1.4039575543840133E-20
speeches,4.0561882785711235E-19
octagonal,2.834867307094161E-20
gerontology,2.7278147551830734E-20
interferon,4.906711541843927E-20
orange,6.375209247344067E-19
circulation,7.518165852564364E-19
powdered,1.0323365534239871E-19
doubtfully,2.2324552105298845E-20
depend,1.0065881872982217E-18
grantee,3.5872999382241865E-20
granted,1.2771977803984204E-18
scornful,3.2919310325194394E-20
respirations,1.702917841281144E-20
collectivities,9.925744831704733E-21
stick,5.948021037177991E-19
relativistic,4.3950575976119937E-20
respiratory,4.349264884958959E-19
melbourne,1.9048961397948848E-19
seeped,1.4304229414487765E-20
certificated,9.538959506867676E-21
artless,1.708480961167386E-20
laboriously,3.2148158423296903E-20
quality,3.3689952453035166E-18
proletarians,1.325391115528288E-20
certificates,2.123172205764021E-19
blundered,1.3313981827912526E-20
lascivious,1.4650845155996537E-20
endogenous,1.185014648837979E-19
crossover,4.6542830634394234E-20
tormentors,1.1396802735800841E-20
abruptness,1.0780052669821446E-20
opusx,9.592723065041813E-21
charlatans,9.448547327318571E-21
destruction,1.0313297113906405E-18
acquit,2.3307420980302347E-20
trickster,2.1150295985337183E-20
stiff,2.85927400301335E-19
leftmost,9.302473331846584E-21
monotonous,8.815530417114848E-20
melted,1.8201674051796446E-19
grapevine,1.896711587191747E-20
subhas,1.0689518022030488E-20
compasses,2.0191890141644124E-20
conquers,1.798048109847694E-20
electrons,4.629579688204343E-19
ascertainable,1.5147331408474787E-20
california,1.9811052180802125E-18
sidewalk,1.025484761462831E-19
newcomb,2.4836130809251476E-20
commending,1.65823530324052E-20
lenore,1.423237117357962E-20
repels,1.1251830954505546E-20
mesoamerican,1.1444412264821789E-20
conquest,4.908900355496472E-19
trimmer,1.2636732450456995E-20
fortnight,1.3259951901312356E-19
impedances,1.6117616671627737E-20
playwrights,4.4520726876073686E-20
trimmed,9.715154566423782E-20
appliance,6.103633471666817E-20
potatoes,3.1079120893324557E-19
consciously,2.3778244012699984E-19
unlicensed,1.8278660650332247E-20
renaissance,4.339604896212078E-19
poisonous,1.2892580854515287E-19
refrigerators,2.844857653923444E-20
amethyst,1.4557738675126634E-20
despicable,3.250371434646106E-20
jotted,1.3874029097913276E-20
pundits,1.413525385778898E-20
rampant,6.132064474013345E-20
stalled,3.285657596830441E-20
backstage,2.467640160481271E-20
tolerances,3.674071749284165E-20
patrol,1.763630247498107E-19
registry,1.1571185265377502E-19
patron,2.3629530826616034E-19
selectmen,1.6180289794396792E-20
recently,1.7150680380237734E-18
assignor,1.379996642865175E-20
prepaid,4.2243215599365523E-20
exempted,7.979338693674466E-20
dewey,1.7551686104977732E-19
undefended,9.922468806235125E-21
compassed,9.653559164183048E-21
ireland,1.1521528679693956E-18
profitability,1.1927185135918378E-19
coburn,1.2014777484198781E-20
achievement,7.781182322818401E-19
rhetoricians,1.1417285549251011E-20
squires,2.954194238545119E-20
coburg,1.2557250561493406E-20
voigt,1.2820618515601565E-20
mitsui,1.403636075249145E-20
hypoplastic,9.450996692155662E-21
althea,1.1327210157367007E-20
ingersoll,2.7778246617443694E-20
etchings,2.3776413112484258E-20
sectarianism,1.723048558535982E-20
still,1.2499816385174406E-17
varian,9.704597803975921E-21
nicknamed,3.4088484013119095E-20
filaments,1.0583154353979832E-19
stile,2.4830405418944777E-20
constituencies,8.619676143035044E-20
unceremoniously,1.4114954746701593E-20
edwina,9.45359914229507E-21
patrician,3.7484467125624184E-20
bawdy,1.388425519610813E-20
indulged,1.089174676809882E-19
alluring,3.611444552105806E-20
flirted,1.2205184983222107E-20
developmentally,2.504812333590166E-20
deprecate,1.124411545526871E-20
enjoy,1.005613493178362E-18
logarithmic,5.96623941283627E-20
grantor,5.580764498187056E-20
másx,1.620564072046068E-20
indulges,1.7312416839160497E-20
throwing,3.4755191936656997E-19
estimable,1.965652022237706E-20
rampart,3.298654538997253E-20
nicknames,1.8226458562241755E-20
combats,2.4245803266452194E-20
repent,8.661851143823695E-20
newyork,1.6795539624413467E-20
stint,3.074543779815562E-20
gipsy,2.1816278284542098E-20
sting,8.631907658690264E-20
monroe,1.9278270933997262E-19
destructive,3.6293892112435407E-19
buckle,5.0951166851129304E-20
stink,2.7800382752158895E-20
adsorbent,1.4725458932346406E-20
dewan,1.4099003258200042E-20
alexander,9.670477233283437E-19
palisade,1.8936008938486417E-20
apocalypse,6.652505514598341E-20
bahamas,4.0881246281701334E-20
